Source,Target,Label,inter,cor,p
1758,1284,1,pp,0.838338383,0.009323116
2090,1284,1,pp,0.857142857,0.006530017
2072,1553,-1,np,-0.850314646,0.007471415
2275,1553,-1,np,-0.951876318,0.000268663
1712,1553,-1,np,-0.874267171,0.004512386
1831,1553,-1,np,-0.857142857,0.006530017
2142,1553,-1,np,-0.843434712,0.008503234
2057,1553,-1,np,-0.880952381,0.00385032
1719,1553,-1,np,-0.928571429,0.000862968
1763,1058,-1,np,-0.850314646,0.007471415
2114,1058,-1,np,-0.850314646,0.007471415
1980,1058,-1,np,-0.904761905,0.002008276
2060,1058,1,pp,0.857142857,0.006530017
1896,1058,1,pp,0.874267171,0.004512386
2141,1058,-1,np,-0.952380952,0.0002604
2152,935,1,pp,0.840082559,0.009037111
1983,935,1,pp,0.850314646,0.007471415
1736,935,-1,np,-0.903680049,0.002075752
2017,935,-1,np,-0.898219696,0.002438797
2328,935,-1,np,-0.850314646,0.007471415
1668,935,-1,np,-0.867532847,0.005249136
1996,935,-1,np,-0.874267171,0.004512386
1812,935,-1,np,-0.897117993,0.002516695
2275,935,-1,np,-0.915729116,0.001403174
2261,935,1,pp,0.928571429,0.000862968
1849,935,-1,np,-0.850314646,0.007471415
2142,935,-1,np,-0.98802352,4.26E-06
1925,935,-1,np,-0.862290909,0.005872991
1662,935,-1,np,-0.904761905,0.002008276
2057,935,-1,np,-0.857142857,0.006530017
1746,935,-1,np,-0.857142857,0.006530017
2320,935,-1,np,-0.896127224,0.00258811
2304,935,1,pp,0.922172222,0.001110817
2317,935,1,pp,0.874267171,0.004512386
1994,935,-1,np,-0.969781517,6.74E-05
1719,935,-1,np,-0.904761905,0.002008276
2193,935,1,pp,0.838338383,0.009323116
1717,666,-1,np,-0.867532847,0.005249136
2138,666,-1,np,-0.857142857,0.006530017
1642,666,1,pp,0.910195959,0.001690861
2014,666,1,pp,0.857142857,0.006530017
1778,666,1,pp,0.862290909,0.005872991
1725,666,1,pp,0.843434712,0.008503234
2252,1033,1,pp,0.880952381,0.00385032
1670,1033,1,pp,0.976190476,3.31E-05
2325,1033,1,pp,0.904761905,0.002008276
2274,1033,1,pp,0.880952381,0.00385032
1888,1033,-1,np,-0.880952381,0.00385032
2169,1033,1,pp,0.847024363,0.007954271
2243,1033,-1,np,-0.880952381,0.00385032
2217,1033,1,pp,0.904761905,0.002008276
2282,1033,-1,np,-0.927105069,0.00091618
2121,1195,-1,np,-0.867532847,0.005249136
2018,1195,-1,np,-0.850314646,0.007471415
1668,1195,-1,np,-0.843434712,0.008503234
2206,1195,-1,np,-0.874267171,0.004512386
1831,1195,-1,np,-0.857142857,0.006530017
1925,1195,-1,np,-0.922172222,0.001110817
2010,1195,-1,np,-0.904761905,0.002008276
2126,1195,-1,np,-0.928571429,0.000862968
1694,1195,-1,np,-0.880952381,0.00385032
1746,1195,-1,np,-0.904761905,0.002008276
1912,1195,1,pp,0.898219696,0.002438797
2064,1195,1,pp,0.838338383,0.009323116
2148,18,1,pp,0.838338383,0.009323116
2296,18,-1,np,-0.898219696,0.002438797
1760,18,-1,np,-0.843434712,0.008503234
1990,18,-1,np,-0.857142857,0.006530017
1781,18,-1,np,-0.857142857,0.006530017
2109,18,-1,np,-0.850314646,0.007471415
1653,18,1,pp,0.874267171,0.004512386
1922,18,1,pp,0.879581914,0.003980559
1741,70,-1,np,-0.843434712,0.008503234
2305,70,-1,np,-0.843434712,0.008503234
2280,70,-1,np,-0.850314646,0.007471415
1856,70,1,pp,0.994029797,5.30E-07
2085,70,1,pp,0.880952381,0.00385032
1916,1342,1,pp,0.915729116,0.001403174
2143,1342,1,pp,0.904761905,0.002008276
2302,1342,1,pp,0.898219696,0.002438797
1952,1342,-1,np,-0.874267171,0.004512386
2309,1342,1,pp,0.904761905,0.002008276
2151,1342,1,pp,0.880952381,0.00385032
2282,1342,-1,np,-0.853912564,0.006965288
2150,1342,1,pp,0.874267171,0.004512386
1897,1342,1,pp,0.85548378,0.00675133
1926,539,1,pp,0.850314646,0.007471415
2197,539,1,pp,0.928571429,0.000862968
1664,539,-1,np,-0.843434712,0.008503234
1927,539,1,pp,0.874267171,0.004512386
1818,539,1,pp,0.928571429,0.000862968
2222,539,-1,np,-0.904761905,0.002008276
1914,1497,1,pp,0.886243434,0.003373343
2138,1497,-1,np,-0.904761905,0.002008276
2050,1497,1,pp,0.915729116,0.001403174
1655,1497,1,pp,0.850314646,0.007471415
1928,1497,-1,np,-0.898219696,0.002438797
1947,128,-1,np,-0.928571429,0.000862968
2070,128,-1,np,-0.898219696,0.002438797
1643,128,-1,np,-0.855605819,0.00673489
2148,128,-1,np,-0.910195959,0.001690861
2296,128,1,pp,0.850314646,0.007471415
1919,128,1,pp,0.934148484,0.000679106
1750,128,1,pp,0.915729116,0.001403174
1691,128,-1,np,-0.850314646,0.007471415
1874,128,-1,np,-0.857142857,0.006530017
1679,128,-1,np,-0.838338383,0.009323116
1922,128,-1,np,-0.891630982,0.002928681
2041,128,-1,np,-0.862290909,0.005872991
1907,128,-1,np,-0.874267171,0.004512386
2113,128,1,pp,0.928571429,0.000862968
2127,128,1,pp,0.857142857,0.006530017
2150,128,-1,np,-0.946124747,0.000375312
1895,128,-1,np,-0.886243434,0.003373343
2070,1073,-1,np,-0.850314646,0.007471415
1775,1073,1,pp,0.922172222,0.001110817
2305,1073,1,pp,0.843434712,0.008503234
1888,1073,1,pp,0.857142857,0.006530017
1879,1073,-1,np,-0.891630982,0.002928681
1819,1073,-1,np,-0.838338383,0.009323116
1874,1073,-1,np,-0.857142857,0.006530017
2085,1073,-1,np,-0.904761905,0.002008276
1922,1073,-1,np,-0.891630982,0.002928681
1907,1073,-1,np,-0.922172222,0.001110817
1921,40,-1,np,-0.850314646,0.007471415
2305,40,1,pp,0.927778183,0.000891495
2006,40,1,pp,0.838338383,0.009323116
1856,40,-1,np,-0.898219696,0.002438797
1819,40,-1,np,-0.922172222,0.001110817
2085,40,-1,np,-0.857142857,0.006530017
2101,189,1,pp,0.878310066,0.004103934
1791,189,-1,np,-0.904761905,0.002008276
2130,189,-1,np,-0.862290909,0.005872991
2097,189,-1,np,-0.891630982,0.002928681
2243,47,1,pp,0.880952381,0.00385032
2004,47,-1,np,-0.886243434,0.003373343
2332,47,-1,np,-0.874267171,0.004512386
2257,47,-1,np,-0.857142857,0.006530017
2282,47,1,pp,0.902707567,0.002137647
2319,47,1,pp,0.862290909,0.005872991
1700,1495,-1,np,-0.902707567,0.002137647
2006,1495,-1,np,-0.886243434,0.003373343
1690,1495,-1,np,-0.879581914,0.003980559
1671,1495,1,pp,0.853912564,0.006965288
1928,1495,-1,np,-0.850314646,0.007471415
2314,788,-1,np,-0.843434712,0.008503234
2179,788,-1,np,-0.862290909,0.005872991
2252,788,-1,np,-0.880952381,0.00385032
1670,788,-1,np,-0.904761905,0.002008276
2325,788,-1,np,-0.904761905,0.002008276
1723,788,1,pp,0.879581914,0.003980559
1888,788,1,pp,0.952380952,0.0002604
1781,788,1,pp,0.857142857,0.006530017
2243,788,1,pp,0.857142857,0.006530017
2332,788,-1,np,-0.874267171,0.004512386
2282,788,1,pp,0.902707567,0.002137647
2164,788,1,pp,0.904761905,0.002008276
1907,788,-1,np,-0.898219696,0.002438797
2319,788,1,pp,0.838338383,0.009323116
2069,1458,1,pp,0.901853335,0.002192994
1827,1458,-1,np,-0.862290909,0.005872991
2287,1458,1,pp,0.871575794,0.004798257
2101,1458,1,pp,0.853912564,0.006965288
1885,1458,-1,np,-0.898219696,0.002438797
2229,1458,1,pp,0.951876318,0.000268663
1704,1458,1,pp,0.874267171,0.004512386
1992,1458,1,pp,0.843434712,0.008503234
2262,1458,-1,np,-0.880952381,0.00385032
1676,1458,-1,np,-0.857142857,0.006530017
2268,1458,-1,np,-0.838338383,0.009323116
1851,1458,-1,np,-0.850314646,0.007471415
2020,1458,1,pp,0.857142857,0.006530017
1850,1458,-1,np,-0.880952381,0.00385032
1698,1458,-1,np,-0.898219696,0.002438797
2173,1458,-1,np,-0.928571429,0.000862968
2241,1458,1,pp,0.838338383,0.009323116
1670,1524,-1,np,-0.880952381,0.00385032
2325,1524,-1,np,-0.952380952,0.0002604
1723,1524,1,pp,0.98802352,4.26E-06
1873,1524,-1,np,-0.838338383,0.009323116
1720,1524,1,pp,0.838338383,0.009323116
1888,1524,1,pp,0.976190476,3.31E-05
1676,1524,-1,np,-0.880952381,0.00385032
2268,1524,-1,np,-0.874267171,0.004512386
1691,1524,-1,np,-0.862290909,0.005872991
2164,1524,1,pp,0.880952381,0.00385032
1922,1524,-1,np,-0.843434712,0.008503234
1907,1524,-1,np,-0.910195959,0.001690861
2167,111,1,pp,0.857142857,0.006530017
2230,111,-1,np,-0.857142857,0.006530017
2240,111,-1,np,-0.880952381,0.00385032
1802,111,-1,np,-0.857142857,0.006530017
2094,1197,1,pp,0.867532847,0.005249136
1876,1197,1,pp,0.902707567,0.002137647
1705,1197,-1,np,-0.867532847,0.005249136
1652,1197,1,pp,0.874267171,0.004512386
1914,1468,-1,np,-0.850314646,0.007471415
2144,1468,1,pp,0.927778183,0.000891495
1856,1468,-1,np,-0.922172222,0.001110817
1984,1468,1,pp,0.848625129,0.007716947
2059,1468,1,pp,0.952380952,0.0002604
1804,507,1,pp,0.928571429,0.000862968
1717,507,-1,np,-0.915729116,0.001403174
1862,507,1,pp,0.926158422,0.000951646
1735,507,1,pp,0.898219696,0.002438797
1943,314,-1,np,-0.857142857,0.006530017
2091,314,1,pp,0.874267171,0.004512386
1749,314,-1,np,-0.874267171,0.004512386
1785,314,-1,np,-0.879581914,0.003980559
1937,314,-1,np,-0.880952381,0.00385032
2068,314,-1,np,-0.874267171,0.004512386
2118,209,-1,np,-0.862290909,0.005872991
2285,209,-1,np,-0.910195959,0.001690861
2112,209,-1,np,-0.880952381,0.00385032
2092,209,-1,np,-0.910195959,0.001690861
2107,209,1,pp,0.915729116,0.001403174
1722,209,1,pp,0.857142857,0.006530017
1870,209,-1,np,-0.853912564,0.006965288
1909,209,1,pp,0.928571429,0.000862968
1646,1579,-1,np,-0.880952381,0.00385032
2121,1579,-1,np,-0.867532847,0.005249136
2050,1579,-1,np,-0.867532847,0.005249136
1924,579,-1,np,-0.843434712,0.008503234
1885,579,-1,np,-0.850314646,0.007471415
1791,579,-1,np,-0.880952381,0.00385032
2097,579,-1,np,-0.939827251,0.000520392
2328,598,-1,np,-0.862290909,0.005872991
1690,598,-1,np,-0.951876318,0.000268663
1849,598,-1,np,-0.850314646,0.007471415
2109,598,-1,np,-0.886243434,0.003373343
2304,598,1,pp,0.838338383,0.009323116
2332,598,1,pp,0.946124747,0.000375312
1671,598,1,pp,0.853912564,0.006965288
2056,598,1,pp,0.976190476,3.31E-05
2085,598,1,pp,0.880952381,0.00385032
1755,598,1,pp,0.857142857,0.006530017
1775,991,1,pp,0.898219696,0.002438797
1819,991,-1,np,-0.874267171,0.004512386
2085,991,-1,np,-0.928571429,0.000862968
1907,991,-1,np,-0.850314646,0.007471415
1690,468,1,pp,0.915729116,0.001403174
2243,468,1,pp,0.904761905,0.002008276
2004,468,-1,np,-0.838338383,0.009323116
2332,468,-1,np,-0.946124747,0.000375312
1671,468,-1,np,-0.902707567,0.002137647
2282,468,1,pp,0.878310066,0.004103934
2056,468,-1,np,-0.904761905,0.002008276
2037,468,-1,np,-0.850314646,0.007471415
2170,1294,-1,np,-0.886243434,0.003373343
2179,1294,1,pp,0.850314646,0.007471415
1983,1294,1,pp,0.862290909,0.005872991
2328,1294,-1,np,-0.886243434,0.003373343
2138,1294,-1,np,-0.857142857,0.006530017
2233,1294,-1,np,-0.838338383,0.009323116
1990,1294,-1,np,-0.880952381,0.00385032
1690,1294,-1,np,-0.843434712,0.008503234
1812,1294,-1,np,-0.836501913,0.009630399
2261,1294,1,pp,0.880952381,0.00385032
2109,1294,-1,np,-0.850314646,0.007471415
2304,1294,1,pp,0.898219696,0.002438797
2332,1294,1,pp,0.922172222,0.001110817
2056,1294,1,pp,0.857142857,0.006530017
2118,474,-1,np,-0.838338383,0.009323116
2152,474,-1,np,-0.864790869,0.005569863
2231,474,-1,np,-0.891630982,0.002928681
2112,474,-1,np,-0.880952381,0.00385032
2205,474,1,pp,0.904761905,0.002008276
2206,474,1,pp,0.970077272,6.55E-05
1831,474,1,pp,0.857142857,0.006530017
1722,474,1,pp,0.857142857,0.006530017
1925,474,1,pp,0.838338383,0.009323116
2126,474,1,pp,0.857142857,0.006530017
1694,474,1,pp,0.880952381,0.00385032
1663,474,1,pp,0.904761905,0.002008276
1912,474,-1,np,-0.886243434,0.003373343
1862,52,-1,np,-0.951189731,0.00028018
1735,52,-1,np,-0.874267171,0.004512386
2306,52,-1,np,-0.951876318,0.000268663
2327,1540,-1,np,-0.880952381,0.00385032
1753,1540,-1,np,-0.851064496,0.007364059
2233,1540,-1,np,-0.874267171,0.004512386
2225,1540,-1,np,-0.904761905,0.002008276
2261,1540,1,pp,0.857142857,0.006530017
2304,1540,1,pp,0.838338383,0.009323116
1964,1540,1,pp,0.904761905,0.002008276
1822,1540,1,pp,0.850314646,0.007471415
1778,1540,1,pp,0.934148484,0.000679106
2124,1540,-1,np,-0.872871561,0.004659215
2075,1540,1,pp,0.850314646,0.007471415
1743,1163,1,pp,0.838338383,0.009323116
2104,1163,1,pp,0.922172222,0.001110817
2141,1163,1,pp,0.857142857,0.006530017
1717,48,-1,np,-0.85548378,0.00675133
2138,48,-1,np,-0.904761905,0.002008276
1642,48,1,pp,0.886243434,0.003373343
2055,48,-1,np,-0.853912564,0.006965288
2016,1334,-1,np,-0.838338383,0.009323116
1998,1334,-1,np,-0.952380952,0.0002604
2319,1334,1,pp,0.874267171,0.004512386
2136,553,1,pp,0.880952381,0.00385032
1990,553,1,pp,0.880952381,0.00385032
1644,553,1,pp,0.857142857,0.006530017
1653,553,-1,np,-0.898219696,0.002438797
2117,553,1,pp,0.853912564,0.006965288
2319,553,1,pp,0.838338383,0.009323116
1862,1523,-1,np,-0.951189731,0.00028018
2306,1523,-1,np,-0.891630982,0.002928681
2201,1523,-1,np,-0.853912564,0.006965288
1862,183,1,pp,0.951189731,0.00028018
1768,183,1,pp,0.847024363,0.007954271
1783,183,1,pp,0.880952381,0.00385032
2306,183,1,pp,0.867532847,0.005249136
2096,183,1,pp,0.838338383,0.009323116
1919,981,-1,np,-0.838338383,0.009323116
2051,981,1,pp,0.915729116,0.001403174
1862,981,1,pp,0.876095805,0.00432455
1701,981,1,pp,0.838338383,0.009323116
2136,149,1,pp,0.857142857,0.006530017
1745,149,-1,np,-0.862290909,0.005872991
1998,149,-1,np,-0.857142857,0.006530017
1965,149,-1,np,-0.880952381,0.00385032
1699,1191,1,pp,0.915729116,0.001403174
2258,1191,1,pp,0.928571429,0.000862968
2196,1191,1,pp,0.952380952,0.0002604
2134,1191,-1,np,-0.857142857,0.006530017
1769,1191,-1,np,-0.850314646,0.007471415
1795,1191,1,pp,0.843434712,0.008503234
1812,1191,-1,np,-0.848625129,0.007716947
1930,1191,-1,np,-0.928571429,0.000862968
2089,1191,1,pp,0.880952381,0.00385032
2071,1191,-1,np,-0.910195959,0.001690861
2180,1191,-1,np,-0.898219696,0.002438797
2153,1191,1,pp,0.928571429,0.000862968
2178,1191,-1,np,-0.934148484,0.000679106
2081,1191,-1,np,-0.927778183,0.000891495
2237,1191,1,pp,0.952380952,0.0002604
2291,1191,1,pp,0.838338383,0.009323116
2139,1191,-1,np,-0.857142857,0.006530017
2193,1191,1,pp,0.934148484,0.000679106
1947,1016,-1,np,-0.857142857,0.006530017
1695,1016,-1,np,-0.857142857,0.006530017
1916,1016,-1,np,-0.879581914,0.003980559
2143,1016,-1,np,-0.880952381,0.00385032
1906,1016,-1,np,-0.878310066,0.004103934
2148,1016,-1,np,-0.874267171,0.004512386
1975,1016,1,pp,0.850314646,0.007471415
1871,1016,-1,np,-0.898219696,0.002438797
1952,1016,1,pp,0.95810101,0.000178157
2029,1016,-1,np,-0.898219696,0.002438797
2036,1016,-1,np,-0.928571429,0.000862968
2177,1016,-1,np,-0.850314646,0.007471415
2309,1016,-1,np,-0.880952381,0.00385032
2032,1016,1,pp,0.933487642,0.000699402
1971,1016,-1,np,-0.857142857,0.006530017
1710,1016,-1,np,-0.857142857,0.006530017
2282,1016,1,pp,0.853912564,0.006965288
1774,1016,1,pp,0.928571429,0.000862968
2150,1016,-1,np,-0.95810101,0.000178157
1897,1016,-1,np,-0.951876318,0.000268663
2139,1016,1,pp,0.857142857,0.006530017
1895,1016,-1,np,-0.874267171,0.004512386
1641,44,1,pp,0.880952381,0.00385032
1921,44,1,pp,0.862290909,0.005872991
2330,44,1,pp,0.886243434,0.003373343
1682,44,1,pp,0.874267171,0.004512386
1934,44,1,pp,0.853912564,0.006965288
1967,44,1,pp,0.874267171,0.004512386
1813,44,-1,np,-0.922172222,0.001110817
2258,900,-1,np,-0.857142857,0.006530017
1990,900,1,pp,0.880952381,0.00385032
2180,900,1,pp,0.886243434,0.003373343
1998,900,-1,np,-0.857142857,0.006530017
2257,900,-1,np,-0.928571429,0.000862968
1650,900,-1,np,-0.891630982,0.002928681
2291,900,-1,np,-0.862290909,0.005872991
2319,900,1,pp,0.970077272,6.55E-05
1965,900,-1,np,-0.880952381,0.00385032
1751,869,-1,np,-0.910195959,0.001690861
1677,869,-1,np,-0.878310066,0.004103934
1920,869,1,pp,0.951502571,0.000274893
1957,869,1,pp,0.857142857,0.006530017
1670,26,1,pp,0.880952381,0.00385032
2325,26,1,pp,0.952380952,0.0002604
1723,26,-1,np,-0.98802352,4.26E-06
1873,26,1,pp,0.838338383,0.009323116
1720,26,-1,np,-0.838338383,0.009323116
1888,26,-1,np,-0.976190476,3.31E-05
1676,26,1,pp,0.880952381,0.00385032
2268,26,1,pp,0.874267171,0.004512386
1691,26,1,pp,0.862290909,0.005872991
2164,26,-1,np,-0.880952381,0.00385032
1922,26,1,pp,0.843434712,0.008503234
1907,26,1,pp,0.910195959,0.001690861
1804,248,1,pp,0.928571429,0.000862968
2154,248,1,pp,0.904761905,0.002008276
2202,248,1,pp,0.850314646,0.007471415
1735,248,1,pp,0.970077272,6.55E-05
1733,248,1,pp,0.862290909,0.005872991
1778,248,1,pp,0.874267171,0.004512386
1921,1317,-1,np,-0.898219696,0.002438797
1936,1317,1,pp,0.922172222,0.001110817
1824,1317,1,pp,0.850314646,0.007471415
1749,1317,-1,np,-0.850314646,0.007471415
1810,1317,-1,np,-0.904761905,0.002008276
1819,1317,-1,np,-0.850314646,0.007471415
1768,1317,-1,np,-0.871575794,0.004798257
2288,1317,-1,np,-0.857142857,0.006530017
1951,1317,-1,np,-0.857142857,0.006530017
1759,1317,-1,np,-0.857142857,0.006530017
2201,1317,-1,np,-0.927105069,0.00091618
2285,1078,-1,np,-0.874267171,0.004512386
2323,1078,-1,np,-0.857142857,0.006530017
2013,1078,-1,np,-0.886243434,0.003373343
2112,1078,-1,np,-0.928571429,0.000862968
2018,1078,1,pp,0.838338383,0.009323116
2293,1078,-1,np,-0.850314646,0.007471415
1968,1078,1,pp,0.857142857,0.006530017
1957,1078,-1,np,-0.857142857,0.006530017
2064,1078,-1,np,-0.862290909,0.005872991
1918,1078,1,pp,0.904761905,0.002008276
2314,805,-1,np,-0.915729116,0.001403174
2179,805,-1,np,-0.898219696,0.002438797
1985,805,1,pp,0.934148484,0.000679106
1981,805,1,pp,0.853912564,0.006965288
2239,805,-1,np,-0.963925385,0.000114214
2080,805,-1,np,-0.862290909,0.005872991
1989,805,-1,np,-0.880952381,0.00385032
1822,805,-1,np,-0.886243434,0.003373343
1883,805,-1,np,-0.843434712,0.008503234
1787,805,-1,np,-0.838338383,0.009323116
1884,805,1,pp,0.862488692,0.005848633
1725,805,-1,np,-0.85548378,0.00675133
2314,626,-1,np,-0.98802352,4.26E-06
2179,626,-1,np,-0.970077272,6.55E-05
2016,626,-1,np,-0.922172222,0.001110817
2169,626,-1,np,-0.896127224,0.00258811
2239,626,-1,np,-0.891630982,0.002928681
1995,626,-1,np,-0.928571429,0.000862968
1998,626,-1,np,-0.857142857,0.006530017
2332,626,-1,np,-0.934148484,0.000679106
2217,626,-1,np,-0.857142857,0.006530017
1884,626,1,pp,0.862488692,0.005848633
1979,626,-1,np,-0.850314646,0.007471415
2319,626,1,pp,0.862290909,0.005872991
2125,1592,1,pp,0.857142857,0.006530017
2215,1592,-1,np,-0.850314646,0.007471415
1961,1592,-1,np,-0.850314646,0.007471415
2306,1592,-1,np,-0.951876318,0.000268663
2072,319,-1,np,-0.838338383,0.009323116
1811,319,1,pp,0.862290909,0.005872991
2005,319,-1,np,-0.898219696,0.002438797
1764,319,-1,np,-0.902707567,0.002137647
1729,319,-1,np,-0.874267171,0.004512386
1904,319,1,pp,0.880952381,0.00385032
1942,319,-1,np,-0.874267171,0.004512386
2047,319,-1,np,-0.843434712,0.008503234
2046,319,-1,np,-0.904761905,0.002008276
1848,319,-1,np,-0.896127224,0.00258811
1916,631,-1,np,-0.891630982,0.002928681
1717,1318,1,pp,0.843434712,0.008503234
1680,1318,1,pp,0.928571429,0.000862968
2280,1318,1,pp,0.898219696,0.002438797
1856,1318,-1,np,-0.898219696,0.002438797
1796,1318,1,pp,0.838338383,0.009323116
2170,1459,1,pp,0.850314646,0.007471415
2314,1459,-1,np,-0.85548378,0.00675133
2179,1459,-1,np,-0.850314646,0.007471415
2328,1459,1,pp,0.850314646,0.007471415
2138,1459,1,pp,0.880952381,0.00385032
1690,1459,1,pp,0.891630982,0.002928681
2332,1459,-1,np,-0.970077272,6.55E-05
2056,1459,-1,np,-0.904761905,0.002008276
1928,1459,1,pp,0.886243434,0.003373343
2314,1,-1,np,-0.98802352,4.26E-06
2179,1,-1,np,-0.970077272,6.55E-05
2016,1,-1,np,-0.922172222,0.001110817
2169,1,-1,np,-0.896127224,0.00258811
2239,1,-1,np,-0.891630982,0.002928681
1995,1,-1,np,-0.928571429,0.000862968
1998,1,-1,np,-0.857142857,0.006530017
2332,1,-1,np,-0.934148484,0.000679106
2217,1,-1,np,-0.857142857,0.006530017
1884,1,1,pp,0.862488692,0.005848633
1979,1,-1,np,-0.850314646,0.007471415
