Source,Target,Label,inter,cor,p
185,20,1,pp,0.904761905,0.002008276
185,47,-1,np,-0.857142857,0.006530017
178,64,1,pp,0.838338383,0.009323116
185,44,-1,np,-0.928571429,0.000862968
182,139,-1,np,-0.904761905,0.002008276
182,18,-1,np,-0.904761905,0.002008276
183,42,1,pp,0.862290909,0.005872991
179,16,1,pp,0.880952381,0.00385032
183,138,1,pp,0.874267171,0.004512386
183,174,1,pp,0.874267171,0.004512386
187,174,1,pp,0.857142857,0.006530017
181,166,-1,np,-0.880952381,0.00385032
181,104,1,pp,0.928571429,0.000862968
183,59,-1,np,-0.850314646,0.007471415
182,73,-1,np,-0.857142857,0.006530017
179,86,-1,np,-0.904761905,0.002008276
177,36,1,pp,0.857142857,0.006530017
178,96,1,pp,0.862290909,0.005872991
188,125,-1,np,-0.857142857,0.006530017
176,52,-1,np,-0.874267171,0.004512386
180,78,-1,np,-0.871575794,0.004798257
181,14,-1,np,-0.904761905,0.002008276
176,94,-1,np,-0.886243434,0.003373343
179,70,1,pp,0.857142857,0.006530017
181,100,1,pp,0.880952381,0.00385032
182,43,-1,np,-0.880952381,0.00385032
188,153,-1,np,-0.857142857,0.006530017
183,41,-1,np,-0.874267171,0.004512386
177,114,-1,np,-0.857142857,0.006530017
179,67,1,pp,0.880952381,0.00385032
180,120,1,pp,0.871575794,0.004798257
181,74,-1,np,-0.857142857,0.006530017
181,148,1,pp,0.857142857,0.006530017
183,108,-1,np,-0.838338383,0.009323116
186,24,-1,np,-0.862290909,0.005872991
182,75,1,pp,0.857142857,0.006530017
182,98,-1,np,-0.857142857,0.006530017
180,35,1,pp,0.883851509,0.003583935
180,60,1,pp,0.834748647,0.009929687
183,145,1,pp,0.874267171,0.004512386
185,167,-1,np,-0.928571429,0.000862968
182,150,-1,np,-0.857142857,0.006530017
188,80,1,pp,0.928571429,0.000862968
183,17,1,pp,0.886243434,0.003373343
187,17,1,pp,0.904761905,0.002008276
183,154,1,pp,0.934148484,0.000679106
180,3,-1,np,-0.834748647,0.009929687
