Source,Target,Label,inter,cor,p
729,33,-1,np,-0.898219696,0.002438797
735,255,1,pp,0.963925385,0.000114214
756,243,1,pp,0.843434712,0.008503234
737,283,-1,np,-0.886243434,0.003373343
737,581,1,pp,0.886243434,0.003373343
750,327,-1,np,-0.880952381,0.00385032
756,327,-1,np,-0.867532847,0.005249136
750,357,-1,np,-0.976190476,3.31E-05
733,357,-1,np,-0.838338383,0.009323116
736,593,-1,np,-0.857142857,0.006530017
738,358,-1,np,-0.945230086,0.000394052
729,377,-1,np,-0.850314646,0.007471415
730,348,1,pp,0.904761905,0.002008276
728,348,1,pp,0.976190476,3.31E-05
755,348,1,pp,0.904761905,0.002008276
740,348,1,pp,0.880952381,0.00385032
745,348,1,pp,0.857142857,0.006530017
735,206,1,pp,0.891630982,0.002928681
723,86,1,pp,0.857142857,0.006530017
729,318,-1,np,-0.898219696,0.002438797
728,571,1,pp,0.880952381,0.00385032
756,571,-1,np,-0.879581914,0.003980559
750,100,-1,np,-0.857142857,0.006530017
746,100,-1,np,-0.847024363,0.007954271
756,668,-1,np,-0.85548378,0.00675133
713,379,-1,np,-0.850314646,0.007471415
735,510,-1,np,-0.891630982,0.002928681
750,512,-1,np,-0.880952381,0.00385032
748,601,1,pp,0.903680049,0.002075752
755,601,-1,np,-0.928571429,0.000862968
740,601,-1,np,-0.857142857,0.006530017
711,332,-1,np,-0.853912564,0.006965288
756,118,1,pp,0.927778183,0.000891495
745,118,-1,np,-0.928571429,0.000862968
732,387,-1,np,-0.857142857,0.006530017
734,669,1,pp,0.880952381,0.00385032
749,151,-1,np,-0.976190476,3.31E-05
744,151,-1,np,-0.857142857,0.006530017
717,130,-1,np,-0.880952381,0.00385032
729,130,-1,np,-0.862290909,0.005872991
721,146,-1,np,-0.878310066,0.004103934
736,146,1,pp,0.857142857,0.006530017
750,640,-1,np,-0.904761905,0.002008276
756,640,-1,np,-0.867532847,0.005249136
752,692,1,pp,0.906686764,0.001891774
716,253,-1,np,-0.898219696,0.002438797
756,27,-1,np,-0.85548378,0.00675133
729,374,1,pp,0.850314646,0.007471415
756,119,-1,np,-0.85548378,0.00675133
728,435,-1,np,-0.904761905,0.002008276
748,435,1,pp,0.915729116,0.001403174
740,435,-1,np,-0.880952381,0.00385032
732,689,1,pp,0.904761905,0.002008276
749,689,1,pp,0.928571429,0.000862968
744,689,1,pp,0.928571429,0.000862968
722,657,1,pp,0.981980506,1.44E-05
732,628,1,pp,0.880952381,0.00385032
713,373,-1,np,-0.898219696,0.002438797
711,373,1,pp,0.902707567,0.002137647
751,533,1,pp,0.928571429,0.000862968
732,120,-1,np,-0.904761905,0.002008276
756,649,1,pp,0.85548378,0.00675133
745,649,-1,np,-0.880952381,0.00385032
713,603,-1,np,-0.898219696,0.002438797
711,603,1,pp,0.878310066,0.004103934
732,13,1,pp,0.880952381,0.00385032
756,13,-1,np,-0.843434712,0.008503234
745,13,1,pp,0.928571429,0.000862968
732,124,1,pp,0.857142857,0.006530017
756,124,-1,np,-0.85548378,0.00675133
744,396,1,pp,0.952380952,0.0002604
715,259,-1,np,-0.857142857,0.006530017
737,210,-1,np,-0.898219696,0.002438797
714,707,-1,np,-0.880952381,0.00385032
756,691,-1,np,-0.927778183,0.000891495
728,394,1,pp,0.880952381,0.00385032
756,394,-1,np,-0.879581914,0.003980559
742,527,1,pp,0.874267171,0.004512386
738,527,1,pp,0.871575794,0.004798257
749,160,1,pp,0.880952381,0.00385032
715,248,-1,np,-0.904761905,0.002008276
752,248,1,pp,0.868376055,0.005152949
732,548,-1,np,-0.928571429,0.000862968
722,548,1,pp,0.848625129,0.007716947
729,266,1,pp,0.934148484,0.000679106
749,128,1,pp,0.976190476,3.31E-05
745,128,1,pp,0.880952381,0.00385032
744,128,1,pp,0.880952381,0.00385032
712,506,-1,np,-0.910195959,0.001690861
713,159,1,pp,0.874267171,0.004512386
