Source,Target,Label,inter,cor,p
1854,332,-1,np,-0.886243434,0.003373343
1721,332,-1,np,-0.952380952,0.0002604
2175,332,-1,np,-0.904761905,0.002008276
2275,332,1,pp,0.874267171,0.004512386
1838,332,-1,np,-0.850314646,0.007471415
1940,332,-1,np,-0.874267171,0.004512386
1722,332,1,pp,0.838338383,0.009323116
2061,332,1,pp,0.857142857,0.006530017
1767,332,1,pp,0.838338383,0.009323116
1999,332,1,pp,0.922172222,0.001110817
2033,332,-1,np,-0.850314646,0.007471415
1662,332,1,pp,0.951876318,0.000268663
1958,332,-1,np,-0.850314646,0.007471415
2273,332,1,pp,0.886243434,0.003373343
1964,332,1,pp,0.95810101,0.000178157
1936,332,1,pp,0.880952381,0.00385032
2070,332,1,pp,0.850314646,0.007471415
2091,332,1,pp,0.880952381,0.00385032
2263,1148,-1,np,-0.976190476,3.31E-05
1805,1148,-1,np,-0.898219696,0.002438797
2079,1148,1,pp,0.850314646,0.007471415
1813,1148,-1,np,-0.898219696,0.002438797
2171,1148,-1,np,-0.898219696,0.002438797
1868,1148,-1,np,-0.857142857,0.006530017
1816,1148,-1,np,-0.898219696,0.002438797
1791,1148,1,pp,0.857142857,0.006530017
1972,1148,1,pp,0.902707567,0.002137647
2006,1148,1,pp,0.928571429,0.000862968
2099,1148,1,pp,0.847024363,0.007954271
2274,1148,1,pp,0.862290909,0.005872991
1826,1148,1,pp,0.850314646,0.007471415
1778,1148,1,pp,0.880952381,0.00385032
1787,1148,1,pp,1,0
2223,1148,1,pp,0.928571429,0.000862968
1986,1148,1,pp,0.886243434,0.003373343
1678,1148,-1,np,-0.857142857,0.006530017
1922,367,1,pp,0.850314646,0.007471415
1974,367,1,pp,0.898219696,0.002438797
2298,367,1,pp,0.862290909,0.005872991
1655,367,1,pp,0.886243434,0.003373343
2021,367,-1,np,-0.862290909,0.005872991
2137,367,-1,np,-0.838338383,0.009323116
1870,367,-1,np,-0.850314646,0.007471415
1797,1122,1,pp,0.915729116,0.001403174
2217,1122,1,pp,0.880952381,0.00385032
1700,1122,1,pp,0.952380952,0.0002604
2140,1122,1,pp,0.857142857,0.006530017
1960,1122,-1,np,-0.850314646,0.007471415
2104,1122,1,pp,0.963925385,0.000114214
2147,1088,-1,np,-0.880952381,0.00385032
2153,1088,-1,np,-0.857142857,0.006530017
2034,1088,-1,np,-0.857142857,0.006530017
2102,1088,-1,np,-0.867532847,0.005249136
2248,1088,1,pp,0.843434712,0.008503234
2262,1088,-1,np,-0.874267171,0.004512386
2069,1088,-1,np,-0.880952381,0.00385032
1694,936,1,pp,0.880952381,0.00385032
2200,936,1,pp,0.880952381,0.00385032
1818,936,1,pp,0.952380952,0.0002604
2236,936,-1,np,-0.850314646,0.007471415
2009,936,1,pp,0.886243434,0.003373343
2141,936,1,pp,0.886243434,0.003373343
1720,936,-1,np,-0.880952381,0.00385032
2092,936,1,pp,0.898219696,0.002438797
2195,936,1,pp,0.903680049,0.002075752
2026,936,1,pp,0.874267171,0.004512386
1650,936,-1,np,-0.874267171,0.004512386
1990,936,-1,np,-0.880952381,0.00385032
1848,936,-1,np,-0.857142857,0.006530017
1809,936,-1,np,-0.946124747,0.000375312
1785,936,-1,np,-0.867532847,0.005249136
2201,936,-1,np,-0.898219696,0.002438797
1798,245,1,pp,0.874267171,0.004512386
2054,245,1,pp,0.850314646,0.007471415
2013,245,1,pp,0.922172222,0.001110817
1935,245,1,pp,0.874267171,0.004512386
1677,245,1,pp,0.838338383,0.009323116
1887,245,1,pp,0.922172222,0.001110817
1701,245,1,pp,0.853912564,0.006965288
1799,245,-1,np,-0.90840294,0.001791685
1908,245,1,pp,0.880952381,0.00385032
2147,1138,1,pp,0.857142857,0.006530017
1850,1138,1,pp,0.928571429,0.000862968
1821,1138,1,pp,0.850314646,0.007471415
1838,1138,1,pp,0.910195959,0.001690861
1747,1138,1,pp,0.904761905,0.002008276
2269,1138,1,pp,0.857142857,0.006530017
2217,1138,1,pp,0.928571429,0.000862968
1865,1138,1,pp,0.880952381,0.00385032
2034,1138,1,pp,0.880952381,0.00385032
2140,1138,1,pp,0.952380952,0.0002604
1989,1138,1,pp,0.904761905,0.002008276
1843,1138,-1,np,-0.874267171,0.004512386
2169,1138,-1,np,-0.952380952,0.0002604
1679,1138,-1,np,-0.850314646,0.007471415
2235,1138,1,pp,0.857142857,0.006530017
1936,1138,-1,np,-0.928571429,0.000862968
1879,1570,1,pp,0.857142857,0.006530017
2153,1167,-1,np,-0.880952381,0.00385032
1769,1167,-1,np,-0.880952381,0.00385032
2102,1167,-1,np,-0.951876318,0.000268663
2165,1167,-1,np,-0.838338383,0.009323116
1932,1167,1,pp,0.838338383,0.009323116
2147,1618,-1,np,-0.880952381,0.00385032
1852,1618,1,pp,0.928571429,0.000862968
1771,1618,1,pp,0.857142857,0.006530017
2285,1618,-1,np,-0.857142857,0.006530017
2034,1618,-1,np,-0.952380952,0.0002604
2140,1618,-1,np,-0.880952381,0.00385032
1829,1618,1,pp,0.876095805,0.00432455
1843,1618,1,pp,0.874267171,0.004512386
2169,1618,1,pp,0.880952381,0.00385032
1679,1618,1,pp,0.838338383,0.009323116
1936,1618,1,pp,0.904761905,0.002008276
1812,294,-1,np,-0.879581914,0.003980559
2052,294,-1,np,-0.843434712,0.008503234
1674,294,-1,np,-0.843434712,0.008503234
1788,294,1,pp,0.862290909,0.005872991
2173,294,1,pp,0.843434712,0.008503234
1808,889,1,pp,0.904761905,0.002008276
2130,889,1,pp,0.880952381,0.00385032
1973,889,1,pp,0.922172222,0.001110817
2265,889,1,pp,0.976190476,3.31E-05
2275,889,-1,np,-0.850314646,0.007471415
2207,889,-1,np,-0.904761905,0.002008276
2196,889,-1,np,-0.946124747,0.000375312
2160,889,-1,np,-0.951502571,0.000274893
2192,1149,-1,np,-0.838338383,0.009323116
1800,1149,1,pp,0.927778183,0.000891495
2102,1149,1,pp,0.85548378,0.00675133
2214,1382,1,pp,0.951876318,0.000268663
1951,1382,1,pp,0.951502571,0.000274893
2156,1382,1,pp,0.857142857,0.006530017
2263,1160,1,pp,0.904761905,0.002008276
2079,1160,-1,np,-0.838338383,0.009323116
1813,1160,1,pp,0.838338383,0.009323116
1816,1160,1,pp,0.850314646,0.007471415
1972,1160,-1,np,-0.853912564,0.006965288
2288,1160,1,pp,0.838338383,0.009323116
1941,1160,-1,np,-0.850314646,0.007471415
1880,1160,-1,np,-0.838338383,0.009323116
2033,1160,1,pp,0.838338383,0.009323116
2113,1160,-1,np,-0.904761905,0.002008276
2274,1160,-1,np,-0.898219696,0.002438797
2272,1160,1,pp,0.904761905,0.002008276
1787,1160,-1,np,-0.880952381,0.00385032
1986,1160,-1,np,-0.886243434,0.003373343
2013,887,1,pp,0.922172222,0.001110817
1701,887,1,pp,0.878310066,0.004103934
1908,887,1,pp,0.928571429,0.000862968
1857,887,1,pp,0.886243434,0.003373343
1726,313,1,pp,0.862290909,0.005872991
2280,313,1,pp,0.838338383,0.009323116
1815,313,-1,np,-0.880952381,0.00385032
1819,313,-1,np,-0.880952381,0.00385032
2256,313,-1,np,-0.928571429,0.000862968
2253,313,1,pp,0.850314646,0.007471415
1887,313,1,pp,0.970077272,6.55E-05
2193,313,-1,np,-0.898219696,0.002438797
1887,436,1,pp,0.946124747,0.000375312
1879,1338,1,pp,0.904761905,0.002008276
1998,747,1,pp,0.838338383,0.009323116
1741,747,1,pp,0.857142857,0.006530017
1978,747,-1,np,-0.853912564,0.006965288
2161,1376,1,pp,0.904761905,0.002008276
1821,1376,1,pp,0.874267171,0.004512386
2024,1376,1,pp,0.915729116,0.001403174
2245,1376,1,pp,0.862290909,0.005872991
2289,1376,1,pp,0.874267171,0.004512386
1641,1376,1,pp,0.904761905,0.002008276
2269,1376,1,pp,0.880952381,0.00385032
1860,1376,1,pp,0.862290909,0.005872991
2012,1376,1,pp,0.838338383,0.009323116
2197,1376,1,pp,0.879581914,0.003980559
2114,1376,1,pp,0.850314646,0.007471415
1957,1376,-1,np,-0.922172222,0.001110817
1706,1376,1,pp,0.857142857,0.006530017
1658,1223,-1,np,-0.904761905,0.002008276
2276,1223,-1,np,-0.928571429,0.000862968
2166,1223,1,pp,0.834748647,0.009929687
2194,1223,1,pp,0.874267171,0.004512386
2015,1223,-1,np,-0.939827251,0.000520392
2238,1223,1,pp,0.934148484,0.000679106
2152,1098,-1,np,-0.834748647,0.009929687
2017,1098,-1,np,-0.884994777,0.003482252
1887,166,-1,np,-0.862290909,0.005872991
1701,166,-1,np,-0.853912564,0.006965288
1704,272,-1,np,-0.874267171,0.004512386
2250,272,1,pp,0.952380952,0.0002604
1788,272,1,pp,0.874267171,0.004512386
1867,272,1,pp,0.85548378,0.00675133
2239,272,1,pp,0.857142857,0.006530017
2179,99,1,pp,0.898219696,0.002438797
2299,99,-1,np,-0.884994777,0.003482252
1881,99,-1,np,-0.838338383,0.009323116
2271,99,-1,np,-0.862290909,0.005872991
1744,99,-1,np,-0.898219696,0.002438797
2062,99,-1,np,-0.886243434,0.003373343
2173,99,1,pp,0.879581914,0.003980559
1992,1346,-1,np,-0.970077272,6.55E-05
2248,1346,-1,np,-0.915729116,0.001403174
1810,1346,1,pp,0.843434712,0.008503234
1978,1346,1,pp,0.853912564,0.006965288
1680,1346,1,pp,0.904761905,0.002008276
2035,1185,1,pp,0.951502571,0.000274893
2199,1185,1,pp,0.857142857,0.006530017
1718,1185,1,pp,0.847024363,0.007954271
1975,1185,1,pp,0.886243434,0.003373343
2085,1185,1,pp,0.891630982,0.002928681
2215,1185,1,pp,0.85548378,0.00675133
1732,1349,-1,np,-0.898219696,0.002438797
1754,1349,1,pp,0.850314646,0.007471415
1701,1349,1,pp,0.951502571,0.000274893
1851,1349,-1,np,-0.850314646,0.007471415
1857,1349,1,pp,0.850314646,0.007471415
2129,377,-1,np,-0.904761905,0.002008276
2052,377,-1,np,-0.891630982,0.002928681
2204,377,-1,np,-0.915729116,0.001403174
1713,377,-1,np,-0.898219696,0.002438797
1698,377,-1,np,-0.880952381,0.00385032
2157,377,-1,np,-0.880952381,0.00385032
2277,377,-1,np,-0.927778183,0.000891495
1905,377,1,pp,0.874267171,0.004512386
2184,377,1,pp,0.838338383,0.009323116
1863,377,-1,np,-0.874267171,0.004512386
1909,4,-1,np,-0.934148484,0.000679106
2214,4,1,pp,0.843434712,0.008503234
1929,4,1,pp,0.857142857,0.006530017
1737,4,1,pp,0.850314646,0.007471415
2302,4,1,pp,0.902707567,0.002137647
2184,4,-1,np,-0.946124747,0.000375312
1687,4,1,pp,0.880952381,0.00385032
2147,1182,-1,np,-0.857142857,0.006530017
1966,1182,1,pp,0.867532847,0.005249136
1797,1182,-1,np,-0.903680049,0.002075752
2104,1182,-1,np,-0.915729116,0.001403174
2169,1182,1,pp,0.928571429,0.000862968
1754,920,-1,np,-0.898219696,0.002438797
1660,920,-1,np,-0.843434712,0.008503234
2013,920,-1,np,-0.874267171,0.004512386
1677,920,-1,np,-0.850314646,0.007471415
1939,920,-1,np,-0.928571429,0.000862968
2228,920,-1,np,-0.880952381,0.00385032
1799,920,1,pp,0.883851509,0.003583935
2174,920,-1,np,-0.850314646,0.007471415
2178,920,1,pp,0.867532847,0.005249136
1866,920,1,pp,0.98802352,4.26E-06
1974,688,1,pp,0.898219696,0.002438797
1832,688,-1,np,-0.850314646,0.007471415
1685,688,-1,np,-0.862290909,0.005872991
2266,688,-1,np,-1,0
1811,688,-1,np,-0.970077272,6.55E-05
1856,688,-1,np,-0.898219696,0.002438797
2064,688,-1,np,-0.910195959,0.001690861
1995,405,-1,np,-0.922172222,0.001110817
1774,405,-1,np,-0.904761905,0.002008276
1983,405,-1,np,-0.850314646,0.007471415
1973,405,1,pp,0.850314646,0.007471415
2078,405,-1,np,-0.904761905,0.002008276
2065,405,-1,np,-0.891630982,0.002928681
2098,405,-1,np,-0.850314646,0.007471415
2008,405,1,pp,0.904761905,0.002008276
2219,1222,1,pp,0.871575794,0.004798257
2129,1222,1,pp,0.904761905,0.002008276
2214,1222,1,pp,0.843434712,0.008503234
1776,1222,1,pp,0.850314646,0.007471415
2192,1222,1,pp,0.886243434,0.003373343
2204,1222,1,pp,0.879581914,0.003980559
2156,1222,1,pp,0.880952381,0.00385032
2138,428,1,pp,0.850314646,0.007471415
2173,428,1,pp,0.85548378,0.00675133
1870,428,-1,np,-0.838338383,0.009323116
2057,428,1,pp,0.903680049,0.002075752
2030,623,1,pp,0.915729116,0.001403174
2097,623,-1,np,-0.886243434,0.003373343
2203,623,1,pp,0.857142857,0.006530017
1880,623,1,pp,0.850314646,0.007471415
1814,623,-1,np,-0.928571429,0.000862968
1986,623,1,pp,0.838338383,0.009323116
2179,1530,1,pp,0.922172222,0.001110817
1674,1530,-1,np,-0.843434712,0.008503234
1934,1530,-1,np,-0.891630982,0.002928681
1699,1530,1,pp,0.903680049,0.002075752
1832,1530,-1,np,-0.850314646,0.007471415
2281,1530,-1,np,-0.951876318,0.000268663
1856,1530,-1,np,-0.862290909,0.005872991
1994,1530,1,pp,0.904761905,0.002008276
1849,753,-1,np,-0.85548378,0.00675133
2296,753,1,pp,0.922172222,0.001110817
1999,714,1,pp,0.946124747,0.000375312
2033,714,-1,np,-0.910195959,0.001690861
1662,714,1,pp,0.927778183,0.000891495
2239,714,1,pp,0.857142857,0.006530017
1734,831,-1,np,-0.880952381,0.00385032
2250,831,1,pp,0.904761905,0.002008276
2276,831,-1,np,-0.857142857,0.006530017
2283,831,1,pp,0.880952381,0.00385032
2166,831,1,pp,0.871575794,0.004798257
1824,831,1,pp,0.838338383,0.009323116
1905,831,1,pp,0.874267171,0.004512386
2162,794,1,pp,0.874267171,0.004512386
1769,794,-1,np,-0.857142857,0.006530017
2165,794,-1,np,-0.910195959,0.001690861
1793,794,-1,np,-0.922172222,0.001110817
1835,794,1,pp,0.859300078,0.006249269
1932,794,1,pp,0.910195959,0.001690861
2286,1200,-1,np,-0.862290909,0.005872991
1790,1200,1,pp,0.922172222,0.001110817
2052,1200,1,pp,0.867532847,0.005249136
1674,1200,1,pp,0.879581914,0.003980559
1713,1200,1,pp,0.850314646,0.007471415
2271,1200,1,pp,0.838338383,0.009323116
2238,1200,-1,np,-0.850314646,0.007471415
2281,1200,1,pp,0.867532847,0.005249136
1856,1200,1,pp,0.874267171,0.004512386
2250,686,1,pp,0.928571429,0.000862968
1867,686,1,pp,0.85548378,0.00675133
2239,686,1,pp,0.904761905,0.002008276
1931,1450,1,pp,0.850314646,0.007471415
2296,1450,-1,np,-0.874267171,0.004512386
2015,1450,1,pp,0.891630982,0.002928681
1780,1450,1,pp,0.952380952,0.0002604
1794,781,-1,np,-0.883851509,0.003583935
1786,781,-1,np,-0.898219696,0.002438797
2156,781,-1,np,-0.857142857,0.006530017
2284,781,1,pp,0.915729116,0.001403174
2147,741,-1,np,-0.976190476,3.31E-05
1991,741,-1,np,-0.857142857,0.006530017
2034,741,-1,np,-0.904761905,0.002008276
2248,741,1,pp,0.843434712,0.008503234
2069,741,-1,np,-0.928571429,0.000862968
2104,741,-1,np,-0.915729116,0.001403174
1973,728,1,pp,0.838338383,0.009323116
1743,728,-1,np,-0.874267171,0.004512386
2265,728,1,pp,0.928571429,0.000862968
1828,728,1,pp,0.898219696,0.002438797
2163,728,1,pp,0.838338383,0.009323116
1710,728,1,pp,0.886243434,0.003373343
2196,728,-1,np,-0.838338383,0.009323116
2021,728,-1,np,-0.922172222,0.001110817
2063,728,-1,np,-0.850314646,0.007471415
1854,1610,-1,np,-0.910195959,0.001690861
1974,1610,-1,np,-0.850314646,0.007471415
2079,1610,1,pp,0.850314646,0.007471415
1896,1610,-1,np,-0.874267171,0.004512386
1722,1610,1,pp,0.838338383,0.009323116
1740,1610,-1,np,-0.951876318,0.000268663
2272,1610,-1,np,-0.952380952,0.0002604
2070,1610,1,pp,0.850314646,0.007471415
2002,1610,1,pp,0.880952381,0.00385032
2095,1610,1,pp,0.85548378,0.00675133
1762,1494,-1,np,-0.904761905,0.002008276
1847,1494,1,pp,0.946124747,0.000375312
1878,1494,-1,np,-0.880952381,0.00385032
2010,1494,1,pp,0.880952381,0.00385032
1802,1494,-1,np,-0.871575794,0.004798257
2046,1494,-1,np,-0.857142857,0.006530017
1692,1494,-1,np,-0.952380952,0.0002604
2242,1494,-1,np,-0.874267171,0.004512386
2070,1494,-1,np,-0.838338383,0.009323116
2075,1494,-1,np,-0.970077272,6.55E-05
2258,1494,-1,np,-0.857142857,0.006530017
2002,1494,-1,np,-0.904761905,0.002008276
1954,1494,-1,np,-0.952380952,0.0002604
2192,163,1,pp,0.95810101,0.000178157
2034,163,-1,np,-0.880952381,0.00385032
2264,163,1,pp,0.880952381,0.00385032
1642,1129,-1,np,-0.880952381,0.00385032
2125,1129,1,pp,0.850314646,0.007471415
2233,1129,1,pp,0.880952381,0.00385032
2286,1129,-1,np,-0.910195959,0.001690861
1928,1129,1,pp,0.880952381,0.00385032
2271,1129,1,pp,0.922172222,0.001110817
2281,1129,1,pp,0.843434712,0.008503234
1998,102,-1,np,-0.934148484,0.000679106
2209,102,-1,np,-0.862290909,0.005872991
2172,102,-1,np,-0.886243434,0.003373343
1644,102,-1,np,-0.864790869,0.005569863
1652,102,1,pp,0.848625129,0.007716947
1992,1259,-1,np,-0.874267171,0.004512386
2233,1381,-1,np,-0.904761905,0.002008276
2286,1381,1,pp,0.874267171,0.004512386
2052,1381,-1,np,-0.867532847,0.005249136
1713,1381,-1,np,-0.838338383,0.009323116
2271,1381,-1,np,-0.970077272,6.55E-05
1935,1142,1,pp,0.838338383,0.009323116
2035,1142,1,pp,0.902707567,0.002137647
1960,1142,1,pp,0.838338383,0.009323116
1887,1142,1,pp,0.898219696,0.002438797
2151,1142,1,pp,0.843434712,0.008503234
1764,1142,1,pp,0.927778183,0.000891495
1849,615,-1,np,-0.927778183,0.000891495
1756,615,1,pp,0.838338383,0.009323116
1674,615,-1,np,-0.85548378,0.00675133
2296,615,1,pp,0.874267171,0.004512386
1656,615,-1,np,-0.891630982,0.002928681
2015,615,-1,np,-0.891630982,0.002928681
1780,615,-1,np,-0.857142857,0.006530017
1798,382,-1,np,-0.838338383,0.009323116
2054,382,-1,np,-0.874267171,0.004512386
1660,382,-1,np,-0.879581914,0.003980559
1736,382,-1,np,-0.891630982,0.002928681
1892,382,-1,np,-0.847024363,0.007954271
1717,382,-1,np,-0.880952381,0.00385032
2174,382,-1,np,-0.946124747,0.000375312
1649,382,1,pp,0.838338383,0.009323116
2127,382,1,pp,0.898219696,0.002438797
1808,1481,-1,np,-0.857142857,0.006530017
2196,1481,1,pp,0.862290909,0.005872991
2160,1481,1,pp,0.878310066,0.004103934
1732,709,-1,np,-0.910195959,0.001690861
1754,709,1,pp,0.838338383,0.009323116
2013,709,1,pp,0.886243434,0.003373343
1701,709,1,pp,0.902707567,0.002137647
1908,709,1,pp,0.880952381,0.00385032
1857,709,1,pp,0.886243434,0.003373343
1994,709,1,pp,0.928571429,0.000862968
1895,463,1,pp,0.904761905,0.002008276
1847,463,-1,np,-0.874267171,0.004512386
2214,463,1,pp,0.915729116,0.001403174
1951,463,1,pp,0.927105069,0.00091618
2042,463,-1,np,-0.871575794,0.004798257
1692,463,1,pp,0.928571429,0.000862968
2184,463,-1,np,-0.874267171,0.004512386
1687,463,1,pp,0.928571429,0.000862968
2263,1034,1,pp,0.904761905,0.002008276
1794,1034,1,pp,0.871575794,0.004798257
1813,1034,1,pp,0.886243434,0.003373343
2188,1034,1,pp,0.843434712,0.008503234
1862,1034,1,pp,0.963925385,0.000114214
1971,1034,1,pp,0.904761905,0.002008276
1735,1034,1,pp,0.904761905,0.002008276
1967,1034,1,pp,0.857142857,0.006530017
1816,1034,1,pp,0.886243434,0.003373343
2145,1034,1,pp,0.886243434,0.003373343
1767,1034,-1,np,-0.922172222,0.001110817
2033,1034,1,pp,0.886243434,0.003373343
1653,1034,-1,np,-0.910195959,0.001690861
1768,1034,1,pp,0.886243434,0.003373343
2068,1034,1,pp,0.880952381,0.00385032
2027,1034,-1,np,-0.860748345,0.006065193
1701,872,-1,np,-0.951502571,0.000274893
1857,872,-1,np,-0.850314646,0.007471415
1801,954,1,pp,0.874267171,0.004512386
2304,954,1,pp,0.952380952,0.0002604
1915,954,1,pp,0.850314646,0.007471415
1755,954,1,pp,0.898219696,0.002438797
1717,954,1,pp,0.880952381,0.00385032
1830,954,1,pp,0.867532847,0.005249136
2108,954,1,pp,0.902707567,0.002137647
2179,1364,1,pp,0.898219696,0.002438797
1674,1364,-1,np,-0.915729116,0.001403174
2271,1364,-1,np,-0.898219696,0.002438797
2148,1364,1,pp,0.857142857,0.006530017
1856,1364,-1,np,-0.838338383,0.009323116
1922,295,-1,np,-0.874267171,0.004512386
1854,295,-1,np,-0.934148484,0.000679106
1900,295,-1,np,-0.857142857,0.006530017
2079,295,1,pp,0.874267171,0.004512386
2010,295,-1,np,-0.904761905,0.002008276
2299,295,1,pp,0.836501913,0.009630399
1722,295,1,pp,0.886243434,0.003373343
2105,295,1,pp,0.883851509,0.003583935
2272,295,-1,np,-0.857142857,0.006530017
2070,295,1,pp,0.946124747,0.000375312
2075,295,1,pp,0.850314646,0.007471415
2002,295,1,pp,0.952380952,0.0002604
1954,295,1,pp,0.904761905,0.002008276
1708,529,1,pp,0.838338383,0.009323116
2167,529,1,pp,0.928571429,0.000862968
2177,529,1,pp,0.880952381,0.00385032
1998,529,1,pp,0.874267171,0.004512386
2183,529,-1,np,-0.904761905,0.002008276
2205,529,1,pp,0.850314646,0.007471415
1697,529,1,pp,0.880952381,0.00385032
2122,529,-1,np,-0.946124747,0.000375312
2209,529,1,pp,0.850314646,0.007471415
1846,529,1,pp,0.880952381,0.00385032
1770,529,1,pp,0.880952381,0.00385032
1925,529,-1,np,-0.927105069,0.00091618
1998,1068,1,pp,0.970077272,6.55E-05
1800,1068,-1,np,-0.891630982,0.002928681
1709,1068,1,pp,0.878310066,0.004103934
1840,1068,-1,np,-0.850314646,0.007471415
1652,1068,-1,np,-0.848625129,0.007716947
1711,1204,1,pp,0.915729116,0.001403174
1786,1204,1,pp,0.922172222,0.001110817
2017,1204,-1,np,-0.860748345,0.006065193
1975,1204,-1,np,-0.838338383,0.009323116
1916,1624,1,pp,0.886243434,0.003373343
2050,1624,-1,np,-0.848625129,0.007716947
2092,1624,1,pp,0.898219696,0.002438797
2118,1624,1,pp,0.963925385,0.000114214
1878,1624,-1,np,-0.857142857,0.006530017
2176,1624,-1,np,-0.850314646,0.007471415
2230,1624,-1,np,-0.904761905,0.002008276
2067,1624,-1,np,-0.880952381,0.00385032
2146,1624,1,pp,0.867532847,0.005249136
2279,1624,-1,np,-0.874267171,0.004512386
2048,1624,-1,np,-0.862290909,0.005872991
2088,1624,1,pp,0.85548378,0.00675133
2242,1624,-1,np,-0.874267171,0.004512386
1842,1624,-1,np,-0.963925385,0.000114214
2074,1624,-1,np,-0.934148484,0.000679106
2168,1624,-1,np,-0.928571429,0.000862968
1728,1624,-1,np,-0.880952381,0.00385032
1882,1624,-1,np,-0.857142857,0.006530017
1648,1624,-1,np,-0.880952381,0.00385032
1857,658,1,pp,0.898219696,0.002438797
1683,658,1,pp,0.922172222,0.001110817
1726,45,1,pp,0.862290909,0.005872991
2280,45,1,pp,0.838338383,0.009323116
1815,45,-1,np,-0.880952381,0.00385032
1819,45,-1,np,-0.880952381,0.00385032
2256,45,-1,np,-0.928571429,0.000862968
2253,45,1,pp,0.850314646,0.007471415
1887,45,1,pp,0.970077272,6.55E-05
2193,45,-1,np,-0.898219696,0.002438797
2266,222,-1,np,-0.928571429,0.000862968
1811,222,-1,np,-0.850314646,0.007471415
2064,222,-1,np,-0.898219696,0.002438797
1935,1608,1,pp,0.862290909,0.005872991
1887,1608,1,pp,0.934148484,0.000679106
2151,1608,1,pp,0.85548378,0.00675133
1701,1608,1,pp,0.902707567,0.002137647
1908,1608,1,pp,0.904761905,0.002008276
1857,1608,1,pp,0.922172222,0.001110817
1754,525,1,pp,0.898219696,0.002438797
2013,525,1,pp,0.850314646,0.007471415
1939,525,1,pp,0.857142857,0.006530017
1799,525,-1,np,-0.847024363,0.007954271
1770,525,-1,np,-0.928571429,0.000862968
1744,525,-1,np,-0.886243434,0.003373343
1679,525,1,pp,0.862290909,0.005872991
2247,525,-1,np,-0.904761905,0.002008276
1866,525,-1,np,-0.879581914,0.003980559
2052,430,-1,np,-0.867532847,0.005249136
1944,430,-1,np,-0.838338383,0.009323116
1713,430,-1,np,-0.898219696,0.002438797
2015,430,-1,np,-0.915729116,0.001403174
2271,430,-1,np,-0.970077272,6.55E-05
1664,430,-1,np,-0.850314646,0.007471415
2238,430,1,pp,0.946124747,0.000375312
2157,430,-1,np,-0.857142857,0.006530017
2167,53,1,pp,0.904761905,0.002008276
2205,53,1,pp,0.862290909,0.005872991
1697,53,1,pp,0.904761905,0.002008276
2217,53,1,pp,0.880952381,0.00385032
2140,53,1,pp,0.857142857,0.006530017
2122,53,-1,np,-0.922172222,0.001110817
2193,53,1,pp,0.886243434,0.003373343
1745,53,1,pp,0.867532847,0.005249136
1843,53,-1,np,-0.886243434,0.003373343
1679,53,-1,np,-0.886243434,0.003373343
2194,764,1,pp,0.850314646,0.007471415
2011,764,-1,np,-0.862290909,0.005872991
1867,764,1,pp,0.903680049,0.002075752
2138,764,1,pp,0.95810101,0.000178157
1997,764,1,pp,0.952380952,0.0002604
2173,764,1,pp,0.951876318,0.000268663
2057,764,1,pp,0.903680049,0.002075752
2147,1457,-1,np,-0.904761905,0.002008276
1930,1457,-1,np,-0.838338383,0.009323116
2153,1457,-1,np,-0.880952381,0.00385032
1991,1457,-1,np,-0.857142857,0.006530017
2248,1457,1,pp,0.891630982,0.002928681
2262,1457,-1,np,-0.898219696,0.002438797
2069,1457,-1,np,-0.928571429,0.000862968
1788,1457,1,pp,0.850314646,0.007471415
2104,1457,-1,np,-0.843434712,0.008503234
1909,141,-1,np,-0.922172222,0.001110817
2129,141,1,pp,0.857142857,0.006530017
2214,141,1,pp,0.843434712,0.008503234
2156,141,1,pp,0.857142857,0.006530017
1784,141,1,pp,0.838338383,0.009323116
2184,141,-1,np,-0.994029797,5.30E-07
1687,141,1,pp,0.880952381,0.00385032
2060,1539,1,pp,0.928571429,0.000862968
1693,1539,-1,np,-0.843434712,0.008503234
2282,1539,1,pp,0.886243434,0.003373343
2166,1539,-1,np,-0.871575794,0.004798257
2218,1539,1,pp,0.910195959,0.001690861
2278,1539,1,pp,0.843434712,0.008503234
1777,1539,1,pp,0.951502571,0.000274893
1806,1539,1,pp,0.898219696,0.002438797
1831,1539,1,pp,0.857142857,0.006530017
1775,1539,-1,np,-0.85548378,0.00675133
1844,1485,-1,np,-0.904761905,0.002008276
2227,1485,1,pp,0.834748647,0.009929687
1641,1485,1,pp,0.857142857,0.006530017
1813,1485,1,pp,0.862290909,0.005872991
1971,1485,1,pp,0.857142857,0.006530017
2231,1485,-1,np,-0.951876318,0.000268663
1653,1485,-1,np,-0.850314646,0.007471415
1986,1485,-1,np,-0.850314646,0.007471415
1820,1218,-1,np,-0.857142857,0.006530017
1887,1218,1,pp,0.95810101,0.000178157
1701,1218,1,pp,0.853912564,0.006965288
1857,1218,1,pp,0.874267171,0.004512386
2276,1169,-1,np,-0.857142857,0.006530017
2015,1169,-1,np,-0.915729116,0.001403174
2238,1169,1,pp,0.922172222,0.001110817
2157,1169,-1,np,-0.928571429,0.000862968
1966,184,1,pp,0.843434712,0.008503234
2254,184,1,pp,0.862290909,0.005872991
1797,184,-1,np,-0.927778183,0.000891495
2104,184,-1,np,-0.915729116,0.001403174
1946,1273,1,pp,0.857142857,0.006530017
1796,1273,1,pp,0.883851509,0.003583935
2040,1273,1,pp,0.897117993,0.002516695
