Source,Target,Label,inter,cor,p
1726,397,-1,np,-0.976190476,3.31E-05
2310,397,-1,np,-0.874267171,0.004512386
2009,397,-1,np,-0.904761905,0.002008276
1947,397,-1,np,-0.857142857,0.006530017
1832,397,-1,np,-0.850314646,0.007471415
2055,397,-1,np,-0.838338383,0.009323116
2097,397,-1,np,-0.880952381,0.00385032
2128,1576,1,pp,0.880952381,0.00385032
1876,1576,1,pp,0.85548378,0.00675133
1702,1576,1,pp,0.857142857,0.006530017
1698,1576,1,pp,0.886243434,0.003373343
1996,1576,1,pp,0.838338383,0.009323116
1870,1576,-1,np,-0.838338383,0.009323116
1876,385,1,pp,0.867532847,0.005249136
1981,385,1,pp,0.838338383,0.009323116
2264,385,1,pp,0.862290909,0.005872991
1702,385,1,pp,0.928571429,0.000862968
2235,385,1,pp,0.880952381,0.00385032
2096,385,1,pp,0.880952381,0.00385032
1698,385,1,pp,0.838338383,0.009323116
2130,1258,-1,np,-0.898219696,0.002438797
2118,1258,1,pp,0.838338383,0.009323116
2028,1258,1,pp,0.880952381,0.00385032
2310,1258,-1,np,-0.946124747,0.000375312
1983,1258,-1,np,-0.853912564,0.006965288
1832,1258,-1,np,-0.898219696,0.002438797
2162,1258,-1,np,-0.880952381,0.00385032
1919,812,1,pp,0.886243434,0.003373343
2003,812,-1,np,-0.934148484,0.000679106
1739,812,1,pp,0.874267171,0.004512386
2327,812,1,pp,0.898219696,0.002438797
2344,812,1,pp,0.857142857,0.006530017
2113,812,1,pp,0.915729116,0.001403174
2194,812,1,pp,0.886243434,0.003373343
1744,812,-1,np,-0.862290909,0.005872991
2207,812,-1,np,-0.904761905,0.002008276
1958,812,-1,np,-0.857142857,0.006530017
1816,812,1,pp,0.898219696,0.002438797
1648,812,1,pp,0.904761905,0.002008276
1821,812,-1,np,-0.886243434,0.003373343
1918,812,-1,np,-0.902707567,0.002137647
2328,812,-1,np,-0.864790869,0.005569863
1695,812,-1,np,-0.927778183,0.000891495
2102,812,-1,np,-0.95810101,0.000178157
2110,455,-1,np,-0.898219696,0.002438797
2039,455,1,pp,0.838338383,0.009323116
1741,455,1,pp,0.843434712,0.008503234
2198,455,-1,np,-0.886243434,0.003373343
2080,442,1,pp,0.886243434,0.003373343
1941,442,1,pp,0.850314646,0.007471415
1711,442,1,pp,0.857142857,0.006530017
2032,442,1,pp,0.838338383,0.009323116
1779,442,1,pp,0.853912564,0.006965288
1720,442,1,pp,0.850314646,0.007471415
1857,442,1,pp,0.850314646,0.007471415
2265,442,1,pp,0.836501913,0.009630399
2174,442,1,pp,0.970077272,6.55E-05
2105,442,1,pp,0.904761905,0.002008276
2299,442,1,pp,0.862290909,0.005872991
1990,442,1,pp,0.843434712,0.008503234
1956,442,-1,np,-0.857142857,0.006530017
1752,442,1,pp,0.951502571,0.000274893
1921,442,1,pp,0.871575794,0.004798257
1719,442,-1,np,-0.904761905,0.002008276
2087,442,-1,np,-0.952380952,0.0002604
2151,442,-1,np,-0.904761905,0.002008276
1654,1552,-1,np,-0.848625129,0.007716947
1846,1552,-1,np,-0.838338383,0.009323116
1700,1552,1,pp,0.850314646,0.007471415
1960,1552,1,pp,0.849805035,0.007544942
1801,1552,1,pp,0.850314646,0.007471415
2092,1552,-1,np,-0.850314646,0.007471415
2124,339,1,pp,0.904761905,0.002008276
2029,339,1,pp,0.880952381,0.00385032
1759,339,1,pp,0.874267171,0.004512386
2317,339,1,pp,0.857142857,0.006530017
1705,339,-1,np,-0.970077272,6.55E-05
2069,339,1,pp,0.850314646,0.007471415
1976,339,1,pp,0.838338383,0.009323116
1710,339,1,pp,0.886243434,0.003373343
1760,339,-1,np,-0.850314646,0.007471415
1844,339,-1,np,-0.857142857,0.006530017
1869,339,-1,np,-0.891630982,0.002928681
2316,339,1,pp,0.874267171,0.004512386
1905,339,1,pp,0.850314646,0.007471415
2072,339,-1,np,-0.880952381,0.00385032
1909,339,-1,np,-0.934148484,0.000679106
1988,339,-1,np,-0.902707567,0.002137647
2281,1208,-1,np,-0.847024363,0.007954271
2256,1208,1,pp,0.922172222,0.001110817
2298,1208,1,pp,0.880952381,0.00385032
2241,448,1,pp,0.898219696,0.002438797
2297,448,-1,np,-0.850314646,0.007471415
2145,448,-1,np,-0.880952381,0.00385032
2209,448,1,pp,0.850314646,0.007471415
1658,448,1,pp,0.904761905,0.002008276
2237,448,1,pp,0.849805035,0.007544942
1704,866,-1,np,-0.904761905,0.002008276
1872,866,-1,np,-0.952380952,0.0002604
2141,866,-1,np,-0.834748647,0.009929687
1746,866,1,pp,0.85548378,0.00675133
1936,866,1,pp,0.857142857,0.006530017
2292,866,1,pp,0.903680049,0.002075752
2177,866,-1,np,-0.904761905,0.002008276
1784,866,-1,np,-0.95810101,0.000178157
2040,866,-1,np,-0.879581914,0.003980559
1753,866,1,pp,0.880952381,0.00385032
2270,49,1,pp,0.915729116,0.001403174
2132,49,-1,np,-0.880952381,0.00385032
1930,49,-1,np,-0.857142857,0.006530017
2002,49,-1,np,-0.850314646,0.007471415
1994,49,-1,np,-0.934148484,0.000679106
1664,49,-1,np,-0.928571429,0.000862968
2260,49,1,pp,0.909241209,0.001744075
1885,49,1,pp,0.952380952,0.0002604
2112,49,-1,np,-0.862290909,0.005872991
1680,49,-1,np,-0.898219696,0.002438797
2023,49,1,pp,0.903680049,0.002075752
1769,49,-1,np,-0.850314646,0.007471415
2153,49,1,pp,0.843434712,0.008503234
2147,49,1,pp,0.898219696,0.002438797
2026,49,1,pp,0.904761905,0.002008276
1906,49,1,pp,0.963925385,0.000114214
1856,49,1,pp,0.934148484,0.000679106
1800,49,1,pp,0.976190476,3.31E-05
1740,49,1,pp,0.874267171,0.004512386
1874,49,1,pp,0.904761905,0.002008276
2203,49,1,pp,0.880952381,0.00385032
1875,49,-1,np,-0.904761905,0.002008276
2044,49,-1,np,-0.904761905,0.002008276
2049,49,-1,np,-0.850314646,0.007471415
1901,49,-1,np,-0.853912564,0.006965288
2241,1300,1,pp,0.874267171,0.004512386
2297,1300,-1,np,-0.886243434,0.003373343
1917,1300,1,pp,0.904761905,0.002008276
1658,1300,1,pp,0.857142857,0.006530017
1929,1300,1,pp,0.904761905,0.002008276
2237,1300,1,pp,0.849805035,0.007544942
2288,1300,-1,np,-0.891630982,0.002928681
2261,98,1,pp,0.880952381,0.00385032
2336,98,1,pp,0.880952381,0.00385032
2300,98,-1,np,-0.850314646,0.007471415
2133,98,-1,np,-0.922172222,0.001110817
1830,98,1,pp,0.951876318,0.000268663
1986,148,-1,np,-0.898219696,0.002438797
1859,148,-1,np,-0.904761905,0.002008276
1647,148,-1,np,-0.898219696,0.002438797
2116,148,-1,np,-0.85548378,0.00675133
1952,148,-1,np,-0.902707567,0.002137647
1725,148,1,pp,0.910195959,0.001690861
1736,148,1,pp,0.970077272,6.55E-05
1911,1307,-1,np,-0.838338383,0.009323116
1917,1307,1,pp,0.880952381,0.00385032
1658,1307,1,pp,0.880952381,0.00385032
1654,1307,1,pp,0.860748345,0.006065193
2313,1307,-1,np,-0.880952381,0.00385032
2084,1307,-1,np,-0.904761905,0.002008276
1651,1307,-1,np,-0.874267171,0.004512386
1887,1307,-1,np,-0.880952381,0.00385032
1701,181,1,pp,0.946124747,0.000375312
1884,181,-1,np,-0.874267171,0.004512386
1816,181,1,pp,0.850314646,0.007471415
1896,181,-1,np,-0.843434712,0.008503234
1876,1613,1,pp,0.963925385,0.000114214
2076,1613,1,pp,0.850314646,0.007471415
1696,1613,1,pp,0.994029797,5.30E-07
2337,1613,1,pp,0.862290909,0.005872991
2117,1613,-1,np,-0.898219696,0.002438797
1785,1613,1,pp,0.850314646,0.007471415
1877,1613,1,pp,0.879581914,0.003980559
2012,1613,-1,np,-0.880952381,0.00385032
1703,1613,1,pp,0.850314646,0.007471415
1722,1613,-1,np,-0.850314646,0.007471415
1696,708,-1,np,-0.862290909,0.005872991
1911,708,-1,np,-0.910195959,0.001690861
1953,708,-1,np,-0.904761905,0.002008276
1917,708,1,pp,0.904761905,0.002008276
1654,708,1,pp,0.909241209,0.001744075
1846,708,1,pp,0.862290909,0.005872991
2313,708,-1,np,-0.904761905,0.002008276
2084,708,-1,np,-0.928571429,0.000862968
2090,708,-1,np,-0.898219696,0.002438797
1992,708,-1,np,-0.880952381,0.00385032
1703,708,-1,np,-0.838338383,0.009323116
1651,708,-1,np,-0.850314646,0.007471415
1887,708,-1,np,-0.952380952,0.0002604
2331,1071,-1,np,-0.920678655,0.001174651
1936,1071,-1,np,-0.880952381,0.00385032
2199,1071,1,pp,0.880952381,0.00385032
2185,1071,-1,np,-0.847024363,0.007954271
1959,96,-1,np,-0.920678655,0.001174651
1894,96,1,pp,0.915729116,0.001403174
2064,96,1,pp,0.838338383,0.009323116
1772,96,1,pp,0.975900073,3.44E-05
1762,96,-1,np,-0.880952381,0.00385032
2279,96,1,pp,0.903680049,0.002075752
1773,96,-1,np,-0.904761905,0.002008276
2041,96,-1,np,-0.874267171,0.004512386
1691,96,-1,np,-0.850314646,0.007471415
1968,96,1,pp,0.843434712,0.008503234
1935,96,1,pp,0.874267171,0.004512386
2065,96,1,pp,0.886243434,0.003373343
1947,96,1,pp,0.880952381,0.00385032
2055,96,1,pp,0.862290909,0.005872991
2059,96,1,pp,0.886243434,0.003373343
1766,96,-1,np,-0.862290909,0.005872991
2134,96,-1,np,-0.928571429,0.000862968
2337,1599,-1,np,-0.922172222,0.001110817
1686,1599,1,pp,0.85548378,0.00675133
1871,1599,-1,np,-0.946124747,0.000375312
2189,1599,-1,np,-0.853912564,0.006965288
2313,1599,-1,np,-0.904761905,0.002008276
1703,1599,-1,np,-0.862290909,0.005872991
2185,1599,-1,np,-0.847024363,0.007954271
1651,1599,-1,np,-0.874267171,0.004512386
2089,185,1,pp,0.875172349,0.004418764
1772,185,1,pp,0.853912564,0.006965288
1773,185,-1,np,-0.880952381,0.00385032
2176,185,-1,np,-0.928571429,0.000862968
2140,185,-1,np,-0.850314646,0.007471415
2152,745,1,pp,0.862290909,0.005872991
2197,745,1,pp,0.843434712,0.008503234
1928,702,-1,np,-0.850314646,0.007471415
2340,702,1,pp,0.880952381,0.00385032
1677,702,-1,np,-0.850314646,0.007471415
1902,702,-1,np,-0.857142857,0.006530017
1949,702,1,pp,0.927778183,0.000891495
2123,702,-1,np,-0.862290909,0.005872991
1665,702,1,pp,0.886243434,0.003373343
2083,147,-1,np,-0.880952381,0.00385032
2275,147,-1,np,-0.874267171,0.004512386
1710,147,-1,np,-0.922172222,0.001110817
2090,147,-1,np,-0.850314646,0.007471415
1650,147,1,pp,0.857142857,0.006530017
1919,1606,1,pp,0.910195959,0.001690861
1826,1606,1,pp,0.850314646,0.007471415
2083,1606,1,pp,0.880952381,0.00385032
2275,1606,1,pp,0.838338383,0.009323116
1857,1606,1,pp,0.898219696,0.002438797
2207,1606,-1,np,-0.857142857,0.006530017
2206,1606,-1,np,-0.857142857,0.006530017
1717,1606,1,pp,0.838338383,0.009323116
2102,1606,-1,np,-0.862290909,0.005872991
1650,1606,-1,np,-0.880952381,0.00385032
1872,231,1,pp,0.904761905,0.002008276
1911,231,-1,np,-0.850314646,0.007471415
1686,231,1,pp,0.879581914,0.003980559
1917,231,1,pp,0.857142857,0.006530017
1658,231,1,pp,0.857142857,0.006530017
2313,231,-1,np,-0.904761905,0.002008276
1651,231,-1,np,-0.922172222,0.001110817
1753,231,-1,np,-0.857142857,0.006530017
1876,1414,1,pp,0.843434712,0.008503234
2229,1414,-1,np,-0.904761905,0.002008276
1829,1199,-1,np,-0.904761905,0.002008276
1659,1199,-1,np,-0.976190476,3.31E-05
2027,1199,1,pp,0.857142857,0.006530017
2209,1199,-1,np,-0.898219696,0.002438797
1892,1199,1,pp,0.886243434,0.003373343
1803,1199,1,pp,0.864790869,0.005569863
1921,1199,1,pp,0.847024363,0.007954271
1984,1199,1,pp,0.922172222,0.001110817
2229,1199,-1,np,-0.880952381,0.00385032
1682,1199,-1,np,-0.880952381,0.00385032
2020,5,1,pp,0.934148484,0.000679106
1793,5,-1,np,-0.874267171,0.004512386
2150,5,-1,np,-0.898219696,0.002438797
2121,5,-1,np,-0.850314646,0.007471415
2155,5,-1,np,-0.927105069,0.00091618
1656,5,-1,np,-0.878310066,0.004103934
2251,5,1,pp,0.838338383,0.009323116
1688,213,-1,np,-0.879581914,0.003980559
1649,213,-1,np,-0.857142857,0.006530017
1990,213,1,pp,0.915729116,0.001403174
1926,213,1,pp,0.934148484,0.000679106
2293,894,-1,np,-0.85548378,0.00675133
2085,894,-1,np,-0.874267171,0.004512386
2051,894,-1,np,-0.898219696,0.002438797
2095,894,-1,np,-0.857142857,0.006530017
1767,894,-1,np,-0.952380952,0.0002604
1714,894,-1,np,-0.952380952,0.0002604
2018,894,1,pp,0.903680049,0.002075752
2034,894,1,pp,0.850314646,0.007471415
2108,894,1,pp,0.857142857,0.006530017
1916,894,1,pp,0.857142857,0.006530017
1979,894,-1,np,-0.862290909,0.005872991
1930,999,-1,np,-1,0
2277,999,-1,np,-0.880952381,0.00385032
1713,999,-1,np,-0.898219696,0.002438797
2149,999,-1,np,-0.879581914,0.003980559
1680,999,-1,np,-0.898219696,0.002438797
1786,999,1,pp,0.857142857,0.006530017
2137,999,1,pp,0.904761905,0.002008276
2157,999,1,pp,0.886243434,0.003373343
1800,999,1,pp,0.904761905,0.002008276
2203,999,1,pp,0.880952381,0.00385032
1970,999,1,pp,0.904761905,0.002008276
1693,999,1,pp,0.850314646,0.007471415
2247,999,-1,np,-0.934148484,0.000679106
1668,999,-1,np,-0.850314646,0.007471415
2044,999,-1,np,-0.904761905,0.002008276
2049,999,-1,np,-0.922172222,0.001110817
1957,999,-1,np,-0.952380952,0.0002604
2254,999,-1,np,-0.903680049,0.002075752
2033,999,-1,np,-0.878310066,0.004103934
1919,169,-1,np,-0.850314646,0.007471415
1826,169,-1,np,-0.898219696,0.002438797
1778,169,-1,np,-0.903680049,0.002075752
2344,169,-1,np,-0.857142857,0.006530017
1754,169,1,pp,0.857142857,0.006530017
1658,169,1,pp,0.904761905,0.002008276
2190,169,1,pp,0.85548378,0.00675133
1801,169,-1,np,-0.922172222,0.001110817
2319,169,1,pp,0.898219696,0.002438797
1748,298,-1,np,-0.867532847,0.005249136
1788,298,1,pp,0.875172349,0.004418764
2019,298,-1,np,-0.928571429,0.000862968
2010,298,1,pp,0.880952381,0.00385032
1877,298,-1,np,-0.915729116,0.001403174
2012,298,1,pp,0.928571429,0.000862968
2175,298,-1,np,-0.952380952,0.0002604
1722,298,1,pp,0.922172222,0.001110817
1967,298,-1,np,-0.898219696,0.002438797
1930,1431,-1,np,-0.857142857,0.006530017
2332,1431,1,pp,0.934148484,0.000679106
1885,1431,1,pp,0.857142857,0.006530017
1732,1431,-1,np,-0.850314646,0.007471415
1893,1431,1,pp,0.915729116,0.001403174
2147,1431,1,pp,0.898219696,0.002438797
2026,1431,1,pp,0.904761905,0.002008276
1906,1431,1,pp,0.951876318,0.000268663
2204,1431,1,pp,0.857142857,0.006530017
1856,1431,1,pp,0.970077272,6.55E-05
1800,1431,1,pp,0.904761905,0.002008276
1740,1431,1,pp,0.898219696,0.002438797
1874,1431,1,pp,0.857142857,0.006530017
1970,1431,1,pp,0.857142857,0.006530017
1693,1431,1,pp,0.850314646,0.007471415
2044,1431,-1,np,-0.904761905,0.002008276
2049,1431,-1,np,-0.850314646,0.007471415
1755,1431,-1,np,-0.891630982,0.002928681
1733,1431,1,pp,0.85548378,0.00675133
2106,376,1,pp,0.898219696,0.002438797
1854,376,1,pp,0.880952381,0.00385032
2168,376,1,pp,0.886243434,0.003373343
2259,376,-1,np,-0.898219696,0.002438797
1881,376,1,pp,0.880952381,0.00385032
1811,376,1,pp,0.976190476,3.31E-05
1863,376,-1,np,-0.952380952,0.0002604
1897,376,-1,np,-0.904761905,0.002008276
2167,376,-1,np,-0.853912564,0.006965288
1662,376,-1,np,-0.898219696,0.002438797
2037,376,1,pp,0.857142857,0.006530017
1645,376,1,pp,0.976190476,3.31E-05
2060,376,-1,np,-0.857142857,0.006530017
2079,376,-1,np,-0.904761905,0.002008276
1922,376,-1,np,-0.850314646,0.007471415
2068,376,-1,np,-0.904761905,0.002008276
1831,376,-1,np,-0.850314646,0.007471415
2184,376,-1,np,-0.928571429,0.000862968
2120,376,-1,np,-0.915729116,0.001403174
1842,376,-1,np,-0.896127224,0.00258811
2326,376,-1,np,-0.891630982,0.002928681
1865,376,1,pp,0.970077272,6.55E-05
2277,547,-1,np,-0.880952381,0.00385032
1991,547,1,pp,0.874267171,0.004512386
2122,547,1,pp,0.857142857,0.006530017
2149,547,-1,np,-0.85548378,0.00675133
2034,547,-1,np,-0.850314646,0.007471415
2098,547,1,pp,0.934148484,0.000679106
1735,547,-1,np,-0.853912564,0.006965288
1933,547,-1,np,-0.880952381,0.00385032
2247,547,-1,np,-0.874267171,0.004512386
1668,547,-1,np,-0.838338383,0.009323116
2276,547,-1,np,-0.862290909,0.005872991
2011,547,-1,np,-0.910195959,0.001690861
1946,547,-1,np,-0.928571429,0.000862968
2254,547,-1,np,-0.879581914,0.003980559
2241,524,1,pp,0.934148484,0.000679106
2209,524,1,pp,0.862290909,0.005872991
1658,524,1,pp,0.976190476,3.31E-05
1801,524,-1,np,-0.850314646,0.007471415
2319,524,1,pp,0.898219696,0.002438797
1819,1543,-1,np,-0.879581914,0.003980559
1793,1543,1,pp,0.922172222,0.001110817
2064,1543,1,pp,0.934148484,0.000679106
2279,1543,1,pp,0.879581914,0.003980559
1786,1543,-1,np,-0.857142857,0.006530017
1781,1543,-1,np,-0.874267171,0.004512386
2270,1597,1,pp,0.843434712,0.008503234
1737,1597,-1,np,-0.857142857,0.006530017
2002,1597,-1,np,-0.850314646,0.007471415
1659,1597,-1,np,-0.880952381,0.00385032
1994,1597,-1,np,-0.970077272,6.55E-05
2260,1597,1,pp,0.909241209,0.001744075
2146,1597,1,pp,0.922172222,0.001110817
1779,1597,1,pp,0.878310066,0.004103934
2112,1597,-1,np,-0.970077272,6.55E-05
2027,1597,1,pp,0.904761905,0.002008276
1902,1597,-1,np,-0.904761905,0.002008276
1892,1597,1,pp,0.922172222,0.001110817
1769,1597,-1,np,-0.874267171,0.004512386
1803,1597,1,pp,0.914207491,0.001478823
2153,1597,1,pp,0.915729116,0.001403174
1856,1597,1,pp,0.838338383,0.009323116
2231,1597,1,pp,0.879581914,0.003980559
1963,1597,-1,np,-0.886243434,0.003373343
1875,1597,-1,np,-0.857142857,0.006530017
1794,1597,-1,np,-0.853912564,0.006965288
2086,1597,-1,np,-0.880952381,0.00385032
1921,1597,1,pp,0.969781517,6.74E-05
1665,1597,1,pp,0.850314646,0.007471415
1682,1597,-1,np,-0.928571429,0.000862968
2151,1597,-1,np,-0.880952381,0.00385032
2294,980,-1,np,-0.857142857,0.006530017
1945,980,1,pp,0.857142857,0.006530017
2284,980,1,pp,0.904761905,0.002008276
1931,980,1,pp,0.879581914,0.003980559
2267,980,-1,np,-0.879581914,0.003980559
1979,980,1,pp,0.838338383,0.009323116
1733,980,1,pp,0.867532847,0.005249136
1762,2,-1,np,-0.928571429,0.000862968
1666,2,1,pp,0.951502571,0.000274893
2117,2,-1,np,-0.862290909,0.005872991
1953,2,1,pp,0.880952381,0.00385032
2041,2,-1,np,-0.850314646,0.007471415
2235,2,1,pp,0.857142857,0.006530017
2096,2,1,pp,0.904761905,0.002008276
1710,2,1,pp,0.946124747,0.000375312
2189,2,1,pp,0.902707567,0.002137647
2274,2,1,pp,0.874267171,0.004512386
2090,2,1,pp,0.922172222,0.001110817
1882,2,1,pp,0.913223321,0.001529138
2161,2,1,pp,0.857142857,0.006530017
2055,2,1,pp,0.850314646,0.007471415
1905,2,1,pp,0.862290909,0.005872991
1887,2,1,pp,0.904761905,0.002008276
1988,2,-1,np,-0.853912564,0.006965288
1824,1153,-1,np,-0.922172222,0.001110817
2122,1153,-1,np,-0.904761905,0.002008276
1713,1153,1,pp,0.850314646,0.007471415
2149,1153,1,pp,0.85548378,0.00675133
2034,1153,1,pp,0.850314646,0.007471415
2170,1153,1,pp,0.857142857,0.006530017
1943,1153,1,pp,0.880952381,0.00385032
1668,1153,1,pp,0.922172222,0.001110817
2159,1153,1,pp,0.951876318,0.000268663
2276,1153,1,pp,0.850314646,0.007471415
2011,1153,1,pp,0.850314646,0.007471415
2192,1153,1,pp,0.922172222,0.001110817
1840,1153,1,pp,0.843434712,0.008503234
1872,1129,1,pp,0.904761905,0.002008276
2297,1129,-1,np,-0.934148484,0.000679106
1658,1129,1,pp,0.904761905,0.002008276
1929,1129,1,pp,0.857142857,0.006530017
1942,1129,1,pp,0.838338383,0.009323116
2177,1129,1,pp,0.857142857,0.006530017
1753,1129,-1,np,-0.904761905,0.002008276
1911,259,-1,np,-0.934148484,0.000679106
1686,259,1,pp,0.85548378,0.00675133
1666,259,-1,np,-0.927105069,0.00091618
1834,259,-1,np,-0.867532847,0.005249136
1953,259,-1,np,-0.880952381,0.00385032
2096,259,-1,np,-0.880952381,0.00385032
1710,259,-1,np,-0.886243434,0.003373343
2189,259,-1,np,-0.853912564,0.006965288
2313,259,-1,np,-0.880952381,0.00385032
2090,259,-1,np,-0.910195959,0.001690861
2058,259,-1,np,-0.880952381,0.00385032
1905,259,-1,np,-0.898219696,0.002438797
1887,259,-1,np,-0.976190476,3.31E-05
1988,259,1,pp,0.853912564,0.006965288
2297,1477,1,pp,0.850314646,0.007471415
2035,1477,-1,np,-0.838338383,0.009323116
1929,1477,-1,np,-0.952380952,0.0002604
2237,1477,-1,np,-0.938590635,0.000552616
2288,1477,1,pp,0.963925385,0.000114214
2256,1477,1,pp,0.874267171,0.004512386
2331,827,-1,np,-0.945230086,0.000394052
2097,827,-1,np,-0.857142857,0.006530017
1819,1452,1,pp,0.879581914,0.003980559
1793,1452,-1,np,-0.898219696,0.002438797
2064,1452,-1,np,-0.934148484,0.000679106
2110,1452,-1,np,-0.838338383,0.009323116
2039,1452,1,pp,0.838338383,0.009323116
1741,1452,1,pp,0.867532847,0.005249136
1781,1452,1,pp,0.898219696,0.002438797
2046,1452,1,pp,0.857142857,0.006530017
1950,1556,1,pp,0.880952381,0.00385032
1841,1556,1,pp,0.857142857,0.006530017
1754,1556,1,pp,0.880952381,0.00385032
1716,1556,1,pp,0.904761905,0.002008276
2320,1556,-1,np,-0.891630982,0.002928681
1671,1556,-1,np,-0.853912564,0.006965288
2141,1501,1,pp,0.847024363,0.007954271
2163,1501,1,pp,0.843434712,0.008503234
1936,1501,-1,np,-0.952380952,0.0002604
2069,1501,-1,np,-0.886243434,0.003373343
2292,1501,-1,np,-0.891630982,0.002928681
1997,1501,-1,np,-0.874267171,0.004512386
1851,1501,1,pp,0.898219696,0.002438797
1694,1501,1,pp,0.915729116,0.001403174
1924,1501,1,pp,0.857142857,0.006530017
2199,1501,1,pp,0.928571429,0.000862968
2341,1501,-1,np,-0.904761905,0.002008276
1784,1501,1,pp,0.898219696,0.002438797
2289,1501,1,pp,0.862290909,0.005872991
1796,558,-1,np,-0.880952381,0.00385032
2273,558,-1,np,-0.874267171,0.004512386
2165,558,-1,np,-0.862290909,0.005872991
2200,558,1,pp,0.849805035,0.007544942
2067,558,-1,np,-0.922172222,0.001110817
2313,558,-1,np,-0.857142857,0.006530017
1651,558,-1,np,-0.886243434,0.003373343
2220,558,1,pp,0.946124747,0.000375312
2080,235,-1,np,-0.898219696,0.002438797
1941,235,-1,np,-0.922172222,0.001110817
2111,235,-1,np,-0.857142857,0.006530017
1711,235,-1,np,-0.976190476,3.31E-05
2221,235,-1,np,-0.903680049,0.002075752
1993,235,-1,np,-0.880952381,0.00385032
2235,235,-1,np,-0.857142857,0.006530017
2096,235,-1,np,-0.928571429,0.000862968
2265,235,-1,np,-0.981980506,1.44E-05
1752,235,-1,np,-0.853912564,0.006965288
1670,235,-1,np,-0.857142857,0.006530017
1905,235,-1,np,-0.898219696,0.002438797
1805,235,1,pp,0.857142857,0.006530017
1829,180,-1,np,-0.857142857,0.006530017
1659,180,-1,np,-0.880952381,0.00385032
1911,180,1,pp,0.850314646,0.007471415
2340,180,1,pp,0.880952381,0.00385032
1677,180,-1,np,-0.95810101,0.000178157
2209,180,-1,np,-0.850314646,0.007471415
2243,180,1,pp,0.850314646,0.007471415
2151,180,-1,np,-0.880952381,0.00385032
2198,700,-1,np,-0.994029797,5.30E-07
2232,700,-1,np,-0.857142857,0.006530017
2241,20,1,pp,0.838338383,0.009323116
2019,20,-1,np,-0.857142857,0.006530017
2288,20,-1,np,-0.891630982,0.002928681
1855,20,1,pp,0.843434712,0.008503234
2084,20,-1,np,-0.904761905,0.002008276
2258,20,-1,np,-0.915729116,0.001403174
1722,20,1,pp,0.838338383,0.009323116
1967,20,-1,np,-0.838338383,0.009323116
2080,696,1,pp,0.850314646,0.007471415
1941,696,1,pp,0.874267171,0.004512386
1711,696,1,pp,0.880952381,0.00385032
2221,696,1,pp,0.891630982,0.002928681
2032,696,1,pp,0.850314646,0.007471415
1954,696,-1,np,-0.845594325,0.008170172
2265,696,1,pp,0.860748345,0.006065193
2174,696,1,pp,0.934148484,0.000679106
1752,696,1,pp,0.951502571,0.000274893
2087,696,-1,np,-0.904761905,0.002008276
1806,1329,1,pp,0.898219696,0.002438797
1814,1329,1,pp,0.878310066,0.004103934
2058,1329,1,pp,0.857142857,0.006530017
2097,1329,1,pp,0.880952381,0.00385032
2297,413,-1,np,-0.850314646,0.007471415
1991,413,-1,np,-0.850314646,0.007471415
2300,413,-1,np,-0.874267171,0.004512386
2133,413,-1,np,-0.934148484,0.000679106
1929,413,1,pp,0.857142857,0.006530017
2237,413,1,pp,0.862488692,0.005848633
2294,1299,1,pp,0.904761905,0.002008276
2332,1299,-1,np,-0.946124747,0.000375312
2290,1299,1,pp,0.946124747,0.000375312
2118,1299,-1,np,-0.898219696,0.002438797
1906,1299,-1,np,-0.879581914,0.003980559
2204,1299,-1,np,-0.880952381,0.00385032
1856,1299,-1,np,-0.898219696,0.002438797
1733,1299,-1,np,-0.879581914,0.003980559
1919,67,-1,np,-0.898219696,0.002438797
1826,67,-1,np,-0.850314646,0.007471415
2111,67,-1,np,-0.880952381,0.00385032
2327,67,-1,np,-0.850314646,0.007471415
2194,67,-1,np,-0.838338383,0.009323116
1677,67,1,pp,0.886243434,0.003373343
2207,67,1,pp,0.904761905,0.002008276
2075,67,1,pp,0.880952381,0.00385032
1803,67,-1,np,-0.840082559,0.009037111
2105,67,-1,np,-0.880952381,0.00385032
2319,67,1,pp,0.850314646,0.007471415
1918,67,1,pp,0.878310066,0.004103934
1921,67,-1,np,-0.90840294,0.001791685
2102,67,1,pp,0.886243434,0.003373343
2151,67,1,pp,0.952380952,0.0002604
1731,67,-1,np,-0.857142857,0.006530017
1959,710,-1,np,-0.90840294,0.001791685
2003,710,-1,np,-0.910195959,0.001690861
2263,710,-1,np,-0.838338383,0.009323116
1758,710,-1,np,-0.874267171,0.004512386
1739,710,1,pp,0.850314646,0.007471415
2136,710,1,pp,0.857142857,0.006530017
2327,710,1,pp,0.850314646,0.007471415
2113,710,1,pp,0.891630982,0.002928681
1819,710,-1,np,-0.879581914,0.003980559
1912,710,-1,np,-0.928571429,0.000862968
1961,710,1,pp,0.849805035,0.007544942
2327,1373,1,pp,0.850314646,0.007471415
1747,1373,1,pp,0.850314646,0.007471415
1686,1373,-1,np,-0.891630982,0.002928681
1716,1373,-1,np,-0.880952381,0.00385032
1834,1373,1,pp,0.85548378,0.00675133
2265,1373,1,pp,0.848625129,0.007716947
1651,1373,1,pp,0.874267171,0.004512386
1905,1373,1,pp,0.862290909,0.005872991
1918,1373,-1,np,-0.878310066,0.004103934
1731,1373,1,pp,0.904761905,0.002008276
