Source,Target,Label,inter,cor,p
1705,246,1,pp,0.843434712,0.008503234
1688,246,1,pp,0.857142857,0.006530017
2210,246,1,pp,0.843434712,0.008503234
2044,246,1,pp,0.880952381,0.00385032
2079,246,-1,np,-0.862290909,0.005872991
1663,246,-1,np,-0.970077272,6.55E-05
1655,1141,1,pp,0.976190476,3.31E-05
2291,1141,-1,np,-0.904761905,0.002008276
2220,1141,1,pp,0.910195959,0.001690861
1985,1141,1,pp,0.878310066,0.004103934
2203,1141,-1,np,-0.857142857,0.006530017
1724,1141,-1,np,-0.838338383,0.009323116
2026,1141,-1,np,-0.970077272,6.55E-05
2346,1141,1,pp,0.904761905,0.002008276
1785,1141,-1,np,-0.857142857,0.006530017
2069,1573,-1,np,-0.843434712,0.008503234
1833,1573,-1,np,-0.970077272,6.55E-05
2078,1573,-1,np,-0.891630982,0.002928681
1839,1573,-1,np,-0.902707567,0.002137647
1929,1573,1,pp,0.898219696,0.002438797
2160,1573,-1,np,-0.903680049,0.002075752
2001,1573,-1,np,-0.850314646,0.007471415
2023,1573,-1,np,-0.843434712,0.008503234
1850,1573,1,pp,0.857142857,0.006530017
1655,1170,1,pp,0.857142857,0.006530017
2291,1170,-1,np,-0.880952381,0.00385032
2306,1170,-1,np,-0.891630982,0.002928681
1721,1170,-1,np,-0.952380952,0.0002604
1936,1170,-1,np,-0.843434712,0.008503234
1898,1170,-1,np,-0.838338383,0.009323116
1947,1170,-1,np,-0.857142857,0.006530017
2078,1170,-1,np,-0.843434712,0.008503234
1896,1170,-1,np,-0.922172222,0.001110817
2026,1170,-1,np,-0.886243434,0.003373343
1677,1170,-1,np,-0.857142857,0.006530017
1785,1170,-1,np,-0.904761905,0.002008276
2102,1170,1,pp,0.850314646,0.007471415
1652,1170,-1,np,-0.898219696,0.002438797
1788,1170,1,pp,0.970077272,6.55E-05
1861,1621,-1,np,-0.904761905,0.002008276
2235,1621,-1,np,-0.850314646,0.007471415
1821,1621,-1,np,-0.883851509,0.003583935
1665,1621,-1,np,-0.880952381,0.00385032
2341,1621,-1,np,-0.886243434,0.003373343
1660,1621,-1,np,-0.880952381,0.00385032
2269,1621,1,pp,0.922172222,0.001110817
1685,1621,1,pp,0.879581914,0.003980559
2191,1621,1,pp,0.857142857,0.006530017
2073,1621,1,pp,0.874267171,0.004512386
2317,1621,1,pp,0.878310066,0.004103934
1951,1621,-1,np,-0.952380952,0.0002604
1659,1621,-1,np,-0.85548378,0.00675133
1744,1621,1,pp,0.927105069,0.00091618
2009,1621,-1,np,-0.838338383,0.009323116
1868,1621,-1,np,-0.857142857,0.006530017
2020,1621,-1,np,-0.922172222,0.001110817
1975,1621,-1,np,-0.880952381,0.00385032
2328,1621,-1,np,-0.928571429,0.000862968
1711,1621,-1,np,-0.910195959,0.001690861
2200,1621,-1,np,-0.880952381,0.00385032
2342,1621,-1,np,-0.904761905,0.002008276
1882,1621,-1,np,-0.904761905,0.002008276
1873,1621,-1,np,-0.850314646,0.007471415
2216,1621,-1,np,-0.880952381,0.00385032
1805,1621,-1,np,-0.874267171,0.004512386
1723,1621,1,pp,0.880952381,0.00385032
2129,1621,-1,np,-0.976190476,3.31E-05
1710,1621,-1,np,-0.898219696,0.002438797
1650,522,-1,np,-0.913223321,0.001529138
2150,522,-1,np,-0.879581914,0.003980559
1776,522,-1,np,-0.891630982,0.002928681
2141,522,-1,np,-0.946124747,0.000375312
1817,522,1,pp,0.843434712,0.008503234
2232,522,-1,np,-0.898219696,0.002438797
2086,522,1,pp,0.850314646,0.007471415
2285,522,1,pp,0.946124747,0.000375312
1797,522,1,pp,0.880952381,0.00385032
1693,296,-1,np,-0.838338383,0.009323116
1833,296,-1,np,-0.934148484,0.000679106
1893,296,-1,np,-0.857142857,0.006530017
2023,296,-1,np,-0.867532847,0.005249136
2342,296,-1,np,-0.857142857,0.006530017
2338,296,1,pp,0.880952381,0.00385032
1849,296,1,pp,0.857142857,0.006530017
1723,296,1,pp,0.880952381,0.00385032
1750,892,-1,np,-0.904761905,0.002008276
1955,892,-1,np,-0.904761905,0.002008276
1853,892,1,pp,0.904761905,0.002008276
1657,892,-1,np,-0.886243434,0.003373343
1860,892,-1,np,-0.883851509,0.003583935
2187,892,1,pp,0.903680049,0.002075752
2154,892,1,pp,0.874267171,0.004512386
1721,1152,-1,np,-0.904761905,0.002008276
2078,1152,-1,np,-0.963925385,0.000114214
1839,1152,-1,np,-0.902707567,0.002137647
1893,1152,-1,np,-0.857142857,0.006530017
1896,1152,-1,np,-0.874267171,0.004512386
2338,1152,1,pp,0.880952381,0.00385032
1652,1152,-1,np,-0.862290909,0.005872991
2343,1385,1,pp,0.902707567,0.002137647
2002,1385,1,pp,0.843434712,0.008503234
1807,1385,-1,np,-0.850314646,0.007471415
1644,1385,-1,np,-0.857142857,0.006530017
2336,1385,-1,np,-0.886243434,0.003373343
1828,1385,-1,np,-0.904761905,0.002008276
2304,1385,-1,np,-0.976190476,3.31E-05
2320,1385,-1,np,-0.976190476,3.31E-05
2163,1385,-1,np,-0.850314646,0.007471415
1724,1385,1,pp,0.850314646,0.007471415
1791,1385,1,pp,0.898219696,0.002438797
1930,1385,1,pp,0.857142857,0.006530017
2280,1385,1,pp,0.902707567,0.002137647
1945,1385,1,pp,0.857142857,0.006530017
1684,1385,1,pp,0.922172222,0.001110817
2130,1385,1,pp,0.952380952,0.0002604
2057,1385,1,pp,0.857142857,0.006530017
2098,1385,-1,np,-0.857142857,0.006530017
1780,1385,1,pp,0.898219696,0.002438797
1955,1163,-1,np,-0.904761905,0.002008276
1853,1163,1,pp,0.904761905,0.002008276
1657,1163,-1,np,-0.850314646,0.007471415
2086,1163,1,pp,0.862290909,0.005872991
1755,1163,-1,np,-0.850314646,0.007471415
1746,890,-1,np,-0.934148484,0.000679106
1970,890,-1,np,-0.927778183,0.000891495
2326,890,-1,np,-0.879581914,0.003980559
1762,890,-1,np,-0.843434712,0.008503234
2275,890,-1,np,-0.857142857,0.006530017
2348,890,-1,np,-0.904761905,0.002008276
1889,315,-1,np,-0.883851509,0.003583935
2149,315,1,pp,0.951502571,0.000274893
1691,315,-1,np,-0.952380952,0.0002604
1757,315,1,pp,0.848625129,0.007716947
1767,315,1,pp,0.915729116,0.001403174
1726,315,-1,np,-0.898219696,0.002438797
1702,438,1,pp,0.927778183,0.000891495
1802,438,1,pp,0.874267171,0.004512386
2079,438,-1,np,-0.886243434,0.003373343
2061,438,1,pp,0.904761905,0.002008276
1899,1341,1,pp,0.857142857,0.006530017
1828,1341,-1,np,-0.857142857,0.006530017
2304,1341,-1,np,-0.928571429,0.000862968
2116,1341,-1,np,-0.867532847,0.005249136
2320,1341,-1,np,-0.880952381,0.00385032
1791,1341,1,pp,0.970077272,6.55E-05
1930,1341,1,pp,0.904761905,0.002008276
2130,1341,1,pp,0.857142857,0.006530017
2098,1341,-1,np,-0.904761905,0.002008276
1969,750,-1,np,-0.915729116,0.001403174
2157,750,-1,np,-0.898219696,0.002438797
2138,750,-1,np,-0.898219696,0.002438797
2239,750,-1,np,-0.862290909,0.005872991
1876,750,1,pp,0.898219696,0.002438797
1663,750,1,pp,0.838338383,0.009323116
2257,1379,1,pp,0.838338383,0.009323116
2336,1379,1,pp,0.898219696,0.002438797
2238,1379,1,pp,0.898219696,0.002438797
2265,1379,1,pp,0.886243434,0.003373343
1670,1379,-1,np,-0.922172222,0.001110817
2280,1379,-1,np,-0.878310066,0.004103934
1847,1379,-1,np,-0.853912564,0.006965288
2018,1379,1,pp,0.850314646,0.007471415
2083,1226,-1,np,-0.878310066,0.004103934
1720,1226,-1,np,-0.952380952,0.0002604
2202,1226,-1,np,-0.904761905,0.002008276
1813,1226,-1,np,-0.862290909,0.005872991
2300,1226,-1,np,-0.898219696,0.002438797
1660,1226,-1,np,-0.904761905,0.002008276
1825,1226,-1,np,-0.880952381,0.00385032
2069,1226,-1,np,-0.879581914,0.003980559
2329,1226,-1,np,-0.874267171,0.004512386
2030,1226,1,pp,0.932954371,0.000716066
2073,1226,1,pp,0.838338383,0.009323116
2078,1226,-1,np,-0.85548378,0.00675133
1839,1226,-1,np,-0.853912564,0.006965288
1929,1226,1,pp,0.934148484,0.000679106
1727,1226,-1,np,-0.880952381,0.00385032
2253,1226,-1,np,-0.904761905,0.002008276
1659,1226,-1,np,-0.951876318,0.000268663
2160,1226,-1,np,-0.915729116,0.001403174
1744,1226,1,pp,0.902707567,0.002137647
1896,1226,-1,np,-0.874267171,0.004512386
1778,1226,-1,np,-0.910195959,0.001690861
2328,1226,-1,np,-0.857142857,0.006530017
1967,1226,-1,np,-0.857142857,0.006530017
1903,1226,-1,np,-0.904761905,0.002008276
2200,1226,-1,np,-0.904761905,0.002008276
1741,1226,-1,np,-0.922172222,0.001110817
1882,1226,-1,np,-0.857142857,0.006530017
1873,1226,-1,np,-0.862290909,0.005872991
1850,1226,1,pp,0.928571429,0.000862968
1784,1226,-1,np,-0.880952381,0.00385032
1652,1226,-1,np,-0.850314646,0.007471415
1888,1101,-1,np,-0.857142857,0.006530017
1858,1101,1,pp,0.862290909,0.005872991
2232,1101,-1,np,-0.850314646,0.007471415
1853,1101,1,pp,0.880952381,0.00385032
2086,1101,1,pp,0.898219696,0.002438797
2079,1101,1,pp,0.874267171,0.004512386
1797,1101,1,pp,0.904761905,0.002008276
2195,167,1,pp,0.857142857,0.006530017
1722,167,-1,np,-0.904761905,0.002008276
1970,167,1,pp,0.891630982,0.002928681
2326,167,1,pp,0.85548378,0.00675133
1762,167,1,pp,0.867532847,0.005249136
1814,167,-1,np,-0.857142857,0.006530017
2155,167,1,pp,0.874267171,0.004512386
2275,167,1,pp,0.904761905,0.002008276
1769,167,1,pp,0.843434712,0.008503234
2131,167,-1,np,-0.857142857,0.006530017
2147,167,1,pp,0.857142857,0.006530017
2237,167,-1,np,-0.857142857,0.006530017
2128,167,-1,np,-0.952380952,0.0002604
1654,167,1,pp,0.850314646,0.007471415
1672,167,1,pp,0.857142857,0.006530017
1923,167,-1,np,-0.898219696,0.002438797
2291,274,-1,np,-0.880952381,0.00385032
2306,274,-1,np,-0.843434712,0.008503234
1936,274,-1,np,-0.867532847,0.005249136
1904,274,-1,np,-0.915729116,0.001403174
1674,274,1,pp,0.840082559,0.009037111
1822,274,1,pp,0.922172222,0.001110817
2220,274,1,pp,0.946124747,0.000375312
2108,274,-1,np,-0.976190476,3.31E-05
2121,274,1,pp,0.883851509,0.003583935
1665,100,-1,np,-0.857142857,0.006530017
1721,100,-1,np,-0.976190476,3.31E-05
1898,100,-1,np,-0.874267171,0.004512386
2073,100,1,pp,0.874267171,0.004512386
1947,100,-1,np,-0.928571429,0.000862968
2078,100,-1,np,-0.891630982,0.002928681
1929,100,1,pp,0.874267171,0.004512386
2351,100,-1,np,-0.857142857,0.006530017
1896,100,-1,np,-0.970077272,6.55E-05
2001,100,-1,np,-0.850314646,0.007471415
2103,100,1,pp,0.838338383,0.009323116
1850,100,1,pp,0.880952381,0.00385032
1785,100,-1,np,-0.880952381,0.00385032
2102,100,1,pp,0.886243434,0.003373343
1652,100,-1,np,-0.934148484,0.000679106
1788,100,1,pp,0.934148484,0.000679106
2078,1349,-1,np,-0.85548378,0.00675133
1896,1349,-1,np,-0.838338383,0.009323116
1788,1349,1,pp,0.898219696,0.002438797
2195,1188,-1,np,-0.904761905,0.002008276
2049,1188,-1,np,-0.847024363,0.007954271
1762,1188,-1,np,-0.879581914,0.003980559
2076,1188,1,pp,0.902707567,0.002137647
1814,1188,1,pp,0.928571429,0.000862968
2147,1188,-1,np,-0.976190476,3.31E-05
1752,1188,1,pp,0.922172222,0.001110817
2118,1188,1,pp,0.850314646,0.007471415
1923,1188,1,pp,0.850314646,0.007471415
2024,1352,-1,np,-0.928571429,0.000862968
2121,1352,-1,np,-0.834748647,0.009929687
2270,1352,-1,np,-0.862290909,0.005872991
2343,379,-1,np,-0.878310066,0.004103934
2002,379,-1,np,-0.927778183,0.000891495
1644,379,1,pp,0.952380952,0.0002604
2336,379,1,pp,0.970077272,6.55E-05
2304,379,1,pp,0.904761905,0.002008276
2320,379,1,pp,0.904761905,0.002008276
1791,379,-1,np,-0.850314646,0.007471415
1930,379,-1,np,-0.857142857,0.006530017
2280,379,-1,np,-0.951502571,0.000274893
1945,379,-1,np,-0.880952381,0.00385032
1684,379,-1,np,-0.850314646,0.007471415
2032,379,-1,np,-0.838338383,0.009323116
2130,379,-1,np,-0.928571429,0.000862968
2273,379,-1,np,-0.850314646,0.007471415
1732,379,-1,np,-0.880952381,0.00385032
1799,379,-1,np,-0.874267171,0.004512386
1756,379,-1,np,-0.850314646,0.007471415
1780,379,-1,np,-0.922172222,0.001110817
2092,379,1,pp,0.850314646,0.007471415
2008,4,1,pp,0.927778183,0.000891495
2013,4,1,pp,0.850314646,0.007471415
1890,4,1,pp,0.878310066,0.004103934
2039,4,1,pp,0.898219696,0.002438797
2084,4,1,pp,0.891630982,0.002928681
1911,4,1,pp,0.880952381,0.00385032
2226,4,1,pp,0.850314646,0.007471415
2225,1185,1,pp,0.886243434,0.003373343
1748,1185,1,pp,0.853912564,0.006965288
2015,1185,1,pp,0.850314646,0.007471415
2163,1185,-1,np,-0.850314646,0.007471415
1762,1185,-1,np,-0.843434712,0.008503234
2043,1185,-1,np,-0.898219696,0.002438797
2050,1185,-1,np,-0.896127224,0.00258811
2111,1185,1,pp,0.904761905,0.002008276
1993,1185,1,pp,0.850314646,0.007471415
2048,1185,1,pp,0.850314646,0.007471415
1796,1185,-1,np,-0.880952381,0.00385032
2237,1185,1,pp,0.904761905,0.002008276
1988,1185,1,pp,0.862488692,0.005848633
1998,1185,1,pp,0.878310066,0.004103934
2007,1185,-1,np,-0.874267171,0.004512386
1923,1185,1,pp,0.886243434,0.003373343
1734,1185,1,pp,0.850314646,0.007471415
2006,1185,1,pp,0.952380952,0.0002604
2092,1185,-1,np,-0.850314646,0.007471415
1888,923,-1,np,-0.857142857,0.006530017
1869,923,1,pp,0.879581914,0.003980559
1702,923,-1,np,-0.843434712,0.008503234
1802,923,-1,np,-0.898219696,0.002438797
1691,923,-1,np,-0.857142857,0.006530017
2079,923,1,pp,0.970077272,6.55E-05
1663,923,1,pp,0.862290909,0.005872991
1655,691,1,pp,0.952380952,0.0002604
2192,691,1,pp,0.880952381,0.00385032
2291,691,-1,np,-0.952380952,0.0002604
1674,691,1,pp,0.901853335,0.002192994
2220,691,1,pp,0.922172222,0.001110817
2026,691,-1,np,-0.898219696,0.002438797
1838,691,-1,np,-0.867532847,0.005249136
1785,691,-1,np,-0.928571429,0.000862968
1645,407,-1,np,-0.838338383,0.009323116
2234,407,1,pp,0.850314646,0.007471415
2082,407,-1,np,-0.970077272,6.55E-05
1707,407,-1,np,-0.838338383,0.009323116
1899,1225,1,pp,0.857142857,0.006530017
2304,1225,-1,np,-0.857142857,0.006530017
2320,1225,-1,np,-0.904761905,0.002008276
2203,1225,1,pp,0.880952381,0.00385032
1791,1225,1,pp,0.862290909,0.005872991
1930,1225,1,pp,0.880952381,0.00385032
2130,1225,1,pp,0.857142857,0.006530017
2057,1225,1,pp,0.880952381,0.00385032
1673,1225,-1,np,-0.874267171,0.004512386
2175,430,1,pp,0.857142857,0.006530017
1674,430,1,pp,0.901853335,0.002192994
1794,430,-1,np,-0.878310066,0.004103934
1838,430,-1,np,-0.867532847,0.005249136
1756,430,-1,np,-0.874267171,0.004512386
1886,430,-1,np,-0.886243434,0.003373343
2198,430,-1,np,-0.857142857,0.006530017
2124,627,1,pp,0.904761905,0.002008276
2135,627,1,pp,0.928571429,0.000862968
2349,627,1,pp,0.857142857,0.006530017
2266,627,1,pp,0.945610858,0.000386003
1950,627,1,pp,0.838338383,0.009323116
1726,627,1,pp,0.874267171,0.004512386
2038,627,1,pp,0.857142857,0.006530017
1714,1533,-1,np,-0.922172222,0.001110817
1653,1533,1,pp,0.874267171,0.004512386
2115,1533,1,pp,0.886243434,0.003373343
1846,1533,-1,np,-0.98802352,4.26E-06
2262,1533,1,pp,0.838338383,0.009323116
1990,1533,-1,np,-0.891630982,0.002928681
1924,1533,1,pp,0.850314646,0.007471415
1704,756,-1,np,-0.836501913,0.009630399
2229,756,-1,np,-0.874267171,0.004512386
1847,756,1,pp,0.853912564,0.006965288
2158,756,-1,np,-0.904761905,0.002008276
2234,756,-1,np,-0.838338383,0.009323116
1755,756,-1,np,-0.850314646,0.007471415
1767,756,1,pp,0.85548378,0.00675133
1885,756,1,pp,0.928571429,0.000862968
1707,756,1,pp,0.838338383,0.009323116
1693,717,1,pp,0.898219696,0.002438797
2300,717,1,pp,0.862290909,0.005872991
2069,717,1,pp,0.85548378,0.00675133
2073,717,-1,np,-0.850314646,0.007471415
2317,717,-1,np,-0.853912564,0.006965288
1833,717,1,pp,0.922172222,0.001110817
2078,717,1,pp,0.843434712,0.008503234
1839,717,1,pp,0.853912564,0.006965288
2249,717,1,pp,0.904761905,0.002008276
1929,717,-1,np,-0.898219696,0.002438797
1659,717,1,pp,0.891630982,0.002928681
2160,717,1,pp,0.927778183,0.000891495
1711,717,1,pp,0.850314646,0.007471415
2200,717,1,pp,0.880952381,0.00385032
2023,717,1,pp,0.85548378,0.00675133
2342,717,1,pp,0.904761905,0.002008276
1873,717,1,pp,0.934148484,0.000679106
1850,717,-1,np,-0.928571429,0.000862968
2190,717,-1,np,-0.857142857,0.006530017
1723,717,-1,np,-0.928571429,0.000862968
1927,834,-1,np,-0.913223321,0.001529138
1821,834,1,pp,0.847024363,0.007954271
1975,834,1,pp,0.904761905,0.002008276
2095,834,1,pp,0.928571429,0.000862968
1905,834,1,pp,0.904761905,0.002008276
1683,834,-1,np,-0.904761905,0.002008276
1768,834,1,pp,0.850314646,0.007471415
1933,797,-1,np,-0.952380952,0.0002604
2083,797,-1,np,-0.853912564,0.006965288
1821,797,-1,np,-0.883851509,0.003583935
1660,797,-1,np,-0.880952381,0.00385032
2069,797,-1,np,-0.843434712,0.008503234
1964,797,1,pp,0.902707567,0.002137647
2245,797,-1,np,-0.915729116,0.001403174
1787,797,-1,np,-0.857142857,0.006530017
2200,797,-1,np,-0.880952381,0.00385032
1882,797,-1,np,-0.928571429,0.000862968
1957,797,-1,np,-0.862290909,0.005872991
2302,797,-1,np,-0.857142857,0.006530017
2099,797,1,pp,0.878310066,0.004103934
2194,797,-1,np,-0.886243434,0.003373343
1768,797,-1,np,-0.874267171,0.004512386
2269,1203,1,pp,0.850314646,0.007471415
2148,1203,1,pp,0.928571429,0.000862968
2022,1203,1,pp,0.845594325,0.008170172
1771,1203,1,pp,0.836501913,0.009630399
1697,1203,1,pp,0.857142857,0.006530017
1935,1203,1,pp,0.891630982,0.002928681
1765,1203,1,pp,0.932954371,0.000716066
1999,1203,1,pp,0.922172222,0.001110817
1772,1203,-1,np,-0.853912564,0.006965288
1795,1203,-1,np,-0.928571429,0.000862968
2216,1203,-1,np,-0.880952381,0.00385032
1730,1203,-1,np,-0.904761905,0.002008276
2248,1203,-1,np,-0.857142857,0.006530017
1731,1203,-1,np,-0.880952381,0.00385032
2228,1203,-1,np,-0.934148484,0.000679106
2029,689,1,pp,0.857142857,0.006530017
1833,1453,-1,np,-0.886243434,0.003373343
2314,1453,1,pp,0.884994777,0.003482252
2234,1453,-1,np,-0.874267171,0.004512386
2338,1453,1,pp,0.904761905,0.002008276
1809,784,1,pp,0.898219696,0.002438797
1714,784,-1,np,-0.850314646,0.007471415
1669,784,-1,np,-0.904761905,0.002008276
1653,784,1,pp,0.922172222,0.001110817
1846,784,-1,np,-0.903680049,0.002075752
2232,784,1,pp,0.850314646,0.007471415
2286,784,-1,np,-0.843434712,0.008503234
2257,744,-1,np,-0.934148484,0.000679106
1807,744,-1,np,-0.898219696,0.002438797
1828,744,-1,np,-0.904761905,0.002008276
2304,744,-1,np,-0.880952381,0.00385032
2116,744,-1,np,-0.963925385,0.000114214
2153,744,-1,np,-0.898219696,0.002438797
1911,744,1,pp,0.952380952,0.0002604
1791,744,1,pp,0.898219696,0.002438797
2032,744,1,pp,0.874267171,0.004512386
2283,744,-1,np,-0.898219696,0.002438797
2098,744,-1,np,-0.857142857,0.006530017
2010,744,1,pp,0.891630982,0.002928681
1780,744,1,pp,0.898219696,0.002438797
1655,731,1,pp,0.952380952,0.0002604
2291,731,-1,np,-0.952380952,0.0002604
1674,731,1,pp,0.840082559,0.009037111
1822,731,1,pp,0.898219696,0.002438797
2220,731,1,pp,0.994029797,5.30E-07
2108,731,-1,np,-0.952380952,0.0002604
2026,731,-1,np,-0.862290909,0.005872991
2346,731,1,pp,0.857142857,0.006530017
1785,731,-1,np,-0.857142857,0.006530017
2132,731,1,pp,0.847024363,0.007954271
1809,1613,-1,np,-0.874267171,0.004512386
2256,1613,1,pp,0.850314646,0.007471415
1940,1613,1,pp,0.838338383,0.009323116
2158,1613,-1,np,-0.857142857,0.006530017
2112,1613,1,pp,0.910195959,0.001690861
1678,1497,1,pp,0.850314646,0.007471415
2078,1497,-1,np,-0.915729116,0.001403174
1839,1497,-1,np,-0.878310066,0.004103934
1893,1497,-1,np,-0.952380952,0.0002604
2316,1497,-1,np,-0.853912564,0.006965288
2247,1497,-1,np,-0.853912564,0.006965288
1991,1497,1,pp,0.883851509,0.003583935
1714,164,1,pp,0.850314646,0.007471415
2124,164,-1,np,-0.976190476,3.31E-05
2266,164,-1,np,-0.897117993,0.002516695
1921,164,1,pp,0.976190476,3.31E-05
1950,164,-1,np,-0.862290909,0.005872991
1726,164,-1,np,-0.862290909,0.005872991
2235,1132,1,pp,0.838338383,0.009323116
1665,1132,1,pp,0.857142857,0.006530017
1721,1132,1,pp,0.904761905,0.002008276
1898,1132,1,pp,0.898219696,0.002438797
2191,1132,-1,np,-0.857142857,0.006530017
2073,1132,-1,np,-0.95810101,0.000178157
2317,1132,-1,np,-0.902707567,0.002137647
1833,1132,1,pp,0.838338383,0.009323116
1947,1132,1,pp,0.857142857,0.006530017
1929,1132,-1,np,-0.946124747,0.000375312
2351,1132,1,pp,0.952380952,0.0002604
2159,1132,1,pp,0.898219696,0.002438797
1896,1132,1,pp,0.898219696,0.002438797
2001,1132,1,pp,0.922172222,0.001110817
2328,1132,1,pp,0.880952381,0.00385032
2023,1132,1,pp,0.891630982,0.002928681
2342,1132,1,pp,0.928571429,0.000862968
1873,1132,1,pp,0.898219696,0.002438797
2311,1132,1,pp,0.874267171,0.004512386
2103,1132,-1,np,-0.922172222,0.001110817
1943,1132,-1,np,-0.904761905,0.002008276
1850,1132,-1,np,-0.952380952,0.0002604
1854,1132,1,pp,0.904761905,0.002008276
1849,1132,-1,np,-0.857142857,0.006530017
1767,1132,-1,np,-0.85548378,0.00675133
1652,1132,1,pp,0.838338383,0.009323116
2190,1132,-1,np,-0.880952381,0.00385032
1723,1132,-1,np,-0.952380952,0.0002604
1809,103,1,pp,0.898219696,0.002438797
1978,103,1,pp,0.853912564,0.006965288
2157,103,1,pp,0.910195959,0.001690861
2079,103,-1,np,-0.886243434,0.003373343
1826,1262,-1,np,-0.85548378,0.00675133
1919,1262,1,pp,0.896127224,0.00258811
1884,1262,1,pp,0.902707567,0.002137647
2314,1262,1,pp,0.933487642,0.000699402
1832,1262,1,pp,0.857142857,0.006530017
2060,1262,1,pp,0.897117993,0.002516695
2106,1262,1,pp,0.904761905,0.002008276
1753,1262,1,pp,0.857142857,0.006530017
2112,1262,1,pp,0.970077272,6.55E-05
2178,1262,1,pp,0.880952381,0.00385032
2070,1262,1,pp,0.857142857,0.006530017
2300,1384,-1,np,-0.838338383,0.009323116
2069,1384,-1,np,-0.879581914,0.003980559
2030,1384,1,pp,0.896127224,0.00258811
1833,1384,-1,np,-0.850314646,0.007471415
2078,1384,-1,np,-0.85548378,0.00675133
1839,1384,-1,np,-0.951502571,0.000274893
1929,1384,1,pp,0.850314646,0.007471415
2160,1384,-1,np,-0.867532847,0.005249136
2247,1384,-1,np,-0.878310066,0.004103934
1778,1384,-1,np,-0.850314646,0.007471415
1972,1384,1,pp,0.874267171,0.004512386
2340,1384,1,pp,0.880952381,0.00385032
1711,1384,-1,np,-0.874267171,0.004512386
1784,1384,-1,np,-0.976190476,3.31E-05
1858,1145,1,pp,0.898219696,0.002438797
1853,1145,1,pp,0.904761905,0.002008276
2086,1145,1,pp,0.922172222,0.001110817
1797,1145,1,pp,0.952380952,0.0002604
1653,619,1,pp,0.922172222,0.001110817
2115,619,1,pp,0.898219696,0.002438797
2286,619,-1,np,-0.951876318,0.000268663
1838,619,-1,np,-0.85548378,0.00675133
1924,619,1,pp,0.838338383,0.009323116
1826,384,1,pp,0.879581914,0.003980559
1996,384,1,pp,0.880952381,0.00385032
2133,384,-1,np,-0.838338383,0.009323116
2112,384,-1,np,-0.898219696,0.002438797
2198,384,-1,np,-0.880952381,0.00385032
1934,1484,-1,np,-0.952380952,0.0002604
2258,1484,-1,np,-0.922172222,0.001110817
1770,1484,-1,np,-0.862290909,0.005872991
1808,1484,1,pp,0.836501913,0.009630399
1989,1484,1,pp,0.85548378,0.00675133
1879,1484,1,pp,0.934148484,0.000679106
2090,712,1,pp,0.898219696,0.002438797
1971,712,-1,np,-0.874267171,0.004512386
1990,712,-1,np,-0.915729116,0.001403174
2343,465,1,pp,0.853912564,0.006965288
2339,465,-1,np,-0.904761905,0.002008276
1807,465,-1,np,-0.862290909,0.005872991
2336,465,-1,np,-0.898219696,0.002438797
1668,465,1,pp,0.898219696,0.002438797
2161,465,-1,np,-0.874267171,0.004512386
2196,465,-1,np,-0.910195959,0.001690861
2333,465,1,pp,0.904761905,0.002008276
2287,465,1,pp,0.838338383,0.009323116
2282,465,1,pp,0.934148484,0.000679106
2018,465,-1,np,-0.874267171,0.004512386
2032,465,1,pp,0.838338383,0.009323116
1864,465,1,pp,0.98802352,4.26E-06
1819,465,1,pp,0.880952381,0.00385032
1799,465,1,pp,0.838338383,0.009323116
2010,465,1,pp,0.85548378,0.00675133
1981,465,1,pp,0.952380952,0.0002604
2322,465,1,pp,0.878310066,0.004103934
1941,1037,-1,np,-0.928571429,0.000862968
2231,1037,1,pp,0.850314646,0.007471415
2249,1037,1,pp,0.857142857,0.006530017
1832,1037,-1,np,-0.928571429,0.000862968
2201,1037,-1,np,-0.867532847,0.005249136
1853,1037,-1,np,-0.857142857,0.006530017
1806,1037,1,pp,0.910195959,0.001690861
1845,1037,-1,np,-0.874267171,0.004512386
2251,875,-1,np,-0.898219696,0.002438797
2177,875,1,pp,0.963925385,0.000114214
1949,875,1,pp,0.880952381,0.00385032
1992,875,1,pp,0.952380952,0.0002604
2235,875,-1,np,-0.850314646,0.007471415
2180,875,-1,np,-0.857142857,0.006530017
1936,875,-1,np,-0.85548378,0.00675133
1898,875,-1,np,-0.838338383,0.009323116
2191,875,1,pp,0.904761905,0.002008276
2073,875,1,pp,0.874267171,0.004512386
1773,875,-1,np,-0.904761905,0.002008276
1742,875,-1,np,-0.952380952,0.0002604
1889,875,-1,np,-0.847024363,0.007954271
1931,875,1,pp,0.834748647,0.009929687
1680,875,1,pp,0.843434712,0.008503234
2097,875,1,pp,0.898219696,0.002438797
2159,875,-1,np,-0.970077272,6.55E-05
2063,875,-1,np,-0.922172222,0.001110817
1984,875,-1,np,-0.98802352,4.26E-06
1871,875,-1,np,-0.874267171,0.004512386
2311,875,-1,np,-0.970077272,6.55E-05
1943,875,1,pp,0.952380952,0.0002604
1810,875,1,pp,0.902707567,0.002137647
1874,875,1,pp,0.853912564,0.006965288
1745,875,-1,np,-0.904761905,0.002008276
1969,957,1,pp,0.879581914,0.003980559
1872,957,-1,np,-0.880952381,0.00385032
2203,957,-1,np,-0.952380952,0.0002604
2138,957,1,pp,0.838338383,0.009323116
1705,957,1,pp,0.915729116,0.001403174
2239,957,1,pp,0.898219696,0.002438797
