Source,Target,Label,inter,cor,p
1891,873,-1,np,-0.838338383,0.009323116
2151,873,-1,np,-0.838338383,0.009323116
1647,873,-1,np,-0.880952381,0.00385032
1798,873,-1,np,-0.913223321,0.001529138
1599,658,1,pp,0.857142857,0.006530017
2152,658,1,pp,0.886243434,0.003373343
2074,658,1,pp,0.928571429,0.000862968
1756,658,1,pp,0.884994777,0.003482252
1774,658,1,pp,0.904761905,0.002008276
2115,658,1,pp,0.838338383,0.009323116
2026,658,1,pp,0.880952381,0.00385032
1693,658,1,pp,0.857142857,0.006530017
1930,658,-1,np,-0.886243434,0.003373343
1978,658,-1,np,-0.862290909,0.005872991
1927,658,1,pp,0.857142857,0.006530017
1628,658,-1,np,-0.838338383,0.009323116
2000,658,1,pp,0.857142857,0.006530017
1715,231,-1,np,-0.857142857,0.006530017
1801,231,-1,np,-0.904761905,0.002008276
1839,394,-1,np,-0.898219696,0.002438797
1798,394,-1,np,-0.887856007,0.003235981
2064,394,1,pp,0.874267171,0.004512386
2159,192,-1,np,-0.904761905,0.002008276
2104,192,-1,np,-0.952380952,0.0002604
1626,192,-1,np,-0.934148484,0.000679106
1776,192,-1,np,-0.904761905,0.002008276
1992,192,-1,np,-0.879581914,0.003980559
1881,192,-1,np,-0.847024363,0.007954271
1681,192,-1,np,-0.857142857,0.006530017
2006,192,-1,np,-0.928571429,0.000862968
1801,192,-1,np,-0.857142857,0.006530017
1654,882,1,pp,0.857142857,0.006530017
2195,882,1,pp,0.857142857,0.006530017
1973,882,1,pp,0.857142857,0.006530017
2205,882,1,pp,0.880952381,0.00385032
2171,114,1,pp,0.874267171,0.004512386
1862,114,1,pp,0.862290909,0.005872991
2167,114,1,pp,0.879581914,0.003980559
2133,114,-1,np,-0.857142857,0.006530017
2177,114,1,pp,0.862290909,0.005872991
1721,114,1,pp,0.922172222,0.001110817
1883,114,1,pp,0.886243434,0.003373343
2050,114,1,pp,0.838338383,0.009323116
2192,887,1,pp,0.850314646,0.007471415
1894,887,-1,np,-0.871575794,0.004798257
1892,1180,-1,np,-0.847024363,0.007954271
1715,1180,-1,np,-0.904761905,0.002008276
1918,583,-1,np,-0.928571429,0.000862968
1892,583,1,pp,0.871575794,0.004798257
1985,583,1,pp,0.886243434,0.003373343
1715,583,1,pp,0.857142857,0.006530017
1839,583,1,pp,0.850314646,0.007471415
2206,583,1,pp,0.878310066,0.004103934
2121,583,1,pp,0.880952381,0.00385032
2105,198,-1,np,-0.850314646,0.007471415
1896,198,-1,np,-0.871575794,0.004798257
1965,198,1,pp,0.880952381,0.00385032
1855,198,1,pp,0.864790869,0.005569863
1750,198,1,pp,0.838338383,0.009323116
2101,35,1,pp,0.838338383,0.009323116
1607,35,1,pp,0.843434712,0.008503234
1922,1092,1,pp,0.880952381,0.00385032
1676,1092,1,pp,0.838338383,0.009323116
2178,1092,1,pp,0.904761905,0.002008276
1896,1092,1,pp,0.945230086,0.000394052
1905,1092,1,pp,0.874267171,0.004512386
1726,1092,1,pp,0.927778183,0.000891495
1635,1092,1,pp,0.928571429,0.000862968
1935,1092,1,pp,0.934148484,0.000679106
1791,706,1,pp,0.904761905,0.002008276
2167,706,1,pp,0.915729116,0.001403174
1772,706,1,pp,0.994029797,5.30E-07
1936,706,1,pp,0.847024363,0.007954271
1732,706,-1,np,-0.880952381,0.00385032
2099,425,1,pp,0.939827251,0.000520392
2089,425,1,pp,0.850314646,0.007471415
2041,425,-1,np,-0.891630982,0.002928681
1607,425,-1,np,-0.879581914,0.003980559
1853,425,1,pp,0.904761905,0.002008276
1735,425,1,pp,0.867532847,0.005249136
2136,425,1,pp,0.883851509,0.003583935
1645,425,1,pp,0.838338383,0.009323116
1750,425,-1,np,-0.874267171,0.004512386
1644,425,-1,np,-0.880952381,0.00385032
1911,425,-1,np,-0.843434712,0.008503234
2162,425,-1,np,-0.878310066,0.004103934
1810,425,1,pp,0.902707567,0.002137647
2051,425,-1,np,-0.886243434,0.003373343
1803,425,-1,np,-0.880952381,0.00385032
1936,425,1,pp,0.847024363,0.007954271
1612,425,1,pp,0.857142857,0.006530017
1667,425,-1,np,-0.946124747,0.000375312
2045,764,1,pp,0.880952381,0.00385032
