ID,Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
552,Zotu774,1,0,0,1.01E-140,0,38,-1,0
553,Zotu501,4,13,13,2.26E-101,0,21,2.218800785,0
554,Zotu690,3,0,0,2.07E-27,1,48,-0.267261242,0
555,Zotu238,3,9,9,1.12E-110,0,15,1.45999279,0
556,Zotu357,1,0,0,2.87E-131,0,28,-1.224744871,0
557,Zotu3083,3,94,94,9.40E-48,0,3,0.676123404,0
558,Zotu3076,1,0,0,4.38E-208,0,253,0,0
559,Zotu126,1,0,0,1.28E-159,0,120,0,0
560,Zotu2037,1,0,0,4.38E-208,0,250,0,0
561,Zotu3057,2,0,0,7.49E-111,1,78,0,0
562,Zotu2269,2,0,0,7.49E-111,1,75,0,0
563,Zotu1571,1,0,0,4.38E-208,0,249,0,0
564,Zotu2141,1,0,0,4.38E-208,0,246,0,0
565,Zotu4224,2,1,1,2.56E-159,0,116,0,0
566,Zotu3004,3,0,0,3.01E-45,1,3,0.676123404,0
567,Zotu11665,2,0,0,7.49E-111,1,67,0,0
568,Zotu191,1,0,0,1.01E-140,0,39,-1,0
569,Zotu847,1,0,0,4.38E-208,0,245,0,0
570,Zotu3178,1,0,0,4.38E-208,0,243,0,0
571,Zotu1468,1,0,0,1.28E-159,0,119,0,0
572,Zotu335,1,0,0,1.28E-159,0,117,0,0
573,Zotu3436,2,0,0,2.14E-99,1,82,0,0
574,Zotu1108,1,0,0,4.38E-208,0,241,0,0
575,Zotu520,2,0,0,7.49E-111,1,81,0,0
576,Zotu749,3,0.5,1,4.29E-76,0.666666667,61,1,0
577,Zotu1607,1,0,0,8.15E-59,0,5,-1.13137085,0
578,Zotu3438,2,3,3,5.75E-131,0,28,0.816496581,0
579,Zotu3276,1,0,0,1.28E-159,0,96,0,0
580,Zotu1859,1,0,0,4.38E-208,0,236,0,0
581,Zotu2016,1,0,0,4.38E-208,0,235,0,0
582,Zotu229,1,0,0,4.38E-208,0,234,0,0
583,Zotu509,3,1,2,8.76E-72,0.666666667,60,0.75,0
584,Zotu271,5,664.6666667,4229,7.22E-18,0,1,2.023857703,0
585,Zotu2178,2,1,1,2.56E-159,0,104,0,0
586,Zotu5372,3,0,0,5.65E-54,1,44,0,0
587,Zotu1038,1,0,0,1.28E-159,0,107,0,0
588,Zotu2694,1,0,0,4.38E-208,0,231,0,0
589,Zotu504,1,0,0,2.87E-131,0,64,-0.577350269,0
590,Zotu727,1,0,0,4.38E-208,0,230,0,0
591,Zotu1452,1,0,0,4.38E-208,0,229,0,0
592,Zotu3445,2,0,0,7.49E-111,1,72,0,0
593,Zotu8506,2,2.933333333,15,2.00E-23,0,26,-0.695141336,0
594,Zotu4746,2,0,0,7.49E-111,1,81,0,0
595,Zotu1193,1,0,0,4.38E-208,0,250,0,0
596,Zotu4159,2,0,0,7.49E-111,1,65,0,0
597,Zotu4255,1,0,0,9.45E-60,0,4,-1.458649915,0
598,Zotu1792,1,0,0,4.38E-208,0,226,0,0
599,Zotu4414,1,0,0,4.38E-208,0,225,0,0
600,Zotu1384,1,0,0,3.83E-122,0,32,-0.75,0
601,Zotu1839,3,174,174,5.31E-46,0,3,0.676123404,0
602,Zotu1424,1,0,0,2.86E-47,0,3,-1.352246808,0
603,Zotu1595,3,1,2,8.76E-72,0.666666667,60,0.75,0
604,Zotu798,4,7,9,4.98E-67,0.166666667,58,1.507556723,0
605,Zotu2457,1,0,0,2.87E-131,0,27,-1.224744871,0
606,Zotu633,1,0,0,4.38E-208,0,263,0,0
607,Zotu1871,4,656,5312,6.34E-17,0.166666667,0,0.872278376,0
608,Zotu638,2,0,0,1.49E-96,1,23,0,0
609,Zotu1966,1,0,0,4.38E-208,0,222,0,0
610,Zotu2626,1,0,0,1.28E-159,0,98,0,0
611,Zotu3172,1,0,0,4.38E-208,0,239,0,0
612,Zotu2616,1,0,0,4.38E-208,0,245,0,0
613,Zotu4340,3,94,94,9.12E-47,0,3,0.676123404,0
614,Zotu558,1,0,0,4.38E-208,0,273,0,0
615,Zotu812,1,0,0,1.28E-159,0,122,0,0
616,Zotu1189,2,120,120,1.87E-46,0,3,-0.338061702,0
617,Zotu3166,1,0,0,4.38E-208,0,220,0,0
618,Zotu1399,1,0,0,1.28E-159,0,114,0,0
619,Zotu1048,1,0,0,4.38E-208,0,219,0,0
620,Zotu1208,2,0,0,7.49E-111,1,84,0,0
621,Zotu3270,2,1,1,2.56E-159,0,113,0,0
622,Zotu52,2,0,0,7.49E-111,1,71,0,0
623,Zotu16879,1,0,0,2.87E-131,0,29,-1.224744871,0
624,Zotu517,1,0,0,4.38E-208,0,214,0,0
625,Zotu182,5,236.5,1959,3.14E-18,0.3,1,2.023857703,0
626,Zotu1853,2,0,0,7.49E-111,1,69,0,0
627,Zotu121,3,1.5,3,4.98E-67,0.666666667,52,0.603022689,0
628,Zotu3699,1,0,0,4.38E-208,0,271,0,0
629,Zotu1160,2,0,0,7.49E-111,1,68,0,0
630,Zotu4807,4,17.53333333,63,6.15E-23,0.166666667,26,0.810998225,0
631,Zotu637,3,9,11,2.76E-70,0,13,0.811107106,0
632,Zotu183,1,0,0,4.38E-208,0,211,0,0
633,Zotu9399,2,1,1,2.56E-159,0,102,0,0
634,Zotu2209,3,2,4,5.74E-70,0.666666667,13,0.811107106,0
635,Zotu1437,2,0,0,6.63E-72,1,54,-0.5,0
636,Zotu4162,1,0,0,1.28E-159,0,103,0,0
637,Zotu1561,2,3,3,5.75E-131,0,29,0.816496581,0
638,Zotu2177,2,4,4,5.75E-131,0,29,0.816496581,0
639,Zotu14985,1,0,0,4.38E-208,0,241,0,0
640,Zotu3786,3,1,2,8.76E-72,0.666666667,54,0.75,0
641,Zotu4033,1,0,0,4.38E-208,0,204,0,0
642,Zotu6380,2,0,0,7.58E-52,1,49,-0.603022689,0
643,Zotu399,1,0,0,4.38E-208,0,220,0,0
644,Zotu1235,1,0,0,4.38E-208,0,201,0,0
645,Zotu1668,2,2,2,1.63E-140,0,38,1,0
646,Zotu118,2,3,3,5.75E-131,0,29,0.816496581,0
647,Zotu254,3,3,4,7.74E-72,0.333333333,60,0.75,0
648,Zotu2965,3,4,9,5.12E-39,0.666666667,19,0.248759298,0
649,Zotu10778,1,0,0,4.38E-208,0,200,0,0
650,Zotu1059,3,0,0,3.01E-45,1,3,0.676123404,0
651,Zotu1290,3,17.5,50,1.87E-58,0.666666667,4,0.583459966,0
652,Zotu613,1,0,0,4.38E-208,0,198,0,0
653,Zotu4473,1,0,0,4.38E-208,0,197,0,0
654,Zotu1220,1,0,0,4.38E-208,0,196,0,0
655,Zotu1562,2,1,1,2.56E-159,0,101,0,0
656,Zotu742,1,0,0,4.38E-208,0,236,0,0
657,Zotu1616,1,0,0,9.57E-126,0,24,-1.414213562,0
658,Zotu670,1,0,0,1.28E-159,0,118,0,0
659,Zotu3575,6,3,7,0.477844059,0.533333333,33,1.322875656,0
660,Zotu463,1,0,0,1.01E-140,0,39,-1,0
661,Zotu1905,2,3,3,5.42E-122,0,32,0.5,0
662,Zotu2334,1,0,0,7.74E-102,0,21,-0.693375245,0
663,Zotu1316,1,0,0,4.38E-208,0,193,0,0
664,Zotu439,2,0,0,1.19E-88,1,34,0,0
665,Zotu2458,3,1.5,3,4.98E-67,0.666666667,58,0.603022689,0
666,Zotu585,1,0,0,4.38E-208,0,247,0,0
667,Zotu1091,3,3,3,8.62E-131,0,63,1.732050808,0
668,Zotu2625,1,0,0,4.38E-208,0,192,0,0
669,Zotu1485,2,1,2,1.13E-101,0,50,0,0
670,Zotu4868,1,0,0,1.01E-140,0,46,-1,0
671,Zotu16600,3,57,127,2.79E-13,0,2,0.222911285,0
672,Zotu396,2,80,1027,1.18E-17,0,0,-0.473522547,0
673,Zotu1826,1,0,0,4.38E-208,0,190,0,0
674,Zotu236,1,0,0,4.38E-208,0,189,0,0
675,Zotu703,2,2,2,1.63E-140,0,46,1,0
676,Zotu188,2,0.5,1,1.27E-101,0,50,0,0
677,Zotu693,1,0,0,4.38E-208,0,208,0,0
678,Zotu2442,4,8,8,2.64E-86,0.166666667,18,2,0
679,Zotu4028,1,0,0,1.01E-140,0,47,-1,0
680,Zotu559,2,0,0,7.49E-111,1,75,0,0
681,Zotu2179,1,0,0,4.38E-208,0,243,0,0
682,Zotu1576,1,0,0,1.28E-159,0,108,0,0
683,Zotu106,2,0,0,6.63E-72,1,60,-0.5,0
684,Zotu1119,1,0,0,3.83E-122,0,30,-0.75,0
685,Zotu459,1,0,0,4.38E-208,0,276,0,0
686,Zotu13038,3,42,42,1.50E-48,0.333333333,3,0.676123404,0
687,Zotu8636,1,0,0,1.21E-17,0,0,-1.146423008,0
688,Zotu200,1,0,0,4.38E-208,0,268,0,0
689,Zotu2133,2,0,0,3.35E-76,1,61,-1,0
690,Zotu3223,1,0,0,4.38E-208,0,222,0,0
691,Zotu11242,2,2,2,1.63E-140,0,37,1,0
692,Zotu17388,2,0,0,7.49E-111,1,84,0,0
693,Zotu4319,1,0,0,1.36E-77,0,17,-0.763762616,0
694,Zotu5582,3,1.5,3,6.55E-58,0.666666667,5,0.565685425,0
695,Zotu311,2,2,2,1.63E-140,0,41,1,0
696,Zotu3175,1,0,0,4.38E-208,0,257,0,0
697,Zotu3263,2,1.5,4,1.35E-23,0,26,-0.695141336,0
698,Zotu1755,1,0,0,3.75E-111,0,51,-0.5,0
699,Zotu1388,1,0,0,4.38E-208,0,184,0,0
700,Zotu2217,2,0,0,7.49E-111,1,71,0,0
701,Zotu9952,4,25.33333333,44,6.90E-18,0.166666667,7,0.806068355,0
702,Zotu4164,4,23,61,2.03E-58,0.166666667,4,1.604514906,0
703,Zotu2274,2,1,1,2.56E-159,0,95,0,0
704,Zotu1311,1,0,0,7.79E-59,0,5,-1.13137085,0
705,Zotu1818,1,0,0,1.28E-159,0,94,0,0
706,Zotu3081,2,8,10,1.29E-52,0,6,-0.39223227,0
707,Zotu2900,1,0,0,1.15E-52,0,6,-1.372812946,0
708,Zotu2990,1,0,0,1.85E-18,0,1,-1.517893277,0
709,Zotu695,1,0,0,1.28E-159,0,105,0,0
710,Zotu3049,2,10.5,32,6.70E-14,0,2,-0.501550391,0
711,Zotu928,2,10,11,2.27E-58,0,5,-0.282842712,0
712,Zotu5989,2,80,358,9.42E-19,0,0,-0.473522547,0
713,Zotu3033,2,0,0,7.49E-111,1,81,0,0
714,Zotu764,1,0,0,4.38E-208,0,180,0,0
715,Zotu752,1,0,0,4.38E-208,0,179,0,0
716,Zotu3984,1,0,0,3.75E-111,0,15,-0.811107106,0
717,Zotu2497,2,0,0,1.32E-17,1,0,-0.473522547,0
718,Zotu2447,2,0,0,7.49E-111,1,67,0,0
719,Zotu2364,1,0,0,7.02E-93,0,11,-1.414213562,0
720,Zotu535,1,0,0,4.38E-208,0,176,0,0
721,Zotu1015,2,4,4,1.72E-125,0,24,0.707106781,0
722,Zotu4460,1,0,0,2.66E-39,0,19,-0.845781612,0
723,Zotu2851,1,0,0,4.38E-208,0,235,0,0
724,Zotu715,2,1,1,2.56E-159,0,97,0,0
725,Zotu793,1,0,0,4.38E-208,0,175,0,0
726,Zotu1018,4,16,16,8.99E-84,0.166666667,12,2.309401077,0
727,Zotu1577,1,0,0,2.41E-19,0,0,-1.146423008,0
728,Zotu2229,1,0,0,4.38E-208,0,173,0,0
729,Zotu1016,1,0,0,4.38E-208,0,173,0,0
730,Zotu88,1,0,0,4.38E-208,0,172,0,0
731,Zotu1887,1,0,0,1.01E-140,0,43,-1,0
732,Zotu1533,1,0,0,4.38E-208,0,171,0,0
733,Zotu2667,6,13.66666667,33,1.71E-12,0.4,9,1.794470893,0
734,Zotu4122,2,0,0,1.42E-10,1,14,-0.606976979,0
735,Zotu2780,1,0,0,4.38E-208,0,169,0,0
736,Zotu4239,1,0,0,4.38E-208,0,167,0,0
737,Zotu19210,2,1,1,2.56E-159,0,105,0,0
738,Zotu4079,1,0,0,4.38E-208,0,166,0,0
739,Zotu4689,1,0,0,4.38E-208,0,165,0,0
740,Zotu7525,1,0,0,4.38E-208,0,226,0,0
741,Zotu2860,2,15,15,8.71E-100,0,10,0.242535625,0
742,Zotu2838,2,3,3,5.75E-131,0,27,0.816496581,0
743,Zotu1951,1,0,0,4.38E-208,0,261,0,0
744,Zotu3234,1,0,0,4.38E-208,0,163,0,0
745,Zotu267,1,0,0,4.38E-208,0,162,0,0
746,Zotu9354,1,0,0,1.28E-159,0,106,0,0
747,Zotu1306,2,1,1,2.56E-159,0,91,0,0
748,Zotu607,1,0,0,4.38E-208,0,161,0,0
749,Zotu1938,8,38.5,54,8.89E-39,0.071428571,19,2.985111571,0
750,Zotu1442,1,0,0,4.38E-208,0,253,0,0
751,Zotu364,1,0,0,4.84E-100,0,10,-0.848874688,0
752,Zotu458,1,0,0,4.38E-208,0,246,0,0
753,Zotu1033,4,656.1623377,5083,4.61E-17,0.333333333,0,0.872278376,0
754,Zotu1066,1,0,0,1.28E-159,0,101,0,0
755,Zotu483,2,80,343,1.23E-18,0,0,-0.473522547,0
756,Zotu2030,1,0,0,4.38E-208,0,229,0,0
757,Zotu493,4,7,9,4.98E-67,0.166666667,52,1.507556723,0
758,Zotu1021,2,0,0,9.17E-21,1,1,-0.632455532,0
759,Zotu453,2,10,10,4.67E-84,0,12,0,0
760,Zotu345,6,74.2,193,8.14E-13,0.2,2,2.396296314,0
761,Zotu1278,1,0,0,4.38E-208,0,175,0,0
762,Zotu3596,2,60,60,3.41E-48,0,3,-0.338061702,0
763,Zotu976,1,0,0,1.28E-159,0,85,0,0
764,Zotu874,3,0.5,1,4.29E-76,0.666666667,59,1,0
765,Zotu1309,2,1,1,2.56E-159,0,108,0,0
766,Zotu2537,1,0,0,4.38E-208,0,176,0,0
767,Zotu1603,1,0,0,4.38E-208,0,197,0,0
768,Zotu3730,2,1,1,2.56E-159,0,119,0,0
769,Zotu1960,1,0,0,4.38E-208,0,251,0,0
770,Zotu6804,1,0,0,4.38E-208,0,179,0,0
771,Zotu741,2,0,0,3.80E-39,1,19,-0.298511157,0
772,Zotu2918,4,1.05,5,7.40E-13,0.833333333,2,0.947372961,0
773,Zotu414,4,21,60,6.81E-13,0.5,2,0.947372961,0
774,Zotu1008,4,5,5,1.60E-88,0.166666667,34,1.825741858,0
775,Zotu1545,2,158,922,4.06E-19,0,0,-0.473522547,0
776,Zotu1937,1,0,0,4.92E-88,0,8,-0.686243566,0
777,Zotu2609,1,0,0,4.38E-208,0,240,0,0
778,Zotu2861,1,0,0,1.28E-159,0,97,0,0
779,Zotu966,4,2.5,5,1.16E-51,0.5,49,1.206045378,0
780,Zotu1642,1,0,0,4.38E-208,0,156,0,0
781,Zotu48,4,5.333333333,16,8.64E-18,0.666666667,7,0.806068355,0
782,Zotu1932,3,0,0,2.42E-18,1,1,0.252982213,0
783,Zotu919,2,11,19,1.99E-18,0,7,-0.503792722,0
784,Zotu299,2,1,1,2.56E-159,0,99,0,0
785,Zotu744,2,0,0,1.25E-17,1,0,-0.473522547,0
786,Zotu1683,1,0,0,4.38E-208,0,155,0,0
787,Zotu704,3,20,26,3.51E-52,0,6,0.588348405,0
788,Zotu699,1,0,0,1.01E-140,0,41,-1,0
789,Zotu2077,1,0,0,1.28E-159,0,101,0,0
790,Zotu1880,1,0,0,4.38E-208,0,165,0,0
791,Zotu307,1,0,0,6.84E-89,0,34,-0.912870929,0
792,Zotu309,4,26,26,2.38E-58,0.166666667,5,1.414213562,0
793,Zotu61,1,0,0,1.28E-159,0,95,0,0
794,Zotu318,1,0,0,6.35E-102,0,21,-0.693375245,0
795,Zotu8394,3,24.5,63,6.62E-15,0,2,0.222911285,0
796,Zotu17061,1,0,0,1.11E-86,0,18,-1,0
797,Zotu19241,1,0,0,4.38E-208,0,198,0,0
798,Zotu324,1,0,0,1.28E-159,0,99,0,0
799,Zotu9080,1,0,0,4.38E-208,0,216,0,0
800,Zotu10558,2,0,0,6.32E-84,1,12,0,0
801,Zotu927,1,0,0,1.28E-159,0,91,0,0
802,Zotu12744,1,0,0,4.38E-208,0,154,0,0
803,Zotu20297,2,2,2,1.63E-140,0,35,1,0
804,Zotu29,2,0,0,1.50E-27,1,48,-1.069044968,0
805,Zotu234,2,1,3,2.05E-10,0,14,-0.606976979,0
806,Zotu849,1,0,0,4.38E-208,0,153,0,0
807,Zotu1713,1,0,0,4.38E-208,0,152,0,0
808,Zotu611,1,0,0,1.03E-70,0,13,-1.45999279,0
809,Zotu1378,2,90,90,1.29E-45,0,3,-0.338061702,0
810,Zotu2819,2,11,19,2.51E-18,0,7,-0.503792722,0
811,Zotu373,1,0,0,4.38E-208,0,178,0,0
812,Zotu201,1,0,0,4.38E-208,0,185,0,0
813,Zotu421,1,0,0,4.38E-208,0,183,0,0
814,Zotu1884,1,0,0,2.87E-131,0,63,-0.577350269,0
815,Zotu799,2,4,9,3.25E-39,0,19,-0.298511157,0
816,Zotu5317,2,6,6,6.81E-118,0,22,0.447213595,0
817,Zotu2773,2,0,0,7.49E-111,1,78,0,0
818,Zotu20723,1,0,0,4.38E-208,0,265,0,0
819,Zotu38,2,0,0,7.49E-111,1,69,0,0
820,Zotu3400,1,0,0,1.62E-88,0,8,-0.686243566,0
821,Zotu431,1,0,0,4.38E-208,0,147,0,0
822,Zotu627,2,0,0,3.78E-89,1,20,0,0
823,Zotu457,2,114,216,1.39E-13,0,2,-0.501550391,0
824,Zotu2110,1,0,0,4.38E-208,0,238,0,0
825,Zotu19157,1,0,0,1.07E-10,0,14,-1.170598459,0
826,Zotu68,4,21,21,1.78E-99,0,10,2.42535625,0
827,Zotu371,1,0,0,3.75E-111,0,15,-0.811107106,0
828,Zotu310,4,1.05,5,7.40E-13,0.833333333,2,0.947372961,0
829,Zotu630,1,0,0,4.38E-208,0,146,0,0
830,Zotu422,2,1,1,2.56E-159,0,90,0,0
831,Zotu4095,2,0,0,2.14E-99,1,66,0,0
832,Zotu19315,1,0,0,1.90E-14,0,2,-1.226012068,0
833,Zotu2800,2,2,2,1.63E-140,0,38,1,0
834,Zotu1501,1,0,0,4.38E-208,0,153,0,0
835,Zotu11115,1,0,0,4.38E-208,0,204,0,0
836,Zotu193,2,24,47,7.40E-14,0,2,-0.501550391,0
837,Zotu18742,1,0,0,1.35E-14,0,2,-1.226012068,0
838,Zotu1199,2,0,0,4.81E-77,1,17,0,0
839,Zotu3229,1,0,0,4.38E-208,0,145,0,0
840,Zotu17715,4,12.5,28,1.04E-12,0.166666667,9,0.560772154,0
841,Zotu17733,2,0,0,1.91E-51,1,6,-0.39223227,0
842,Zotu19986,2,2,2,1.63E-140,0,43,1,0
843,Zotu2022,4,6.933333333,30,8.59E-23,0.666666667,26,0.810998225,0
844,Zotu441,2,0,0,6.63E-72,1,56,-0.5,0
845,Zotu304,3,52.2,96,2.05E-13,0,2,0.222911285,0
846,Zotu1547,1,0,0,4.38E-208,0,188,0,0
847,Zotu448,1,0,0,4.38E-208,0,154,0,0
848,Zotu1200,1,0,0,1.28E-159,0,99,0,0
849,Zotu872,2,0,0,7.49E-111,1,72,0,0
850,Zotu1779,1,0,0,4.38E-208,0,155,0,0
851,Zotu665,1,0,0,4.38E-208,0,182,0,0
852,Zotu1716,2,0,0,7.49E-111,1,65,0,0
853,Zotu3814,2,0,0,3.07E-39,1,19,-0.298511157,0
854,Zotu1020,1,0,0,4.38E-208,0,143,0,0
855,Zotu1903,2,2,2,1.63E-140,0,42,1,0
856,Zotu2083,1,0,0,4.38E-208,0,228,0,0
857,Zotu806,1,0,0,1.28E-159,0,113,0,0
858,Zotu1408,3,1,2,8.76E-72,0.666666667,54,0.75,0
859,Zotu1049,1,0,0,4.38E-208,0,219,0,0
860,Zotu1086,2,0,0,7.49E-111,1,73,0,0
861,Zotu3203,3,42,108,2.06E-58,0.333333333,4,0.583459966,0
862,Zotu2350,1,0,0,4.38E-208,0,224,0,0
863,Zotu2979,2,0,0,1.24E-58,1,5,-0.282842712,0
864,Zotu561,1,0,0,2.85E-20,0,0,-1.146423008,0
865,Zotu249,1,0,0,1.01E-140,0,37,-1,0
866,Zotu2027,1,0,0,4.62E-97,0,23,-1.58113883,0
867,Zotu280,3,1,2,8.76E-72,0.666666667,56,0.75,0
868,Zotu290,2,1,1,2.56E-159,0,88,0,0
869,Zotu1686,5,36.5,38,8.20E-58,0.2,5,2.2627417,0
870,Zotu1138,2,0,0,1.25E-17,1,0,-0.473522547,0
871,Zotu3028,3,3.5,5,1.63E-101,0,50,1.58113883,0
872,Zotu988,4,2,6,8.57E-18,0.666666667,7,0.806068355,0
873,Zotu16022,1,0,0,5.97E-14,0,9,-1.289775954,0
874,Zotu6592,2,0,0,2.76E-18,1,0,-0.473522547,0
875,Zotu1397,3,4,6,8.50E-52,0.333333333,49,0.301511345,0
876,Zotu1519,2,1,1,2.56E-159,0,87,0,0
877,Zotu2333,1,0,0,1.12E-45,0,3,-1.352246808,0
878,Zotu420,1,0,0,1.28E-159,0,103,0,0
879,Zotu639,1,0,0,4.38E-208,0,142,0,0
880,Zotu4431,1,0,0,3.83E-122,0,32,-0.75,0
881,Zotu162,2,1,1,2.56E-159,0,117,0,0
882,Zotu555,3,3,4,7.74E-72,0.333333333,54,0.75,0
883,Zotu550,2,7,7,3.24E-100,0,10,0.242535625,0
884,Zotu2413,1,0,0,1.28E-159,0,97,0,0
885,Zotu2459,1,0,0,1.82E-67,0,58,-1.206045378,0
886,Zotu1036,1,0,0,4.38E-208,0,139,0,0
887,Zotu314,2,2,4,3.96E-92,0,11,0,0
888,Zotu1168,1,0,0,1.01E-140,0,36,-1,0
889,Zotu3182,1,0,0,1.01E-140,0,45,-1,0
890,Zotu514,2,0,0,7.49E-111,1,83,0,0
891,Zotu1629,1,0,0,9.59E-85,0,12,-1.154700538,0
892,Zotu3074,3,11,36,4.77E-23,0.333333333,26,0.057928445,0
893,Zotu946,1,0,0,4.38E-208,0,136,0,0
894,Zotu3543,2,9,9,6.00E-88,0,8,0.15249857,0
895,Zotu502,2,1,1,2.56E-159,0,120,0,0
896,Zotu1264,1,0,0,1.08E-14,0,2,-1.226012068,0
897,Zotu1790,1,0,0,4.38E-208,0,262,0,0
898,Zotu2468,2,2,2,1.63E-140,0,47,1,0
899,Zotu2290,2,0,0,7.49E-111,1,71,0,0
900,Zotu487,2,0,0,7.49E-111,1,70,0,0
901,Zotu2143,1,0,0,4.38E-208,0,258,0,0
902,Zotu692,1,0,0,4.38E-208,0,267,0,0
903,Zotu3346,1,0,0,1.28E-159,0,86,0,0
904,Zotu717,1,0,0,4.38E-208,0,234,0,0
905,Zotu198,3,3,3,8.62E-131,0,62,1.732050808,0
906,Zotu11888,1,0,0,4.38E-208,0,134,0,0
907,Zotu846,2,1,1,2.56E-159,0,115,0,0
908,Zotu1039,1,0,0,4.38E-208,0,141,0,0
909,Zotu2723,1,0,0,4.38E-208,0,237,0,0
910,Zotu8991,1,0,0,1.62E-88,0,8,-0.686243566,0
911,Zotu1097,1,0,0,4.38E-208,0,190,0,0
912,Zotu1087,5,797.8356061,5924,4.75E-17,0.1,0,1.545178837,0
913,Zotu167,1,0,0,4.38E-208,0,166,0,0
914,Zotu740,1,0,0,4.38E-208,0,233,0,0
915,Zotu455,2,0,0,7.58E-52,1,49,-0.603022689,0
916,Zotu199,1,0,0,1.28E-159,0,86,0,0
917,Zotu70,2,10,12,2.96E-92,0,11,0,0
918,Zotu475,1,0,0,4.38E-208,0,135,0,0
919,Zotu464,1,0,0,4.38E-208,0,133,0,0
920,Zotu2455,1,0,0,4.38E-208,0,160,0,0
921,Zotu63,4,5.333333333,16,8.64E-18,0.666666667,7,0.806068355,0
922,Zotu460,1,0,0,4.38E-208,0,206,0,0
923,Zotu902,1,0,0,2.79E-52,0,49,-1.507556723,0
924,Zotu171,2,0,0,7.49E-111,1,70,0,0
925,Zotu1709,1,0,0,4.38E-208,0,144,0,0
926,Zotu333,2,0,0,7.49E-111,1,68,0,0
927,Zotu1988,3,5,5,9.25E-122,0,32,1.75,0
928,Zotu232,2,1,1,2.56E-159,0,85,0,0
929,Zotu1393,2,0,0,6.32E-84,1,12,0,0
930,Zotu938,2,2,2,1.63E-140,0,36,1,0
931,Zotu895,2,0,0,5.06E-58,1,5,-0.282842712,0
932,Zotu2997,2,0,0,6.63E-72,1,55,-0.5,0
933,Zotu1930,1,0,0,3.75E-111,0,15,-0.811107106,0
934,Zotu755,1,0,0,9.45E-60,0,4,-1.458649915,0
935,Zotu1572,1,0,0,4.38E-208,0,129,0,0
936,Zotu3374,2,0,0,3.80E-39,1,19,-0.298511157,0
937,Zotu822,2,4,4,6.81E-118,0,22,0.447213595,0
938,Zotu1745,1,0,0,4.38E-208,0,163,0,0
939,Zotu116,3,1,2,8.76E-72,0.666666667,55,0.75,0
940,Zotu572,1,0,0,1.28E-159,0,105,0,0
941,Zotu54,2,2,2,1.63E-140,0,42,1,0
942,Zotu239,1,0,0,4.38E-208,0,168,0,0
943,Zotu466,1,0,0,4.38E-208,0,248,0,0
944,Zotu646,1,0,0,1.28E-159,0,111,0,0
945,Zotu858,1,0,0,4.38E-208,0,184,0,0
946,Zotu479,2,4,4,5.75E-131,0,27,0.816496581,0
947,Zotu127,3,40,104,2.26E-58,0.333333333,4,0.583459966,0
948,Zotu8916,1,0,0,4.38E-208,0,277,0,0
949,Zotu14642,2,1,1,2.56E-159,0,96,0,0
950,Zotu765,2,0.666666667,2,4.99E-13,0,9,-0.672926585,0
951,Zotu56,1,0,0,4.38E-208,0,278,0,0
952,Zotu549,1,0,0,4.38E-208,0,207,0,0
953,Zotu407,2,9,9,7.49E-111,0,15,0.324442842,0
954,Zotu23,3,17.5,50,1.87E-58,0.666666667,4,0.583459966,0
955,Zotu762,2,102,102,2.36E-47,0,3,-0.338061702,0
956,Zotu252,4,6,6,1.50E-110,0,51,2,0
957,Zotu1297,3,16,32,9.10E-13,0.333333333,9,-0.056077215,0
958,Zotu610,2,22,60,1.25E-14,0,2,-0.501550391,0
959,Zotu510,2,0,0,7.49E-111,1,80,0,0
960,Zotu1074,1,0,0,1.28E-159,0,88,0,0
961,Zotu3900,1,0,0,4.38E-208,0,164,0,0
962,Zotu168,1,0,0,3.75E-111,0,15,-0.811107106,0
963,Zotu2945,4,1.05,5,7.40E-13,0.833333333,2,0.947372961,0
964,Zotu495,1,0,0,4.38E-208,0,148,0,0
965,Zotu213,1,0,0,1.84E-14,0,2,-1.226012068,0
966,Zotu218,2,2,2,1.63E-140,0,45,1,0
967,Zotu2557,1,0,0,4.38E-208,0,181,0,0
968,Zotu102,1,0,0,4.38E-208,0,132,0,0
969,Zotu940,1,0,0,6.16E-100,0,10,-0.848874688,0
970,Zotu512,2,20,28,8.29E-52,0,6,-0.39223227,0
971,Zotu2053,1,0,0,4.38E-208,0,191,0,0
972,Zotu5012,6,20,47,7.07E-10,0.4,14,1.647508942,0
973,Zotu76,1,0,0,1.28E-159,0,93,0,0
974,Zotu1251,1,0,0,1.90E-14,0,2,-1.226012068,0
975,Zotu308,1,0,0,3.77E-88,0,8,-0.686243566,0
976,Zotu1630,1,0,0,1.28E-159,0,110,0,0
977,Zotu332,1,0,0,1.01E-140,0,40,-1,0
978,Zotu123,1,0,0,1.01E-140,0,35,-1,0
979,Zotu554,1,0,0,4.38E-208,0,203,0,0
980,Zotu8159,1,0,0,4.38E-208,0,255,0,0
981,Zotu2349,2,2,2,1.63E-140,0,43,1,0
982,Zotu3201,1,0,0,3.75E-111,0,51,-0.5,0
983,Zotu3875,1,0,0,4.38E-208,0,202,0,0
984,Zotu2367,4,117.1,231,2.33E-13,0,2,0.947372961,0
985,Zotu15827,1,0,0,1.01E-140,0,45,-1,0
986,Zotu2271,2,1,1,2.56E-159,0,86,0,0
