Source,Target,Label,inter
481,596,1,pp
481,852,1,pp
482,888,1,pp
482,930,1,pp
483,563,1,pp
484,815,1,pp
485,900,1,pp
485,924,1,pp
487,837,1,pp
487,845,1,pp
489,491,-1,np
489,615,-1,np
493,632,-1,np
494,509,1,pp
495,664,-1,np
495,774,1,pp
497,780,-1,np
501,597,-1,np
501,934,-1,np
504,511,1,pp
505,996,-1,np
506,876,1,pp
510,977,-1,np
511,526,-1,np
511,838,-1,np
512,661,1,pp
513,948,-1,np
514,547,1,pp
515,972,1,pp
517,518,1,pp
517,866,1,pp
518,545,1,pp
518,608,1,pp
519,691,1,pp
519,865,1,pp
522,688,-1,np
524,902,1,pp
526,838,1,pp
527,630,1,pp
527,843,1,pp
528,691,1,pp
529,818,1,pp
530,907,1,pp
531,606,1,pp
532,897,1,pp
533,932,-1,np
533,939,-1,np
534,743,1,pp
535,573,-1,np
537,805,1,pp
537,972,1,pp
538,764,1,pp
539,901,1,pp
541,696,-1,np
544,980,1,pp
545,608,1,pp
547,867,1,pp
548,554,1,pp
548,804,1,pp
549,944,-1,np
550,741,-1,np
550,883,1,pp
551,830,-1,np
552,833,1,pp
553,662,-1,np
555,827,1,pp
555,953,-1,np
555,962,1,pp
556,578,1,pp
557,762,1,pp
557,955,-1,np
558,750,1,pp
559,895,1,pp
560,595,-1,np
561,817,1,pp
562,680,1,pp
564,752,1,pp
566,650,1,pp
567,718,1,pp
569,612,1,pp
570,681,1,pp
571,768,-1,np
572,881,1,pp
574,639,1,pp
575,594,-1,np
575,713,-1,np
576,689,-1,np
577,792,1,pp
579,949,1,pp
580,656,1,pp
581,723,1,pp
582,904,-1,np
583,603,1,pp
583,647,1,pp
583,683,1,pp
584,708,-1,np
590,993,-1,np
591,756,-1,np
592,849,-1,np
593,630,1,pp
593,697,-1,np
594,713,1,pp
596,852,1,pp
598,740,-1,np
600,927,-1,np
601,616,1,pp
601,809,-1,np
602,613,-1,np
603,647,1,pp
603,683,1,pp
604,665,1,pp
604,885,-1,np
605,742,1,pp
607,912,1,pp
609,690,1,pp
617,643,1,pp
619,859,-1,np
620,692,1,pp
621,857,-1,np
622,700,1,pp
622,899,-1,np
623,637,1,pp
625,782,-1,np
626,819,1,pp
627,757,-1,np
628,989,-1,np
629,926,1,pp
630,843,1,pp
631,808,-1,np
634,1006,1,pp
635,640,1,pp
635,858,-1,np
637,638,1,pp
638,646,1,pp
640,858,-1,np
640,882,-1,np
641,835,-1,np
642,779,-1,np
645,833,-1,np
648,749,1,pp
648,853,1,pp
651,861,-1,np
651,954,1,pp
652,797,-1,np
653,767,1,pp
655,754,1,pp
655,789,-1,np
657,721,1,pp
661,927,1,pp
664,774,-1,np
667,814,-1,np
669,676,1,pp
669,871,-1,np
670,675,1,pp
671,760,1,pp
671,836,1,pp
671,984,1,pp
673,911,1,pp
678,796,-1,np
679,898,1,pp
682,765,-1,np
685,999,-1,np
686,762,-1,np
694,869,-1,np
694,931,1,pp
698,956,1,pp
699,945,1,pp
700,899,-1,np
701,872,-1,np
702,1003,-1,np
703,793,-1,np
704,711,1,pp
706,787,-1,np
707,787,-1,np
709,737,-1,np
710,984,-1,np
712,727,-1,np
712,1001,1,pp
715,770,1,pp
720,766,1,pp
722,749,1,pp
724,778,-1,np
724,884,1,pp
725,761,1,pp
726,759,-1,np
726,800,-1,np
726,929,-1,np
728,729,-1,np
731,842,-1,np
733,840,-1,np
733,957,-1,np
733,1000,1,pp
737,940,-1,np
738,913,-1,np
739,790,-1,np
