ID,Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
115,Zotu2872,1,0,0,1.10E-26,0.00E+00,9,-1.392715036,0
116,Zotu31,2,18,18,1.26E-188,0.00E+00,33,0.267261242,0
117,Zotu5109,4,164.5,467,5.53E-95,1.67E-01,3,1.3581995,0
118,Zotu2937,1,0,0,3.60E-97,0.00E+00,10,-1.420759991,0
119,Zotu1559,3,230,297,1.05E-77,3.33E-01,6,0.46736499,0
120,Zotu3238,6,33.5,84,3.76E-37,5.33E-01,17,1.792842914,0
121,Zotu1514,1,0,0,2.43E-25,0.00E+00,14,-1.287752775,0
122,Zotu471,5,27947,234110,1.55E-12,3.00E-01,0,0.245145169,0.56
123,Zotu1185,4,47827.71933,341628,2.69E-11,0.00E+00,19,0.553614479,0.375
124,Zotu959,1,0,0,0,0.00E+00,114,0,0
125,Zotu6127,2,0,0,2.97E-200,1.00E+00,72,0,0
126,Zotu1259,6,8597.253864,53127,1.54E-12,4.00E-01,11,1.388932633,0
127,Zotu948,2,6,12,1.51E-141,0.00E+00,37,-0.196116135,0
128,Zotu83,2,8,8,1.05E-188,0.00E+00,33,0.267261242,0
129,Zotu2089,1,0,0,0,0.00E+00,188,0,0
130,Zotu1301,1,0,0,0,0.00E+00,186,0,0
131,Zotu1627,1,0,0,4.92E-84,0.00E+00,67,-1.905001905,0
132,Zotu609,2,0,0,7.17E-184,1.00E+00,75,0,0
133,Zotu705,1,0,0,3.87E-184,0.00E+00,75,-1.414213562,0
134,Zotu556,3,5067,39348,2.79E-15,0.00E+00,24,1.322875656,0
135,Zotu3299,4,8089.652812,36629,1.21E-11,3.33E-01,2,1.272958716,0
136,Zotu1372,3,5,5,4.67E-216,0.00E+00,55,1.75,0
137,Zotu1479,4,1558.875,4016,9.82E-13,3.33E-01,2,1.272958716,0
138,Zotu2094,1,0,0,0,0.00E+00,169,0,0
139,Zotu1398,3,0,0,4.92E-24,1.00E+00,7,0.113915297,0
140,Zotu800,4,2795,40770,9.58E-14,6.67E-01,2,1.272958716,0
141,Zotu2131,2,912,1136,3.24E-96,0.00E+00,10,-0.26432744,0
142,Zotu4822,3,2267,5911,1.92E-15,0.00E+00,0,0.245145169,0
143,Zotu2868,1,0,0,0,0.00E+00,173,0,0
144,Zotu241,3,0,0,1.39E-105,1.00E+00,25,-0.196116135,0
145,Zotu2808,2,2264,17500,1.22E-16,0.00E+00,8,-0.218543346,0
146,Zotu3568,1,0,0,0,0.00E+00,158,0,0
147,Zotu995,1,0,0,8.61E-270,0.00E+00,106,0,0
148,Zotu878,4,1701,3588,1.56E-23,5.00E-01,7,0.943869605,0
149,Zotu27,1,0,0,0,0.00E+00,153,0,0
150,Zotu37,1,0,0,4.58E-173,0.00E+00,32,-1.58113883,0
151,Zotu278,1,0,0,4.10E-229,0.00E+00,69,-0.577350269,0
152,Zotu19,1,0,0,8.61E-270,0.00E+00,95,0,0
153,Zotu156,2,7017.784142,36630,1.77E-12,0.00E+00,0,-1.356469935,0.5
154,Zotu981,1,0,0,2.02E-77,0.00E+00,6,-1.518936218,0
155,Zotu963,4,289,766,8.30E-95,1.67E-01,3,1.3581995,0
156,Zotu221,2,569,1458,1.88E-20,0.00E+00,15,-0.441941738,0
157,Zotu440,2,0,0,2.97E-200,1.00E+00,82,0,0
158,Zotu470,1,0,0,3.64E-21,0.00E+00,15,-1.193242693,0
159,Zotu582,3,0,0,1.48E-11,1.00E+00,16,0.734288162,0
160,Zotu6567,3,6716,52424,2.37E-16,0.00E+00,8,0.846855465,0
161,Zotu2400,3,4,4,1.00E-179,3.33E-01,51,1.58113883,0
162,Zotu1010,2,1,1,8.61E-270,0.00E+00,99,0,0
163,Zotu889,1,0,0,3.73E-16,0.00E+00,0,-1.356469935,0
164,Zotu2454,2,2,2,1.04E-242,0.00E+00,62,1,0
165,Zotu2748,1,0,0,8.67E-13,0.00E+00,0,-1.356469935,0
166,Zotu1800,2,7923.185854,104922,1.35E-23,0.00E+00,9,-0.371390676,0
167,Zotu2593,2,10,10,2.05E-159,0.00E+00,28,-0.208514414,0
168,Zotu1670,3,7271,19114,8.34E-13,0.00E+00,0,0.245145169,0
169,Zotu1914,2,12,12,1.75E-170,0.00E+00,35,0,0
170,Zotu1472,4,1391,1977,2.51E-95,0.00E+00,10,0.892105111,0.375
171,Zotu12737,2,1,1,8.61E-270,0.00E+00,92,0,0
172,Zotu525,2,17,19,3.60E-116,0.00E+00,23,-0.199501867,0
173,Zotu2428,4,3.5,4,5.10E-141,3.33E-01,68,1.568929081,0
174,Zotu897,5,4832.167297,52405,8.04E-13,3.00E-01,11,0.773833895,0
175,Zotu682,3,1136,7652,9.05E-15,3.33E-01,19,0.553614479,0
176,Zotu844,2,13444.36295,63323,3.04E-12,0.00E+00,12,-0.441128773,0
177,Zotu772,3,3,3,4.10E-229,0.00E+00,69,1.732050808,0
178,Zotu724,2,0,0,9.67E-78,1.00E+00,6,-0.525785614,0
179,Zotu1672,3,180.1666667,589,7.51E-95,3.33E-01,3,0.412310563,0
180,Zotu2203,1,0,0,3.87E-184,0.00E+00,74,-1.414213562,0
181,Zotu2920,1,0,0,8.61E-270,0,94,0,0
182,Zotu2256,5,4303.666667,43024,3.39E-24,4.00E-01,7,1.773823912,0
183,Zotu2689,3,3011.833333,25841,7.70E-25,0.00E+00,7,0.113915297,0
184,Zotu5154,1,0,0,1.09E-126,0.00E+00,4,-1.429154876,0
185,Zotu3584,1,0,0,0,0.00E+00,128,0,0
186,Zotu1350,2,26469,161820,1.03E-21,0.00E+00,15,-1.193242693,0.5
187,Zotu1279,2,0,0,2.34E-11,1.00E+00,19,-0.433263506,0
188,Zotu2161,5,15176,136512,1.56E-23,4.00E-01,7,1.773823912,0
189,Zotu2312,2,0,0,3.52E-26,1.00E+00,7,-0.71603901,0
190,Zotu385,3,1701,5540,2.61E-14,3.33E-01,16,0.734288162,0
191,Zotu15334,1,0,0,8.61E-270,0.00E+00,104,0,0
192,Zotu17062,1,0,0,7.38E-18,0.00E+00,2,-1.360748972,0
193,Zotu16453,7,4668.343911,19343,6.45E-10,1.43E-01,13,1.762639975,0
194,Zotu15065,3,33,33,1.97E-172,0.00E+00,30,1.354006401,0
195,Zotu17865,2,0,0,2.97E-200,1.00E+00,82,0,0
196,Zotu2946,3,21466.97115,179599,1.48E-22,3.33E-01,14,0.50390326,0
197,Zotu15337,2,0,0,8.84E-15,1.00E+00,11,-1.071462317,0
198,Zotu7372,3,1136,3232,1.25E-15,3.33E-01,19,0.553614479,0
199,Zotu6219,2,12,12,2.34E-205,0.00E+00,38,0.377964473,0
200,Zotu979,2,569,7413,4.87E-21,0.00E+00,15,-0.441941738,0
201,Zotu2528,3,344,467,3.17E-126,0.00E+00,4,0.743160536,0
202,Zotu3913,5,7143,66394,5.95E-24,5.00E-01,7,1.773823912,0
203,Zotu6985,2,569,4378,8.60E-20,0.00E+00,8,-0.218543346,0
204,Zotu3565,3,647.375,3878,4.23E-25,3.33E-01,14,0.50390326,0
205,Zotu8505,4,90,180,2.48E-37,5.00E-01,17,0.597614305,0
206,Zotu10185,3,15.5,35,1.89E-78,6.67E-01,6,0.46736499,0
207,Zotu12555,3,98,140,2.02E-125,0.00E+00,22,0.775388286,0
208,Zotu9236,2,0,0,1.57E-17,1.00E+00,21,-0.727606875,0
209,Zotu9982,4,3,8,2.91E-83,6.67E-01,67,0.762000762,0
210,Zotu14040,2,0,0,2.07E-172,1.00E+00,30,0,0
211,Zotu19269,3,252,325,2.56E-77,3.33E-01,6,0.46736499,0
212,Zotu18429,4,68.58333333,763,4.78E-16,5.00E-01,21,0.848874688,0
213,Zotu5093,1,0,0,8.61E-270,0.00E+00,91,0,0
214,Zotu3328,2,23421.77115,196980,2.34E-21,0.00E+00,15,-1.193242693,0.5
215,Zotu3964,1,0,0,4.10E-229,0.00E+00,69,-0.577350269,0
216,Zotu2844,2,0,0,1.59E-26,1.00E+00,20,-0.204124145,0
217,Zotu9075,1,0,0,0,0.00E+00,112,0,0
218,Zotu9182,5,18257,145630,7.42E-23,2.00E-01,7,1.773823912,0
219,Zotu6646,2,569,3495,1.74E-17,0.00E+00,12,-0.441128773,0
220,Zotu13546,5,8354,71354,2.74E-23,5.00E-01,7,1.773823912,0
221,Zotu8372,2,17,19,5.04E-115,0.00E+00,23,-0.199501867,0
222,Zotu5906,2,32,32,3.57E-145,0.00E+00,27,-0.149906338,0
223,Zotu14377,2,0,0,1.38E-98,1.00E+00,10,-0.26432744,0
224,Zotu2181,2,0,0,1.79E-125,1.00E+00,4,-0.34299717,0
225,Zotu8224,2,569,6516,7.50E-25,0.00E+00,14,-0.391924758,0
226,Zotu3347,3,48513.37115,334508,1.14E-17,0.00E+00,15,0.309359217,0
227,Zotu16611,4,1029.366667,7172,3.51E-16,3.33E-01,21,0.848874688,0
228,Zotu17806,1,0,0,1.93E-216,0.00E+00,39,-1.58113883,0
229,Zotu1926,4,0,0,3.28E-24,1.00E+00,18,0.858395075,0
230,Zotu4101,2,1136,8754,8.61E-20,0.00E+00,8,-0.218543346,0
231,Zotu15895,2,11000,34500,2.28E-21,0.00E+00,18,-0.490511472,0
232,Zotu20778,1,0,0,2.15E-125,0.00E+00,22,-1.218467306,0
233,Zotu13830,1,0,0,8.61E-270,0.00E+00,88,0,0
234,Zotu20724,1,0,0,3.30E-216,0.00E+00,56,-0.75,0
235,Zotu17751,4,1973,13368,2.24E-14,5.00E-01,19,1.540492465,0
236,Zotu605,2,1770.691667,7001,1.20E-12,0.00E+00,19,-0.433263506,0
237,Zotu968,5,7725.075,39175,7.52E-14,2.00E-01,19,2.52737045,0
238,Zotu296,2,1482.291667,6420,2.46E-13,0.00E+00,19,-0.433263506,0
239,Zotu5294,4,4,4,1.80E-150,3.33E-01,71,2,0
240,Zotu6402,1,0,0,6.44E-243,0.00E+00,63,-1,0
241,Zotu5152,2,5,5,3.30E-216,0.00E+00,39,0.632455532,0
242,Zotu2403,2,0,0,1.15E-150,1.00E+00,71,-0.5,0
243,Zotu4485,2,569,3827,1.82E-15,0.00E+00,19,-0.433263506,0
244,Zotu7695,2,0,0,1.15E-150,1.00E+00,71,-0.5,0
245,Zotu17870,3,2,2,8.39E-184,3.33E-01,73,1.414213562,0
246,Zotu4513,5,26424,162533,2.48E-22,1.00E-01,7,0.943869605,0.32
247,Zotu14380,1,0,0,7.13E-171,0.00E+00,35,-1.5,0
248,Zotu2545,4,154,199,6.26E-125,1.67E-01,22,1.772316082,0
249,Zotu5671,3,214.5,1206,1.66E-22,6.67E-01,14,0.50390326,0
250,Zotu7826,2,569,3862,2.97E-23,0.00E+00,14,-0.391924758,0
251,Zotu2365,1,0,0,0,0.00E+00,179,0,0
252,Zotu1148,2,96.375,433,1.13E-25,0.00E+00,14,-0.391924758,0
253,Zotu5035,3,342.5,468,1.26E-125,0.00E+00,4,0.743160536,0
254,Zotu2284,1,0,0,0,0.00E+00,180,0,0
255,Zotu3890,1,0,0,8.61E-270,0.00E+00,87,0,0
256,Zotu2796,3,83,143,3.40E-39,0.00E+00,17,0,0
257,Zotu1131,1,0,0,2.82E-26,0.00E+00,14,-1.287752775,0
258,Zotu2905,3,2264,6456,2.88E-14,3.33E-01,19,0.553614479,0
259,Zotu17014,2,1,1,8.61E-270,0.00E+00,108,0,0
260,Zotu13475,3,56,84,7.55E-114,3.33E-01,23,0.748132002,0
261,Zotu15630,3,66,290,1.29E-20,6.67E-01,15,0.309359217,0
262,Zotu19923,2,11091.18557,104534,5.13E-19,0.00E+00,15,-0.441941738,0
263,Zotu5901,5,54623.08544,334758,4.62E-14,2.00E-01,21,0.848874688,0.32
264,Zotu465,5,1972,25924,5.76E-20,5.00E-01,15,1.811961127,0
265,Zotu1680,1,0,0,0,0.00E+00,178,0,0
266,Zotu5180,2,569,1439,1.45E-15,0.00E+00,2,-0.482846409,0
267,Zotu3337,2,225,342,0.000116575,0.00E+00,5,-0.557888155,0
268,Zotu1781,2,0,0,1.34E-11,1.00E+00,0,-0.555662383,0
269,Zotu1136,3,279,359,7.53E-77,0.00E+00,6,0.46736499,0
270,Zotu2018,1,0,0,0,0.00E+00,175,0,0
271,Zotu10093,2,0,0,3.44E-96,1.00E+00,3,-0.533578375,0
272,Zotu491,1,0,0,0,0.00E+00,173,0,0
273,Zotu1679,3,0,0,1.48E-11,1.00E+00,16,0.734288162,0
274,Zotu9746,1,0,0,7.41E-96,0.00E+00,10,-1.420759991,0
275,Zotu49,1,0,0,3.87E-184,0.00E+00,80,-1.414213562,0
276,Zotu82,4,41,41,5.91E-145,1.67E-01,27,1.798876054,0
277,Zotu14468,1,0,0,0,0.00E+00,168,0,0
278,Zotu3032,3,0,0,1.39E-105,1.00E+00,25,-0.196116135,0
279,Zotu14,4,569,2588,1.04E-13,5.00E-01,0,1.045952721,0
280,Zotu3449,5,2250,36268,5.71E-14,5.00E-01,2,2.150861278,0
281,Zotu28,3,402,486,2.48E-97,3.33E-01,10,0.892105111,0
282,Zotu17726,3,569,1701,2.79E-13,3.33E-01,2,0.395056153,0
283,Zotu5059,2,18,18,5.61E-195,0.00E+00,36,0.267261242,0
284,Zotu53,2,0,0,7.17E-184,1.00E+00,80,0,0
285,Zotu1524,1,0,0,1.83E-17,0.00E+00,1,-1.357438615,0
286,Zotu7255,1,0,0,1.33E-210,0.00E+00,45,-0.894427191,0
287,Zotu17209,4,104,130,3.76E-114,0.00E+00,23,1.695765871,0
288,Zotu1226,4,60,106,0.036543516,1.67E-01,5,0.526894368,0
289,Zotu11744,6,1131.5,3482,3.60E-24,4.67E-01,18,2.207301622,0
290,Zotu16674,1,0,0,3.30E-216,0.00E+00,56,-0.75,0
291,Zotu15100,1,0,0,3.30E-216,0.00E+00,55,-0.75,0
292,Zotu4645,2,0,0,1.29E-23,1.00E+00,7,-0.71603901,0
293,Zotu8424,4,48673.95448,332856,2.67E-16,0.00E+00,21,0.060633906,0.375
294,Zotu8319,2,0,0,2.98E-95,1.00E+00,3,-0.533578375,0
295,Zotu12432,4,288.5,367,4.82E-125,1.67E-01,4,1.829318242,0
296,Zotu16632,4,5049,27540,2.36E-18,3.33E-01,1,1.234035105,0
297,Zotu8028,1,0,0,8.61E-270,0.00E+00,105,0,0
298,Zotu6277,8,277.9545455,619,0.388899431,2.86E-01,5,2.696459414,0
299,Zotu14106,6,28.09090909,125,0.383313794,6.67E-01,5,1.611676891,0
300,Zotu16524,3,48.5,81,9.97E-127,0.00E+00,4,0.743160536,0
301,Zotu3680,3,36818.22885,298659,2.09E-17,0.00E+00,1,0.370210531,0
302,Zotu8199,2,0,0,5.51E-24,1.00E+00,7,-0.71603901,0
303,Zotu7265,1,0,0,3.30E-216,0.00E+00,55,-0.75,0
304,Zotu5129,2,0,0,5.33E-145,1.00E+00,29,-0.648885685,0
305,Zotu5327,1,0,0,0,0.00E+00,145,0,0
306,Zotu14699,1,0,0,5.06E-189,0.00E+00,33,-1.069044968,0
307,Zotu14443,1,0,0,5.29E-12,0.00E+00,13,-1.401072801,0
308,Zotu3361,1,0,0,0,0.00E+00,144,0,0
309,Zotu6267,1,0,0,0,0.00E+00,142,0,0
310,Zotu1287,2,44874.43718,332804,5.42E-12,0.00E+00,19,-0.433263506,0
311,Zotu1504,2,3384,26238,3.01E-15,0.00E+00,8,-0.218543346,0
312,Zotu2739,1,0,0,8.61E-270,0.00E+00,102,0,0
313,Zotu9041,1,0,0,0,0.00E+00,159,0,0
314,Zotu20419,2,1,1,8.61E-270,0.00E+00,101,0,0
315,Zotu11360,1,0,0,0,0.00E+00,141,0,0
316,Zotu96,2,39451.02885,309631,2.02E-15,0.00E+00,19,-0.433263506,0
317,Zotu172,3,7,7,2.97E-210,0.00E+00,45,1.788854382,0
318,Zotu723,2,1136,2876,7.21E-15,0.00E+00,2,-0.482846409,0
319,Zotu10,2,569,4378,1.73E-20,0.00E+00,8,-0.218543346,0
320,Zotu95,2,240,370,0.00060522,0.00E+00,5,-0.557888155,0
321,Zotu9319,2,72,113,2.53E-96,0.00E+00,3,-0.533578375,0
322,Zotu5940,3,1136,7650,1.94E-15,3.33E-01,19,0.553614479,0
323,Zotu8379,1,0,0,8.61E-270,0.00E+00,97,0,0
324,Zotu19906,3,569,9078,2.30E-14,3.33E-01,2,0.395056153,0
325,Zotu395,1,0,0,1.67E-20,0.00E+00,8,-1.283942157,0
326,Zotu2606,3,3389,8447,9.79E-12,0.00E+00,16,0.734288162,0
327,Zotu11406,1,0,0,0,0.00E+00,136,0,0
328,Zotu838,1,0,0,0,0.00E+00,135,0,0
329,Zotu20318,2,54363.08544,333413,1.90E-13,0.00E+00,11,-1.686561054,0.5
330,Zotu18,3,5,10,1.76E-83,3.33E-01,67,-0.127000127,0
331,Zotu85,4,354,612,0.085082575,0.00E+00,5,0.526894368,0
332,Zotu2007,2,0,0,2.97E-200,1.00E+00,83,0,0
333,Zotu9931,1,0,0,1.00E-18,0.00E+00,8,-1.283942157,0
334,Zotu4655,3,4496,11784,3.62E-14,3.33E-01,0,0.245145169,0
335,Zotu17093,3,142,224,3.07E-97,3.33E-01,3,0.412310563,0
336,Zotu848,1,0,0,6.44E-243,0.00E+00,59,-1,0
337,Zotu6033,1,0,0,1.38E-165,0.00E+00,43,-1,0
338,Zotu756,2,0,0,6.34E-106,1.00E+00,25,-1.961161351,0
339,Zotu15258,1,0,0,0,0.00E+00,132,0,0
340,Zotu92,2,1,1,8.61E-270,0.00E+00,107,0,0
341,Zotu2846,1,0,0,2.32E-20,0.00E+00,1,-1.357438615,0
342,Zotu378,1,0,0,8.61E-270,0.00E+00,92,0,0
343,Zotu13661,3,6,6,1.92E-178,3.33E-01,41,1.732050808,0
344,Zotu13381,3,239,349,7.24E-127,0.00E+00,4,0.743160536,0
345,Zotu13117,1,0,0,4.79E-97,0.00E+00,3,-1.479467313,0
346,Zotu16527,2,0,0,0.022172655,1.00E+00,5,-0.557888155,0
347,Zotu4342,4,189,292,7.26E-127,1.67E-01,4,1.829318242,0
348,Zotu8488,2,39738.67885,310351,1.00E-14,0.00E+00,19,-0.433263506,0
349,Zotu539,1,0,0,0,0.00E+00,132,0,0
350,Zotu1622,1,0,0,9.62E-15,0.00E+00,19,-1.420141491,0
351,Zotu11022,3,34,76,5.27E-127,3.33E-01,4,0.743160536,0
352,Zotu618,1,0,0,0,0,130,0,0
353,Zotu6475,1,0,0,8.54E-19,0.00E+00,1,-1.357438615,0
354,Zotu4434,1,0,0,0.009158213,0.00E+00,5,-1.100279416,0
355,Zotu974,1,0,0,0,0.00E+00,130,0,0
356,Zotu3561,3,8864,69808,5.14E-15,3.33E-01,8,0.846855465,0
357,Zotu965,4,350,472,2.36E-76,1.67E-01,6,1.460515595,0
358,Zotu7364,5,65.27272727,262,0.257113327,3.00E-01,5,1.06928563,0
359,Zotu11516,3,2264.5,52777,4.36E-27,0.00E+00,9,0.649933684,0
