Source,Target,Label,inter
Zotu660,Zotu5343,-1,np
Zotu2743,Zotu1207,1,pp
Zotu2743,Zotu2742,1,pp
Zotu1339,Zotu1218,-1,np
Zotu1339,Zotu304,-1,np
Zotu1167,Zotu468,-1,np
Zotu1167,Zotu613,1,pp
Zotu934,Zotu1470,-1,np
Zotu934,Zotu333,1,pp
Zotu100,Zotu6141,-1,np
Zotu250,Zotu504,-1,np
Zotu250,Zotu1311,1,pp
Zotu2513,Zotu1752,-1,np
Zotu1415,Zotu2165,-1,np
Zotu1415,Zotu1342,-1,np
Zotu351,Zotu895,-1,np
Zotu1837,Zotu3461,-1,np
Zotu1837,Zotu1653,1,pp
Zotu265,Zotu946,-1,np
Zotu136,Zotu540,1,pp
Zotu136,Zotu1481,1,pp
Zotu26,Zotu2579,-1,np
Zotu81,Zotu1540,-1,np
Zotu81,Zotu1520,-1,np
Zotu1360,Zotu2690,-1,np
Zotu1360,Zotu2057,-1,np
Zotu1360,Zotu1026,1,pp
Zotu1269,Zotu2742,-1,np
Zotu1269,Zotu966,1,pp
Zotu1269,Zotu2534,1,pp
Zotu1269,Zotu20481,-1,np
Zotu3233,Zotu1307,-1,np
Zotu3233,Zotu2569,1,pp
Zotu1159,Zotu5420,-1,np
Zotu173,Zotu15258,1,pp
Zotu173,Zotu497,-1,np
Zotu173,Zotu322,1,pp
Zotu173,Zotu2109,-1,np
Zotu1676,Zotu1055,-1,np
Zotu1676,Zotu582,1,pp
Zotu1676,Zotu258,1,pp
Zotu1676,Zotu357,-1,np
Zotu1676,Zotu1366,-1,np
Zotu1676,Zotu12772,1,pp
Zotu777,Zotu503,-1,np
Zotu777,Zotu4254,-1,np
Zotu777,Zotu1193,1,pp
Zotu777,Zotu696,-1,np
Zotu476,Zotu352,1,pp
Zotu476,Zotu2665,-1,np
Zotu476,Zotu1344,1,pp
Zotu1525,Zotu1638,1,pp
Zotu1525,Zotu290,1,pp
Zotu1820,Zotu14642,-1,np
Zotu1014,Zotu743,-1,np
Zotu1014,Zotu9319,-1,np
Zotu1014,Zotu1707,1,pp
Zotu1329,Zotu395,1,pp
Zotu1329,Zotu19241,1,pp
Zotu16362,Zotu267,1,pp
Zotu16362,Zotu70,1,pp
Zotu17692,Zotu1157,-1,np
Zotu17692,Zotu6652,1,pp
Zotu17692,Zotu1074,1,pp
Zotu1762,Zotu1640,-1,np
Zotu1762,Zotu2112,1,pp
Zotu1762,Zotu3017,1,pp
Zotu1762,Zotu1239,-1,np
Zotu1677,Zotu830,1,pp
Zotu1677,Zotu2748,1,pp
Zotu1677,Zotu3201,1,pp
Zotu1677,Zotu408,1,pp
Zotu1555,Zotu3441,-1,np
Zotu1555,Zotu235,-1,np
Zotu1555,Zotu1539,-1,np
Zotu1555,Zotu2810,1,pp
Zotu1555,Zotu549,1,pp
Zotu2878,Zotu4632,1,pp
Zotu2878,Zotu170,1,pp
Zotu2878,Zotu502,-1,np
Zotu2380,Zotu576,-1,np
Zotu886,Zotu3581,1,pp
Zotu886,Zotu5198,1,pp
Zotu1508,Zotu548,-1,np
Zotu1508,Zotu721,1,pp
Zotu1508,Zotu1176,-1,np
Zotu362,Zotu3201,1,pp
Zotu362,Zotu408,1,pp
Zotu548,Zotu115,-1,np
Zotu548,Zotu106,-1,np
Zotu830,Zotu479,-1,np
Zotu830,Zotu2921,1,pp
Zotu274,Zotu2558,-1,np
Zotu274,Zotu248,-1,np
Zotu274,Zotu54,-1,np
Zotu1640,Zotu3017,-1,np
Zotu823,Zotu1200,-1,np
Zotu823,Zotu63,1,pp
Zotu2238,Zotu634,-1,np
Zotu137,Zotu1197,1,pp
Zotu1294,Zotu2603,-1,np
Zotu1294,Zotu377,1,pp
Zotu1294,Zotu535,1,pp
Zotu2132,Zotu1689,1,pp
Zotu3011,Zotu4337,1,pp
Zotu3011,Zotu90,1,pp
Zotu3011,Zotu36,-1,np
Zotu1322,Zotu2381,1,pp
Zotu1322,Zotu489,1,pp
Zotu1144,Zotu160,1,pp
Zotu1144,Zotu1350,1,pp
Zotu869,Zotu1630,1,pp
Zotu1153,Zotu1213,-1,np
Zotu1153,Zotu1377,-1,np
Zotu1153,Zotu13412,-1,np
Zotu3930,Zotu530,-1,np
Zotu1233,Zotu2943,-1,np
Zotu425,Zotu812,1,pp
Zotu425,Zotu795,1,pp
Zotu425,Zotu510,-1,np
Zotu675,Zotu965,-1,np
Zotu675,Zotu1700,-1,np
Zotu400,Zotu1591,-1,np
Zotu400,Zotu9892,1,pp
Zotu1597,Zotu2392,1,pp
Zotu1787,Zotu2166,1,pp
Zotu1787,Zotu483,1,pp
Zotu1873,Zotu188,1,pp
Zotu1873,Zotu1383,-1,np
Zotu1873,Zotu4911,-1,np
Zotu2407,Zotu4426,1,pp
Zotu6119,Zotu5760,1,pp
Zotu6119,Zotu1990,-1,np
Zotu6119,Zotu1924,1,pp
Zotu6119,Zotu8636,-1,np
Zotu18638,Zotu979,1,pp
Zotu1186,Zotu1112,-1,np
Zotu1186,Zotu1104,1,pp
Zotu1186,Zotu994,-1,np
Zotu334,Zotu727,-1,np
Zotu334,Zotu4261,-1,np
Zotu268,Zotu1406,-1,np
Zotu128,Zotu109,-1,np
Zotu128,Zotu1264,1,pp
Zotu821,Zotu910,-1,np
Zotu338,Zotu37,-1,np
Zotu338,Zotu355,-1,np
Zotu338,Zotu832,1,pp
Zotu338,Zotu4954,1,pp
Zotu224,Zotu8394,-1,np
Zotu244,Zotu924,1,pp
Zotu244,Zotu5189,1,pp
Zotu1298,Zotu91,1,pp
Zotu1298,Zotu542,-1,np
Zotu467,Zotu1772,1,pp
Zotu13,Zotu6386,-1,np
Zotu130,Zotu1977,-1,np
Zotu130,Zotu330,-1,np
Zotu551,Zotu1143,1,pp
Zotu1007,Zotu903,-1,np
Zotu174,Zotu154,-1,np
Zotu174,Zotu2728,1,pp
Zotu174,Zotu239,-1,np
Zotu326,Zotu2594,-1,np
Zotu231,Zotu367,1,pp
Zotu261,Zotu3386,-1,np
Zotu261,Zotu6386,-1,np
Zotu261,Zotu2162,1,pp
Zotu261,Zotu930,-1,np
Zotu850,Zotu2426,-1,np
Zotu361,Zotu1421,-1,np
Zotu361,Zotu896,-1,np
Zotu962,Zotu160,1,pp
Zotu962,Zotu1997,1,pp
Zotu962,Zotu307,-1,np
Zotu871,Zotu829,1,pp
Zotu871,Zotu1235,-1,np
Zotu871,Zotu1861,-1,np
Zotu3753,Zotu1504,1,pp
Zotu3753,Zotu1369,1,pp
Zotu84,Zotu1260,-1,np
Zotu84,Zotu1146,1,pp
Zotu1054,Zotu396,-1,np
Zotu3468,Zotu276,-1,np
Zotu91,Zotu1978,-1,np
Zotu4411,Zotu1780,-1,np
Zotu4411,Zotu4095,1,pp
Zotu107,Zotu95,1,pp
Zotu107,Zotu591,-1,np
Zotu107,Zotu73,1,pp
Zotu7661,Zotu1316,1,pp
Zotu7661,Zotu3464,-1,np
Zotu1105,Zotu2624,1,pp
Zotu3386,Zotu1659,1,pp
Zotu3386,Zotu6386,1,pp
Zotu3386,Zotu930,1,pp
Zotu3386,Zotu19138,1,pp
Zotu1343,Zotu525,1,pp
Zotu181,Zotu1841,-1,np
Zotu181,Zotu20481,-1,np
Zotu2485,Zotu1194,1,pp
Zotu1055,Zotu582,-1,np
Zotu1055,Zotu357,1,pp
Zotu1055,Zotu1366,1,pp
Zotu1055,Zotu12772,-1,np
Zotu471,Zotu3479,1,pp
Zotu471,Zotu847,-1,np
Zotu1259,Zotu1208,1,pp
Zotu1259,Zotu2036,-1,np
Zotu523,Zotu1236,-1,np
Zotu1301,Zotu1299,-1,np
Zotu609,Zotu503,-1,np
Zotu609,Zotu1505,-1,np
Zotu705,Zotu82,-1,np
Zotu705,Zotu258,-1,np
Zotu705,Zotu487,-1,np
Zotu556,Zotu746,1,pp
Zotu556,Zotu260,1,pp
Zotu556,Zotu1051,1,pp
Zotu556,Zotu1303,1,pp
Zotu1759,Zotu775,1,pp
Zotu1759,Zotu983,-1,np
Zotu1759,Zotu118,1,pp
Zotu1759,Zotu318,-1,np
Zotu1372,Zotu15258,1,pp
Zotu1372,Zotu2503,1,pp
Zotu1372,Zotu188,-1,np
Zotu820,Zotu1811,1,pp
Zotu820,Zotu1321,1,pp
Zotu1479,Zotu1368,1,pp
Zotu1479,Zotu2279,1,pp
Zotu1479,Zotu229,-1,np
Zotu1398,Zotu462,-1,np
Zotu1398,Zotu2364,1,pp
Zotu800,Zotu865,1,pp
Zotu800,Zotu2608,-1,np
Zotu32,Zotu7120,-1,np
Zotu165,Zotu396,-1,np
Zotu51,Zotu1984,1,pp
Zotu51,Zotu6304,-1,np
Zotu51,Zotu801,-1,np
Zotu122,Zotu18492,-1,np
Zotu122,Zotu2212,1,pp
Zotu485,Zotu82,-1,np
Zotu943,Zotu492,1,pp
Zotu943,Zotu807,-1,np
Zotu943,Zotu245,-1,np
Zotu995,Zotu641,1,pp
Zotu995,Zotu628,-1,np
Zotu995,Zotu20481,-1,np
Zotu27,Zotu1454,-1,np
Zotu34,Zotu1391,-1,np
Zotu37,Zotu4954,-1,np
Zotu278,Zotu2912,1,pp
Zotu19,Zotu3874,1,pp
Zotu19,Zotu5122,-1,np
Zotu19,Zotu2730,1,pp
Zotu359,Zotu3581,1,pp
Zotu437,Zotu2236,-1,np
Zotu437,Zotu709,-1,np
Zotu437,Zotu2016,1,pp
Zotu437,Zotu1086,1,pp
Zotu156,Zotu3735,-1,np
Zotu156,Zotu1616,-1,np
Zotu156,Zotu2730,1,pp
Zotu981,Zotu2412,-1,np
Zotu981,Zotu1790,1,pp
Zotu221,Zotu6197,-1,np
Zotu1211,Zotu191,-1,np
Zotu406,Zotu287,-1,np
Zotu93,Zotu405,-1,np
Zotu93,Zotu1427,-1,np
Zotu582,Zotu357,-1,np
Zotu582,Zotu1366,-1,np
Zotu582,Zotu12772,1,pp
Zotu1010,Zotu3830,1,pp
Zotu889,Zotu4674,1,pp
Zotu889,Zotu2016,-1,np
Zotu3735,Zotu1616,1,pp
Zotu3735,Zotu2730,-1,np
Zotu65,Zotu1406,-1,np
Zotu1914,Zotu355,-1,np
Zotu1914,Zotu4954,1,pp
Zotu160,Zotu1350,1,pp
Zotu160,Zotu1908,-1,np
Zotu525,Zotu4911,-1,np
Zotu897,Zotu503,1,pp
Zotu897,Zotu1098,1,pp
Zotu897,Zotu118,1,pp
Zotu405,Zotu717,-1,np
Zotu503,Zotu1193,-1,np
Zotu503,Zotu118,1,pp
Zotu503,Zotu696,1,pp
Zotu205,Zotu1278,1,pp
Zotu205,Zotu438,-1,np
Zotu211,Zotu1916,1,pp
Zotu211,Zotu887,1,pp
Zotu1121,Zotu3529,1,pp
Zotu1143,Zotu1975,1,pp
Zotu1742,Zotu11516,-1,np
Zotu1742,Zotu1247,1,pp
Zotu1117,Zotu1237,1,pp
Zotu1117,Zotu8443,1,pp
Zotu1070,Zotu2439,1,pp
Zotu1070,Zotu2559,-1,np
Zotu1672,Zotu12744,1,pp
Zotu1672,Zotu1408,1,pp
Zotu2951,Zotu774,-1,np
Zotu2951,Zotu418,1,pp
Zotu960,Zotu2235,-1,np
Zotu960,Zotu452,-1,np
Zotu960,Zotu2575,1,pp
Zotu960,Zotu2088,-1,np
Zotu960,Zotu2009,1,pp
Zotu960,Zotu3147,1,pp
Zotu960,Zotu1769,1,pp
Zotu2203,Zotu3439,1,pp
Zotu2203,Zotu1171,-1,np
Zotu2920,Zotu1133,-1,np
Zotu2256,Zotu363,-1,np
Zotu2256,Zotu2381,-1,np
Zotu3584,Zotu175,1,pp
Zotu3584,Zotu3079,-1,np
Zotu3584,Zotu364,-1,np
Zotu1350,Zotu2037,1,pp
Zotu2236,Zotu1067,1,pp
Zotu2236,Zotu2016,-1,np
Zotu1273,Zotu2528,1,pp
Zotu1273,Zotu1255,1,pp
Zotu1273,Zotu818,1,pp
Zotu1273,Zotu3150,1,pp
Zotu1273,Zotu554,1,pp
Zotu2136,Zotu1421,1,pp
Zotu2136,Zotu1830,1,pp
Zotu2136,Zotu10558,1,pp
Zotu2136,Zotu1353,1,pp
Zotu2058,Zotu700,-1,np
Zotu1279,Zotu2647,-1,np
Zotu1279,Zotu4807,1,pp
Zotu1279,Zotu1059,1,pp
Zotu1279,Zotu4589,1,pp
Zotu2161,Zotu1854,-1,np
Zotu2161,Zotu1887,-1,np
Zotu2161,Zotu1334,-1,np
Zotu1419,Zotu1781,-1,np
Zotu1419,Zotu376,1,pp
Zotu385,Zotu143,1,pp
Zotu385,Zotu1059,1,pp
Zotu1842,Zotu849,1,pp
Zotu1842,Zotu822,-1,np
Zotu17865,Zotu796,1,pp
Zotu17865,Zotu19285,1,pp
Zotu788,Zotu1793,-1,np
Zotu979,Zotu94,1,pp
Zotu979,Zotu661,1,pp
Zotu979,Zotu817,-1,np
