Source,Target,Label,inter
520,788,1,pp
760,875,1,pp
760,494,1,pp
760,416,-1,np
760,186,1,pp
760,246,1,pp
177,489,1,pp
177,491,-1,np
1005,850,1,pp
1005,738,1,pp
1005,604,1,pp
1005,838,1,pp
1005,955,1,pp
1005,61,-1,np
399,892,1,pp
399,218,-1,np
399,523,-1,np
617,372,1,pp
617,12,-1,np
788,791,-1,np
429,755,1,pp
463,762,1,pp
463,373,1,pp
463,807,1,pp
502,530,1,pp
502,362,-1,np
502,59,-1,np
876,1039,-1,np
158,841,-1,np
456,214,1,pp
456,912,1,pp
456,815,1,pp
456,334,1,pp
783,621,1,pp
949,873,-1,np
949,407,1,pp
313,277,1,pp
313,993,1,pp
313,937,1,pp
313,453,1,pp
292,905,-1,np
651,398,-1,np
651,61,1,pp
527,442,1,pp
826,518,-1,np
826,357,1,pp
750,921,-1,np
750,1067,-1,np
394,845,-1,np
394,754,-1,np
394,518,-1,np
908,831,-1,np
557,718,-1,np
126,953,-1,np
239,988,-1,np
236,77,1,pp
428,701,1,pp
428,512,1,pp
428,8,-1,np
428,20,-1,np
428,280,1,pp
839,1063,-1,np
723,696,1,pp
199,291,1,pp
199,947,-1,np
495,294,-1,np
495,1045,1,pp
854,212,-1,np
376,331,1,pp
376,384,-1,np
619,1022,-1,np
476,690,1,pp
476,1079,1,pp
476,109,1,pp
72,437,-1,np
595,601,-1,np
595,641,-1,np
850,738,1,pp
850,604,1,pp
850,637,-1,np
850,838,1,pp
850,823,1,pp
613,782,1,pp
881,402,1,pp
881,888,-1,np
971,1094,-1,np
971,87,1,pp
971,641,-1,np
590,770,1,pp
136,501,-1,np
136,43,-1,np
136,261,-1,np
136,823,1,pp
136,127,1,pp
427,990,-1,np
991,524,1,pp
702,831,1,pp
702,392,1,pp
846,466,1,pp
846,308,-1,np
846,1083,-1,np
727,904,1,pp
727,310,1,pp
727,413,1,pp
727,34,-1,np
727,787,-1,np
727,916,-1,np
741,450,1,pp
479,780,1,pp
479,550,-1,np
479,415,-1,np
298,892,-1,np
298,303,1,pp
298,64,-1,np
111,122,1,pp
111,515,-1,np
381,1044,1,pp
687,895,-1,np
208,769,-1,np
208,1062,1,pp
875,647,1,pp
875,246,1,pp
819,648,-1,np
819,445,1,pp
948,410,-1,np
948,969,-1,np
119,64,-1,np
732,100,1,pp
732,867,1,pp
732,786,1,pp
732,483,1,pp
732,765,-1,np
440,1021,1,pp
184,475,-1,np
184,673,-1,np
184,248,1,pp
184,886,-1,np
184,296,-1,np
69,38,1,pp
198,1052,1,pp
426,161,1,pp
297,818,1,pp
38,943,1,pp
976,1040,-1,np
976,793,1,pp
88,342,-1,np
88,260,-1,np
88,871,1,pp
210,892,-1,np
210,962,1,pp
50,1034,1,pp
50,241,1,pp
565,17,-1,np
565,287,-1,np
565,285,-1,np
467,40,1,pp
337,448,1,pp
395,749,1,pp
806,93,-1,np
806,922,-1,np
974,207,-1,np
274,312,-1,np
274,152,-1,np
274,938,-1,np
274,909,1,pp
718,848,1,pp
105,627,1,pp
492,39,-1,np
920,366,-1,np
920,757,-1,np
755,733,1,pp
755,443,1,pp
862,220,-1,np
530,362,-1,np
530,59,-1,np
690,1012,-1,np
690,1079,1,pp
981,385,1,pp
39,416,-1,np
39,815,-1,np
39,246,1,pp
214,912,1,pp
675,542,-1,np
110,444,-1,np
711,664,1,pp
711,660,1,pp
708,1006,-1,np
544,947,1,pp
729,831,-1,np
31,487,1,pp
31,622,1,pp
873,950,-1,np
873,407,-1,np
873,182,1,pp
873,1032,-1,np
689,397,-1,np
364,868,-1,np
364,455,1,pp
682,528,-1,np
951,156,1,pp
951,265,1,pp
1013,44,1,pp
1013,500,1,pp
44,965,-1,np
66,546,1,pp
17,287,1,pp
17,285,1,pp
331,384,-1,np
494,879,-1,np
494,131,1,pp
484,278,1,pp
763,91,-1,np
763,714,1,pp
1091,275,1,pp
1091,988,1,pp
606,80,-1,np
606,1029,1,pp
605,222,-1,np
685,18,1,pp
190,638,-1,np
353,679,-1,np
353,383,-1,np
196,246,-1,np
196,254,-1,np
291,947,-1,np
731,238,-1,np
731,639,1,pp
615,277,1,pp
615,937,1,pp
615,238,1,pp
615,884,-1,np
646,230,1,pp
244,1030,1,pp
674,29,1,pp
626,620,1,pp
626,642,1,pp
626,323,1,pp
293,987,-1,np
324,566,1,pp
567,805,-1,np
237,973,-1,np
237,231,1,pp
237,804,1,pp
738,604,1,pp
738,838,1,pp
738,955,1,pp
738,61,-1,np
1072,318,-1,np
1072,956,1,pp
1072,609,1,pp
86,15,1,pp
86,1042,1,pp
385,1051,1,pp
437,294,-1,np
113,883,-1,np
113,251,-1,np
384,642,1,pp
950,407,1,pp
950,29,1,pp
1094,272,-1,np
1094,629,1,pp
604,838,1,pp
604,955,1,pp
604,61,-1,np
95,23,-1,np
95,398,1,pp
95,902,1,pp
95,986,1,pp
95,61,-1,np
927,776,-1,np
927,706,1,pp
927,781,1,pp
927,955,1,pp
927,249,-1,np
1075,1049,-1,np
1075,1067,1,pp
489,491,-1,np
578,129,-1,np
578,254,1,pp
578,528,-1,np
575,432,1,pp
671,465,-1,np
767,1055,1,pp
803,837,-1,np
803,464,1,pp
1059,743,1,pp
919,449,1,pp
344,922,-1,np
344,903,-1,np
200,28,1,pp
992,941,1,pp
964,498,-1,np
529,1095,-1,np
529,852,1,pp
154,350,1,pp
630,987,1,pp
630,705,1,pp
630,441,1,pp
630,418,1,pp
717,677,1,pp
668,913,1,pp
668,930,-1,np
350,140,-1,np
350,137,-1,np
517,329,-1,np
517,909,1,pp
975,728,-1,np
975,465,-1,np
975,117,-1,np
975,335,-1,np
593,1050,-1,np
1020,118,-1,np
15,1042,1,pp
272,1060,-1,np
341,600,1,pp
647,254,1,pp
358,375,-1,np
358,837,-1,np
358,900,1,pp
358,985,1,pp
724,734,1,pp
724,891,1,pp
47,155,1,pp
47,533,-1,np
1007,386,-1,np
332,940,1,pp
332,777,-1,np
332,289,1,pp
173,501,1,pp
173,206,-1,np
173,42,-1,np
943,569,1,pp
943,169,-1,np
33,503,1,pp
940,121,1,pp
23,54,-1,np
23,902,-1,np
23,10,-1,np
23,909,1,pp
343,1052,1,pp
343,1040,1,pp
343,26,1,pp
74,722,1,pp
501,43,1,pp
501,127,-1,np
776,398,-1,np
776,781,-1,np
776,249,1,pp
776,61,1,pp
637,838,-1,np
637,574,-1,np
997,21,-1,np
997,240,-1,np
997,309,-1,np
458,510,-1,np
458,697,-1,np
879,186,-1,np
879,933,1,pp
519,666,1,pp
519,230,1,pp
733,443,1,pp
681,1024,-1,np
894,363,-1,np
894,319,1,pp
401,654,1,pp
556,189,1,pp
973,834,-1,np
973,231,-1,np
973,363,1,pp
999,223,1,pp
999,230,1,pp
407,182,-1,np
407,1032,1,pp
228,858,-1,np
436,203,-1,np
436,8,-1,np
277,256,-1,np
277,937,1,pp
277,453,1,pp
552,923,1,pp
552,809,1,pp
43,996,-1,np
43,720,-1,np
43,127,-1,np
993,714,1,pp
993,931,1,pp
993,453,1,pp
98,584,1,pp
448,624,1,pp
448,117,-1,np
448,709,1,pp
754,597,1,pp
977,81,-1,np
490,424,-1,np
1012,684,-1,np
822,890,1,pp
822,420,1,pp
822,636,-1,np
928,474,1,pp
510,697,1,pp
691,176,1,pp
691,132,-1,np
103,166,1,pp
577,221,-1,np
577,909,-1,np
125,506,1,pp
125,867,1,pp
423,459,-1,np
250,730,1,pp
946,390,1,pp
457,870,1,pp
461,963,1,pp
762,807,1,pp
762,886,1,pp
762,493,-1,np
347,430,1,pp
728,465,1,pp
728,117,1,pp
728,335,1,pp
203,8,1,pp
416,815,1,pp
416,334,1,pp
212,670,-1,np
