Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu261,4,32,38,0,0.333333333,17,1.462614271,0
Zotu850,1,0,0,0,0,46,-1,0
Zotu361,2,0,0,3.30E-09,1,0,-0.61975481,0
Zotu962,3,10908,359364,0.000552837,0,12,0.426401433,0
Zotu871,3,11.5,21,0,0,20,1.471960144,0
Zotu3753,2,473,8543,3.00E-08,0,10,-0.624695048,0
Zotu84,2,944,41286,3.59E-10,0,8,-0.763370037,0
Zotu1054,1,0,0,0,0,40,-1.107823419,0
Zotu3468,1,0,0,0,0,123,0,0
Zotu91,2,42,51,0,0,16,-0.497518595,0
Zotu4411,2,4,4,0,0,39,0.816496581,0
Zotu107,3,4193,405125,5.32E-07,0,6,0.491562,0
Zotu7661,2,0,0,0,1,30,0,0
Zotu1105,1,0,0,0,0,138,0,0
Zotu3386,5,50,56,0,0.3,17,2.362684592,0
Zotu1343,1,0,0,1.26E-11,0,7,-1.485221314,0
Zotu181,2,0,0,1.10E-08,1,14,-0.496291667,0
Zotu2485,1,0,0,0,0,116,0,0
Zotu1055,5,0,0,0.018765899,1,2,1.254714033,0
Zotu471,2,0,0,0,1,69,0,0
Zotu1259,2,4,4,0,0,33,0.707106781,0
Zotu523,1,0,0,0,0,112,0,0
Zotu1301,1,0,0,0,0,11,-1.372812946,0
Zotu609,2,35044.32458,3381745,0.00086532,0,10,-1.366520417,0.5
Zotu705,3,7982.576489,323676,0.008030467,0.666666667,2,-0.150565684,0
Zotu556,4,17,17,0,0,26,2,0
Zotu1759,4,11518.36732,594023,0.032908032,0.5,36,0.380784722,0
Zotu1372,3,6199.833333,127244,2.63E-08,0,7,0.297044263,0
Zotu820,2,36,44,0,0,18,-0.363803438,0
Zotu1479,3,0,0,4.94065645841247e-324,1,47,0,0
Zotu1398,2,1,1,0,0,79,0,0
Zotu800,2,2,2,0,0,48,1,0
Zotu32,1,0,0,0,0,114,0,0
Zotu165,1,0,0,0,0,40,-1.107823419,0
Zotu51,3,8.5,15,0,0,22,0.917662935,0
Zotu122,2,6,10,9.79E-11,0,7,-0.594088526,0
Zotu485,1,0,0,0.000632727,0,2,-1.555845401,0
Zotu943,3,1.5,2,0,0.333333333,58,1.224744871,0
Zotu995,3,5555,211799,2.14E-07,0,14,0.645179167,0
Zotu27,1,0,0,0,0,31,-1.224744871,0
Zotu34,1,0,0,0,0,78,0,0
Zotu37,2,0,0,2.98E-06,1,8,-0.763370037,0
Zotu278,1,0,0,0,0,28,-1.224744871,0
Zotu19,3,8208,317574,2.07E-05,0.333333333,14,0.645179167,0
Zotu359,1,0,0,9.64E-11,0,4,-1.120951411,0
Zotu437,4,1415,105503,6.17E-09,0.166666667,3,1.257515369,0
Zotu156,3,4530,176400,0.000249154,0.666666667,14,0.645179167,0
Zotu981,2,0,0,0.000350265,1,1,-1.070098318,0
Zotu221,1,0,0,8.54E-11,0,4,-1.120951411,0
Zotu1211,1,0,0,0,0,22,-1.376494403,0
Zotu406,1,0,0,0,0,163,0,0
Zotu93,2,0.5,1,0,0,11,-0.39223227,0
Zotu582,5,0,0,0.018765899,1,2,1.254714033,0
Zotu1010,1,0,0,0,0,157,0,0
Zotu889,2,473,35169,1.18E-09,0,3,-0.372597146,0
Zotu2748,1,0,0,0,0,24,-1.147078669,0
Zotu3735,3,4530,176400,0.000249154,0.666666667,14,0.645179167,0
Zotu65,1,0,0,0,0,59,-0.577350269,0
Zotu1914,2,76.88571429,945,3.15E-06,0,8,-0.763370037,0
Zotu160,4,2349,71954,0.000120379,0.166666667,12,1.350271204,0
Zotu525,2,473,8518,6.65E-11,0,7,-0.594088526,0
Zotu897,3,473,8624,0.003628813,0.333333333,36,-0.294242739,0
Zotu405,2,10.5,24,0,0,11,-0.39223227,0
Zotu503,6,37835.08848,3424825,0.004381195,0.266666667,36,1.055812183,0.277777778
Zotu205,2,4,4,0,0,31,0,0
Zotu211,2,0,0,0,1,73,0,0
Zotu1121,1,0,0,0,0,97,0,0
Zotu1143,2,1,1,0,0,100,0,0
Zotu1742,2,944,32908,9.87E-11,0,4,-0.194948072,0
Zotu1117,2,0,0,0,1,53,-0.816496581,0
Zotu1070,2,0,0,0,1,72,0,0
Zotu1672,2,944,180030,1.02E-08,0,6,-0.413946947,0
Zotu2951,2,473,25856,3.93E-13,0,0,-0.61975481,0
Zotu960,7,1178,26849,3.13E-06,0.428571429,36,2.405867105,0
Zotu2203,2,12,24,0,0,21,-0.812276932,0
Zotu2920,1,0,0,0,0,135,0,0
Zotu2256,2,1.5,3,0,0,15,-0.420084025,0
Zotu3584,3,2816,100460,1.27E-07,0,13,0.261116484,0
Zotu1350,3,944,28786,2.94E-05,0.333333333,12,0.426401433,0
Zotu2594,1,0,0,0,0,133,0,0
Zotu2236,3,3269,246141,2.41E-08,0.333333333,3,0.442459111,0
Zotu1273,5,6934,188179,1.31E-06,0,9,2.43275316,0
Zotu2136,4,496.8181818,52269,1.51E-09,0.166666667,0,0.96836689,0
Zotu2058,1,0,0,0,0,154,0,0
Zotu1279,4,15551.17682,512946,0.000266972,0.333333333,2,-0.150565684,0.375
Zotu2161,3,3,3,0,0.333333333,52,1.118033989,0
Zotu1419,2,1,1,0,0,89,0,0
Zotu385,2,0,0,0.000195159,1,2,-0.853205542,0
Zotu1842,2,0,0,1.76E-09,1,10,-0.624695048,0
Zotu17865,2,0,0,0,1,34,0,0
Zotu788,1,0,0,0,0,129,0,0
Zotu979,4,6.5,9,0,0.166666667,49,1.664100589,0
Zotu2528,1,0,0,2.50E-07,0,9,-1.060430865,0
Zotu4997,2,0,0,0,1,76,0,0
Zotu3328,1,0,0,0,0,128,0,0
Zotu19022,1,0,0,0,0,87,0,0
Zotu20778,1,0,0,0,0,124,0,0
Zotu605,1,0,0,0,0,85,0,0
Zotu1148,3,0.5,1,0,0.666666667,57,1,0
Zotu1131,2,0,0,0,1,57,-1,0
Zotu2165,2,0,0,0,1,66,0,0
Zotu743,3,6,6,0,0.333333333,37,0.894427191,0
Zotu465,2,1794.898507,187479,3.75E-11,0,0,-0.61975481,0
Zotu1680,6,5235.847142,224300,2.17E-12,0.266666667,0,2.55648859,0
Zotu1781,1,0,0,0,0,89,0,0
Zotu94,3,4,6,0,0.333333333,49,0.693375245,0
Zotu49,2,0,0,0,1,64,-0.5,0
Zotu82,4,16417.67116,646288,0.003330004,0.166666667,2,0.552074175,0
Zotu3032,5,17,17,0,0.2,32,2.263393651,0
Zotu5,1,0,0,1.95E-11,0,14,-1.637762501,0
Zotu14,2,473,17660,1.03E-10,0,14,-0.496291667,0
Zotu6320,3,0,0,1.02E-12,1,0,0.17430604,0
Zotu53,1,0,0,0,0,28,-1.224744871,0
Zotu1226,2,2736,210912,7.01E-06,0,3,-0.372597146,0
Zotu5438,1,0,0,0,0,155,0,0
Zotu15100,1,0,0,0,0,115,0,0
Zotu6277,2,0,0,0,1,50,0,0
Zotu1743,4,2544.5,86302,2.52E-05,0.166666667,12,1.350271204,0
Zotu3361,2,2,2,0,0,42,1,0
Zotu1287,2,2.333333333,7,0,0,19,-0.471404521,0
Zotu1504,1,0,0,5.70E-09,0,10,-1.366520417,0
Zotu2739,2,969.8333333,18662,9.77E-08,0,7,-0.594088526,0
Zotu96,2,0,0,0,1,53,-0.816496581,0
Zotu172,1,0,0,0,0,119,0,0
Zotu10,1,0,0,0,0,162,0,0
Zotu95,1,0,0,1.01E-07,0,6,-1.319455894,0
Zotu9319,1,0,0,0,0,37,-0.894427191,0
Zotu8379,2,0,0,0,1,32,-0.181071492,0
Zotu19906,4,6828.275713,333066,5.04E-12,0.5,0,0.17430604,0.375
Zotu395,4,1,2,4.94065645841247e-324,0.666666667,51,1.069044968,0
Zotu2606,2,5,5,0,0,29,0.632455532,0
Zotu2967,3,1413,48906,8.99E-14,0.333333333,0,0.17430604,0
Zotu18,3,20475.38394,1580553,1.14E-08,0,4,0.731055268,0
Zotu85,1,0,0,9.27E-11,0,4,-1.120951411,0
Zotu2007,3,23542.20299,1742104,1.28E-06,0.333333333,13,0.261116484,0
Zotu848,2,0,0,0,1,74,0,0
Zotu903,1,0,0,0,0,136,0,0
Zotu11,2,0.5,1,0,0,61,0,0
Zotu42,1,0,0,0,0,115,0,0
Zotu15258,5,9508.166667,211336,1.22E-07,0.1,7,2.07930984,0
Zotu92,1,0,0,0,0,91,0,0
Zotu378,1,0,0,4.76E-09,0,13,-1.30558242,0
Zotu539,3,10230.16667,228018,2.62E-06,0.333333333,13,-0.522232968,0.444444444
Zotu1622,1,0,0,3.83E-10,0,6,-1.319455894,0
Zotu5424,1,0,0,0,0,107,0,0
Zotu4434,2,4,4,0,0,27,0,0
Zotu965,3,3269,21350,4.39E-05,0.333333333,2,-0.150565684,0
Zotu11516,2,473,16455,1.95E-11,0,4,-0.194948072,0
Zotu225,3,1413,37662,0.000702253,0.333333333,9,0.686161148,0
Zotu4632,6,31848.91626,1741199,0.00943253,0.2,5,1.448663769,0
Zotu8057,3,830.1666667,16881,2.62E-08,0,7,0.297044263,0
Zotu710,2,473,48867,3.04E-16,0,4,-0.194948072,0
Zotu1706,2,9,9,0,0,29,0.632455532,0
Zotu412,3,5096,386755,2.83E-06,0,3,0.442459111,0
Zotu490,2,6,6,0,0,37,0,0
Zotu1793,1,0,0,0,0,129,0,0
Zotu594,1,0,0,0,0,104,0,0
Zotu1659,3,26,26,0,0.333333333,17,0.56254395,0
Zotu883,5,471,32504,2.17E-12,0.6,0,1.76242774,0
Zotu1237,4,1.5,3,0,0.5,53,1.224744871,0
Zotu1057,5,471,32504,2.17E-12,0.6,0,1.76242774,0
Zotu111,2,0,0,3.91E-12,1,0,-0.61975481,0
Zotu653,4,2674.140088,148540,9.85E-13,0.166666667,0,0.96836689,0
Zotu273,3,0,0,4.94065645841247e-324,1,16,0.398014876,0
Zotu1915,1,0,0,0,0,11,-1.372812946,0
Zotu909,2,12,14,0,0,18,-0.363803438,0
Zotu746,3,10,10,0,0.333333333,26,1,0
Zotu1216,1,0,0,0,0,77,0,0
Zotu320,3,1,2,0,0.333333333,19,0.824957911,0
Zotu513,4,5364.571429,125529,4.02E-06,0.166666667,8,0.169637786,0.375
Zotu1947,1,0,0,0,0,92,0,0
Zotu3581,3,8400.104285,397299,5.07E-10,0,4,0.731055268,0
Zotu1222,2,1,1,0,0,27,0,0
Zotu2510,1,0,0,0,0,77,0,0
Zotu2758,2,0.5,1,0,0,58,-0.816496581,0
Zotu913,1,0,0,0,0,62,-1.414213562,0
Zotu3284,4,25,38,0,0.166666667,19,2.121320344,0
Zotu1639,1,0,0,0,0,170,0,0
Zotu1480,2,0,0,8.52E-10,1,7,-0.594088526,0
Zotu1112,1,0,0,0,0,60,-0.577350269,0
Zotu2554,3,60,96,0,0.333333333,16,0.398014876,0
Zotu2426,2,2,2,0,0,46,1,0
Zotu4228,5,4611.366667,1260069,1.23E-06,0.1,6,2.302579893,0
Zotu1327,3,0,0,1.02E-12,1,0,0.17430604,0
Zotu1368,3,0,0,4.94065645841247e-324,1,47,0,0
Zotu824,6,8127.733856,1068625,0.040463127,0.666666667,1,1.134952761,0
Zotu1969,3,4066.724242,343509,5.93E-10,0.333333333,4,0.731055268,0
Zotu2956,2,0,0,0,1,25,-0.324442842,0
Zotu461,2,2,2,0,0,46,1,0
Zotu2047,1,0,0,0,0,63,-1.414213562,0
Zotu2166,4,471.5,11085,0.027922563,0.5,5,0.247332839,0
Zotu2338,4,236,8516,2.24E-09,0.666666667,7,1.188177052,0
Zotu592,1,0,0,0,0,152,0,0
Zotu1470,1,0,0,0,0,96,0,0
Zotu1324,1,0,0,0,0,150,0,0
Zotu2140,4,1033.6,135085,2.05E-07,0.166666667,6,1.397070946,0
Zotu456,1,0,0,0,0,156,0,0
Zotu720,2,0,0,3.05E-07,1,10,-0.624695048,0
Zotu1756,4,10226.96764,1348940,0.000180454,0.666666667,36,0.380784722,0
Zotu170,2,1,2,0.002125288,0,5,-0.953998092,0
Zotu325,2,0,0,0.008562648,1,1,-1.070098318,0
Zotu829,1,0,0,0,0,20,-1.471960144,0
Zotu2470,1,0,0,0,0,145,0,0
Zotu506,2,36,48,0,0,20,0,0
Zotu411,2,7,7,0,0,32,-0.181071492,0
Zotu196,3,36,44,0,0,20,1.471960144,0
Zotu641,2,5993,229424,1.04E-06,0,14,-0.496291667,0
Zotu2603,2,0,0,0,1,56,-1,0
Zotu492,2,0.5,1,0,0,58,-0.816496581,0
Zotu1260,2,473,20644,7.07E-11,0,8,-0.763370037,0
Zotu1543,1,0,0,0,0,45,-0.912870929,0
Zotu154,2,128,187,0,0,11,-0.39223227,0
Zotu2045,5,106.5,149,0,0,15,1.680336101,0
Zotu522,1,0,0,3.69E-14,0,0,-1.413815659,0
Zotu382,1,0,0,0,0,141,0,0
Zotu6386,3,14,20,0,0.333333333,17,0.56254395,0
Zotu1427,3,11.5,25,0,0.333333333,11,0.588348405,0
Zotu2306,2,21,27,0,0,19,-0.471404521,0
Zotu542,2,60,75,0,0,16,-0.497518595,0
Zotu1912,2,0,0,4.71E-08,1,12,-0.497468338,0
Zotu298,1,0,0,0,0,140,0,0
Zotu2224,4,3157.619048,105923,4.43E-06,0.5,8,1.102645609,0
Zotu791,1,0,0,4.79E-06,0,12,-1.421338109,0
Zotu1150,1,0,0,0,0,19,-1.767766953,0
Zotu281,2,473,8411,0.022222413,0,36,-0.9692702,0
Zotu538,6,15320.80441,1782234,0.035863054,0.533333333,1,0.583689992,0.277777778
Zotu2930,1,0,0,0,0,137,0,0
Zotu1481,1,0,0,0,0,84,0,0
Zotu600,2,0,0,0,1,16,-0.497518595,0
Zotu775,4,11518.36732,594023,0.032908032,0.5,36,0.380784722,0
Zotu865,1,0,0,0,0,48,-1,0
Zotu277,1,0,0,7.84E-12,0,6,-1.319455894,0
Zotu1283,5,24551,1130126,0.00457264,0.3,3,0.442459111,0.56
Zotu2043,1,0,0,0,0,134,0,0
Zotu807,2,0,0,0,1,58,-0.816496581,0
Zotu3638,2,473,17660,1.04E-06,0,14,-0.496291667,0
Zotu534,3,4199,439745,2.90E-14,0,4,0.731055268,0
Zotu3853,6,5546.666667,200816,1.72E-06,0.4,13,2.611164839,0
Zotu4018,1,0,0,0,0,99,0,0
Zotu2235,4,0,0,1.83E-06,1,36,0.380784722,0
Zotu1714,3,2724.954545,324970,7.00E-10,0.666666667,4,0.731055268,0
Zotu1232,2,1,1,0,0,95,0,0
Zotu1916,2,0,0,0,1,73,0,0
Zotu3529,2,1,1,0,0,97,0,0
Zotu1098,1,0,0,0.000689503,0,36,-1.644297661,0
Zotu1454,3,4,4,0,0.333333333,31,1.224744871,0
Zotu524,1,0,0,0,0,150,0,0
Zotu591,4,7073.35,1124962,2.59E-06,0.166666667,6,1.397070946,0
Zotu497,4,471.5,17017,3.49E-08,0.5,7,1.188177052,0
Zotu719,2,473,16508,2.67E-09,0,13,-0.522232968,0
Zotu1247,2,1413,49359,5.00E-10,0,4,-0.194948072,0
Zotu388,5,266.5,17101,6.05E-06,0.4,10,1.600781059,0
Zotu209,2,0,0,0,1,53,-0.816496581,0
Zotu138,5,90,4450,0.346442455,0.9,5,0.847998304,0
Zotu1146,2,1413,61926,1.82E-09,0,8,-0.763370037,0
Zotu1421,3,407.1428571,51813,3.54E-09,0.333333333,0,0.17430604,0
Zotu2042,1,0,0,0,0,52,-1.118033989,0
Zotu1707,4,14,14,0,0.166666667,37,1.788854382,0
Zotu1076,2,1880,82564,9.20E-09,0,8,-0.763370037,0
Zotu786,2,0,0,1.63E-10,1,0,-0.61975481,0
Zotu1180,5,3802.225586,324894,1.67E-11,0.1,0,1.76242774,0
Zotu1463,2,7769,830467,8.88E-11,0,4,-0.194948072,0
Zotu1099,2,1,1,0,0,93,0,0
Zotu263,3,0,0,4.94065645841247e-324,1,43,0,0
Zotu2180,1,0,0,0,0,41,-1,0
Zotu1810,1,0,0,0,0,21,-1.523019248,0
Zotu1962,1,0,0,0,0,39,-1.224744871,0
Zotu1178,2,0,0,0,1,32,-0.181071492,0
Zotu482,2,1880,70364,1.44E-06,0,3,-0.372597146,0
Zotu781,1,0,0,0,0,127,0,0
Zotu1655,4,0,0,0.003853154,1,1,0.032427222,0
Zotu377,3,0.5,1,0,0.666666667,56,1,0
Zotu1218,2,0,0,0,1,65,0,0
Zotu2296,1,0,0,1.57E-07,0,6,-1.319455894,0
Zotu667,2,0,0,1.93E-12,1,0,-0.61975481,0
Zotu867,1,0,0,0,0,93,0,0
Zotu416,3,2,2,0,0.333333333,63,1.414213562,0
Zotu553,1,0,0,0,0,122,0,0
Zotu2481,4,236,8516,2.24E-09,0.666666667,7,1.188177052,0
Zotu355,5,3122.071429,106633,1.31E-05,0.2,8,2.035653431,0
Zotu796,2,0,0,0,1,34,0,0
Zotu1078,4,673.5166667,135014,8.25E-07,0.333333333,6,1.397070946,0
Zotu1475,2,0,0,4.80E-08,1,6,-0.413946947,0
Zotu346,2,0.5,1,0,0,61,0,0
Zotu1230,1,0,0,0,0,158,0,0
Zotu3732,2,0,0,0,1,25,-0.324442842,0
Zotu370,1,0,0,0,0,121,0,0
Zotu2558,2,95,132,0,0,11,-0.39223227,0
Zotu3874,2,0,0,4.93E-06,1,14,-0.496291667,0
Zotu1064,2,0,0,0,1,68,0,0
Zotu5760,6,7728.047858,711575,8.02E-07,0.4,10,2.342606428,0
Zotu3539,1,0,0,0,0,27,-2,0
Zotu628,1,0,0,4.07E-08,0,14,-1.637762501,0
Zotu1881,2,473,48867,7.10E-13,0,4,-0.194948072,0
Zotu1197,1,0,0,0,0,125,0,0
Zotu3509,1,0,0,0.000203692,0,1,-1.621361088,0
Zotu3830,1,0,0,0,0,157,0,0
Zotu7249,2,22,26,0,0,18,-0.363803438,0
Zotu833,3,3,3,0,0.333333333,50,1.118033989,0
Zotu1090,3,3,3,0,0.333333333,50,1.118033989,0
Zotu2862,1,0,0,0.004222432,0,36,-1.644297661,0
Zotu841,1,0,0,0,0,119,0,0
Zotu1140,1,0,0,0,0,118,0,0
Zotu1045,3,0,0,4.94065645841247e-324,1,43,0,0
Zotu1794,2,0,0,4.71E-08,1,12,-0.497468338,0
Zotu2304,3,2579,630076,2.62E-07,0,6,0.491562,0
Zotu2244,2,0,0,0,1,26,0,0
Zotu4254,3,300.8787879,7406,0.000624896,0.333333333,36,-0.294242739,0
Zotu978,2,0,0,0,1,45,0,0
Zotu2092,1,0,0,0,0,145,0,0
Zotu2890,2,473,12557,3.60E-09,0,9,-0.187134858,0
Zotu2617,2,1880,65204,4.30E-13,0,0,-0.61975481,0
Zotu2883,2,1,1,0,0,87,0,0
Zotu3514,1,0,0,0,0,38,-1.224744871,0
Zotu530,2,11,13,0,0,20,0,0
Zotu1394,2,0,0,0,1,57,-1,0
Zotu1194,1,0,0,0,0,116,0,0
Zotu1133,1,0,0,0,0,135,0,0
Zotu1858,3,0,0,4.94065645841247e-324,1,51,-0.267261242,0
Zotu1417,2,6002.65,1214676,9.14E-06,0,6,-0.413946947,0
Zotu1697,2,0,0,0,1,11,-0.39223227,0
Zotu3879,2,0,0,4.24E-06,1,36,-0.9692702,0
Zotu2947,4,5544,100560,6.38E-05,0.333333333,36,0.380784722,0
Zotu7120,1,0,0,0,0,114,0,0
Zotu3212,1,0,0,1.43E-08,0,9,-1.060430865,0
Zotu1557,1,0,0,0,0,148,0,0
Zotu3453,2,1393.833333,27909,4.95E-07,0,7,-1.485221314,0.5
Zotu3034,3,2349,71954,4.87E-06,0,12,0.426401433,0
Zotu1700,3,2345,15260,1.07E-05,0.333333333,2,-0.150565684,0
Zotu1780,2,3,3,0,0,39,0.816496581,0
Zotu2647,2,0,0,0.000125063,1,2,-0.853205542,0
Zotu1540,4,5.5,11,0,0.5,23,1.334847625,0
Zotu398,6,8127.733856,1068625,0.040463127,0.666666667,1,1.134952761,0
Zotu932,3,6,6,0,0.333333333,28,1.224744871,0
Zotu11788,2,0,0,0,1,64,-0.5,0
Zotu19285,3,4,4,0,0.333333333,34,1.58113883,0
Zotu20699,2,9,11,0,0,19,-0.471404521,0
Zotu887,2,0,0,0,1,73,0,0
Zotu1234,2,16,19,0,0,16,-0.497518595,0
Zotu1928,3,944,28786,2.01E-07,0.333333333,12,0.426401433,0
Zotu721,4,15957.67887,1448856,1.96E-06,0.166666667,10,0.85895569,0
Zotu983,4,13399.27482,424514,0.013524654,0.166666667,36,-0.9692702,0.625
Zotu288,6,8127.733856,1068625,0.040463127,0.666666667,1,1.134952761,0
Zotu1198,5,10970.80298,317288,0.011722819,0.2,1,0.032427222,0.32
Zotu683,5,8394.351515,1394246,0.013195048,0.5,1,0.583689992,0
Zotu276,1,0,0,0,0,123,0,0
Zotu937,3,7,7,0,0.333333333,32,0.633750222,0
Zotu2279,3,0,0,4.94065645841247e-324,1,47,0,0
Zotu272,3,14993,2564201,0.000220254,0,6,-0.413946947,0.444444444
Zotu2690,2,0,0,0,1,67,0,0
Zotu3439,2,22,46,0,0,21,-0.812276932,0
Zotu4337,2,0,0,0,1,55,-0.894427191,0
Zotu4799,2,0,0,0,1,22,-0.229415734,0
Zotu910,2,4,4,0,0,35,0.707106781,0
Zotu666,1,0,0,0,0,11,-1.372812946,0
Zotu1453,1,0,0,0,0,127,0,0
Zotu1832,3,8648,544831,3.41E-05,0,3,0.442459111,0
Zotu143,2,0,0,0.000195159,1,2,-0.853205542,0
Zotu808,1,0,0,2.31E-10,0,3,-1.187653404,0
Zotu668,1,0,0,0,0,32,-0.995893206,0
Zotu759,1,0,0,0,0,108,0,0
Zotu2318,1,0,0,0,0,108,0,0
Zotu248,3,23,27,0,0.333333333,11,0.588348405,0
Zotu1314,1,0,0,0,0,54,-1.118033989,0
Zotu3075,4,1415,9164,4.61E-07,0.166666667,2,0.552074175,0
Zotu1157,2,119,180,0,0,11,-0.39223227,0
Zotu3769,1,0,0,0,0,30,-1.224744871,0
Zotu287,1,0,0,0,0,163,0,0
Zotu341,3,473,16304,2.19E-14,0.333333333,0,0.17430604,0
Zotu185,3,3,3,0,0.333333333,54,1.118033989,0
Zotu2412,3,944,45720,0.001493161,0.333333333,1,-0.518835548,0
Zotu785,4,17.08333333,45,4.94065645841247e-324,0.5,21,0.609207699,0
Zotu2798,1,0,0,0,0,105,0,0
Zotu1271,1,0,0,4.18E-05,0,6,-1.319455894,0
Zotu1236,1,0,0,0,0,112,0,0
Zotu842,1,0,0,2.57E-09,0,13,-1.30558242,0
Zotu1042,2,0,0,0,1,64,-0.5,0
Zotu1650,2,3823.408153,28290,0.002688559,0,2,-1.555845401,0.5
Zotu935,1,0,0,5.78E-17,0,4,-1.120951411,0
Zotu1821,2,546.3333333,9415,1.95E-08,0,7,-0.594088526,0
Zotu3219,2,7287.35,1169688,9.10E-06,0,6,-0.413946947,0
Zotu698,1,0,0,0,0,32,-0.995893206,0
Zotu1104,1,0,0,0,0,60,-0.577350269,0
Zotu1872,4,26.5,37,0,0,22,2.064741605,0
Zotu3820,2,0,0,0,1,71,0,0
Zotu5198,2,7199.904285,348820,2.00E-11,0,4,-1.120951411,0.5
Zotu1096,2,4,4,0,0,30,0,0
