Source,Target,Label,inter
961,1242,1,pp
807,1087,-1,np
807,374,-1,np
807,420,1,pp
1256,993,1,pp
1256,879,-1,np
1283,39,-1,np
1283,562,-1,np
1283,599,-1,np
1222,834,1,pp
550,1186,1,pp
777,134,-1,np
777,793,1,pp
56,1087,1,pp
56,870,1,pp
831,13,-1,np
831,1063,-1,np
403,1098,1,pp
403,382,-1,np
403,288,-1,np
1127,802,1,pp
1127,613,-1,np
1127,891,-1,np
902,118,1,pp
902,988,-1,np
266,749,1,pp
266,1056,1,pp
1126,1129,1,pp
1267,875,1,pp
1267,659,1,pp
1267,1170,1,pp
514,701,-1,np
111,875,1,pp
111,1170,1,pp
111,1063,-1,np
875,1170,1,pp
1247,1200,1,pp
689,1024,1,pp
1035,384,1,pp
1035,281,1,pp
1035,1140,1,pp
1035,354,1,pp
1035,528,-1,np
578,1179,1,pp
8,148,-1,np
8,648,1,pp
8,1053,1,pp
931,691,1,pp
931,886,1,pp
1078,702,1,pp
310,690,-1,np
310,883,-1,np
284,992,-1,np
284,940,-1,np
284,590,1,pp
993,828,-1,np
435,267,-1,np
1094,984,1,pp
1094,9,1,pp
1094,1219,-1,np
1202,437,1,pp
873,846,1,pp
873,1015,-1,np
873,770,1,pp
239,1104,1,pp
239,885,1,pp
316,342,1,pp
316,739,-1,np
316,103,-1,np
976,22,-1,np
460,410,-1,np
474,407,-1,np
644,638,-1,np
644,966,-1,np
644,469,-1,np
1072,1212,1,pp
1072,1269,-1,np
70,472,-1,np
511,484,1,pp
511,21,-1,np
866,146,1,pp
696,658,-1,np
921,914,1,pp
811,863,1,pp
183,444,1,pp
819,1108,1,pp
819,615,1,pp
627,1199,1,pp
922,464,1,pp
922,429,-1,np
516,620,1,pp
516,1262,1,pp
140,308,-1,np
140,1210,-1,np
492,923,1,pp
464,429,-1,np
914,387,1,pp
144,760,1,pp
499,607,1,pp
531,847,1,pp
531,458,-1,np
531,394,-1,np
531,959,1,pp
212,1046,1,pp
212,418,-1,np
849,1038,-1,np
849,1004,-1,np
380,257,-1,np
380,945,-1,np
380,1226,-1,np
620,318,1,pp
620,1262,1,pp
982,298,-1,np
982,1029,1,pp
769,1244,-1,np
769,968,-1,np
926,680,1,pp
1275,1228,-1,np
1275,906,-1,np
1131,1183,-1,np
938,157,-1,np
536,1027,-1,np
312,133,-1,np
312,1158,-1,np
1176,1157,-1,np
1005,305,-1,np
1005,393,1,pp
1005,428,1,pp
1005,541,1,pp
972,205,1,pp
972,1205,1,pp
205,118,1,pp
205,414,-1,np
997,1006,1,pp
997,1048,-1,np
245,837,1,pp
936,952,1,pp
936,248,1,pp
936,40,-1,np
830,1101,-1,np
1121,658,-1,np
336,540,1,pp
442,294,1,pp
442,142,1,pp
442,81,1,pp
151,69,1,pp
1264,1045,-1,np
326,1190,-1,np
326,461,1,pp
326,164,1,pp
1,258,-1,np
1260,258,-1,np
1249,588,-1,np
1249,854,-1,np
1249,917,1,pp
859,258,-1,np
