Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu2094,4,53,145,2.88E-22,0,5,0.919007497,0
Zotu2955,1,0,0,0,0,387,0,0
Zotu3675,2,1,1,5.99E-308,0,149,0,0
Zotu1179,1,0,0,2.98E-225,0,49,-0.75,0
Zotu2928,2,1,1,5.99E-308,0,145,0,0
Zotu7157,2,3,3,4.22E-225,0,46,0.5,0
Zotu3610,2,1,1,5.99E-308,0,128,0,0
Zotu3379,2,1,1,5.99E-308,0,124,0,0
Zotu7911,2,4,4,2.81E-189,0,36,0.301511345,0
Zotu3796,3,32,39,8.57E-139,0,9,1.095445115,0
Zotu5375,1,0,0,6.51E-112,0,0,-0.966350641,0
Zotu114,2,0,0,1.06E-123,1,77,-1,0
Zotu32,1,0,0,3.55E-105,0,31,-0.995893206,0
Zotu165,2,3,3,4.22E-225,0,51,0.5,0
Zotu122,4,41,129,8.37E-14,0.166666667,2,1.067489992,0
Zotu485,1,0,0,1.03E-97,0,57,-1.107823419,0
Zotu3967,1,0,0,0,0,277,0,0
Zotu2808,2,0.5,1,9.42E-124,0,56,-0.447213595,0
Zotu1215,2,0,0,1.76E-200,1,103,0,0
Zotu995,4,9.5,19,2.71E-63,0.5,12,1.436842416,0
Zotu16015,1,0,0,2.19E-245,0,92,-0.577350269,0
Zotu2302,1,0,0,2.99E-308,0,152,0,0
Zotu34,1,0,0,0,0,318,0,0
Zotu37,1,0,0,2.99E-308,0,157,0,0
Zotu19,3,0,0,1.41E-74,1,59,0,0
Zotu359,2,0,0,1.76E-200,1,110,0,0
Zotu1791,1,0,0,0,0,315,0,0
Zotu736,1,0,0,2.99E-308,0,154,0,0
Zotu437,4,9,13,3.37E-97,0.166666667,57,1.477097892,0
Zotu156,1,0,0,2.19E-245,0,50,-1.224744871,0
Zotu2984,1,0,0,0,0,269,0,0
Zotu981,1,0,0,2.98E-225,0,49,-0.75,0
Zotu1211,2,1,1,5.99E-308,0,157,0,0
Zotu406,1,0,0,0,0,248,0,0
Zotu93,3,6,9,2.26E-152,0,38,1.08012345,0
Zotu2892,2,0,0,1.61E-92,1,82,-0.223606798,0
Zotu582,2,0,0,1.76E-200,1,98,0,0
Zotu1010,1,0,0,1.97E-266,0,68,-1,0
Zotu889,1,0,0,0,0,243,0,0
Zotu2748,1,0,0,0,0,241,0,0
Zotu3735,1,0,0,0,0,280,0,0
Zotu1800,1,0,0,0,0,237,0,0
Zotu65,2,0,0,3.42E-114,1,83,-0.5,0
Zotu5774,1,0,0,0,0,235,0,0
Zotu1670,1,0,0,0,0,303,0,0
Zotu1914,1,0,0,0,0,259,0,0
Zotu160,1,0,0,2.99E-308,0,145,0,0
Zotu525,1,0,0,2.98E-225,0,48,-0.75,0
Zotu1989,1,0,0,2.99E-308,0,146,0,0
Zotu682,1,0,0,2.98E-225,0,47,-0.75,0
Zotu2526,1,0,0,0,0,270,0,0
Zotu844,1,0,0,0,0,250,0,0
Zotu4059,1,0,0,0,0,225,0,0
Zotu854,1,0,0,0,0,224,0,0
Zotu405,1,0,0,0,0,307,0,0
Zotu1056,1,0,0,0,0,222,0,0
Zotu1495,2,3,3,4.38E-245,0,40,0.816496581,0
Zotu169,1,0,0,6.51E-112,0,0,-0.966350641,0
Zotu2786,2,0,0,1.81E-146,1,29,0,0
Zotu503,2,3,3,4.38E-245,0,44,0.816496581,0
Zotu208,1,0,0,2.98E-225,0,54,-0.75,0
Zotu211,1,0,0,0,0,213,0,0
Zotu4074,1,0,0,2.99E-308,0,120,0,0
Zotu2674,1,0,0,2.99E-308,0,147,0,0
Zotu1143,2,0,0,2.39E-15,1,1,-0.447213595,0
Zotu3770,1,0,0,2.99E-308,0,134,0,0
Zotu724,1,0,0,0,0,367,0,0
Zotu1672,1,0,0,2.99E-308,0,162,0,0
Zotu5179,1,0,0,2.99E-308,0,132,0,0
Zotu1319,1,0,0,0,0,210,0,0
Zotu973,3,52,136,2.18E-44,0.333333333,6,0.581238194,0
Zotu9505,1,0,0,0,0,205,0,0
Zotu2203,2,3,3,4.38E-245,0,42,0.816496581,0
Zotu3997,1,0,0,0,0,218,0,0
Zotu4537,3,3,4,3.99E-114,0.333333333,86,0.75,0
Zotu4734,1,0,0,2.99E-308,0,158,0,0
Zotu5008,1,0,0,2.99E-308,0,129,0,0
Zotu4161,2,0,0,7.46E-169,1,33,0,0
Zotu3878,2,2,2,3.18E-266,0,66,1,0
Zotu4985,1,0,0,0,0,207,0,0
Zotu4124,1,0,0,1.97E-266,0,63,-1,0
Zotu6838,2,0,0,3.94E-175,1,109,0,0
Zotu3584,1,0,0,2.99E-308,0,139,0,0
Zotu1350,1,0,0,2.61E-64,0,12,-1.257237114,0
Zotu3608,2,0,0,1.76E-200,1,119,0,0
Zotu5851,1,0,0,2.98E-225,0,51,-0.75,0
Zotu5227,1,0,0,2.99E-308,0,137,0,0
Zotu2594,2,0,0,1.06E-123,1,88,-1,0
Zotu4542,1,0,0,0,0,198,0,0
Zotu2348,1,0,0,2.58E-140,0,21,-0.935414347,0
Zotu2211,2,0,0,1.06E-123,1,84,-1,0
Zotu1273,1,0,0,0,0,275,0,0
Zotu2058,1,0,0,0,0,198,0,0
Zotu4468,3,1,2,4.51E-114,0.666666667,86,0.75,0
Zotu2004,3,15,23,8.11E-64,0,12,0.538815906,0
Zotu2161,1,0,0,2.19E-245,0,44,-1.224744871,0
Zotu2312,1,0,0,2.99E-308,0,124,0,0
Zotu4098,1,0,0,0,0,197,0,0
Zotu2258,2,1,1,5.99E-308,0,138,0,0
Zotu1419,3,178,308,3.62E-111,0,0,0.861880301,0
Zotu385,1,0,0,0,0,208,0,0
Zotu1842,2,2,2,3.18E-266,0,64,1,0
Zotu2562,3,0.5,1,1.36E-123,0.666666667,84,1,0
Zotu5105,2,0,0,1.76E-200,1,100,0,0
Zotu3359,1,0,0,2.98E-225,0,49,-0.75,0
Zotu4564,1,0,0,2.99E-308,0,133,0,0
Zotu5140,1,0,0,0,0,256,0,0
Zotu5461,2,2,2,3.18E-266,0,61,1,0
Zotu788,3,3,3,6.57E-245,0,89,1.732050808,0
Zotu3565,4,306.5,553,4.15E-111,0,0,1.775995772,0
Zotu3328,1,0,0,1.48E-157,0,17,-1.414213562,0
Zotu2844,1,0,0,0,0,193,0,0
Zotu13675,1,0,0,0,0,205,0,0
Zotu1926,1,0,0,0,0,357,0,0
Zotu177,1,0,0,0,0,331,0,0
Zotu4101,1,0,0,0,0,341,0,0
Zotu20724,1,0,0,2.99E-308,0,189,0,0
Zotu5035,2,1,1,5.99E-308,0,181,0,0
Zotu3890,1,0,0,0,0,387,0,0
Zotu4022,4,2.333333333,7,1.70E-09,0.833333333,7,1.095445115,0
Zotu2395,1,0,0,0,0,383,0,0
Zotu2272,1,0,0,0,0,381,0,0
Zotu1679,3,18.13333333,56,3.80E-15,0.666666667,1,0.223606798,0
Zotu49,1,0,0,2.99E-308,0,174,0,0
Zotu14468,3,2.5,3,1.47E-123,0.333333333,56,0.894427191,0
Zotu5381,3,0,0,1.41E-74,1,60,0,0
Zotu3032,1,0,0,0,0,371,0,0
Zotu5,1,0,0,0,0,390,0,0
Zotu11480,1,0,0,0,0,366,0,0
Zotu13324,1,0,0,0,0,365,0,0
Zotu53,2,1,1,5.99E-308,0,187,0,0
Zotu189,2,0,0,9.93E-18,1,1,-0.447213595,0
Zotu7255,1,0,0,0,0,360,0,0
Zotu1226,1,0,0,1.21E-97,0,57,-1.107823419,0
Zotu5438,1,0,0,0,0,355,0,0
Zotu4645,3,0,0,1.41E-74,1,58,0,0
Zotu3680,1,0,0,0,0,348,0,0
Zotu8199,1,0,0,0,0,345,0,0
Zotu7265,3,10,20,1.67E-19,0.333333333,16,0,0
Zotu1743,1,0,0,2.99E-308,0,175,0,0
Zotu20,5,146,263,7.46E-16,0.1,1,1.565247584,0
Zotu3106,1,0,0,2.99E-308,0,170,0,0
Zotu3361,1,0,0,0,0,331,0,0
Zotu2739,1,0,0,0,0,330,0,0
Zotu96,1,0,0,0,0,368,0,0
Zotu172,3,0.5,1,1.36E-123,0.666666667,77,1,0
Zotu723,1,0,0,0,0,323,0,0
Zotu95,1,0,0,0,0,320,0,0
Zotu9319,3,9,9,4.60E-211,0,24,1.837117307,0
Zotu2967,1,0,0,0,0,314,0,0
Zotu85,1,0,0,2.32E-169,0,34,-1.58113883,0
Zotu2007,1,0,0,0,0,366,0,0
Zotu17093,1,0,0,2.99E-308,0,179,0,0
Zotu11,2,0,0,1.76E-200,1,108,0,0
Zotu756,1,0,0,0,0,308,0,0
Zotu42,1,0,0,1.97E-266,0,67,-1,0
Zotu92,1,0,0,5.54E-105,0,31,-0.995893206,0
Zotu4342,1,0,0,1.05E-146,0,29,-1,0
Zotu1622,1,0,0,0,0,299,0,0
Zotu5424,2,5,5,2.10E-192,0,28,0.324442842,0
Zotu353,3,5,5,7.21E-225,0,46,1.75,0
Zotu965,2,0,0,1.76E-200,1,118,0,0
Zotu7364,1,0,0,2.98E-225,0,52,-0.75,0
Zotu4309,1,0,0,0,0,291,0,0
Zotu11516,1,0,0,1.97E-266,0,62,-1,0
Zotu5427,2,146,255,1.43E-111,0,0,-0.05223517,0
Zotu225,1,0,0,2.82E-112,0,0,-0.966350641,0
Zotu7003,2,0,0,1.76E-200,1,119,0,0
Zotu739,1,0,0,0,0,285,0,0
Zotu17,2,0,0,1.06E-123,1,84,-1,0
Zotu8674,2,0,0,1.81E-146,1,29,0,0
Zotu1706,1,0,0,0,0,279,0,0
Zotu5047,4,55.23333333,148,5.15E-15,0.166666667,1,0.894427191,0
Zotu3642,4,6,30,8.26E-12,0.666666667,2,1.067489992,0
Zotu4335,1,0,0,8.79E-201,0,75,-0.5,0
Zotu3855,1,0,0,1.97E-266,0,62,-1,0
Zotu2115,1,0,0,2.99E-308,0,168,0,0
Zotu5481,2,2,2,3.18E-266,0,67,1,0
Zotu2379,3,3,3,6.57E-245,0,93,1.732050808,0
Zotu1457,1,0,0,1.97E-266,0,68,-1,0
Zotu4119,1,0,0,2.99E-308,0,167,0,0
Zotu3422,1,0,0,0,0,268,0,0
Zotu884,1,0,0,2.98E-225,0,52,-0.75,0
Zotu594,1,0,0,0,0,332,0,0
Zotu3331,1,0,0,0,0,290,0,0
Zotu834,1,0,0,2.99E-308,0,166,0,0
Zotu7147,5,118,286,9.00E-12,0.4,2,1.944356772,0
Zotu5017,1,0,0,0,0,266,0,0
Zotu3443,1,0,0,0,0,264,0,0
Zotu2482,3,27.5,95,1.90E-44,0.666666667,6,0.581238194,0
Zotu4604,1,0,0,0,0,262,0,0
Zotu1113,1,0,0,0,0,259,0,0
Zotu2223,2,1,1,5.99E-308,0,161,0,0
Zotu1659,2,0,0,1.76E-200,1,115,0,0
Zotu1579,1,0,0,0,0,378,0,0
Zotu2495,2,1,1,5.99E-308,0,131,0,0
Zotu1201,2,28,28,1.01E-114,0,8,-0.208514414,0
Zotu4259,1,0,0,0,0,281,0,0
Zotu908,1,0,0,2.99E-308,0,153,0,0
Zotu1332,1,0,0,1.72E-205,0,26,-1.020620726,0
Zotu839,2,1,1,5.99E-308,0,150,0,0
Zotu1546,1,0,0,0,0,255,0,0
Zotu3504,4,70,216,3.11E-44,0.333333333,6,1.627466942,0
Zotu125,1,0,0,0,0,253,0,0
Zotu187,1,0,0,0,0,251,0,0
Zotu518,1,0,0,0.12020346,0,4,-1.237705496,0
Zotu141,2,9,9,1.68E-163,0,18,0,0
Zotu300,3,17,17,2.81E-200,0,15,1.944543648,0
Zotu1128,1,0,0,2.12E-175,0,105,-1.414213562,0
Zotu349,1,0,0,5.35E-147,0,30,-1,0
Zotu587,1,0,0,0,0,246,0,0
Zotu653,2,0,0,1.06E-123,1,78,-1,0
Zotu273,2,4,4,1.27E-146,0,30,0,0
Zotu2466,2,6,6,3.92E-194,0,19,0.301511345,0
Zotu1412,1,0,0,0,0,299,0,0
Zotu677,1,0,0,5.38E-104,0,79,-1.206045378,0
Zotu746,3,27,96,1.24E-21,0.666666667,5,0.268043853,0
Zotu320,1,0,0,1.60E-192,0,28,-0.811107106,0
Zotu3416,1,0,0,2.19E-245,0,50,-1.224744871,0
Zotu1786,2,1,1,5.99E-308,0,125,0,0
Zotu3351,1,0,0,2.99E-308,0,126,0,0
Zotu1947,1,0,0,1.97E-266,0,66,-1,0
Zotu2629,2,1,1,5.99E-308,0,147,0,0
Zotu3922,2,3,3,4.22E-225,0,48,0.5,0
Zotu3614,2,9,9,3.17E-86,0,10,-0.143591632,0
Zotu5599,1,0,0,2.12E-175,0,94,-1.414213562,0
Zotu3605,3,16,20,4.85E-11,0.333333333,7,0.091287093,0
Zotu1170,3,1.5,3,1.47E-103,0.666666667,80,0.603022689,0
Zotu2255,1,0,0,0,0,310,0,0
Zotu913,3,6,6,6.93E-160,0.333333333,23,1.224744871,0
Zotu4544,1,0,0,2.99E-308,0,134,0,0
Zotu3284,2,5,6,2.00E-160,0,37,0,0
Zotu1639,1,0,0,0,0,229,0,0
Zotu3058,1,0,0,2.99E-308,0,184,0,0
Zotu1480,3,10,10,1.47E-156,0.333333333,17,1.414213562,0
Zotu5185,1,0,0,1.51E-114,0,83,-1.75,0
Zotu1112,1,0,0,2.15E-189,0,36,-0.603022689,0
Zotu2426,2,8,8,3.37E-211,0,24,0.40824829,0
Zotu1847,1,0,0,0,0,257,0,0
Zotu1723,1,0,0,7.59E-93,0,82,-1.00623059,0
Zotu1732,2,0,0,2.83E-16,1,1,-0.447213595,0
Zotu3852,2,33,46,1.26E-112,0,0,-0.05223517,0
Zotu1368,2,15,15,1.87E-200,0,15,0.353553391,0
Zotu824,1,0,0,2.55E-194,0,19,-0.904534034,0
Zotu2668,1,0,0,1.21E-97,0,57,-1.107823419,0
Zotu7415,1,0,0,0,0,354,0,0
Zotu2102,1,0,0,1.97E-266,0,69,-1,0
Zotu461,3,2.5,3,1.47E-123,0.333333333,56,0.894427191,0
Zotu2204,1,0,0,0,0,235,0,0
Zotu2166,2,1,1,5.99E-308,0,178,0,0
Zotu1324,1,0,0,2.99E-308,0,188,0,0
Zotu1492,1,0,0,2.99E-308,0,188,0,0
Zotu2140,3,2,2,4.61E-175,0.333333333,94,1.414213562,0
Zotu456,1,0,0,0,0,291,0,0
Zotu2744,1,0,0,0,0,391,0,0
Zotu1756,1,0,0,0,0,355,0,0
Zotu325,3,21.5,60,3.90E-15,0.333333333,1,0.223606798,0
Zotu1635,1,0,0,0,0,216,0,0
Zotu2599,1,0,0,0,0,215,0,0
Zotu1566,1,0,0,2.13E-211,0,32,-0.894427191,0
Zotu2529,1,0,0,1.97E-266,0,72,-1,0
Zotu506,2,1,1,5.99E-308,0,173,0,0
Zotu411,1,0,0,1.97E-266,0,66,-1,0
Zotu5762,3,0,0,1.05E-55,1,20,0.331294578,0
Zotu196,1,0,0,2.99E-308,0,136,0,0
Zotu641,1,0,0,5.02E-22,0,5,-1.033883434,0
Zotu2603,1,0,0,0,0,212,0,0
Zotu1543,1,0,0,0,0,232,0,0
Zotu154,2,2,2,3.18E-266,0,64,1,0
Zotu2889,1,0,0,2.61E-64,0,12,-1.257237114,0
Zotu522,2,1,1,5.99E-308,0,155,0,0
Zotu382,1,0,0,2.99E-308,0,138,0,0
Zotu4388,2,1,1,5.99E-308,0,156,0,0
Zotu3870,1,0,0,2.19E-245,0,42,-1.224744871,0
Zotu1427,1,0,0,1.27E-112,0,0,-0.966350641,0
Zotu298,1,0,0,2.19E-245,0,91,-0.577350269,0
Zotu2107,1,0,0,2.19E-245,0,42,-1.224744871,0
Zotu1150,1,0,0,3.16E-66,0,55,-1.837117307,0
Zotu1227,1,0,0,0,0,209,0,0
Zotu538,1,0,0,0,0,208,0,0
Zotu473,1,0,0,1.97E-266,0,64,-1,0
Zotu3174,2,0,0,3.94E-175,1,95,0,0
Zotu190,3,79,131,7.51E-17,0,1,0.223606798,0
Zotu1224,2,114,240,3.02E-111,0,0,-0.05223517,0
Zotu277,3,9,9,3.04E-192,0,28,1.45999279,0
Zotu3124,2,0,0,3.42E-114,1,85,-0.5,0
Zotu5009,2,1,2,4.04E-180,0,73,0,0
Zotu5832,2,2,2,3.18E-266,0,63,1,0
Zotu7548,1,0,0,0,0,276,0,0
Zotu5867,3,23,23,3.28E-182,0,11,1.418416287,0
Zotu2043,1,0,0,0,0,204,0,0
Zotu807,1,0,0,0,0,375,0,0
Zotu4649,3,7,7,4.94E-160,0,23,1.224744871,0
Zotu8602,1,0,0,1.94E-211,0,25,-1.020620726,0
Zotu2163,1,0,0,1.97E-266,0,71,-1,0
Zotu6307,2,0,0,3.94E-175,1,109,0,0
Zotu5312,1,0,0,9.92E-112,0,0,-0.966350641,0
Zotu6586,2,0,0,7.04E-140,1,21,0,0
Zotu1631,2,130,260,1.71E-15,0,1,-0.447213595,0
Zotu4363,1,0,0,0,0,285,0,0
Zotu6883,1,0,0,0,0,253,0,0
Zotu5444,1,0,0,0,0,212,0,0
Zotu4018,2,1,1,5.99E-308,0,164,0,0
Zotu1712,1,0,0,2.99E-308,0,142,0,0
Zotu1714,1,0,0,1.97E-266,0,71,-1,0
Zotu1232,1,0,0,5.47E-164,0,18,-1.322875656,0
Zotu3818,1,0,0,2.99E-308,0,159,0,0
Zotu3256,2,0,0,3.94E-175,1,96,0,0
Zotu3899,1,0,0,6.51E-112,0,0,-0.966350641,0
Zotu3402,1,0,0,0,0,323,0,0
Zotu20099,1,0,0,0,0,240,0,0
Zotu3529,1,0,0,0,0,201,0,0
Zotu3846,3,6.5,9,3.52E-160,0,37,1.322875656,0
Zotu3373,1,0,0,0,0,296,0,0
Zotu1474,1,0,0,0,0,199,0,0
Zotu1773,2,1,1,5.99E-308,0,136,0,0
Zotu1454,1,0,0,0,0,262,0,0
Zotu591,1,0,0,0,0,364,0,0
Zotu1247,1,0,0,2.99E-308,0,184,0,0
Zotu4409,2,0,0,8.99E-138,1,13,-0.301511345,0
Zotu388,1,0,0,0,0,298,0,0
Zotu209,4,3.333333333,10,0.451902435,0.833333333,4,0.928279122,0
Zotu3267,1,0,0,2.99E-308,0,130,0,0
Zotu2340,3,40,76,3.89E-13,0.333333333,2,0.190623213,0
Zotu2527,2,1,1,5.99E-308,0,126,0,0
Zotu2171,1,0,0,0,0,386,0,0
Zotu2825,1,0,0,1.51E-15,0,1,-1.118033989,0
Zotu2385,2,0,0,1.76E-200,1,104,0,0
Zotu2754,5,11,11,1.25E-55,0.3,20,1.877335943,0
Zotu2891,2,0,0,1.76E-200,1,117,0,0
Zotu2704,2,0,0,1.76E-200,1,116,0,0
Zotu138,3,151,216,6.41E-112,0,0,0.861880301,0
Zotu1146,1,0,0,0,0,288,0,0
Zotu1421,2,4,4,4.38E-245,0,43,0.816496581,0
Zotu2257,2,1,1,5.99E-308,0,122,0,0
Zotu2829,2,4,4,4.38E-245,0,45,0.816496581,0
Zotu2592,1,0,0,0,0,308,0,0
Zotu1276,2,90,155,2.26E-16,0,1,-0.447213595,0
Zotu1076,4,9.5,19,2.71E-63,0.5,12,1.436842416,0
Zotu3310,3,75,147,1.14E-12,0,2,0.190623213,0
Zotu4749,4,115,241,3.47E-12,0.166666667,2,1.067489992,0
Zotu776,1,0,0,2.32E-169,0,33,-1.58113883,0
Zotu1876,1,0,0,2.58E-140,0,21,-0.935414347,0
Zotu1180,3,22.5,45,2.30E-93,0.666666667,3,0.674199862,0
Zotu347,1,0,0,0,0,383,0,0
Zotu1249,1,0,0,2.99E-308,0,123,0,0
Zotu1816,1,0,0,0,0,351,0,0
Zotu1099,3,22.5,45,2.30E-93,0.666666667,3,0.674199862,0
Zotu1149,1,0,0,4.05E-139,0,9,-1.095445115,0
Zotu936,2,0,0,7.04E-140,1,21,0,0
Zotu977,1,0,0,2.12E-175,0,96,-1.414213562,0
Zotu1810,3,6,6,8.57E-167,0.333333333,22,1.732050808,0
