Source,Target,Label,inter
Zotu2743,Zotu2291,-1,np
Zotu2726,Zotu3894,-1,np
Zotu934,Zotu4551,-1,np
Zotu934,Zotu1470,-1,np
Zotu250,Zotu1311,1,pp
Zotu1415,Zotu1342,-1,np
Zotu351,Zotu1112,1,pp
Zotu1837,Zotu1713,1,pp
Zotu1837,Zotu1653,1,pp
Zotu1698,Zotu8262,1,pp
Zotu1825,Zotu5847,1,pp
Zotu1825,Zotu3057,1,pp
Zotu7,Zotu513,-1,np
Zotu7,Zotu2224,-1,np
Zotu7,Zotu941,-1,np
Zotu7,Zotu123,-1,np
Zotu62,Zotu1072,-1,np
Zotu133,Zotu1569,-1,np
Zotu1360,Zotu2690,-1,np
Zotu1360,Zotu2057,-1,np
Zotu1360,Zotu1026,1,pp
Zotu283,Zotu8360,1,pp
Zotu4248,Zotu910,-1,np
Zotu1269,Zotu966,1,pp
Zotu1269,Zotu2534,1,pp
Zotu2669,Zotu1199,1,pp
Zotu173,Zotu19090,1,pp
Zotu173,Zotu15258,1,pp
Zotu173,Zotu497,-1,np
Zotu684,Zotu1199,-1,np
Zotu1676,Zotu258,1,pp
Zotu1676,Zotu4668,-1,np
Zotu777,Zotu1193,1,pp
Zotu476,Zotu4020,1,pp
Zotu1525,Zotu6438,-1,np
Zotu1525,Zotu2152,-1,np
Zotu1525,Zotu1638,1,pp
Zotu3867,Zotu786,1,pp
Zotu3867,Zotu882,-1,np
Zotu1820,Zotu2168,1,pp
Zotu1820,Zotu1609,1,pp
Zotu1014,Zotu9319,-1,np
Zotu1014,Zotu7105,-1,np
Zotu17692,Zotu6652,1,pp
Zotu17692,Zotu1074,1,pp
Zotu1466,Zotu4254,-1,np
Zotu950,Zotu1146,1,pp
Zotu1762,Zotu5390,1,pp
Zotu1762,Zotu415,1,pp
Zotu1762,Zotu3017,1,pp
Zotu1284,Zotu8199,-1,np
Zotu1677,Zotu2748,1,pp
Zotu1677,Zotu408,1,pp
Zotu6093,Zotu4551,1,pp
Zotu1555,Zotu3441,-1,np
Zotu1555,Zotu1539,-1,np
Zotu1555,Zotu2810,1,pp
Zotu2878,Zotu170,1,pp
Zotu886,Zotu3581,1,pp
Zotu1351,Zotu2256,1,pp
Zotu1508,Zotu721,1,pp
Zotu1508,Zotu1176,-1,np
Zotu890,Zotu5887,-1,np
Zotu548,Zotu3215,-1,np
Zotu548,Zotu3469,-1,np
Zotu274,Zotu2558,-1,np
Zotu1640,Zotu4622,1,pp
Zotu432,Zotu1004,-1,np
Zotu1294,Zotu2603,-1,np
Zotu1294,Zotu377,1,pp
Zotu1294,Zotu5419,1,pp
Zotu1294,Zotu535,1,pp
Zotu1294,Zotu2993,-1,np
Zotu2132,Zotu1689,1,pp
Zotu3011,Zotu4337,1,pp
Zotu3011,Zotu90,1,pp
Zotu1322,Zotu489,1,pp
Zotu1144,Zotu160,1,pp
Zotu1144,Zotu1350,1,pp
Zotu1614,Zotu448,1,pp
Zotu3593,Zotu3853,1,pp
Zotu1846,Zotu1752,1,pp
Zotu1153,Zotu1213,-1,np
Zotu1153,Zotu1377,-1,np
Zotu1153,Zotu13412,-1,np
Zotu3930,Zotu530,-1,np
Zotu3930,Zotu5018,1,pp
Zotu4909,Zotu4646,1,pp
Zotu9385,Zotu2568,1,pp
Zotu105,Zotu846,-1,np
Zotu35,Zotu1359,1,pp
Zotu315,Zotu2274,1,pp
Zotu425,Zotu109,-1,np
Zotu425,Zotu795,1,pp
Zotu675,Zotu1904,-1,np
Zotu400,Zotu9892,1,pp
Zotu400,Zotu407,1,pp
Zotu2653,Zotu983,-1,np
Zotu2653,Zotu1650,1,pp
Zotu2653,Zotu911,-1,np
Zotu1597,Zotu2392,1,pp
Zotu1787,Zotu2166,1,pp
Zotu1787,Zotu483,1,pp
Zotu19090,Zotu15258,1,pp
Zotu19090,Zotu497,-1,np
Zotu1873,Zotu1538,-1,np
Zotu1873,Zotu188,1,pp
Zotu1079,Zotu2209,-1,np
Zotu2291,Zotu3589,-1,np
Zotu6119,Zotu813,1,pp
Zotu6119,Zotu5760,1,pp
Zotu6119,Zotu1990,-1,np
Zotu6119,Zotu8636,-1,np
Zotu1186,Zotu4284,-1,np
Zotu1186,Zotu19285,1,pp
Zotu1186,Zotu1369,1,pp
Zotu334,Zotu727,-1,np
Zotu268,Zotu1406,-1,np
Zotu128,Zotu109,-1,np
Zotu128,Zotu812,1,pp
Zotu128,Zotu1264,1,pp
Zotu338,Zotu3181,1,pp
Zotu224,Zotu1420,1,pp
Zotu224,Zotu7256,1,pp
Zotu224,Zotu8394,-1,np
Zotu244,Zotu5189,1,pp
Zotu1298,Zotu91,1,pp
Zotu1298,Zotu542,-1,np
Zotu645,Zotu1224,-1,np
Zotu17521,Zotu1096,1,pp
Zotu13,Zotu4776,-1,np
Zotu13,Zotu6386,-1,np
Zotu972,Zotu6543,-1,np
Zotu972,Zotu1039,1,pp
Zotu60,Zotu1238,1,pp
Zotu1007,Zotu2387,1,pp
Zotu174,Zotu3890,1,pp
Zotu174,Zotu154,-1,np
Zotu174,Zotu239,-1,np
Zotu231,Zotu20665,-1,np
Zotu850,Zotu2426,-1,np
Zotu2396,Zotu680,1,pp
Zotu2396,Zotu5751,1,pp
Zotu962,Zotu160,1,pp
Zotu962,Zotu307,-1,np
Zotu871,Zotu781,1,pp
Zotu871,Zotu1453,-1,np
Zotu3753,Zotu1504,1,pp
Zotu3753,Zotu19274,-1,np
Zotu3468,Zotu276,-1,np
Zotu3468,Zotu3549,-1,np
Zotu4411,Zotu1780,-1,np
Zotu4411,Zotu4095,1,pp
Zotu107,Zotu95,1,pp
Zotu7661,Zotu1316,1,pp
Zotu1105,Zotu2624,1,pp
Zotu3386,Zotu6079,1,pp
Zotu181,Zotu1841,-1,np
Zotu2485,Zotu1194,1,pp
Zotu1055,Zotu2375,-1,np
Zotu31,Zotu165,1,pp
Zotu2791,Zotu290,-1,np
Zotu5558,Zotu1660,1,pp
Zotu5558,Zotu2222,1,pp
Zotu1559,Zotu2082,1,pp
Zotu1514,Zotu471,1,pp
Zotu1514,Zotu3479,1,pp
