Source,Target,Label,inter
Zotu2743,Zotu1874,1,pp
Zotu1167,Zotu2557,1,pp
Zotu2726,Zotu4319,1,pp
Zotu2726,Zotu2030,-1,np
Zotu4286,Zotu1775,-1,np
Zotu4286,Zotu2800,-1,np
Zotu4286,Zotu554,1,pp
Zotu4286,Zotu4751,1,pp
Zotu1418,Zotu189,1,pp
Zotu1418,Zotu190,-1,np
Zotu1418,Zotu1072,-1,np
Zotu3089,Zotu1937,1,pp
Zotu250,Zotu777,1,pp
Zotu4187,Zotu1930,-1,np
Zotu4187,Zotu2823,-1,np
Zotu1415,Zotu684,1,pp
Zotu1415,Zotu2140,-1,np
Zotu1698,Zotu4125,1,pp
Zotu1698,Zotu1710,-1,np
Zotu265,Zotu995,-1,np
Zotu265,Zotu1076,1,pp
Zotu265,Zotu2009,1,pp
Zotu136,Zotu468,1,pp
Zotu293,Zotu1439,1,pp
Zotu293,Zotu6838,1,pp
Zotu293,Zotu6307,1,pp
Zotu133,Zotu1706,-1,np
Zotu7645,Zotu1818,-1,np
Zotu5076,Zotu5009,1,pp
Zotu5076,Zotu1809,1,pp
Zotu5076,Zotu1532,-1,np
Zotu283,Zotu2163,1,pp
Zotu283,Zotu766,1,pp
Zotu4248,Zotu336,-1,np
Zotu2669,Zotu8,-1,np
Zotu4659,Zotu2621,-1,np
Zotu4659,Zotu3229,1,pp
Zotu684,Zotu2140,-1,np
Zotu1676,Zotu1376,-1,np
Zotu1676,Zotu803,-1,np
Zotu1676,Zotu1026,-1,np
Zotu4637,Zotu2748,1,pp
Zotu777,Zotu709,-1,np
Zotu777,Zotu1581,1,pp
Zotu476,Zotu346,1,pp
Zotu476,Zotu4967,-1,np
Zotu1525,Zotu1977,-1,np
Zotu4317,Zotu1375,1,pp
Zotu4317,Zotu2002,-1,np
Zotu1092,Zotu1227,1,pp
Zotu4374,Zotu1786,1,pp
Zotu3934,Zotu1566,1,pp
Zotu3934,Zotu341,-1,np
Zotu3934,Zotu2310,1,pp
Zotu1820,Zotu1200,1,pp
Zotu1014,Zotu2744,1,pp
Zotu1329,Zotu4018,-1,np
Zotu16362,Zotu2709,1,pp
Zotu16362,Zotu4136,1,pp
Zotu17692,Zotu1054,1,pp
Zotu17692,Zotu711,1,pp
Zotu1466,Zotu1908,-1,np
Zotu1586,Zotu842,-1,np
Zotu1284,Zotu3162,1,pp
Zotu2389,Zotu19,1,pp
Zotu2389,Zotu18441,-1,np
Zotu2389,Zotu1609,-1,np
Zotu1555,Zotu54,1,pp
Zotu2878,Zotu3422,1,pp
Zotu4039,Zotu3223,1,pp
Zotu477,Zotu2832,1,pp
Zotu4198,Zotu1006,1,pp
Zotu4198,Zotu3427,1,pp
Zotu564,Zotu2187,-1,np
Zotu629,Zotu1543,1,pp
Zotu362,Zotu525,-1,np
Zotu362,Zotu3922,-1,np
Zotu362,Zotu4247,1,pp
Zotu548,Zotu1712,1,pp
Zotu548,Zotu917,-1,np
Zotu830,Zotu2497,1,pp
Zotu274,Zotu122,1,pp
Zotu274,Zotu2011,-1,np
Zotu274,Zotu4439,-1,np
Zotu274,Zotu3414,-1,np
Zotu1640,Zotu2594,1,pp
Zotu1640,Zotu841,1,pp
Zotu1640,Zotu457,1,pp
Zotu823,Zotu300,1,pp
Zotu4594,Zotu3642,1,pp
Zotu4594,Zotu7147,1,pp
Zotu2238,Zotu2631,1,pp
Zotu2238,Zotu683,-1,np
Zotu2238,Zotu831,-1,np
Zotu1294,Zotu5867,1,pp
Zotu3085,Zotu359,1,pp
Zotu3085,Zotu5542,-1,np
Zotu3657,Zotu85,-1,np
Zotu3657,Zotu928,-1,np
Zotu481,Zotu839,1,pp
Zotu1375,Zotu2102,1,pp
Zotu1322,Zotu1450,1,pp
Zotu59,Zotu2891,-1,np
Zotu59,Zotu3234,-1,np
Zotu4102,Zotu238,1,pp
Zotu1153,Zotu2329,1,pp
Zotu1153,Zotu1861,1,pp
Zotu2281,Zotu485,-1,np
Zotu2281,Zotu1096,1,pp
Zotu2281,Zotu520,1,pp
Zotu4500,Zotu1522,1,pp
Zotu3930,Zotu3589,1,pp
Zotu3930,Zotu2480,1,pp
Zotu7376,Zotu724,1,pp
Zotu2517,Zotu2139,1,pp
Zotu1233,Zotu2694,-1,np
Zotu425,Zotu48,1,pp
Zotu2013,Zotu3979,-1,np
Zotu747,Zotu1495,1,pp
Zotu1250,Zotu3027,1,pp
Zotu675,Zotu1670,-1,np
Zotu400,Zotu2126,-1,np
Zotu400,Zotu2422,-1,np
Zotu2535,Zotu150,1,pp
Zotu2566,Zotu4409,1,pp
Zotu2566,Zotu6950,-1,np
Zotu7979,Zotu776,-1,np
Zotu7979,Zotu699,1,pp
Zotu7497,Zotu2094,1,pp
Zotu7497,Zotu746,1,pp
Zotu7497,Zotu8257,1,pp
Zotu1787,Zotu1419,-1,np
Zotu1787,Zotu1932,1,pp
Zotu2168,Zotu4018,1,pp
Zotu1873,Zotu995,-1,np
Zotu1873,Zotu2004,1,pp
Zotu1873,Zotu1076,1,pp
Zotu1079,Zotu935,-1,np
Zotu1079,Zotu4147,1,pp
Zotu1379,Zotu7911,-1,np
Zotu1379,Zotu1112,-1,np
Zotu1379,Zotu628,1,pp
Zotu1379,Zotu402,-1,np
Zotu2407,Zotu2257,-1,np
Zotu6119,Zotu2754,1,pp
Zotu18638,Zotu1115,1,pp
Zotu18638,Zotu2556,1,pp
Zotu18001,Zotu1161,-1,np
Zotu18001,Zotu1686,1,pp
Zotu334,Zotu3032,-1,np
Zotu268,Zotu2671,1,pp
Zotu128,Zotu764,-1,np
Zotu338,Zotu1009,-1,np
Zotu1298,Zotu231,1,pp
Zotu467,Zotu6001,-1,np
Zotu467,Zotu649,-1,np
Zotu645,Zotu1007,1,pp
Zotu645,Zotu165,-1,np
Zotu645,Zotu5251,1,pp
Zotu13,Zotu582,-1,np
Zotu13,Zotu1779,-1,np
Zotu972,Zotu7265,-1,np
Zotu972,Zotu3626,1,pp
Zotu108,Zotu60,1,pp
Zotu130,Zotu705,-1,np
Zotu551,Zotu389,-1,np
Zotu551,Zotu992,1,pp
Zotu174,Zotu93,-1,np
Zotu326,Zotu2564,-1,np
Zotu261,Zotu2495,1,pp
Zotu361,Zotu973,-1,np
Zotu361,Zotu3504,1,pp
Zotu361,Zotu815,1,pp
Zotu361,Zotu1410,1,pp
Zotu1395,Zotu2166,-1,np
Zotu11972,Zotu65,-1,np
Zotu11972,Zotu6527,1,pp
Zotu11972,Zotu2952,-1,np
Zotu3753,Zotu788,-1,np
Zotu84,Zotu535,1,pp
Zotu4929,Zotu267,1,pp
Zotu107,Zotu389,-1,np
Zotu1105,Zotu3053,1,pp
Zotu3884,Zotu18898,-1,np
Zotu181,Zotu1171,1,pp
Zotu574,Zotu1319,1,pp
Zotu7877,Zotu2482,1,pp
Zotu7877,Zotu3504,1,pp
Zotu7877,Zotu1547,1,pp
Zotu2485,Zotu3675,-1,np
Zotu2791,Zotu1097,1,pp
Zotu1747,Zotu3585,-1,np
Zotu2155,Zotu295,1,pp
Zotu471,Zotu846,-1,np
Zotu959,Zotu188,1,pp
Zotu5357,Zotu1800,1,pp
Zotu523,Zotu2466,-1,np
Zotu948,Zotu3139,-1,np
Zotu83,Zotu5105,-1,np
Zotu83,Zotu5655,-1,np
Zotu2266,Zotu1656,-1,np
Zotu705,Zotu93,1,pp
Zotu705,Zotu3217,1,pp
Zotu472,Zotu3870,-1,np
Zotu472,Zotu1950,-1,np
Zotu2327,Zotu4335,1,pp
Zotu2327,Zotu9001,1,pp
Zotu2327,Zotu3219,1,pp
Zotu2327,Zotu2766,1,pp
Zotu2020,Zotu233,-1,np
Zotu1022,Zotu1994,1,pp
Zotu1759,Zotu5035,-1,np
Zotu4200,Zotu6586,-1,np
Zotu4200,Zotu936,-1,np
Zotu4200,Zotu2304,1,pp
Zotu4200,Zotu857,-1,np
Zotu1479,Zotu1889,1,pp
Zotu2094,Zotu4337,1,pp
Zotu2094,Zotu896,1,pp
Zotu2094,Zotu3074,1,pp
Zotu2955,Zotu3890,1,pp
Zotu3675,Zotu258,1,pp
Zotu1179,Zotu5205,1,pp
Zotu2928,Zotu160,1,pp
Zotu2928,Zotu2457,1,pp
Zotu7157,Zotu353,-1,np
Zotu7157,Zotu3759,-1,np
Zotu3610,Zotu396,-1,np
Zotu3610,Zotu106,-1,np
Zotu3379,Zotu2312,1,pp
Zotu3379,Zotu1176,1,pp
Zotu7911,Zotu370,-1,np
Zotu3796,Zotu1465,1,pp
Zotu3796,Zotu12744,-1,np
Zotu3796,Zotu290,-1,np
Zotu5375,Zotu1199,-1,np
Zotu114,Zotu172,1,pp
Zotu114,Zotu1317,1,pp
Zotu32,Zotu8749,-1,np
Zotu165,Zotu5851,1,pp
Zotu122,Zotu4439,-1,np
Zotu122,Zotu13412,-1,np
Zotu122,Zotu2569,-1,np
Zotu3967,Zotu2753,1,pp
Zotu2808,Zotu461,-1,np
Zotu2808,Zotu1795,-1,np
Zotu1215,Zotu1102,1,pp
Zotu1215,Zotu1018,-1,np
Zotu995,Zotu1076,-1,np
Zotu995,Zotu2334,-1,np
Zotu16015,Zotu6160,-1,np
Zotu2302,Zotu8285,1,pp
Zotu34,Zotu3452,1,pp
Zotu37,Zotu1211,1,pp
Zotu19,Zotu18441,-1,np
Zotu19,Zotu1609,-1,np
Zotu359,Zotu5542,-1,np
Zotu1791,Zotu1700,1,pp
Zotu736,Zotu999,-1,np
Zotu437,Zotu1226,1,pp
Zotu437,Zotu2668,-1,np
Zotu437,Zotu1096,-1,np
Zotu437,Zotu520,-1,np
Zotu156,Zotu833,1,pp
Zotu2984,Zotu3226,-1,np
Zotu981,Zotu5205,1,pp
Zotu1211,Zotu63,-1,np
Zotu406,Zotu812,1,pp
Zotu93,Zotu8416,1,pp
Zotu2892,Zotu7844,1,pp
Zotu2892,Zotu5594,1,pp
Zotu582,Zotu1779,1,pp
Zotu1010,Zotu613,1,pp
Zotu889,Zotu526,1,pp
Zotu3735,Zotu3374,-1,np
Zotu65,Zotu6527,-1,np
Zotu5774,Zotu2204,-1,np
Zotu1914,Zotu1113,-1,np
Zotu1989,Zotu1560,-1,np
Zotu682,Zotu1016,1,pp
Zotu2526,Zotu12772,-1,np
Zotu844,Zotu1990,1,pp
Zotu4059,Zotu2381,-1,np
Zotu854,Zotu1388,1,pp
Zotu405,Zotu3703,-1,np
Zotu1056,Zotu2033,1,pp
Zotu1495,Zotu418,1,pp
Zotu169,Zotu1199,-1,np
Zotu2786,Zotu8674,1,pp
Zotu2786,Zotu975,1,pp
Zotu503,Zotu2161,1,pp
Zotu503,Zotu1831,1,pp
Zotu208,Zotu4726,-1,np
Zotu211,Zotu3579,1,pp
Zotu4074,Zotu483,-1,np
Zotu2674,Zotu2629,-1,np
Zotu1143,Zotu3493,-1,np
Zotu1143,Zotu837,1,pp
Zotu3770,Zotu123,1,pp
Zotu1672,Zotu2540,-1,np
Zotu5179,Zotu4794,1,pp
Zotu973,Zotu1410,-1,np
Zotu973,Zotu1686,-1,np
Zotu9505,Zotu13675,1,pp
Zotu2203,Zotu2107,1,pp
Zotu2203,Zotu1950,1,pp
Zotu3997,Zotu1281,1,pp
Zotu4537,Zotu4468,1,pp
Zotu4537,Zotu2019,-1,np
Zotu4537,Zotu3083,1,pp
Zotu4734,Zotu237,-1,np
Zotu5008,Zotu18898,-1,np
Zotu4161,Zotu335,-1,np
Zotu4161,Zotu699,-1,np
Zotu3878,Zotu1947,-1,np
Zotu3878,Zotu1036,1,pp
Zotu4985,Zotu183,-1,np
Zotu4124,Zotu5832,-1,np
Zotu6838,Zotu6307,1,pp
Zotu3584,Zotu398,1,pp
Zotu1350,Zotu2004,1,pp
Zotu3608,Zotu7003,1,pp
Zotu3608,Zotu2547,1,pp
Zotu5227,Zotu232,-1,np
Zotu2594,Zotu457,1,pp
Zotu4542,Zotu2058,1,pp
Zotu2348,Zotu2304,-1,np
Zotu2211,Zotu2562,1,pp
Zotu2211,Zotu954,1,pp
Zotu1273,Zotu1664,-1,np
Zotu4468,Zotu3083,1,pp
Zotu4468,Zotu4696,1,pp
