Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu2317,2,0,0,5.25E-180,1,122,0,0
Zotu3370,3,40,102,2.32E-93,0.333333333,4,0.383482494,0
Zotu373,1,0,0,1.47800978761828e-311,0,350,0,0
Zotu421,2,1,1,1.25E-245,0,147,0,0
Zotu1884,1,0,0,1.47800978761828e-311,0,348,0,0
Zotu2840,1,0,0,1.47800978761828e-311,0,347,0,0
Zotu1598,1,0,0,1.21E-106,0,10,-1.226869322,0
Zotu1931,2,0,0,1.64E-164,1,98,0,0
Zotu474,2,0,0,1.64E-164,1,121,0,0
Zotu20723,1,0,0,6.23E-246,0,193,0,0
Zotu269,2,3,3,7.86E-161,0,36,0,0
Zotu38,3,0.666666667,2,1.52E-104,0.666666667,10,0.649519053,0
Zotu3069,3,0,0,4.70E-103,1,78,0,0
Zotu627,1,0,0,7.39E-06,0,0,-1.268275435,0
Zotu457,3,49,126,3.10E-92,0.333333333,4,0.383482494,0
Zotu4426,1,0,0,1.47800978761828e-311,0,343,0,0
Zotu751,3,7,7,2.71E-155,0,23,1.224744871,0
Zotu3127,1,0,0,1.47800978761828e-311,0,342,0,0
Zotu19157,2,0,0,4.19E-133,1,82,-1,0
Zotu19274,3,2,2,1.92E-164,0.333333333,98,1.414213562,0
Zotu3044,1,0,0,4.22E-06,0,0,-1.268275435,0
Zotu5251,2,2,2,3.68E-220,0,66,1,0
Zotu3957,1,0,0,2.27E-220,0,69,-1,0
Zotu371,1,0,0,4.49E-154,0,20,-1.322875656,0
Zotu3406,1,0,0,1.47800978761828e-311,0,338,0,0
Zotu17470,5,1.25,5,1.07E-35,0.7,48,0.935414347,0
Zotu19586,1,0,0,8.87E-165,0,97,-1.414213562,0
Zotu4261,2,6,7,7.05E-106,0,19,-0.447213595,0
Zotu15945,3,384,3850,0.000578138,0.333333333,0,-0.121172812,0
Zotu422,2,0,0,0.00030241,1,0,-0.694724124,0
Zotu5018,3,0,0,4.70E-103,1,67,0,0
Zotu4095,3,0,0,4.70E-103,1,59,0,0
Zotu19315,2,1,1,1.25E-245,0,189,0,0
Zotu2800,2,20,25,3.50E-126,0,12,-0.267261242,0
Zotu3755,3,7,7,2.71E-155,0,22,1.224744871,0
Zotu18831,1,0,0,1.47800978761828e-311,0,336,0,0
Zotu1501,1,0,0,1.47800978761828e-311,0,335,0,0
Zotu193,4,299.4119048,2961,0.026686924,0.5,0,0.452378499,0
