Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu4822,3,4,6,2.17E-64,0.333333333,61,0.707106781,0
Zotu3610,1,0,0,2.00E-122,0,145,0,0
Zotu5507,2,2,2,3.21E-110,0,60,1,0
Zotu3379,1,0,0,3.94E-153,0,273,0,0
Zotu3796,1,0,0,1.98E-110,0,56,-1,0
Zotu5358,4,963,45860,1.55E-05,0.166666667,5,1.068103492,0
Zotu2868,2,0,0,1.11E-06,1,2,-0.313112146,0
Zotu114,7,489,12237,0.000887619,0.19047619,1,2.17644914,0
Zotu32,2,0,0,1.88E-69,1,67,-1,0
Zotu51,3,6.666666667,14,3.35E-07,0.333333333,1,-0.123195234,0
Zotu122,3,114,672,1.06E-32,0.333333333,3,-0.062136977,0
Zotu942,2,70.5,9165,1.40E-06,0,5,-1.186781658,0
Zotu485,1,0,0,2.63E-07,0,5,-2.314224233,0
Zotu4869,1,0,0,0.000130039,0,12,-0.874157276,0
Zotu3568,1,0,0,3.94E-153,0,261,0,0
Zotu5717,2,0,0,2.03E-91,1,86,0,0
Zotu943,1,0,0,3.94E-153,0,240,0,0
Zotu1118,2,0,0,5.65E-72,1,11,0,0
Zotu995,2,3,3,3.65E-104,0,40,0.816496581,0
Zotu13786,2,560,7270,4.94E-05,0,2,-0.313112146,0
Zotu16015,3,563,8983,0.003676341,0,12,1.262671621,0
Zotu27,5,48,3630,3.49E-10,0.8,0,0.76013979,0
Zotu2302,1,0,0,3.94E-153,0,381,0,0
Zotu110,2,423,4368,9.28E-06,0,2,-0.313112146,0
Zotu37,3,20,20,5.37E-45,0,10,0.294883912,0
Zotu339,4,1.8,9,0.000498559,0.833333333,1,0.451715859,0
Zotu278,3,0,0,7.26E-08,1,5,-0.059339083,0
Zotu15259,1,0,0,2.00E-122,0,143,0,0
Zotu359,1,0,0,3.94E-153,0,221,0,0
Zotu736,2,0,0,0.048478561,1,4,-0.73698178,0
Zotu437,6,356.4378917,12574,0.218246793,0.266666667,4,1.585627467,0
Zotu156,2,1,1,4.00E-122,0,138,0,0
Zotu2984,1,0,0,3.94E-153,0,239,0,0
Zotu981,3,0,0,3.21E-46,1,66,-0.267261242,0
Zotu963,2,2048,24514,0.001288937,0,2,-0.313112146,0
Zotu221,3,0,0,2.54E-55,1,63,0,0
Zotu1211,5,267.6666667,13609,5.24E-13,0.1,0,0.76013979,0
Zotu440,3,1349,64357,6.25E-05,0,1,-0.123195234,0
Zotu406,5,17.33333333,73,1.80E-30,0.5,6,1.47570334,0
Zotu761,1,0,0,1.17E-64,0,41,-1.069044968,0
Zotu93,4,2092,156648,0.039441823,0.166666667,4,0.424322843,0
Zotu470,3,213.5,18333,1.45E-06,0,5,-0.059339083,0
Zotu1017,1,0,0,3.94E-153,0,209,0,0
Zotu2892,4,15,19,8.18E-75,0,32,2,0
Zotu582,1,0,0,2.00E-122,0,128,0,0
Zotu2400,1,0,0,5.66E-74,0,30,-0.894427191,0
Zotu1010,5,1596.620695,101512,0.226759434,0.5,4,1.004975155,0
Zotu889,2,48.66666667,4606,4.81E-07,0,1,-0.698106328,0
Zotu2006,4,57,57,1.43E-80,0,7,2.479704855,0
Zotu2454,1,0,0,3.94E-153,0,226,0,0
Zotu2748,3,29.16666667,219,1.97E-32,0,3,-0.062136977,0
Zotu4612,1,0,0,8.23E-64,0,8,-1.319455894,0
Zotu65,4,1.8,9,0.000498559,0.833333333,1,0.451715859,0
Zotu2691,2,0,0,3.79E-84,1,115,0,0
Zotu5774,4,1.5,3,3.05E-55,0.5,65,1.224744871,0
Zotu2919,2,4,4,3.65E-104,0,38,0.816496581,0
Zotu4656,2,2,2,3.21E-110,0,51,1,0
Zotu525,1,0,0,3.94E-153,0,297,0,0
Zotu2502,2,0,0,2.03E-91,1,82,0,0
Zotu2428,2,201.5,2896,0.001286934,0,2,-0.313112146,0
Zotu1989,4,16,16,3.63E-74,0.166666667,18,2.309401077,0
Zotu1911,1,0,0,1.58E-88,0,16,-0.989949494,0
Zotu682,5,2350.333333,137183,6.87E-05,0.1,5,1.068103492,0.32
Zotu844,4,96.33333333,202,7.78E-31,0,6,0.767365737,0
Zotu405,6,26,26,1.48E-44,0.266666667,10,2.506513255,0
Zotu1703,1,0,0,3.94E-153,0,191,0,0
Zotu1266,2,6,7,3.70E-75,0,32,0,0
Zotu6061,1,0,0,3.94E-153,0,246,0,0
Zotu503,1,0,0,2.00E-122,0,158,0,0
Zotu205,1,0,0,3.94E-153,0,187,0,0
Zotu208,1,0,0,1.79E-64,0,14,-0.707106781,0
Zotu211,4,1709.166667,139052,0.003749251,0.166666667,4,0.424322843,0
Zotu1143,2,15,15,2.08E-84,0,17,0.242535625,0
Zotu3813,3,15,15,4.33E-89,0,15,1.603567451,0
Zotu2008,7,56,4372,4.09E-10,0.476190476,0,1.926865979,0
Zotu1672,1,0,0,3.94E-153,0,231,0,0
Zotu2474,2,7,7,1.87E-84,0,17,0.242535625,0
Zotu1319,1,0,0,1.83E-104,0,72,-0.577350269,0
Zotu3243,3,5,5,2.85E-98,0,33,1.75,0
Zotu3997,1,0,0,3.94E-153,0,240,0,0
Zotu2920,1,0,0,2.00E-122,0,127,0,0
Zotu4366,1,0,0,3.94E-153,0,207,0,0
Zotu5008,1,0,0,3.94E-153,0,254,0,0
Zotu3625,1,0,0,3.94E-153,0,197,0,0
Zotu4161,1,0,0,1.81E-06,0,2,-1.409004655,0
Zotu6248,1,0,0,3.94E-153,0,175,0,0
Zotu9824,1,0,0,3.94E-153,0,173,0,0
Zotu3584,1,0,0,3.94E-153,0,208,0,0
Zotu1350,1,0,0,3.94E-153,0,243,0,0
Zotu2594,1,0,0,1.98E-110,0,46,-1,0
Zotu4542,4,11.5,74,1.06E-31,0.666666667,3,0.745643719,0
Zotu1273,1,0,0,3.94E-153,0,170,0,0
Zotu2136,1,0,0,2.00E-122,0,157,0,0
Zotu2058,1,0,0,3.94E-153,0,177,0,0
Zotu1279,3,9,10,6.66E-61,0.333333333,9,0.721994872,0
Zotu2004,1,0,0,3.94E-153,0,280,0,0
Zotu4378,1,0,0,2.36E-61,0,9,-1.547131869,0
Zotu4143,1,0,0,1.98E-110,0,47,-1,0
Zotu3717,1,0,0,0.001150014,0,2,-1.409004655,0
Zotu2258,1,0,0,1.83E-104,0,78,-0.577350269,0
Zotu1419,1,0,0,1.98E-110,0,49,-1,0
Zotu385,3,55.23809524,3822,1.60E-13,0.666666667,0,-0.406586399,0
Zotu1842,1,0,0,3.94E-153,0,178,0,0
Zotu3650,1,0,0,1.79E-64,0,14,-0.707106781,0
Zotu4424,1,0,0,2.05E-84,0,92,-1.414213562,0
Zotu16453,1,0,0,3.94E-153,0,205,0,0
Zotu17865,2,0,0,2.03E-91,1,104,0,0
Zotu2946,3,2.333333333,9,6.76E-06,0.666666667,5,-0.059339083,0
Zotu788,1,0,0,3.94E-153,0,387,0,0
Zotu4349,1,0,0,2.00E-122,0,165,0,0
Zotu2528,1,0,0,3.94E-153,0,381,0,0
Zotu4491,2,0,0,1.09E-65,1,13,-1,0
Zotu3565,2,10,10,6.41E-97,0,19,0.577350269,0
Zotu4997,1,0,0,3.94E-153,0,372,0,0
Zotu7272,2,0,0,3.79E-84,1,109,0,0
Zotu3328,2,0,0,2.03E-91,1,105,0,0
Zotu2844,1,0,0,3.94E-153,0,387,0,0
Zotu5906,1,0,0,3.94E-153,0,360,0,0
Zotu2181,1,0,0,3.94E-153,0,357,0,0
Zotu11218,1,0,0,3.94E-153,0,352,0,0
Zotu4628,3,0,0,7.26E-08,1,5,-0.059339083,0
Zotu4101,3,0.666666667,2,2.70E-57,0.666666667,62,0.353553391,0
Zotu20778,1,0,0,3.94E-153,0,346,0,0
Zotu2365,1,0,0,1.98E-110,0,45,-1,0
Zotu1148,2,0,0,2.03E-91,1,113,0,0
Zotu5035,3,7,7,1.11E-95,0,28,1.788854382,0
Zotu2284,2,0,0,2.03E-91,1,79,0,0
Zotu2796,1,0,0,1.83E-104,0,71,-0.577350269,0
Zotu1131,1,0,0,5.71E-101,0,31,-1.414213562,0
Zotu15630,4,4655,254675,0.016255451,0.166666667,4,-0.156329469,0.375
Zotu5901,2,0,0,2.03E-91,1,108,0,0
Zotu2165,1,0,0,1.83E-104,0,75,-0.577350269,0
Zotu216,1,0,0,3.94E-153,0,346,0,0
Zotu2903,1,0,0,3.94E-153,0,326,0,0
Zotu1680,1,0,0,3.44E-11,0,0,-1.573312588,0
Zotu2395,2,0,0,2.03E-91,1,108,0,0
Zotu2272,1,0,0,2.00E-122,0,130,0,0
Zotu10093,2,0,0,2.03E-91,1,84,0,0
Zotu4593,1,0,0,2.00E-122,0,141,0,0
Zotu1679,3,1,2,2.45E-57,0.333333333,62,0.353553391,0
Zotu10027,3,1412,21681,0.001339054,0,2,0.782780364,0
Zotu9746,2,0,0,2.03E-91,1,104,0,0
Zotu49,6,195.8221815,7032,0.352181988,0.666666667,4,1.585627467,0
Zotu82,1,0,0,3.94E-153,0,301,0,0
Zotu5381,2,0,0,2.03E-91,1,103,0,0
Zotu3032,2,0,0,2.55E-74,1,18,0,0
Zotu5,6,195.8221815,7032,0.352181988,0.666666667,4,1.585627467,0
Zotu14,8,3122.726925,138696,0.411517823,0.392857143,4,2.746932091,0
Zotu899,1,0,0,3.94E-153,0,285,0,0
Zotu11480,1,0,0,3.94E-153,0,284,0,0
Zotu3449,4,1595,73519,0.000320442,0.166666667,1,0.451715859,0
Zotu28,1,0,0,9.47E-06,0,2,-1.409004655,0
Zotu1226,3,17,17,5.23E-88,0,16,1.555634919,0
Zotu11744,1,0,0,3.94E-153,0,278,0,0
Zotu15100,1,0,0,0.000161329,0,1,-1.273017422,0
Zotu8028,2,0,0,2.03E-91,1,111,0,0
Zotu6277,3,2303,127553,0.041485061,0.666666667,4,-0.156329469,0
Zotu8199,2,5.765880942,32,0.006427525,0,4,-0.73698178,0
Zotu1743,2,54.23102524,2199,0.010942845,0,4,-0.73698178,0
Zotu2739,1,0,0,2.00E-122,0,156,0,0
Zotu96,1,0,0,0.002954503,0,4,-1.317634092,0
Zotu172,1,0,0,9.61E-06,0,2,-1.409004655,0
Zotu6179,1,0,0,2.00E-122,0,146,0,0
Zotu10,3,2303,127553,0.041485061,0.666666667,4,-0.156329469,0
Zotu95,2,0,0,3.79E-84,1,115,0,0
Zotu9319,1,0,0,2.06E-88,0,16,-0.989949494,0
Zotu5940,1,0,0,1.59E-45,0,10,-1.179535649,0
Zotu395,3,0.5,1,2.41E-69,0.666666667,67,1,0
Zotu2606,2,143,1458,9.94E-06,0,2,-0.313112146,0
Zotu838,2,0,0,2.03E-91,1,84,0,0
Zotu2967,2,0,0,2.03E-91,1,102,0,0
Zotu20318,1,0,0,3.94E-153,0,248,0,0
Zotu18,2,0,0,2.03E-91,1,112,0,0
Zotu2007,2,0,0,1.11E-06,1,2,-0.313112146,0
Zotu4655,2,0,0,2.03E-91,1,97,0,0
Zotu17093,4,5,8,2.77E-57,0.166666667,62,1.414213562,0
Zotu848,3,135,9164,1.49E-05,0.333333333,5,-0.059339083,0
Zotu903,2,0,0,0.048478561,1,4,-0.73698178,0
Zotu11,1,0,0,0.000130039,0,12,-0.874157276,0
Zotu15258,3,278,5800,6.72E-05,0.666666667,2,0.782780364,0
Zotu92,3,0.666666667,2,2.70E-57,0.666666667,62,0.353553391,0
Zotu378,3,272.2016873,2912,0.001824788,0,4,-0.156329469,0
Zotu933,2,32.9713473,225,0.047274168,0,4,-0.73698178,0
Zotu13381,1,0,0,3.94E-153,0,329,0,0
Zotu69,3,3804,56836,0.033662239,0,2,-0.313112146,0.444444444
Zotu4342,4,1,2,3.72E-46,0.666666667,66,1.069044968,0
Zotu539,1,0,0,3.94E-153,0,353,0,0
Zotu1622,1,0,0,0.000125585,0,12,-0.874157276,0
Zotu12146,2,0,0,3.79E-84,1,109,0,0
Zotu5424,1,0,0,4.67E-81,0,7,-1.02105494,0
Zotu353,1,0,0,3.94E-153,0,233,0,0
Zotu618,1,0,0,2.00E-122,0,160,0,0
Zotu6475,4,207,11946,2.19E-10,0.5,0,0.176776695,0
Zotu4434,1,0,0,4.25E-96,0,27,-0.894427191,0
Zotu974,2,0,0,2.03E-91,1,83,0,0
Zotu3561,1,0,0,1.05E-13,0,0,-1.573312588,0
Zotu965,1,0,0,3.94E-153,0,382,0,0
Zotu7364,2,9,9,4.03E-72,0,11,0,0
Zotu11516,3,285,4495,0.000715462,0,12,1.262671621,0
Zotu14029,2,22,43,2.10E-31,0,6,-0.64930947,0
Zotu225,4,565,5825,5.29E-05,0,2,1.878672873,0
Zotu17,1,0,0,3.94E-153,0,223,0,0
Zotu1228,1,0,0,3.94E-153,0,222,0,0
Zotu4632,2,0,0,2.03E-91,1,84,0,0
Zotu18918,2,0,0,2.03E-91,1,90,0,0
Zotu16589,1,0,0,1.98E-110,0,44,-1,0
Zotu6780,1,0,0,3.94E-153,0,380,0,0
Zotu6398,1,0,0,3.94E-153,0,219,0,0
Zotu4744,1,0,0,8.36E-99,0,23,-1.58113883,0
Zotu710,1,0,0,4.67E-81,0,7,-1.02105494,0
Zotu1706,1,0,0,2.00E-122,0,140,0,0
Zotu412,2,0,0,2.03E-91,1,82,0,0
Zotu3519,2,3,3,3.65E-104,0,40,0.816496581,0
Zotu5061,1,0,0,3.94E-153,0,341,0,0
Zotu490,3,3,3,5.48E-104,0,77,1.732050808,0
Zotu2115,1,0,0,2.00E-122,0,131,0,0
Zotu2379,1,0,0,2.00E-122,0,147,0,0
Zotu5518,2,0,0,3.79E-84,1,81,0,0
Zotu4462,2,1,1,4.00E-122,0,139,0,0
Zotu1457,1,0,0,3.94E-153,0,356,0,0
Zotu5672,6,130.5,373,9.18E-31,0.266666667,6,2.184040944,0
Zotu2054,1,0,0,1.83E-104,0,76,-0.577350269,0
Zotu884,1,0,0,3.94E-153,0,214,0,0
Zotu1793,1,0,0,3.94E-153,0,213,0,0
Zotu594,2,2,2,3.21E-110,0,45,1,0
Zotu4250,3,4,8,1.50E-60,0.666666667,9,0.721994872,0
Zotu1029,2,2,2,3.21E-110,0,56,1,0
Zotu980,4,187.5,13809,6.80E-07,0.5,1,0.451715859,0
Zotu2894,1,0,0,2.63E-96,0,29,-0.894427191,0
Zotu3576,2,2,2,3.21E-110,0,60,1,0
Zotu2482,2,24,61,7.61E-33,0,3,-0.869917672,0
Zotu1113,1,0,0,3.94E-153,0,211,0,0
Zotu3473,1,0,0,3.94E-153,0,236,0,0
Zotu4986,2,0,0,2.03E-91,1,112,0,0
Zotu1579,2,9,10,3.50E-75,0,21,0,0
Zotu2495,1,0,0,1.83E-104,0,75,-0.577350269,0
Zotu1201,1,0,0,3.94E-153,0,207,0,0
Zotu2794,1,0,0,3.94E-153,0,217,0,0
Zotu908,1,0,0,2.00E-122,0,131,0,0
Zotu4256,1,0,0,3.94E-153,0,223,0,0
Zotu1203,1,0,0,3.94E-153,0,325,0,0
Zotu1416,1,0,0,3.94E-153,0,204,0,0
Zotu1332,2,2,2,3.21E-110,0,57,1,0
Zotu839,1,0,0,1.83E-104,0,77,-0.577350269,0
Zotu2066,1,0,0,2.00E-122,0,130,0,0
Zotu1935,2,0,0,2.03E-91,1,105,0,0
Zotu1536,1,0,0,3.94E-153,0,237,0,0
Zotu125,1,0,0,0.000643429,0,4,-1.317634092,0
Zotu187,5,1945,111480,0.000821138,0.5,1,1.026626953,0
Zotu518,1,0,0,3.94E-153,0,220,0,0
Zotu141,2,42,84,2.11E-31,0,6,-0.64930947,0
Zotu843,1,0,0,3.94E-153,0,287,0,0
Zotu300,1,0,0,2.98E-89,0,15,-1.069044968,0
Zotu581,3,0,0,1.07E-44,1,10,0.294883912,0
Zotu1128,4,87,198,1.55E-30,0.5,6,0.767365737,0
Zotu617,3,2375,141484,0.000310981,0.333333333,1,-0.698106328,0.444444444
Zotu349,2,22,43,5.69E-32,0,6,-0.64930947,0
Zotu111,1,0,0,0.003424855,0,12,-0.874157276,0
Zotu3108,2,183,9199,2.31E-06,0,1,-0.698106328,0
Zotu273,1,0,0,3.94E-153,0,197,0,0
Zotu16975,2,0,0,2.03E-91,1,117,0,0
Zotu8356,1,0,0,1.18E-98,0,33,-0.75,0
Zotu1191,1,0,0,2.00E-122,0,128,0,0
Zotu1295,2,0,0,3.71E-31,1,6,-0.64930947,0
Zotu4830,1,0,0,3.94E-153,0,195,0,0
Zotu712,1,0,0,3.94E-153,0,301,0,0
Zotu677,1,0,0,3.94E-153,0,247,0,0
Zotu746,1,0,0,3.94E-153,0,194,0,0
Zotu2099,1,0,0,1.83E-104,0,39,-1.224744871,0
Zotu3416,4,147.5,777,8.12E-32,0.166666667,3,0.745643719,0
Zotu4776,1,0,0,1.47E-75,0,21,-1.048808848,0
Zotu1947,1,0,0,1.83E-104,0,74,-0.577350269,0
Zotu3456,1,0,0,3.94E-153,0,310,0,0
Zotu1222,1,0,0,5.51E-81,0,7,-1.02105494,0
Zotu1170,1,0,0,3.67E-76,0,26,-1,0
Zotu2255,2,0,0,2.03E-91,1,96,0,0
Zotu1991,1,0,0,2.00E-122,0,161,0,0
Zotu3058,1,0,0,3.94E-153,0,193,0,0
Zotu5104,1,0,0,2.00E-122,0,132,0,0
Zotu1480,1,0,0,3.94E-153,0,320,0,0
Zotu3695,3,2.5,5,1.46E-65,0.666666667,13,1,0
Zotu1112,1,0,0,1.18E-98,0,35,-0.75,0
Zotu2554,1,0,0,3.94E-153,0,193,0,0
Zotu1723,1,0,0,2.00E-122,0,146,0,0
Zotu1327,1,0,0,3.94E-153,0,188,0,0
Zotu1368,1,0,0,3.94E-153,0,294,0,0
Zotu2668,1,0,0,3.94E-153,0,238,0,0
Zotu2102,1,0,0,1.98E-110,0,55,-1,0
Zotu461,1,0,0,3.94E-153,0,186,0,0
Zotu6642,3,2,2,4.44E-84,0.333333333,109,1.414213562,0
Zotu1515,1,0,0,3.94E-153,0,183,0,0
Zotu4109,3,2,2,4.44E-84,0.333333333,81,1.414213562,0
Zotu2047,3,1,2,1.33E-66,0.666666667,69,0.75,0
Zotu2204,1,0,0,3.94E-153,0,241,0,0
Zotu2338,2,2,2,3.21E-110,0,50,1,0
Zotu3164,1,0,0,3.94E-153,0,194,0,0
Zotu592,1,0,0,3.94E-153,0,182,0,0
Zotu1492,3,3,3,5.48E-104,0,73,1.732050808,0
Zotu3010,1,0,0,3.94E-153,0,184,0,0
Zotu456,1,0,0,2.00E-122,0,124,0,0
Zotu1175,1,0,0,3.94E-153,0,253,0,0
Zotu1242,1,0,0,3.94E-153,0,316,0,0
Zotu1756,2,0,0,2.03E-91,1,105,0,0
Zotu170,2,2,2,3.21E-110,0,48,1,0
Zotu2216,1,0,0,3.94E-153,0,180,0,0
