Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu38,1,0,0,2.77E-49,0,90,-0.577350269,0
Zotu3400,1,0,0,2.69E-80,0,366,0,0
Zotu431,1,0,0,2.69E-80,0,397,0,0
Zotu627,1,0,0,2.69E-80,0,348,0,0
Zotu2812,2,3,6,1.01E-24,0,10,-0.5,0
Zotu751,1,0,0,9.91E-61,0,166,0,0
Zotu19157,1,0,0,2.74E-41,0,26,-0.811107106,0
Zotu19274,1,0,0,2.69E-80,0,347,0,0
Zotu2685,1,0,0,6.62E-11,0,2,-1.166666667,0
Zotu3044,3,0,0,2.85E-18,1,56,0,0
Zotu5251,1,0,0,2.69E-80,0,346,0,0
Zotu68,3,4.5,16,1.68E-10,0.333333333,2,0.5,0
Zotu371,1,0,0,2.69E-80,0,345,0,0
Zotu1613,1,0,0,5.32E-36,0,20,-2,0
Zotu17470,1,0,0,9.91E-61,0,195,0,0
Zotu19586,2,0.5,1,4.28E-29,0,83,-0.816496581,0
Zotu15945,1,0,0,2.69E-80,0,344,0,0
Zotu310,2,0,0,3.66E-41,1,134,0,0
Zotu422,1,0,0,4.38E-34,0,18,-1.224744871,0
Zotu19315,1,0,0,1.01E-12,0,2,-1.166666667,0
Zotu1377,2,2,2,4.64E-53,0,74,1,0
Zotu1501,3,9,9,3.66E-41,0,26,1.45999279,0
Zotu193,1,0,0,2.69E-80,0,341,0,0
Zotu2335,2,0,0,1.80E-27,1,12,-0.229415734,0
Zotu1199,1,0,0,2.76E-20,0,1,-1.171700199,0
Zotu1941,1,0,0,2.69E-80,0,342,0,0
Zotu1653,1,0,0,2.69E-80,0,340,0,0
Zotu11203,1,0,0,2.69E-80,0,339,0,0
Zotu15293,2,3,3,2.77E-49,0,43,0.816496581,0
Zotu17715,2,4,5,1.72E-25,0,27,-0.447213595,0
Zotu17733,1,0,0,2.87E-53,0,70,-1,0
Zotu4705,2,0,0,3.66E-41,1,102,0,0
Zotu676,1,0,0,2.69E-80,0,337,0,0
Zotu1344,2,0,0,1.15E-19,1,1,-0.130188911,0
Zotu1469,1,0,0,1.83E-41,0,28,-1.020620726,0
Zotu1547,1,0,0,2.77E-49,0,93,-0.577350269,0
Zotu930,1,0,0,2.69E-80,0,336,0,0
Zotu4920,2,1,1,9.91E-61,0,177,0,0
Zotu4118,1,0,0,2.69E-80,0,405,0,0
Zotu828,1,0,0,2.69E-80,0,334,0,0
Zotu2811,1,0,0,2.87E-53,0,59,-1,0
Zotu4325,1,0,0,2.69E-80,0,345,0,0
Zotu2164,1,0,0,2.69E-80,0,332,0,0
Zotu1621,1,0,0,2.69E-80,0,331,0,0
Zotu918,4,24,28,2.79E-27,0.166666667,12,2.064741605,0
Zotu1716,1,0,0,9.91E-61,0,194,0,0
Zotu1840,2,3,3,2.77E-49,0,46,0.816496581,0
Zotu2586,2,0.5,1,9.20E-25,0,10,-0.5,0
Zotu1095,1,0,0,1.06E-45,0,54,-0.75,0
Zotu1020,2,0,0,1.50E-36,1,100,0,0
Zotu1907,1,0,0,2.69E-80,0,327,0,0
Zotu1729,1,0,0,9.91E-61,0,158,0,0
Zotu447,1,0,0,9.91E-61,0,162,0,0
Zotu1385,2,0,0,3.66E-41,1,126,0,0
Zotu1903,2,0,0,2.64E-11,1,2,-0.333333333,0
Zotu1539,2,0,0,3.66E-41,1,117,0,0
Zotu4865,1,0,0,2.69E-80,0,324,0,0
Zotu1408,2,0,0,1.59E-25,1,80,-0.5,0
