Source,Target,Label,inter
1674,112,1,pp
1674,741,1,pp
98,703,1,pp
98,484,1,pp
686,1470,-1,np
686,1606,1,pp
686,63,1,pp
686,1545,1,pp
1396,963,1,pp
1396,297,1,pp
1250,1149,1,pp
1250,764,1,pp
1821,436,1,pp
1821,1806,1,pp
578,1869,1,pp
774,1675,1,pp
774,312,-1,np
776,626,1,pp
776,793,1,pp
145,839,-1,np
1331,1461,1,pp
574,1260,-1,np
1831,285,1,pp
156,950,1,pp
156,2028,1,pp
1752,372,-1,np
1583,514,-1,np
1871,1542,1,pp
1871,1993,1,pp
860,653,1,pp
1266,620,-1,np
1266,744,-1,np
828,1437,1,pp
784,1811,-1,np
784,1167,1,pp
797,1376,1,pp
797,6,1,pp
1878,1637,1,pp
1833,607,1,pp
1833,1973,1,pp
1833,1829,1,pp
340,1212,-1,np
340,1176,-1,np
435,248,-1,np
435,530,1,pp
513,912,1,pp
513,2039,-1,np
640,1270,1,pp
492,2050,-1,np
492,566,1,pp
492,51,1,pp
492,767,1,pp
54,2002,-1,np
225,1873,-1,np
225,72,-1,np
736,673,-1,np
564,1509,1,pp
486,328,-1,np
446,1035,1,pp
446,102,-1,np
1047,910,-1,np
1047,771,1,pp
835,833,1,pp
170,1847,-1,np
1897,926,-1,np
1069,7,-1,np
751,1839,1,pp
751,1654,1,pp
751,980,1,pp
1721,4,1,pp
1721,1554,1,pp
179,1652,-1,np
179,428,-1,np
2029,1811,-1,np
2029,1167,1,pp
55,1673,1,pp
180,1142,1,pp
1603,1239,-1,np
1603,2046,1,pp
4,731,1,pp
1024,267,-1,np
1024,796,-1,np
696,519,-1,np
696,612,1,pp
814,768,1,pp
1160,2030,-1,np
1160,1894,1,pp
1160,243,1,pp
2021,1467,1,pp
237,639,-1,np
121,1727,1,pp
1200,1251,1,pp
1200,1029,1,pp
1923,1209,-1,np
1923,1570,1,pp
32,906,1,pp
1106,1866,1,pp
1106,765,1,pp
1735,826,-1,np
1735,322,1,pp
47,2046,1,pp
436,1806,1,pp
436,387,1,pp
1602,60,-1,np
1733,1851,1,pp
1733,1490,1,pp
1733,1215,1,pp
1237,500,-1,np
1070,579,1,pp
449,108,1,pp
1640,194,1,pp
1640,1103,-1,np
1640,1577,-1,np
1866,765,1,pp
1866,1681,1,pp
766,1178,-1,np
33,1804,1,pp
1527,252,1,pp
873,2035,-1,np
873,64,1,pp
409,1148,-1,np
1608,1549,1,pp
1608,1810,1,pp
1790,1105,1,pp
1844,1816,1,pp
1844,1835,1,pp
1844,1391,1,pp
634,50,1,pp
634,1572,1,pp
634,928,1,pp
634,1605,1,pp
634,1484,1,pp
1222,2000,1,pp
1442,1932,-1,np
2019,1783,1,pp
874,1929,1,pp
775,1715,1,pp
1573,445,1,pp
1573,1272,1,pp
2011,1190,1,pp
2011,978,-1,np
677,364,-1,np
182,1982,1,pp
182,462,-1,np
1786,1010,1,pp
1786,689,-1,np
1443,1231,-1,np
1443,725,1,pp
1443,537,-1,np
1609,1982,1,pp
702,1354,1,pp
702,1976,1,pp
702,1011,1,pp
702,865,1,pp
577,1196,1,pp
1509,1619,1,pp
16,559,1,pp
1788,1842,1,pp
453,1357,1,pp
1322,1734,-1,np
1322,2003,-1,np
1322,694,1,pp
220,1494,1,pp
276,499,1,pp
607,1970,1,pp
607,959,1,pp
929,1240,1,pp
1128,248,1,pp
863,1402,1,pp
863,1387,1,pp
110,1546,1,pp
1122,1406,1,pp
1122,1689,1,pp
623,1296,1,pp
902,1611,1,pp
902,935,1,pp
826,1281,-1,np
1798,1127,-1,np
1798,1203,-1,np
1161,1257,-1,np
1161,39,-1,np
1068,1615,1,pp
1068,969,-1,np
1873,1184,-1,np
1664,1188,1,pp
1209,95,1,pp
1574,301,1,pp
1574,1345,1,pp
2008,907,1,pp
2008,1486,1,pp
2008,622,1,pp
68,1822,1,pp
68,1567,1,pp
1578,1913,1,pp
1720,360,1,pp
737,992,1,pp
88,395,1,pp
1004,2024,1,pp
1004,1620,-1,np
133,5,1,pp
133,1382,-1,np
133,207,-1,np
1259,858,1,pp
879,1421,-1,np
879,441,-1,np
879,1380,-1,np
1141,463,-1,np
76,539,-1,np
76,1579,1,pp
76,1313,-1,np
131,69,1,pp
131,12,-1,np
2050,51,-1,np
2050,706,-1,np
224,369,1,pp
224,1092,1,pp
224,1075,1,pp
344,1690,-1,np
693,1909,1,pp
1072,644,1,pp
1072,1099,1,pp
67,1557,1,pp
67,1696,1,pp
67,1271,1,pp
67,1889,1,pp
1183,129,1,pp
1071,707,1,pp
1071,1636,1,pp
1071,332,-1,np
870,1660,1,pp
300,56,-1,np
506,188,1,pp
506,1641,1,pp
506,370,1,pp
506,1555,1,pp
439,383,1,pp
1818,611,1,pp
1364,829,-1,np
1364,63,-1,np
1364,1545,-1,np
1364,610,-1,np
318,1693,1,pp
936,1014,-1,np
2036,1546,1,pp
1816,1391,1,pp
2022,1516,1,pp
2022,1482,1,pp
129,1705,-1,np
1372,1273,1,pp
1283,43,-1,np
1283,1890,1,pp
1996,1925,1,pp
1996,1010,1,pp
1440,128,1,pp
912,1861,1,pp
912,1617,1,pp
912,317,-1,np
1652,428,1,pp
37,1634,1,pp
37,886,1,pp
37,1601,1,pp
9,457,-1,np
1964,1556,1,pp
1194,1066,-1,np
445,1272,1,pp
805,252,1,pp
805,1392,1,pp
119,399,1,pp
1646,651,-1,np
1646,1628,1,pp
517,73,-1,np
272,91,-1,np
272,1919,-1,np
1908,788,1,pp
1908,352,1,pp
343,1551,-1,np
1553,1304,1,pp
748,1642,1,pp
1971,606,1,pp
554,1715,1,pp
1759,11,1,pp
1759,652,-1,np
1759,359,-1,np
779,1429,1,pp
779,169,-1,np
442,1677,1,pp
442,630,-1,np
1698,187,1,pp
1928,556,1,pp
1282,722,-1,np
1282,880,-1,np
1941,231,1,pp
1280,1185,-1,np
227,1824,1,pp
35,581,1,pp
380,203,1,pp
380,991,1,pp
380,123,-1,np
871,1950,1,pp
1508,636,1,pp
1508,464,1,pp
1125,1333,1,pp
1885,1195,1,pp
1885,522,1,pp
1220,1339,-1,np
403,125,1,pp
602,1444,-1,np
615,1145,1,pp
1288,1469,-1,np
260,1460,1,pp
260,1375,1,pp
1584,1780,1,pp
1584,2045,1,pp
91,1919,1,pp
1213,926,1,pp
1206,141,1,pp
568,1834,1,pp
373,786,-1,np
2009,1481,1,pp
2009,1418,1,pp
2009,1163,1,pp
2009,1569,1,pp
2009,793,1,pp
1538,1458,1,pp
90,1757,-1,np
2030,243,-1,np
2013,216,1,pp
650,613,1,pp
650,537,1,pp
1265,747,1,pp
1265,1343,-1,np
1265,171,1,pp
1363,1435,1,pp
1402,1387,1,pp
1402,576,-1,np
1402,965,1,pp
1886,1269,1,pp
1503,500,-1,np
1312,1055,-1,np
1312,1053,-1,np
1700,1563,1,pp
1700,990,1,pp
1233,534,-1,np
1233,21,1,pp
1939,469,1,pp
1939,1768,1,pp
1499,463,-1,np
1406,1689,1,pp
1406,319,1,pp
1533,1948,1,pp
1864,581,1,pp
2026,1981,1,pp
2026,239,1,pp
2026,186,1,pp
1762,1707,1,pp
1147,1261,1,pp
1339,398,1,pp
211,566,1,pp
211,972,1,pp
79,983,1,pp
79,1765,-1,np
1645,664,-1,np
1159,1780,1,pp
1655,481,1,pp
1190,1894,-1,np
1190,1423,-1,np
1491,94,1,pp
1491,190,1,pp
2052,1096,1,pp
2052,1041,1,pp
806,1412,1,pp
1405,591,1,pp
1405,1378,1,pp
1174,417,1,pp
1841,1163,1,pp
709,694,-1,np
655,795,1,pp
655,2016,1,pp
625,400,1,pp
625,1408,1,pp
1552,1000,-1,np
591,1378,1,pp
1513,647,1,pp
1387,965,1,pp
566,909,1,pp
1481,1418,1,pp
1481,1163,1,pp
1481,1569,1,pp
1481,793,1,pp
1366,62,1,pp
1294,296,1,pp
1189,1420,1,pp
674,1217,1,pp
674,1100,-1,np
248,1140,1,pp
248,1677,1,pp
1225,1579,-1,np
472,309,-1,np
472,1445,-1,np
472,2005,1,pp
472,1965,-1,np
795,382,1,pp
795,2016,1,pp
1525,1627,1,pp
1058,1489,-1,np
1411,1046,-1,np
1411,892,1,pp
1530,969,-1,np
906,70,1,pp
906,1793,1,pp
1597,299,1,pp
1597,1952,1,pp
81,1431,1,pp
434,1703,-1,np
1868,1029,-1,np
1868,592,-1,np
2024,456,-1,np
1140,137,-1,np
1140,600,-1,np
1140,1377,-1,np
1937,1079,1,pp
1937,103,1,pp
1042,45,-1,np
1042,147,-1,np
162,1955,1,pp
162,1263,1,pp
1731,957,1,pp
1940,982,1,pp
1940,555,1,pp
1940,918,1,pp
523,1907,-1,np
421,1060,1,pp
421,771,-1,np
1299,1692,1,pp
1356,352,1,pp
1356,1631,1,pp
336,1758,1,pp
336,1722,1,pp
336,1845,1,pp
601,955,1,pp
788,352,1,pp
1511,817,1,pp
1511,1997,1,pp
1511,130,1,pp
1240,1407,-1,np
84,825,1,pp
1893,195,1,pp
1893,11,-1,np
1274,430,1,pp
1274,184,1,pp
1274,1077,1,pp
1274,38,-1,np
730,1108,1,pp
730,1373,1,pp
431,637,1,pp
1136,608,1,pp
1023,1879,1,pp
1023,1643,1,pp
1023,1397,1,pp
1023,1581,1,pp
1023,1113,1,pp
8,1960,1,pp
1523,1550,1,pp
1523,1040,1,pp
1523,728,1,pp
1523,1959,1,pp
1966,186,1,pp
376,1218,1,pp
376,1880,-1,np
1483,1776,1,pp
259,1421,-1,np
259,441,-1,np
259,1547,1,pp
1851,1490,1,pp
1851,1215,1,pp
1580,491,1,pp
1580,685,1,pp
951,504,1,pp
951,1078,1,pp
1502,1300,1,pp
414,1234,1,pp
94,567,1,pp
1956,850,1,pp
1096,1041,1,pp
875,74,1,pp
1195,522,1,pp
1518,1852,1,pp
1562,1337,1,pp
501,49,-1,np
1809,2023,1,pp
138,1046,-1,np
138,351,-1,np
1591,416,-1,np
291,1243,1,pp
291,203,1,pp
291,1500,-1,np
291,991,1,pp
291,418,1,pp
291,646,1,pp
1428,1457,1,pp
1428,294,1,pp
1883,458,-1,np
1883,656,1,pp
1702,365,1,pp
1702,844,1,pp
1179,1770,-1,np
1896,1315,1,pp
1811,1398,-1,np
1811,995,-1,np
406,923,-1,np
563,507,-1,np
563,168,1,pp
1060,771,-1,np
2020,1675,-1,np
2020,312,1,pp
395,192,1,pp
1805,1074,1,pp
2012,310,-1,np
1999,1242,-1,np
1999,1393,1,pp
1999,437,-1,np
1920,1668,1,pp
444,143,1,pp
1936,46,1,pp
567,844,1,pp
388,283,1,pp
1934,2001,1,pp
66,843,1,pp
66,29,1,pp
1840,804,1,pp
1320,1599,1,pp
1320,1093,1,pp
299,1952,1,pp
1991,687,1,pp
188,1555,1,pp
1358,734,1,pp
1358,2031,1,pp
350,244,-1,np
350,1846,-1,np
1739,1455,1,pp
1739,198,1,pp
1739,2034,1,pp
946,311,1,pp
1586,1137,-1,np
1586,341,1,pp
1127,1355,-1,np
1127,1978,1,pp
1139,2051,1,pp
1139,229,1,pp
2025,1374,1,pp
2025,958,-1,np
2025,997,-1,np
1819,422,-1,np
1346,1410,1,pp
1588,1317,1,pp
1588,1377,-1,np
1856,379,-1,np
941,352,1,pp
670,1392,1,pp
670,1607,-1,np
1780,2045,1,pp
1780,789,1,pp
1824,1362,1,pp
382,1362,1,pp
382,707,1,pp
382,2016,1,pp
140,641,1,pp
140,462,1,pp
2041,161,1,pp
1648,1468,1,pp
366,383,1,pp
366,263,1,pp
1651,2032,1,pp
385,52,1,pp
1514,159,1,pp
1514,1116,1,pp
1171,1931,1,pp
1196,70,-1,np
1002,389,1,pp
1228,557,-1,np
1292,1297,1,pp
619,1353,-1,np
619,1063,1,pp
721,1326,1,pp
593,904,-1,np
1455,198,1,pp
1455,2034,1,pp
266,993,-1,np
266,1688,-1,np
1027,410,1,pp
1629,1091,1,pp
1550,1040,1,pp
1550,728,1,pp
1550,1959,1,pp
2017,1632,1,pp
2017,1517,1,pp
2017,837,1,pp
2017,42,1,pp
864,1307,-1,np
1960,422,-1,np
1669,876,-1,np
1044,254,1,pp
1332,113,1,pp
1332,1987,1,pp
1917,1154,-1,np
1796,1931,1,pp
1796,749,1,pp
1632,1517,1,pp
1632,837,1,pp
1632,42,1,pp
1507,413,-1,np
1507,1761,1,pp
1143,480,-1,np
1143,1422,-1,np
1094,1310,-1,np
765,1681,1,pp
1419,264,1,pp
1879,1643,1,pp
1879,1397,1,pp
1879,1581,1,pp
1879,1113,1,pp
73,1740,1,pp
663,717,-1,np
367,240,-1,np
367,1050,-1,np
1517,837,1,pp
1517,42,1,pp
125,708,1,pp
1335,701,-1,np
1979,846,-1,np
1782,1813,-1,np
1334,99,1,pp
201,177,-1,np
1921,1062,1,pp
679,683,1,pp
1223,933,1,pp
1557,1696,1,pp
1557,1889,1,pp
1118,1681,1,pp
1118,87,1,pp
305,1001,1,pp
155,1766,1,pp
487,192,1,pp
1539,773,-1,np
242,1426,1,pp
242,782,1,pp
987,653,1,pp
1927,279,-1,np
1927,621,1,pp
1659,234,1,pp
1659,1568,1,pp
942,920,1,pp
942,1129,-1,np
641,462,1,pp
193,930,-1,np
82,521,-1,np
1115,850,1,pp
1657,1279,-1,np
1657,1439,1,pp
1728,490,-1,np
394,1175,1,pp
850,890,1,pp
1155,232,1,pp
1155,178,1,pp
1155,354,1,pp
1138,1691,1,pp
24,1957,1,pp
762,1462,1,pp
837,42,1,pp
759,626,1,pp
1729,1224,1,pp
427,1409,1,pp
427,112,1,pp
427,741,1,pp
1981,239,1,pp
1794,1750,1,pp
1794,1576,1,pp
1829,1902,1,pp
1829,999,-1,np
466,31,-1,np
466,169,1,pp
1005,341,-1,np
1081,919,-1,np
1081,1476,1,pp
1452,1769,1,pp
1054,780,1,pp
1054,1298,1,pp
822,598,1,pp
1247,743,-1,np
1162,800,-1,np
1162,867,-1,np
1146,1853,1,pp
1146,812,-1,np
1158,971,1,pp
1158,1036,1,pp
1158,1386,1,pp
1158,548,-1,np
1158,303,-1,np
136,86,1,pp
107,109,1,pp
107,1089,1,pp
107,1275,1,pp
672,1255,-1,np
1531,767,1,pp
1986,1430,1,pp
1986,1682,1,pp
1986,257,1,pp
1407,1414,-1,np
1031,1308,1,pp
1031,1246,-1,np
356,546,1,pp
338,383,1,pp
957,1073,-1,np
277,1933,1,pp
277,953,-1,np
277,1795,1,pp
1541,1414,-1,np
1181,1012,1,pp
72,1271,1,pp
746,1201,-1,np
746,1393,-1,np
477,976,-1,np
397,1064,1,pp
397,2010,1,pp
402,1631,-1,np
1226,40,1,pp
1119,1448,1,pp
217,741,-1,np
217,1129,1,pp
1900,1101,-1,np
1825,1501,1,pp
1825,952,1,pp
1719,710,-1,np
1421,150,1,pp
1421,118,1,pp
1421,1547,-1,np
1497,448,1,pp
639,1544,1,pp
639,979,-1,np
1595,1227,1,pp
1595,627,1,pp
989,1528,-1,np
271,329,-1,np
913,742,1,pp
1040,728,1,pp
1040,1959,1,pp
198,2034,1,pp
284,2034,1,pp
628,1559,1,pp
1410,836,1,pp
150,441,1,pp
1802,1193,1,pp
416,1810,-1,np
657,1596,1,pp
657,174,1,pp
1020,1919,1,pp
1020,223,1,pp
1193,335,-1,np
808,853,1,pp
971,562,1,pp
971,713,1,pp
971,14,1,pp
971,1132,1,pp
1967,662,1,pp
612,1687,1,pp
781,683,-1,np
1519,1498,1,pp
1519,699,1,pp
1301,21,-1,np
1643,1397,1,pp
1643,1581,1,pp
1643,1113,1,pp
540,424,1,pp
1718,251,1,pp
1718,219,-1,np
1718,705,-1,np
810,1592,-1,np
314,1087,1,pp
309,1236,1,pp
309,1445,1,pp
587,1820,1,pp
1548,1311,-1,np
1548,1114,1,pp
1369,572,-1,np
1369,235,1,pp
1397,1581,1,pp
1397,1113,1,pp
252,596,-1,np
861,1526,1,pp
515,1593,1,pp
1390,883,-1,np
934,1540,1,pp
1236,1445,1,pp
1236,1965,1,pp
964,1177,1,pp
97,1983,-1,np
1120,261,1,pp
994,882,-1,np
994,106,1,pp
507,168,-1,np
137,1677,-1,np
1948,1990,1,pp
1948,1281,1,pp
866,1045,-1,np
866,341,-1,np
866,287,-1,np
975,661,-1,np
975,1534,-1,np
1504,1251,1,pp
1504,304,-1,np
1837,429,1,pp
1656,1067,-1,np
586,495,1,pp
1887,599,1,pp
1430,256,1,pp
1430,1898,1,pp
1944,930,-1,np
1895,520,1,pp
637,151,1,pp
1123,881,-1,np
1123,573,-1,np
1566,630,-1,np
1734,2003,1,pp
1738,711,1,pp
1684,1360,1,pp
1684,75,1,pp
1684,1732,1,pp
1891,132,1,pp
666,1826,1,pp
666,307,1,pp
666,496,1,pp
666,39,1,pp
391,1988,-1,np
393,1850,1,pp
144,1426,1,pp
144,233,1,pp
1216,1107,1,pp
1022,526,-1,np
1022,816,1,pp
2044,454,1,pp
2044,1473,1,pp
1243,418,1,pp
1243,1199,1,pp
1243,646,1,pp
203,991,1,pp
203,415,1,pp
570,733,1,pp
25,1536,1,pp
411,1515,1,pp
1126,1177,1,pp
1426,782,1,pp
1426,1590,1,pp
1426,233,1,pp
1009,1478,1,pp
1009,1048,1,pp
1224,1246,1,pp
1224,773,-1,np
1224,423,-1,np
1747,1807,1,pp
1065,1051,1,pp
1746,389,1,pp
273,349,1,pp
1564,853,1,pp
1869,274,1,pp
1980,274,1,pp
1980,263,1,pp
1361,1437,1,pp
1551,660,-1,np
1662,269,-1,np
1662,529,1,pp
1477,815,1,pp
1477,1881,1,pp
1409,112,1,pp
1409,741,1,pp
983,1765,-1,np
1800,761,1,pp
1543,1865,1,pp
153,1344,1,pp
153,1073,-1,np
1376,6,1,pp
1383,1953,1,pp
1235,83,1,pp
1235,1180,1,pp
605,1367,1,pp
605,371,-1,np
1028,1166,1,pp
707,1636,1,pp
780,917,-1,np
885,159,1,pp
724,1416,1,pp
859,1820,1,pp
859,474,1,pp
911,1017,1,pp
841,937,1,pp
841,1849,1,pp
226,1317,1,pp
226,1485,1,pp
226,127,-1,np
93,1328,1,pp
250,122,1,pp
250,1090,1,pp
250,1117,-1,np
888,308,-1,np
888,1918,-1,np
585,1374,1,pp
51,706,1,pp
1436,15,1,pp
1436,302,1,pp
1436,204,1,pp
1436,1112,1,pp
1037,1447,1,pp
1037,166,1,pp
852,1273,1,pp
852,1038,1,pp
653,1268,1,pp
494,694,-1,np
1285,2051,1,pp
1285,417,1,pp
1581,1113,1,pp
716,77,1,pp
111,65,1,pp
111,1724,1,pp
2,1532,1,pp
154,1535,1,pp
454,1859,1,pp
454,1717,1,pp
454,1473,1,pp
65,1764,1,pp
65,1401,1,pp
65,1724,1,pp
95,167,-1,np
2033,526,-1,np
450,620,-1,np
450,739,-1,np
450,609,-1,np
109,1089,1,pp
109,1275,1,pp
1466,1197,1,pp
1858,510,1,pp
950,2028,1,pp
363,973,-1,np
1205,165,-1,np
1248,1256,-1,np
1479,27,-1,np
692,22,1,pp
692,1469,-1,np
692,1097,-1,np
840,288,-1,np
1949,1672,1,pp
635,1207,1,pp
845,339,1,pp
1258,769,1,pp
678,1496,1,pp
1135,785,-1,np
1135,834,1,pp
1135,1321,-1,np
1877,1144,1,pp
557,571,-1,np
53,901,-1,np
274,263,1,pp
274,1454,1,pp
1102,1055,-1,np
1245,1587,-1,np
1245,836,-1,np
734,1030,1,pp
734,175,-1,np
734,2031,1,pp
1297,849,-1,np
142,1157,-1,np
142,464,-1,np
1467,938,1,pp
1792,1492,-1,np
1725,1066,-1,np
1063,498,-1,np
728,1959,1,pp
1110,1683,1,pp
2004,360,1,pp
43,947,1,pp
1131,85,-1,np
1131,30,1,pp
327,347,1,pp
327,152,-1,np
1703,1453,1,pp
799,1033,-1,np
1665,985,-1,np
868,349,1,pp
1743,1055,-1,np
757,1785,1,pp
50,1572,1,pp
50,928,1,pp
50,1605,1,pp
120,2037,1,pp
949,1690,-1,np
1,1618,1,pp
1,348,1,pp
538,479,1,pp
1221,528,1,pp
1808,3,-1,np
1808,800,-1,np
1808,843,-1,np
924,584,1,pp
842,695,-1,np
916,525,-1,np
1860,1485,1,pp
1860,485,-1,np
1458,278,1,pp
1914,1425,1,pp
1914,1742,-1,np
59,996,1,pp
1681,87,1,pp
899,18,1,pp
1924,1412,1,pp
1924,326,1,pp
1924,823,1,pp
89,1057,-1,np
89,575,-1,np
1088,1021,1,pp
1088,632,-1,np
440,1465,1,pp
440,1624,1,pp
440,293,1,pp
440,206,-1,np
883,1170,1,pp
1672,1359,-1,np
1529,935,1,pp
1529,1663,1,pp
334,100,1,pp
1501,952,1,pp
1418,626,1,pp
1418,1163,1,pp
1418,1569,1,pp
669,1186,1,pp
669,196,1,pp
412,1371,-1,np
978,1894,1,pp
1723,1861,1,pp
1723,1617,1,pp
1385,1594,1,pp
1385,361,1,pp
1998,1413,-1,np
910,771,-1,np
1572,928,1,pp
1572,1605,1,pp
1290,1133,1,pp
1290,944,1,pp
1560,1968,1,pp
1268,383,1,pp
817,1997,1,pp
817,130,1,pp
159,1083,1,pp
948,1653,1,pp
908,662,1,pp
954,1946,1,pp
954,1357,1,pp
1563,20,1,pp
236,1360,1,pp
236,57,-1,np
85,30,-1,np
246,183,1,pp
246,422,1,pp
1641,370,1,pp
1192,631,1,pp
1192,1505,-1,np
1192,720,1,pp
926,1994,1,pp
1062,13,-1,np
661,306,1,pp
661,1534,1,pp
1457,294,1,pp
1457,52,-1,np
1803,465,1,pp
1036,1386,1,pp
1036,559,1,pp
488,1680,1,pp
345,1168,1,pp
1465,206,-1,np
1634,886,1,pp
1634,1601,1,pp
811,2014,1,pp
215,127,-1,np
626,793,1,pp
1822,1567,1,pp
430,184,1,pp
430,1077,1,pp
803,1575,1,pp
803,1604,1,pp
1638,542,-1,np
1764,1724,1,pp
1625,1244,1,pp
1596,174,1,pp
1498,195,-1,np
526,816,-1,np
504,1078,1,pp
550,1882,1,pp
1360,75,1,pp
1360,1732,1,pp
1379,202,1,pp
2038,1716,-1,np
824,594,1,pp
824,1911,-1,np
824,851,-1,np
824,2042,1,pp
907,468,-1,np
907,1486,1,pp
907,1589,1,pp
122,793,-1,np
1760,1911,1,pp
1558,1815,1,pp
1305,210,1,pp
862,729,1,pp
683,1253,1,pp
683,342,1,pp
683,718,-1,np
1089,1275,1,pp
923,684,-1,np
239,186,1,pp
1460,1375,1,pp
1460,1685,-1,np
1710,1542,1,pp
362,680,1,pp
1742,1476,-1,np
1985,1415,-1,np
1985,979,1,pp
1985,177,1,pp
572,1382,1,pp
1039,595,-1,np
1039,238,1,pp
1039,44,1,pp
1624,293,1,pp
254,1630,1,pp
1830,1052,1,pp
1744,1156,-1,np
1843,325,1,pp
1843,452,1,pp
763,1862,1,pp
618,1977,-1,np
618,996,-1,np
960,832,1,pp
1424,986,1,pp
1424,511,1,pp
900,777,1,pp
900,15,1,pp
1295,275,1,pp
1348,1090,1,pp
306,1534,1,pp
478,1711,1,pp
478,1352,-1,np
1398,855,1,pp
1398,1767,1,pp
1398,995,1,pp
739,1267,1,pp
739,609,1,pp
249,490,1,pp
249,473,1,pp
1863,633,1,pp
1863,323,1,pp
1863,536,1,pp
1317,1449,1,pp
1696,1889,1,pp
3,1812,1,pp
3,1086,1,pp
3,482,-1,np
3,1881,1,pp
1253,590,1,pp
1253,648,-1,np
531,432,1,pp
199,1038,-1,np
1972,1246,-1,np
1972,423,1,pp
126,687,-1,np
126,1989,-1,np
1647,374,-1,np
1025,786,-1,np
777,785,1,pp
1151,62,1,pp
1600,1874,1,pp
483,1904,1,pp
20,990,1,pp
181,1870,-1,np
181,208,-1,np
1776,869,-1,np
1076,717,1,pp
1404,931,1,pp
1404,1170,-1,np
491,541,1,pp
491,685,1,pp
801,2027,1,pp
1218,1880,-1,np
1218,1676,-1,np
1444,288,1,pp
1542,1993,1,pp
63,1545,1,pp
708,727,1,pp
1093,931,1,pp
1338,553,1,pp
213,337,-1,np
315,438,1,pp
195,11,-1,np
1793,1117,1,pp
794,643,1,pp
1789,558,1,pp
714,984,-1,np
921,846,1,pp
369,1092,1,pp
369,1075,1,pp
184,1077,1,pp
184,38,-1,np
1787,1801,1,pp
1787,953,1,pp
2051,417,1,pp
2051,229,1,pp
1894,243,1,pp
631,1505,-1,np
631,720,1,pp
1168,723,1,pp
1168,1083,1,pp
745,1797,-1,np
745,604,-1,np
745,1621,-1,np
920,1306,1,pp
1384,1699,1,pp
1077,38,-1,np
