Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu16362,2,0,0,4.14E-118,1,175,0,0
Zotu17692,3,52.5,154,1.91E-12,0.666666667,3,0.053682813,0
Zotu621,1,0,0,1.30E-206,0,498,0,0
Zotu1586,2,2,2,4.21E-145,0,93,1,0
Zotu1381,3,0.5,1,1.81E-86,0.666666667,132,1,0
Zotu1284,3,8,8,2.12E-122,0,56,1.788854382,0
Zotu3808,1,0,0,1.30E-206,0,283,0,0
Zotu2389,3,0,0,1.21E-55,1,105,0,0
Zotu4654,2,0,0,4.14E-118,1,177,0,0
Zotu3133,2,3,6,1.54E-57,0,17,-0.397359707,0
Zotu1555,2,1,1,2.32E-162,0,194,0,0
Zotu2878,1,0,0,1.30E-206,0,534,0,0
Zotu4039,1,0,0,7.12E-83,0,30,-1.837117307,0
Zotu6703,1,0,0,1.30E-206,0,511,0,0
Zotu1340,3,2,2,1.29E-107,0.333333333,168,1.414213562,0
Zotu5793,2,0,0,4.44E-41,1,1,-0.673820281,0
Zotu477,1,0,0,1.55E-30,0,6,-1.217395286,0
Zotu4198,2,0,0,1.11E-42,1,2,-0.399310429,0
Zotu1351,2,10,10,4.83E-89,0,15,0,0
Zotu1893,2,0,0,4.14E-118,1,162,0,0
Zotu564,1,0,0,1.30E-206,0,455,0,0
Zotu629,2,0,0,4.14E-118,1,166,0,0
Zotu953,3,12,18,2.66E-63,0.333333333,21,0.301511345,0
Zotu362,1,0,0,1.30E-206,0,434,0,0
Zotu548,2,0,0,3.81E-94,1,34,-0.707106781,0
Zotu830,3,3,3,4.93E-100,0.333333333,122,1.118033989,0
Zotu274,4,4.5,9,6.41E-64,0.5,31,1.5,0
Zotu1640,4,5.5,11,3.59E-58,0.5,118,1.147078669,0
Zotu432,1,0,0,1.30E-206,0,509,0,0
Zotu823,2,98,98,2.81E-28,0,6,-0.429668924,0
Zotu4594,3,1,2,1.52E-82,0.666666667,135,0.75,0
Zotu2238,4,3,5,1.23E-58,0.5,131,1.016001016,0
Zotu137,1,0,0,2.32E-162,0,243,0,0
Zotu1294,1,0,0,2.32E-162,0,242,0,0
Zotu993,1,0,0,1.30E-206,0,372,0,0
Zotu5765,1,0,0,1.30E-206,0,364,0,0
Zotu7385,1,0,0,1.30E-206,0,526,0,0
Zotu3085,1,0,0,1.30E-206,0,355,0,0
Zotu3657,2,8,8,1.66E-95,0,36,0,0
Zotu481,1,0,0,1.19E-136,0,78,-1.224744871,0
Zotu1375,3,5,7,3.72E-103,0,66,1.224744871,0
Zotu1322,1,0,0,2.32E-162,0,225,0,0
Zotu1144,1,0,0,1.30E-206,0,437,0,0
Zotu869,1,0,0,4.26E-95,0,16,-1.095445115,0
Zotu5561,2,2,2,4.21E-145,0,89,1,0
Zotu3593,1,0,0,2.32E-162,0,218,0,0
Zotu59,2,0,0,4.14E-118,1,155,0,0
Zotu1846,1,0,0,1.30E-206,0,501,0,0
Zotu6000,4,0,0,5.17E-26,1,6,1.145783798,0
Zotu1153,2,1,1,2.32E-162,0,207,0,0
Zotu2281,4,11,15,3.76E-62,0.166666667,117,1.133893419,0
Zotu4500,3,10,14,1.26E-63,0.333333333,21,0.301511345,0
Zotu3930,2,0,0,1.41E-86,1,130,-1,0
Zotu7376,2,0,0,1.11E-107,1,149,0,0
Zotu2024,1,0,0,7.23E-89,0,11,-0.935414347,0
Zotu5580,1,0,0,1.65E-103,0,66,-1.224744871,0
Zotu2512,2,0.5,1,4.14E-118,0,148,0,0
Zotu2517,2,0,0,1.51E-10,1,3,-0.59051094,0
Zotu1233,1,0,0,1.30E-206,0,448,0,0
Zotu425,1,0,0,1.30E-206,0,322,0,0
Zotu2013,1,0,0,2.32E-162,0,200,0,0
Zotu747,1,0,0,1.30E-206,0,461,0,0
Zotu1250,2,0,0,4.14E-118,1,176,0,0
Zotu675,1,0,0,1.30E-206,0,499,0,0
Zotu540,1,0,0,1.30E-206,0,476,0,0
Zotu790,3,18,18,1.02E-88,0.333333333,15,1.095445115,0
Zotu2755,1,0,0,1.99E-89,0,11,-0.935414347,0
Zotu400,2,12,16,2.27E-79,0,24,-0.282842712,0
Zotu2653,1,0,0,1.78E-136,0,145,-0.577350269,0
Zotu2535,2,3,11,4.25E-43,0,115,-1.118033989,0
Zotu2566,2,0,0,5.57E-92,1,20,0,0
Zotu7979,1,0,0,2.14E-100,0,121,-1.118033989,0
Zotu7497,3,83,239,5.03E-21,0,7,0.229043969,0
Zotu1597,2,1,1,2.32E-162,0,205,0,0
Zotu1787,2,61,74,1.41E-44,0,0,-0.332181919,0
Zotu19090,2,91,119,1.48E-54,0,8,-0.29070095,0
Zotu2168,1,0,0,1.30E-206,0,530,0,0
Zotu1873,4,182,272,2.18E-58,0.166666667,5,1.490028015,0
Zotu1079,1,0,0,1.30E-206,0,517,0,0
Zotu1379,2,12,12,1.81E-63,0,18,-0.534522484,0
Zotu2407,1,0,0,1.30E-206,0,505,0,0
Zotu2000,1,0,0,2.32E-162,0,266,0,0
Zotu18638,1,0,0,5.42E-101,0,14,-0.892217816,0
Zotu18001,2,2,2,4.21E-145,0,98,1,0
Zotu334,2,0,0,1.41E-86,1,150,-0.5,0
Zotu268,1,0,0,1.30E-206,0,489,0,0
Zotu128,1,0,0,1.30E-206,0,485,0,0
Zotu821,1,0,0,1.78E-136,0,142,-0.577350269,0
Zotu338,1,0,0,1.30E-206,0,475,0,0
Zotu244,3,7,18,1.13E-41,0.333333333,69,-0.101015254,0
Zotu645,2,10,10,7.15E-119,0,32,0.377964473,0
Zotu13,2,0,0,4.14E-118,1,180,0,0
Zotu972,2,3,11,4.25E-43,0,115,-1.118033989,0
Zotu108,1,0,0,1.30E-206,0,454,0,0
Zotu60,1,0,0,1.30E-206,0,454,0,0
Zotu130,1,0,0,1.30E-206,0,447,0,0
Zotu551,2,35,35,1.37E-100,0,14,0.162221421,0
Zotu1007,2,6,6,5.34E-119,0,32,0.377964473,0
Zotu326,2,0,0,1.11E-107,1,173,0,0
Zotu231,2,2,2,4.21E-145,0,100,1,0
Zotu261,1,0,0,1.30E-206,0,527,0,0
Zotu361,3,2.5,6,6.74E-74,0.666666667,65,0.577350269,0
Zotu2396,1,0,0,2.42E-119,0,32,-1.133893419,0
Zotu962,1,0,0,1.19E-136,0,73,-1.224744871,0
Zotu1395,1,0,0,2.77E-111,0,19,-1.04257207,0
Zotu11972,1,0,0,1.30E-206,0,416,0,0
Zotu3753,2,12,12,3.29E-104,0,27,0,0
Zotu84,2,9,9,2.75E-102,0,22,0,0
Zotu1054,1,0,0,1.94E-13,0,3,-1.234704692,0
Zotu3468,2,0,0,2.42E-73,1,128,-0.894427191,0
Zotu6593,2,144,234,3.96E-39,0,1,-0.673820281,0
Zotu107,1,0,0,9.04E-101,0,14,-0.892217816,0
Zotu17889,3,2,2,1.29E-107,0.333333333,149,1.414213562,0
Zotu55,1,0,0,1.10E-118,0,28,-1.237436867,0
Zotu6566,3,0,0,2.44E-66,1,113,0,0
Zotu3884,1,0,0,2.32E-162,0,254,0,0
Zotu3386,1,0,0,5.96E-108,0,192,-1.414213562,0
Zotu181,1,0,0,1.30E-206,0,383,0,0
Zotu574,3,2,2,1.29E-107,0.333333333,183,1.414213562,0
Zotu7877,3,1.5,3,3.44E-73,0.666666667,128,0.447213595,0
Zotu2485,1,0,0,1.30E-206,0,374,0,0
Zotu1055,1,0,0,1.28E-83,0,120,-1.414213562,0
Zotu5109,1,0,0,1.61E-47,0,0,-1.204159458,0
Zotu2791,2,5,5,7.52E-101,0,47,0.206284249,0
Zotu1747,1,0,0,1.30E-206,0,496,0,0
Zotu5558,2,9,13,2.27E-74,0,25,-0.194257172,0
Zotu7095,1,0,0,2.32E-162,0,202,0,0
Zotu7596,3,2,4,1.06E-81,0.666666667,30,1.020620726,0
Zotu2155,5,1.5,3,2.74E-23,0.7,83,1,0
Zotu3833,1,0,0,1.30E-206,0,353,0,0
Zotu471,1,0,0,1.30E-206,0,349,0,0
Zotu959,1,0,0,1.30E-206,0,389,0,0
Zotu2795,1,0,0,1.30E-206,0,345,0,0
Zotu2514,1,0,0,2.32E-162,0,229,0,0
Zotu5357,2,0,0,4.14E-118,1,189,0,0
Zotu948,2,1,2,2.76E-74,0,65,-0.577350269,0
Zotu2266,1,0,0,1.30E-206,0,338,0,0
Zotu1301,2,6,6,2.08E-104,0,40,0,0
Zotu705,2,3,3,2.95E-105,0,58,0,0
Zotu472,3,7,7,1.90E-124,0,51,1.788854382,0
Zotu556,1,0,0,5.24E-105,0,40,-1.732050808,0
Zotu2327,4,6,6,4.14E-118,0,126,2,0
Zotu2020,2,42,100,1.04E-14,0,3,-0.59051094,0
Zotu5030,2,1,1,2.32E-162,0,266,0,0
Zotu1022,1,0,0,1.40E-35,0,4,-1.613118265,0
Zotu7086,1,0,0,1.30E-206,0,318,0,0
Zotu1814,1,0,0,7.74E-123,0,55,-0.894427191,0
Zotu4200,3,6,6,2.41E-101,0.333333333,39,1.224744871,0
Zotu1372,1,0,0,1.30E-206,0,470,0,0
Zotu1479,1,0,0,1.30E-206,0,313,0,0
Zotu2094,3,45,123,1.30E-21,0,7,0.229043969,0
Zotu2955,1,0,0,1.19E-136,0,74,-1.224744871,0
Zotu3675,1,0,0,1.30E-206,0,374,0,0
Zotu3530,1,0,0,1.30E-44,0,0,-1.204159458,0
Zotu2763,2,0,0,1.57E-80,1,127,-0.39223227,0
Zotu1179,1,0,0,2.75E-128,0,71,-0.75,0
Zotu3513,2,0,0,4.28E-100,1,123,0,0
Zotu2131,1,0,0,1.30E-206,0,483,0,0
Zotu2873,2,4,4,4.79E-96,0,48,0,0
Zotu2641,2,125,200,1.15E-39,0,1,-0.673820281,0
Zotu7157,2,3,3,3.88E-128,0,70,0.5,0
Zotu3610,2,5,5,8.42E-96,0,35,0,0
Zotu3379,2,5,5,1.10E-100,0,33,0,0
Zotu7911,2,7,7,6.51E-64,0,18,-0.534522484,0
Zotu5922,1,0,0,1.30E-206,0,371,0,0
Zotu3796,2,16,16,5.05E-102,0,22,0,0
Zotu5358,2,0,0,4.14E-118,1,178,0,0
Zotu9439,3,56,102,1.71E-48,0.333333333,0,0.539795619,0
Zotu11007,2,0,0,4.14E-118,1,182,0,0
Zotu5375,1,0,0,1.30E-206,0,288,0,0
Zotu6442,1,0,0,2.32E-162,0,210,0,0
Zotu241,1,0,0,2.32E-162,0,204,0,0
Zotu114,1,0,0,6.80E-114,0,26,-0.989949494,0
Zotu32,2,1.333333333,3,4.44E-70,0,9,-0.349927106,0
Zotu122,4,4.5,9,6.41E-64,0.5,31,1.5,0
Zotu485,1,0,0,1.21E-62,0,117,-1.133893419,0
Zotu3967,1,0,0,1.30E-206,0,329,0,0
Zotu2808,3,7.666666667,11,3.09E-67,0,81,0.441941738,0
Zotu3568,1,0,0,2.32E-162,0,251,0,0
Zotu1118,3,5,5,3.88E-128,0,72,1.75,0
Zotu1215,2,1,1,2.32E-162,0,219,0,0
Zotu995,4,49.5,99,2.54E-58,0.5,5,1.490028015,0
Zotu13786,3,0,0,2.44E-66,1,106,0,0
Zotu16015,1,0,0,1.78E-136,0,138,-0.577350269,0
Zotu2302,1,0,0,1.30E-206,0,521,0,0
Zotu34,2,2,2,4.21E-145,0,92,1,0
Zotu110,4,15,15,3.69E-62,0.5,18,1.870828693,0
Zotu37,1,0,0,2.32E-162,0,197,0,0
Zotu339,3,4,9,3.84E-71,0.666666667,12,0.581238194,0
Zotu278,1,0,0,1.30E-206,0,401,0,0
Zotu15259,1,0,0,6.80E-114,0,26,-0.989949494,0
Zotu19,5,6,6,1.53E-55,0.4,105,2,0
Zotu359,1,0,0,1.30E-206,0,355,0,0
Zotu1791,1,0,0,6.70E-89,0,11,-0.935414347,0
Zotu736,2,1,2,2.98E-103,0,66,0,0
Zotu437,4,6.5,10,4.41E-62,0.333333333,117,1.133893419,0
Zotu156,1,0,0,6.86E-60,0,5,-1.151385285,0
Zotu2984,1,0,0,1.30E-206,0,274,0,0
Zotu981,1,0,0,2.75E-128,0,71,-0.75,0
Zotu733,2,0,0,7.96E-82,1,30,-0.40824829,0
Zotu963,2,1,1,2.32E-162,0,221,0,0
Zotu1211,2,1,1,2.32E-162,0,197,0,0
Zotu440,1,0,0,2.14E-100,0,124,-1.118033989,0
Zotu406,2,4,4,1.96E-131,0,60,0.707106781,0
Zotu93,2,0,0,4.29E-105,1,58,0,0
Zotu470,1,0,0,1.30E-206,0,529,0,0
Zotu2892,4,132,188,4.39E-54,0.166666667,8,1.744205699,0
Zotu582,2,0,0,4.14E-118,1,180,0,0
Zotu10578,3,0,0,5.58E-59,1,114,0.242535625,0
Zotu1010,1,0,0,1.30E-206,0,516,0,0
Zotu889,1,0,0,1.30E-206,0,514,0,0
Zotu3735,1,0,0,2.32E-162,0,265,0,0
Zotu1800,2,0,0,4.14E-118,1,189,0,0
Zotu2593,2,1.666666667,4,4.15E-47,0,0,-0.332181919,0
Zotu11924,1,0,0,1.30E-206,0,502,0,0
Zotu5774,2,1,1,2.32E-162,0,259,0,0
Zotu1670,1,0,0,1.30E-206,0,499,0,0
Zotu1914,1,0,0,2.32E-162,0,270,0,0
Zotu1472,2,0,0,3.87E-93,1,13,0,0
Zotu8283,2,0,0,2.25E-95,1,37,0,0
Zotu160,1,0,0,2.32E-162,0,261,0,0
Zotu525,1,0,0,2.60E-145,0,97,-1,0
Zotu2428,1,0,0,1.30E-206,0,493,0,0
Zotu897,1,0,0,1.78E-136,0,140,-0.577350269,0
Zotu1989,1,0,0,2.32E-162,0,229,0,0
Zotu682,3,46,56,1.23E-59,0.333333333,5,0.609556915,0
Zotu2526,2,3,3,1.78E-136,0,80,0.816496581,0
Zotu1797,2,0,0,8.97E-44,1,0,-0.332181919,0
Zotu6228,1,0,0,2.32E-162,0,222,0,0
Zotu844,1,0,0,2.32E-162,0,267,0,0
Zotu4059,2,1,1,2.32E-162,0,224,0,0
Zotu1956,1,0,0,2.75E-128,0,72,-0.75,0
Zotu854,1,0,0,1.30E-206,0,468,0,0
Zotu405,1,0,0,2.72E-43,0,2,-1.087011724,0
Zotu1380,1,0,0,3.06E-72,0,12,-1.976209859,0
Zotu1056,1,0,0,2.32E-162,0,253,0,0
Zotu1495,1,0,0,1.30E-206,0,461,0,0
Zotu169,3,520,1728,3.94E-42,0.333333333,0,0.539795619,0
Zotu2786,1,0,0,1.30E-206,0,457,0,0
Zotu503,2,3,3,1.78E-136,0,76,0.816496581,0
Zotu3525,1,0,0,1.30E-206,0,452,0,0
Zotu8050,2,0,0,1.11E-107,1,160,0,0
Zotu383,1,0,0,2.32E-162,0,246,0,0
Zotu1733,1,0,0,1.09E-131,0,62,-1.414213562,0
Zotu208,1,0,0,2.60E-145,0,85,-1,0
Zotu211,1,0,0,1.30E-206,0,443,0,0
Zotu4074,1,0,0,4.51E-51,0,0,-1.204159458,0
Zotu14472,2,0,0,1.11E-107,1,174,0,0
Zotu5402,2,0,0,6.81E-96,1,49,0,0
Zotu1253,1,0,0,1.30E-206,0,437,0,0
Zotu1143,2,0,0,3.87E-93,1,13,0,0
Zotu3807,1,0,0,1.78E-136,0,142,-0.577350269,0
Zotu3770,1,0,0,1.30E-206,0,432,0,0
Zotu2008,1,0,0,1.30E-206,0,430,0,0
Zotu724,2,0,0,1.11E-107,1,149,0,0
Zotu1672,1,0,0,2.32E-162,0,258,0,0
Zotu9452,5,14.25,68,5.39E-10,0.8,3,1.342070318,0
Zotu5179,1,0,0,2.32E-162,0,245,0,0
Zotu1319,1,0,0,5.96E-108,0,183,-1.414213562,0
Zotu1141,1,0,0,7.14E-46,0,0,-1.204159458,0
Zotu973,2,0,0,4.77E-74,1,65,-0.577350269,0
Zotu9505,1,0,0,1.30E-206,0,418,0,0
Zotu2203,2,4,4,1.17E-124,0,51,0.447213595,0
Zotu3997,3,3,3,1.78E-136,0,146,1.732050808,0
Zotu4366,2,0,0,4.14E-118,1,177,0,0
Zotu4537,4,3.5,4,2.22E-80,0.333333333,127,1.568929081,0
Zotu8061,1,0,0,2.32E-162,0,244,0,0
Zotu5008,1,0,0,2.32E-162,0,254,0,0
Zotu4161,2,4,4,1.67E-122,0,53,0.447213595,0
Zotu6248,2,0.5,1,4.14E-118,0,147,0,0
Zotu3878,2,2,2,4.21E-145,0,88,1,0
Zotu8509,2,0,0,4.14E-118,1,190,0,0
Zotu4985,1,0,0,2.32E-162,0,251,0,0
Zotu4543,3,3,3,4.93E-100,0.333333333,123,1.118033989,0
Zotu5154,2,0,0,4.44E-41,1,1,-0.673820281,0
Zotu7859,1,0,0,2.32E-162,0,253,0,0
Zotu9669,3,1,2,1.52E-82,0.666666667,133,0.75,0
Zotu6838,2,0,0,4.14E-118,1,162,0,0
Zotu3584,1,0,0,1.30E-206,0,399,0,0
Zotu4284,2,1,1,2.32E-162,0,246,0,0
Zotu1350,2,24,29,3.00E-59,0,5,-0.270914185,0
Zotu11234,2,0,0,2.09E-100,1,33,0,0
Zotu5767,1,0,0,1.30E-206,0,392,0,0
Zotu3608,1,0,0,3.95E-96,0,49,-1,0
Zotu5851,1,0,0,1.30E-206,0,456,0,0
Zotu5227,1,0,0,8.05E-75,0,25,-1.262671621,0
Zotu3718,3,8,13,4.16E-74,0,65,0.577350269,0
Zotu4943,2,5,5,2.75E-128,0,43,0.632455532,0
Zotu9992,2,0,0,4.14E-118,1,164,0,0
Zotu2594,3,6,10,2.49E-58,0.333333333,118,0.229415734,0
Zotu4542,2,0,0,3.81E-94,1,34,-0.707106781,0
Zotu3660,1,0,0,3.82E-66,0,136,-1.507556723,0
Zotu7571,1,0,0,1.02E-10,0,3,-1.234704692,0
Zotu2348,1,0,0,7.56E-102,0,39,-1.224744871,0
Zotu2211,2,0,0,3.24E-71,1,12,-0.697485832,0
Zotu2136,2,1,1,2.32E-162,0,220,0,0
Zotu5241,1,0,0,1.09E-43,0,0,-1.204159458,0
Zotu2058,2,0,0,3.81E-94,1,34,-0.707106781,0
Zotu5046,1,0,0,1.30E-206,0,367,0,0
Zotu4468,3,0.5,1,2.00E-80,0.666666667,127,0.588348405,0
Zotu2004,3,68,83,8.61E-59,0,5,0.609556915,0
Zotu4896,5,14.25,68,5.39E-10,0.8,3,1.342070318,0
Zotu4378,1,0,0,2.32E-162,0,228,0,0
Zotu2161,1,0,0,1.19E-136,0,76,-1.224744871,0
Zotu4646,1,0,0,1.19E-136,0,80,-1.224744871,0
Zotu4098,1,0,0,1.30E-206,0,357,0,0
Zotu3717,1,0,0,1.30E-206,0,532,0,0
Zotu2258,2,1,1,2.32E-162,0,252,0,0
Zotu1419,4,575,1418,4.72E-44,0,0,1.411773158,0
Zotu385,1,0,0,1.61E-128,0,72,-0.75,0
Zotu1842,4,5,8,3.53E-69,0.166666667,91,1.414213562,0
Zotu2562,3,4,9,4.69E-71,0.666666667,12,0.581238194,0
Zotu5105,1,0,0,1.30E-206,0,356,0,0
Zotu3359,1,0,0,1.61E-128,0,71,-0.75,0
Zotu4564,2,28,28,1.54E-94,0,16,0,0
Zotu5140,1,0,0,8.92E-101,0,33,-1.322875656,0
Zotu2879,4,107,281,9.05E-13,0.166666667,3,0.697876565,0
Zotu5461,2,0,0,4.14E-118,1,167,0,0
Zotu11268,1,0,0,1.30E-206,0,344,0,0
Zotu17062,1,0,0,5.96E-108,0,149,-1.414213562,0
Zotu17865,1,0,0,2.32E-162,0,216,0,0
Zotu788,2,6,6,1.10E-104,0,27,0,0
Zotu9643,2,4.566666667,11,5.01E-70,0,9,-0.349927106,0
Zotu3565,4,1043,2647,2.90E-44,0,0,1.411773158,0
Zotu8505,2,1,1,2.32E-162,0,226,0,0
Zotu3328,2,1,1,2.32E-162,0,223,0,0
Zotu13675,1,0,0,1.30E-206,0,418,0,0
Zotu12624,2,1,1,2.32E-162,0,250,0,0
Zotu6549,1,0,0,1.46E-92,0,10,-1.118033989,0
Zotu8527,3,4,4,5.21E-105,0.333333333,57,1.58113883,0
Zotu1926,1,0,0,1.30E-206,0,334,0,0
Zotu177,2,0,0,1.41E-86,1,150,-0.5,0
Zotu4101,1,0,0,1.30E-206,0,330,0,0
Zotu434,2,8,8,1.66E-95,0,37,0,0
Zotu15895,3,0,0,2.44E-66,1,109,0,0
Zotu20724,1,0,0,1.30E-206,0,342,0,0
Zotu2545,2,0,0,2.25E-95,1,37,0,0
Zotu5035,3,0,0,2.44E-66,1,112,0,0
Zotu3890,2,3,3,1.78E-136,0,74,0.816496581,0
Zotu1131,1,0,0,1.30E-206,0,395,0,0
Zotu8138,2,0,0,1.34E-59,1,5,-0.270914185,0
Zotu4022,4,5.333333333,39,4.70E-35,0.833333333,4,0.58658846,0
Zotu465,1,0,0,1.30E-206,0,344,0,0
Zotu2395,2,1,1,2.32E-162,0,217,0,0
Zotu1781,2,0,0,1.44E-79,1,46,-0.353553391,0
Zotu3554,1,0,0,1.30E-206,0,433,0,0
Zotu3258,5,0,0,0.40824829,1,52,0,0
Zotu10093,1,0,0,5.40E-107,0,45,-0.774596669,0
Zotu5097,4,0,0,1.32E-29,1,67,0,0
Zotu8907,1,0,0,5.09E-83,0,133,-1.75,0
Zotu1679,2,0,0,7.11E-85,1,125,0,0
Zotu49,1,0,0,2.32E-162,0,211,0,0
Zotu14468,3,2.666666667,4,3.86E-67,0.333333333,81,0.441941738,0
Zotu7691,3,0,0,2.44E-66,1,113,0,0
Zotu5381,2,0,0,1.11E-107,1,186,0,0
Zotu3032,2,0,0,4.14E-118,1,170,0,0
Zotu5,1,0,0,1.30E-206,0,436,0,0
Zotu899,1,0,0,1.16E-21,0,7,-1.043422527,0
Zotu17525,1,0,0,1.30E-206,0,310,0,0
Zotu11480,2,8,8,3.88E-128,0,43,0.632455532,0
Zotu879,2,90,90,7.34E-29,0,6,-0.429668924,0
Zotu3449,2,0,0,4.14E-118,1,164,0,0
Zotu28,1,0,0,1.30E-206,0,307,0,0
Zotu3736,2,0,0,1.11E-107,1,160,0,0
Zotu5059,1,0,0,1.30E-206,0,316,0,0
Zotu53,1,0,0,1.30E-206,0,305,0,0
Zotu189,1,0,0,5.15E-71,0,9,-1.224744871,0
Zotu7255,3,0,0,4.16E-52,1,95,0,0
Zotu1226,2,10,10,5.15E-95,0,16,0,0
Zotu5438,1,0,0,8.05E-75,0,25,-1.262671621,0
Zotu15100,6,289,1004,9.26E-42,0.266666667,0,3.155728234,0
Zotu4645,2,0,0,4.29E-105,1,59,0,0
Zotu8028,2,0,0,4.14E-118,1,191,0,0
Zotu6277,2,5,5,2.75E-128,0,43,0.632455532,0
Zotu3680,1,0,0,1.30E-206,0,384,0,0
Zotu8199,1,0,0,1.30E-206,0,299,0,0
Zotu7265,4,15.5,41,1.30E-42,0.166666667,115,0.894427191,0
Zotu1743,1,0,0,1.19E-136,0,77,-1.224744871,0
Zotu20,2,0,0,4.14E-118,1,181,0,0
Zotu3361,2,0,0,1.41E-86,1,150,-0.5,0
Zotu96,2,0.5,1,4.14E-118,0,148,0,0
Zotu172,2,7,7,1.72E-113,0,26,0.282842712,0
Zotu6179,1,0,0,1.30E-206,0,330,0,0
Zotu723,1,0,0,1.30E-206,0,366,0,0
Zotu95,1,0,0,1.30E-206,0,292,0,0
Zotu9319,3,17,17,5.79E-118,0,28,1.944543648,0
Zotu8379,1,0,0,1.30E-206,0,369,0,0
Zotu18,1,0,0,1.30E-206,0,388,0,0
Zotu85,2,5,5,8.42E-96,0,36,0,0
Zotu2007,2,9,9,3.88E-128,0,43,0.632455532,0
Zotu17093,1,0,0,1.30E-206,0,423,0,0
Zotu848,1,0,0,1.30E-206,0,287,0,0
Zotu11,2,0,0,6.60E-43,1,2,-0.399310429,0
Zotu756,1,0,0,1.30E-206,0,341,0,0
Zotu42,2,6,6,7.12E-97,0,29,0,0
Zotu15258,2,0,0,4.14E-118,1,167,0,0
Zotu92,1,0,0,2.69E-70,0,9,-1.224744871,0
Zotu933,1,0,0,1.30E-206,0,287,0,0
Zotu13117,2,0,0,6.76E-56,1,105,-1,0
Zotu4342,2,0,0,6.69E-98,1,94,0,0
Zotu1622,2,4,4,1.17E-124,0,50,0.447213595,0
Zotu6633,3,0,0,1.03E-62,1,110,0.204124145,0
Zotu3014,2,0,0,4.14E-118,1,166,0,0
Zotu5424,2,5,5,7.74E-115,0,41,0.324442842,0
Zotu353,3,5,5,3.88E-128,0,70,1.75,0
Zotu3561,2,0,0,7.60E-66,1,136,-0.603022689,0
Zotu965,3,6,8,6.87E-82,0.333333333,44,0.894427191,0
