ID	hp_f_1	hp_f_2	hp_f_3	hp_f_4	hp_f_5	hp_f_6	hp_f_7	hp_f_8
Zotu8146					1			
Zotu20333			1					
Zotu18823								
Zotu14301					1	2		
Zotu20795								
Zotu11220								
Zotu12133								
Zotu18145								
Zotu12308								
Zotu14362								
Zotu15068								
Zotu6705					1		1	
Zotu7113								
Zotu6884						1		
Zotu16831								
Zotu11494	2							
Zotu17933	2					3		
Zotu9413				2				
Zotu18045								
Zotu19197								
Zotu17267		3						
Zotu20513								
Zotu14870								
Zotu3038								
Zotu17366								
Zotu16787								
Zotu18225								
Zotu15857								
Zotu11564								
Zotu15722								
Zotu18765								
Zotu11566								
Zotu7056								
Zotu20148								
Zotu14874								
Zotu10371								
Zotu2992								
Zotu1804								
Zotu5222								
Zotu3404								
Zotu1323								
Zotu158								
Zotu8485								
Zotu4630			1					
Zotu12731								
Zotu4876								
Zotu13106		9	1	8	6	1	1	
Zotu1856								
Zotu20501								
Zotu17604								
Zotu875								
Zotu996								
Zotu19836								
Zotu15361								
Zotu5682								
Zotu9454								1
Zotu19217								
Zotu10527								
Zotu11079								
Zotu6718								
Zotu9867								
Zotu11191								
Zotu13985								
Zotu7216						1		
Zotu14505								
Zotu13561								
Zotu6333							1	
Zotu10942								
Zotu11934								
Zotu17822			2					
Zotu14932								
Zotu6417							1	
Zotu18612								
Zotu16738								
Zotu11467								
Zotu17590								
Zotu15157								
Zotu18586								
Zotu15298								
Zotu19840							1	
Zotu20212								
Zotu18349								
Zotu13832								
Zotu7532								
Zotu12381								
Zotu12771								
Zotu11298								
Zotu16976								
Zotu12516								
Zotu13335								
Zotu18255								
Zotu20298								
Zotu19477								
Zotu14852								
Zotu10481								
Zotu19146								
Zotu12935								
Zotu20843								
Zotu19505								
Zotu16917								
Zotu13731								
Zotu16814								
Zotu12357								
Zotu12387								
Zotu7632								
Zotu16214								
Zotu15289								
Zotu16372								
Zotu20564								
Zotu18344								
Zotu18734								
Zotu9048								
Zotu19119								
Zotu18409								
Zotu13974								
Zotu13643								
Zotu18461								
Zotu12368						2	1	
Zotu20515								
Zotu8406								
Zotu20512								
Zotu7930								
Zotu19117								
Zotu20774								
Zotu14337								1
Zotu14828		1				1		
Zotu16212								
Zotu17135								
Zotu8996								5
Zotu13430								
Zotu7013	6		2	5	1		1	1
Zotu7513		2					1	1
Zotu13314		4	1		2	2		
Zotu9721		1				3	3	
Zotu19652				1				
Zotu5186	1						1	1
Zotu12036								
Zotu8430								
Zotu7196					1			
Zotu11561								
Zotu7310		1						
Zotu3351			3	2	4	13	1	1
Zotu8613			1		3			
Zotu9094	2					1	3	
Zotu9130				2			1	
Zotu7711		1			4			
Zotu15561								
Zotu14543	1							
Zotu20775							1	
Zotu2034								
Zotu20216								
Zotu16063								
Zotu14002								
Zotu4937				1				
Zotu7864	1					1		
Zotu2073								
Zotu1335								
Zotu16924								
Zotu9840								
Zotu13692								
Zotu2254								
Zotu18051		1			6			
Zotu13520								2
Zotu11654	1			1				
Zotu16331			2					2
Zotu14613								
Zotu19486								
Zotu5269								1
Zotu14219								
Zotu20190								1
Zotu19634								
Zotu12382								2
Zotu16901								3
Zotu6337				1	5			
Zotu18988								
Zotu12163			2					
Zotu4217				1			1	2
Zotu12590				2				
Zotu9672								
Zotu19953								
Zotu16531	1							1
Zotu13398	2	2				1		
Zotu18445								
Zotu16641							2	1
Zotu17016								
Zotu17158					3			
Zotu18179								
Zotu8051					4		1	
Zotu11885	2							
Zotu1947	3		5	5	6	6	9	4
Zotu2629		3	7		3	2	3	5
Zotu7322		2		1				
Zotu8459		2			1		2	
Zotu9179				1				
Zotu10936							1	2
Zotu10536		1	1	1				
Zotu3922			3	5	1			2
Zotu4184		1						1
Zotu3456	3		5		1	3	1	2
Zotu10129	5							2
Zotu3614		7				1	1	
Zotu10682		1			1	2		1
Zotu3581			3		1		4	
Zotu5599								3
Zotu10523			2			2		1
Zotu12339	1						4	1
Zotu8046	4	1	1		7	4	3	
Zotu13614					1	1	1	3
Zotu19341								
Zotu12480					1			
Zotu3605	3	1	1	3	3	2	3	2
Zotu13443								
Zotu16026					1			
Zotu12389		1	1					
Zotu9089			2	1				1
Zotu19630								
Zotu9453		2			4			
Zotu18604	4							
Zotu5268							1	
Zotu17973								1
Zotu11939	1						1	
Zotu10676	1	3						
Zotu16122								
Zotu7546								
Zotu10225								
Zotu15953								
Zotu11507			1	1				
Zotu1222	2	5	3	3	4	2	10	1
Zotu529	14	7	18	11	5	16	11	5
Zotu1170	5	3		3	8	3	7	3
Zotu3393	3				1	1	2	1
Zotu9309								
Zotu2510					1	1		
Zotu7062						1		
Zotu12428								
Zotu9924		1						
Zotu9542				1				
Zotu13007								
Zotu18267				2				
Zotu19747		2						
Zotu9732			1					
Zotu16649								
Zotu2758	1	4					3	
Zotu10001						1		4
Zotu4458		5	1		1	2		1
Zotu4814						2		1
Zotu18979								
Zotu9506	2				2		2	
Zotu16909								
Zotu5598		2			2			
Zotu12708								
Zotu3801						1		1
Zotu2255	1			1			1	1
Zotu6207								
Zotu20310								
Zotu5147	1	1					1	1
Zotu20338								
Zotu8632	1			1				
Zotu11535		1	1		1			
Zotu14603	1		1	1	2			4
Zotu913	7	4	3	6	9	15	13	16
Zotu4544		4	2			3	5	
Zotu20006								
Zotu20397				2				
Zotu6383	1						3	6
Zotu13550								1
Zotu6073	1	2	5	1		5	3	1
Zotu9971			2					
Zotu16093								
Zotu3284	9	8	3	4	5	3	10	9
Zotu20301					2			
Zotu12602		2						
Zotu7107		1	1		1		1	1
Zotu12282	1		1					1
Zotu8160		2				2		2
Zotu10959							1	
Zotu12750		2						
Zotu20488					2			
Zotu10909	1					1	2	3
Zotu17614						3		
Zotu11155		1			2			1
Zotu14111						1	2	1
Zotu9623		2		1		1	2	3
Zotu14260		2						
Zotu9539				2	2	4	1	
Zotu6216			1				4	
Zotu17241	1				3	6	2	1
Zotu1639	1		3		4	3	6	3
Zotu10560	2						1	
Zotu11846		1		1				
Zotu16539								
Zotu10938	1							
Zotu9050								
Zotu16633			1					
Zotu3978							1	
Zotu1991		2		1	3		3	5
Zotu6199	1	3	1		2	1	4	
Zotu1592			1					1
Zotu8496						6		
Zotu11399				1				
Zotu15657								1
Zotu8366				1	2		3	
Zotu8441			1					
Zotu5075		4			2			
Zotu10884				1		3	2	
Zotu8572		3						1
Zotu17053								
Zotu11341		2			4		1	5
Zotu14238		1		1			1	
Zotu12002			1					
Zotu13844	2				1	1		
Zotu19147								
Zotu8393	2	1					3	
Zotu12464								
Zotu18153							1	
Zotu15359								
Zotu19573							5	
Zotu16998	1		3	2	3	1	2	
Zotu19789	1	2	1			1	1	
Zotu8617		1	1		4	6	3	4
Zotu6988								
Zotu11241			1					
Zotu20759								
Zotu3058	3			3	2	1	4	
Zotu18007	1		2					
Zotu9689								
Zotu10812		1		4	1			
Zotu18927								
Zotu17684		2			1			1
Zotu7583					1			4
Zotu7982								1
Zotu10643	4	2						2
Zotu13545								
Zotu6656			3	5	4		1	1
Zotu15478								
Zotu5104	2		1	5	3	4	1	5
Zotu5386	2		3		2		1	3
Zotu16997								
Zotu17346								
Zotu7675		1	2					
Zotu8371		1			1			1
Zotu19414								
Zotu14507								
Zotu15111								
Zotu19346					5			3
Zotu8095			2				4	
Zotu11804				2				
Zotu10912			1					
Zotu12281								
Zotu15787	5							
Zotu3296			1					
Zotu8002	1	3	4	4		1	5	1
Zotu1480	13	3	15	3	7	3	10	6
Zotu1945	2	3	7	5	4	3	2	7
Zotu2264	3	2	2	2			1	4
Zotu8906		2				3		
Zotu5185			2	1	5			
Zotu2715	6	1		1			1	
Zotu3695	2		7	2		2	1	3
Zotu11866			3		1	4	1	
Zotu8333								
Zotu13470				1			1	
Zotu10450	3				2		2	2
Zotu6192	1		1	2		1	6	6
Zotu8450	2					1		1
Zotu4384								
Zotu6013				1		1		
Zotu17498				1		3	1	1
Zotu4046					2			
Zotu10423	1							
Zotu12631						1		
Zotu1112	4	4	6	7	4	3	1	23
Zotu17910								
Zotu15089				1				
Zotu12780						4		
Zotu7692	2	4	1			2	1	
Zotu20845								
Zotu16460				2	4			
Zotu7199			1	1				1
Zotu9548						1		2
Zotu9742								3
Zotu5703		2					1	
Zotu2554		8		3			8	12
Zotu8453			1					
Zotu13143								2
Zotu10984			1				1	2
Zotu7457								1
Zotu11434				1				
Zotu2426	5	2	3	4	12	1	13	7
Zotu1847	4	6	2	1	2	1	3	2
Zotu17904					1			
Zotu13888					2	2		
Zotu18076	2	3		1		3		
Zotu6435						1		
Zotu18881								
Zotu1723	2	3	3	7	5	3	9	2
Zotu19667								
Zotu3061	2		1	1				
Zotu9863		2						
Zotu13302					1			
Zotu11963		1		2				
Zotu1732	2	7	3	1	6	1	3	2
Zotu4228		2		1	1		2	
Zotu16759								
Zotu1327	3	2	2	4	1	1		8
Zotu6166				1	2			2
Zotu18014								
Zotu11819		2					1	1
Zotu3852						2		
Zotu12457		2						
Zotu17799								
Zotu7893	3					1		
Zotu5665		1		3	2	3		4
Zotu19338								
Zotu20122								
Zotu13650								
Zotu3505	1		2	2	2	3	2	
Zotu9435								
Zotu13725				1		4		
Zotu17895								
Zotu9940								
Zotu14188	1							
Zotu20494		2						
Zotu1368	5	2	6	6		15	5	3
Zotu824	6	17	19	13	16	25	16	20
Zotu1969	3	2	1	1		3	7	
Zotu4142			1	6	3	2		4
Zotu14241								
Zotu16438		3	1					3
Zotu16780	1	1	1					2
Zotu13562						1		1
Zotu6831		4		1	2			1
Zotu3045	4	1		1		2	6	11
Zotu2956	1	3	3	2	2			8
Zotu14703								1
Zotu20654					1	2		
Zotu10376					1		1	
Zotu826	9	4	3	3	3	4	9	27
Zotu11739		1	1					
Zotu7002								
Zotu2668	2	2		1		1		5
Zotu3307			3		1		2	4
Zotu9608			1		1			
Zotu14328								
Zotu1573								
Zotu20673		1						
Zotu17227								
Zotu19530								
Zotu7071	2		1		1			7
Zotu17796								1
Zotu20568				2				
Zotu7415					2		1	
Zotu12466								
Zotu5783			2		2			3
Zotu6414			2			2		4
Zotu8616	1	3	2	1				4
Zotu8713	1	1						
Zotu20410								
Zotu10187								5
Zotu2102	1	1			3		4	4
Zotu6331								
Zotu7311			1		1		1	1
Zotu20049	1							2
Zotu12042								
Zotu13789								
Zotu461	20	17	10	3	7	25	14	6
Zotu1362	1	1		2	3	2	2	1
Zotu6642	3	1	1	2			2	2
Zotu11043								
Zotu6970	3		3					
Zotu15106								
Zotu19286								
Zotu6176								
Zotu11249		1				1		
Zotu1976	2		1		2	3	1	16
Zotu1515	2	3	5	7	1	3	1	8
Zotu4109		1						2
Zotu8729								
Zotu11206								
Zotu9875		3	1					3
Zotu13371						6		
Zotu5197			1		1	1		6
Zotu8859						1		5
Zotu19211								1
Zotu8767			1	2				
Zotu18391								
Zotu16228				1				
Zotu20681								
Zotu5082								
Zotu19699								
Zotu16345			3		1	2		
Zotu8397			1					1
Zotu8662		1	1		3	1		
Zotu8918								
Zotu4978	1	1		1	4	2	1	2
Zotu6288		1	3		1		1	
Zotu14562							3	1
Zotu20573				1		1		
Zotu2047	5		15	10	1	13	7	1
Zotu2204		4	8	3	5	17	2	9
Zotu12591								1
Zotu17259			3					
Zotu18348								
Zotu14568					2			
Zotu11928			2	1				
Zotu7748		2						
Zotu8720								1
Zotu4370							1	2
Zotu2166	3	1	1				2	6
Zotu4588		2			1		1	3
Zotu7903								1
Zotu19473								
Zotu5638					1			1
Zotu5456				2			2	1
Zotu14922							1	1
Zotu19360								
Zotu15282		1						
Zotu4665	1	4	4			3		6
Zotu5861		1			2	5	2	4
Zotu18086								
Zotu17452				1				
Zotu20662								
Zotu20126							1	
Zotu3367	1	2						2
Zotu12839								1
Zotu11352			5				2	
Zotu12060			1					
Zotu3401	2		2	1		4		6
Zotu19584								
Zotu7927						1		
Zotu13758				1				
Zotu14084		1				1		
Zotu5514				4		2	3	4
Zotu2078	4	1	5	2		2		9
Zotu13473							2	1
Zotu14211							1	
Zotu14860								
Zotu8030				2				
Zotu18028								
Zotu4584	6		1		2		2	5
Zotu6939			1		1			3
Zotu1890			3	1	1	1	2	9
Zotu18357								2
Zotu8278								
Zotu3868				1	2			17
Zotu9660			1	4				9
Zotu13810								
Zotu5725		1			3			5
Zotu9614			5			2		5
Zotu2732	1		6	3		9	4	3
Zotu10110						2		
Zotu10569				2	1			
Zotu14680								
Zotu8644						2	1	1
Zotu8658							3	5
Zotu15873					2			1
Zotu18278								1
Zotu8757								
Zotu10896		4						3
Zotu19030								
Zotu5110	1	1					1	7
Zotu11639								
Zotu13595								2
Zotu16356								4
Zotu14737			1		1			4
Zotu16796								
Zotu8044								2
Zotu13030	1						2	
Zotu18836								2
Zotu19058								5
Zotu2338	3	2	4	3	1	5	5	
Zotu4524			5			2		1
Zotu7809			3	1	2	1	2	
Zotu17165	1							
Zotu10393								
Zotu4339	7							
Zotu8340		2				2		
Zotu7915					1		1	
Zotu10395								
Zotu18514								
Zotu6178				1			4	
Zotu11651	1							
Zotu14485					4			
Zotu11446								1
Zotu12835								
Zotu12523		5		1				3
Zotu18859							3	2
Zotu2959			3	1	1	4	2	7
Zotu18923			2					3
Zotu9628					1			19
Zotu19284								6
Zotu6249		5						
Zotu9275						5		
Zotu16850	5			1				
Zotu18766								
Zotu10076								
Zotu6712		2		1				
Zotu4242	3	1	1	2				
Zotu12812	1							
Zotu18731								
Zotu3164	2		2			9	4	2
Zotu592	21	11	16	13	20	21	26	42
Zotu1470	3	3	6	4	1	5	2	16
Zotu10987	2	1				6		4
Zotu9927			1		2			
Zotu17245								2
Zotu2896	5	3	1	1	4	2	3	3
Zotu11469				2		2		
Zotu11631								
Zotu7797				3		3	2	2
Zotu3324		4	3		3	2	1	4
Zotu16166					1			
Zotu9805			1					2
Zotu3962		1	1		3		6	
Zotu1324	4	3	5	5	2	6	2	3
Zotu1492	5	10	3	9	4	9	19	12
Zotu3010	2	1		1	6	9	1	2
Zotu7434	2				1	2		1
Zotu5373					3		1	1
Zotu2140	1	1	6			10	9	3
Zotu5326			1			6		7
Zotu456	12	21	18	13	24	46	37	45
Zotu2744	2	2	2	4	8	4	5	24
Zotu16693							5	
Zotu2287			2	2				2
Zotu11661			1			2		1
Zotu1175	3	10	13	6	3	19	6	20
Zotu13552				1				1
Zotu6908		2		1	1			1
Zotu10084	1			1			2	1
Zotu12922		2			2	1		
Zotu16467				3				
Zotu11953								
Zotu16308								1
Zotu1242	11	7	22	4	3	16	7	223
Zotu720	5		4		1	10	1	22
Zotu1756	2	1	3	1		6	5	4
Zotu19168	1							
Zotu10051				1				
Zotu13447	1							1
Zotu170	42	53	45	35	32	73	17	191
Zotu2216		1	1	1	2	4	6	10
Zotu5727								1
Zotu325	22	27	24	30	19	67	30	97
Zotu3734	1			1			1	
Zotu10964			2			1		1
Zotu11110		1						
Zotu11717								3
Zotu14432								
Zotu779	13	5	1	7	3	8	1	11
Zotu4148	8	3			9			22
Zotu15969								7
Zotu18783	1				2	2	2	2
Zotu1635	4		8	4		2	1	17
Zotu7246	1	1	2	2	1	6		
Zotu7305				2	1		3	4
Zotu2599	1	5	6	11	5	4	2	31
Zotu3411	1	1	20	3	4	4		7
Zotu19758								
Zotu10318								
Zotu829	18	12	15	12	6	12	35	60
Zotu3111	7		6	3	3		4	26
Zotu15767			2					
Zotu20384			5	2				
Zotu15188			1			2		
Zotu4291	1	1	7	3	3	7	3	6
Zotu9759			2	2	1	3		3
Zotu18091						1		
Zotu20233			1					
Zotu3692	6	2	3			3	2	8
Zotu891	4	10	18	23	6	16	5	17
Zotu1566	3	5	12		2	17	5	10
Zotu2678		1		3	1	13	4	21
Zotu2680	1			6		6	11	
Zotu18871				2				
Zotu19726								
Zotu8501			2					
Zotu19202								
Zotu2387	2		6	1		1	5	3
Zotu8665						1		
Zotu13084						2		3
Zotu3673						3		5
Zotu6287						2	3	
Zotu13885							1	
Zotu15534								
Zotu15756								
Zotu16651								
Zotu17690								
Zotu10241								21
Zotu10353								19
Zotu20268								6
Zotu15339								4
Zotu5052	1			1		2	2	
Zotu10147	2	1					2	2
Zotu4753		3	2	2		2	3	3
Zotu2470	5		3	1		5	7	10
Zotu3220	6		2	2		1	1	14
Zotu4509	4	1	2	3		4	2	11
Zotu17771								
Zotu20838								1
Zotu2106	1	5	3		3	6	2	18
Zotu2529			2	4	1	4	5	6
Zotu15154			1				1	
Zotu506	17	5	45	13	16	33	31	45
Zotu4871	1		2	3		8		
Zotu411	11	9	73	20	13	33	33	64
Zotu5762	2					1		6
Zotu7238					5			3
Zotu196	23	28	88	26	37	63	44	79
Zotu11199								
Zotu12600								
Zotu11342								
Zotu10420						1	2	1
Zotu7309			5					42
Zotu5494						1		71
Zotu8540								36
Zotu16557		4	1					6
Zotu13521	3							
Zotu4435								3
Zotu4861		1	1					2
Zotu18941	3							
Zotu20163								
Zotu11485								
Zotu16923								
Zotu14296								
Zotu5866	4		1	1				2
Zotu15701								
Zotu641	8	11	9	13	9	23	3	1
Zotu2603	3			1	1			1
Zotu492	16	32	24	12	15	26	19	34
Zotu18965					3	3	1	
Zotu9864	2							1
Zotu8036	2					2		
Zotu1549	1		1	5	2	3	1	2
Zotu1260	6	5	1	3	2	4	2	4
Zotu1543	2		5	1	2	9	1	1
Zotu14649								
Zotu6629	3	1	4	2	1			
Zotu19531								
Zotu5004		1						1
Zotu6186	2		1			4	1	
Zotu4531				3		1	2	3
Zotu17519								
Zotu5437					2		1	
Zotu16059	1							
Zotu5321	1					4	1	
Zotu9800								
Zotu154	38	44	64	28	50	69	62	21
Zotu2889	6	3	5		1	2	2	
Zotu2045	9	2	2	5	1	3	8	
Zotu522	8	14	20	16	15	23	25	8
Zotu382	29	13	26	25	25	28	32	24
Zotu13641								
Zotu4223	1					2		
Zotu8414			1					
Zotu13369			1			1		1
Zotu20858								
Zotu18597								1
Zotu5029							6	6
Zotu7208								
Zotu20299								
Zotu5721		2						
Zotu7436								
Zotu17184								
Zotu5907				3	1	1		4
Zotu7050								
Zotu8902								7
Zotu20187								3
Zotu6157								3
Zotu11388								6
Zotu14053								1
Zotu6298		2	1	6	2			22
Zotu13540								1
Zotu9607					2			
Zotu20343			1					4
Zotu17502								4
Zotu7867			2		2			18
Zotu4388	11	1	4	1	5	1		16
Zotu3870	2	4	2	1	3	3	1	35
Zotu5244	2	1	2	1		1	2	5
Zotu13495				2	1	1	2	1
Zotu20367					1	1		
Zotu15081								
Zotu18845								
Zotu5982	1	1	1	2				4
Zotu12887					2			9
Zotu11668					1			20
Zotu18798								14
Zotu12052								1
Zotu5847			4		2			
Zotu19095	1					1		
Zotu4781				1				1
Zotu4502				3				9
Zotu9306							1	1
Zotu14872		1					2	9
Zotu12489	1		1		1	4	2	5
Zotu19208					5			1
Zotu4355				1	2	3	3	1
Zotu5020	2	5	4	3		8		5
Zotu2801			2	6	2	4		15
Zotu7559	3			1	1	1	2	3
Zotu14445		1				1		6
Zotu15861				1				
Zotu20014	1							
Zotu5143		4		1		1	1	21
Zotu10723		1			2			2
Zotu16784								
Zotu13730								
Zotu18277							2	
Zotu10608								
Zotu7425				1	1	1		1
Zotu18726								
Zotu4953					1			
Zotu16074								
Zotu5880			1	1				1
Zotu6386				1	1			
Zotu11017								
Zotu5299	6	1	4	2			8	22
Zotu13209				1				
Zotu4275	4		1		3	1	2	1
Zotu7430	1			3		1		
Zotu18078								
Zotu12958		1		2		1	4	4
Zotu16180			2					
Zotu3184	7	1	2	4	1	7	4	2
Zotu3601	8		5	5	2	2	4	2
Zotu1427	4	6	13	6	4	5	5	3
Zotu2306	2	7	12	8		5	4	1
Zotu7714		2	4					
Zotu9907				1		2		2
Zotu6869		5		1	1			6
Zotu8958			1	3				2
Zotu5967		1		1	6	6	8	3
Zotu12087			1			8		
Zotu12872				1			2	
Zotu19407						1		
Zotu12570								
Zotu13910								
Zotu2756	5		4	1		1	8	1
Zotu20162								1
Zotu16263								
Zotu16569	1						1	
Zotu9164								
Zotu9901			2					20
Zotu9516								
Zotu7064			1			1		57
Zotu18373	2							
Zotu19648								
Zotu13604			2					
Zotu14413		1			2			
Zotu11785								
Zotu10152								1
Zotu12920					1			
Zotu2809	2		1			8	1	2
Zotu3121	5	12	2	4	3	3	6	3
Zotu7127						1	2	1
Zotu17197				1				
Zotu19254								
Zotu542	7	17	5	9	4	11	17	18
Zotu1912	1	2	2	2	6	10	3	2
Zotu5695								
Zotu14945		1						
Zotu10759			1	1	2			
Zotu4477	1	3	6	6	4	1		
Zotu298	14	27	28	33	31	39	44	31
Zotu14971					3		5	1
Zotu2224	1		4	2	3	10	2	2
Zotu7874				1		1	1	2
Zotu599	8	11	7	18	15	25	8	35
Zotu1644			5	2	4	3		9
Zotu7363		1	4	1				1
Zotu3881		1		1		7	7	3
Zotu19855								
Zotu10733								
Zotu2107	1	7	11	11	5	18	7	2
Zotu3558		1	1	2		1	2	4
Zotu791		7	15	30	12	34	3	11
Zotu13579		3						1
Zotu3082		6			7		1	
Zotu1150	5	3	10	4	10	12	9	9
Zotu5178			3				2	1
Zotu18019						2		
Zotu14302				1		3		
Zotu18936								
Zotu20688								
Zotu7569				2				
Zotu6111					2		2	
Zotu281	15	15	33	14	4	29	25	6
Zotu2418		1	3	4	4	6		2
Zotu4006	5			2	1	3	2	
Zotu7317								
Zotu6812	1		3			1		1
Zotu1227	21	6	12	7	13	9	15	1
Zotu19229								
Zotu5149	2		1	3		4		4
Zotu8324	1			1				
Zotu4013			7	5	1	2	2	9
Zotu6129		1					2	2
Zotu1654	6	2	10	5	12	4	13	15
Zotu13364		1						
Zotu17031	2				6	1	1	
Zotu538	19	22	13	8	24	10	16	11
Zotu13565								1
Zotu473	18	22	24	24	17	23	29	17
Zotu3507	1	6			5	2	3	5
Zotu5453	2	1			3		2	
Zotu3174	4	7	5	5	1	8	5	6
Zotu6813	1	1			2		1	5
Zotu9193		1				1		1
Zotu13341								
Zotu5265		4						5
Zotu10672								2
Zotu11495			1		1			
Zotu13509							1	
Zotu12221					5			
Zotu17866								
Zotu6396								
Zotu8606					2			
Zotu18058								
Zotu20529						1		
Zotu5441						2		
Zotu12474								
Zotu5855	1		1			2		3
Zotu11923			1		1			
Zotu5966	3		1	1		1	1	
Zotu2930		3	1	1	1	4		
Zotu190	10	10	58	16	15	43	23	1
Zotu10680								
Zotu15599			1					
Zotu1481	1	1	2	1	6	7	11	2
Zotu600	12	5	8	15	6	17	12	13
Zotu1224	3	11	16	10	10	15	5	10
Zotu20713								
Zotu13350				1			1	
Zotu775	23	12	13	18	9	14	15	16
Zotu3078	1			2	1		4	1
Zotu865	5		5	1	5	8	8	7
Zotu15862					3			1
Zotu14748				1		6		
Zotu3515	4			4	1	5	3	
Zotu4341	1		2	1	2		2	7
Zotu13813						1		2
Zotu14160			1					1
Zotu16244								
Zotu6452			1					3
Zotu19754								
Zotu9817								
Zotu19434			1	1				
Zotu19552		1						
Zotu12124	1	1					1	
Zotu18055	1							
Zotu10685						1		
Zotu17379								
Zotu17427				1	2		1	
Zotu10218	2		2	2				
Zotu17615								
Zotu12406	2		1	1				
Zotu13267					2			
Zotu16638	1		3		1			
Zotu19356				1				1
Zotu15758								
Zotu12705			1					
Zotu16666								
Zotu15158			1	1		1		
Zotu9527							5	
Zotu8748					3			3
Zotu11288				1			3	
Zotu13866		3			1			2
Zotu10572								5
Zotu13409		2	4					
Zotu7489				2				
Zotu8229								
Zotu3637								
Zotu9684								
Zotu15523								
Zotu17783				2		1	1	
Zotu16747								
Zotu16178								
Zotu13638								
Zotu20711								
Zotu16614								
Zotu20789								
Zotu17803								
Zotu15134								
