"Source","Target","cor","p"
"Zotu679","Com_1_neg",-0.898219696434944,0.00243879679638237
"Zotu4216","Com_1_neg",-0.84343471224579,0.00850323414517939
"Zotu2535","Com_1_neg",-0.874267171196679,0.00451238560365086
"Zotu2099","Com_1_neg",-0.927778183470369,0.000891495363823935
"Zotu185","Com_1_neg",-0.836501912571304,0.00963039885802708
"Zotu450","Com_1_neg",0.981980506061966,1.44304499720693e-05
"Zotu1297","Com_1_neg",0.902707567477393,0.00213764690910878
"Zotu962","Com_100_neg",-0.853912563829967,0.00696528831948062
"Zotu382","Com_100_neg",-0.864790869437951,0.00556986266587756
"Zotu638","Com_100_neg",-0.862290908577547,0.00587299067229696
"Zotu559","Com_100_neg",-0.857142857142857,0.00653001725471536
"Zotu1047","Com_100_neg",-0.836501912571304,0.00963039885802708
"Zotu629","Com_10015_pos",0.857142857142857,0.00653001725471536
"Zotu14","Com_10015_pos",-0.902707567477393,0.00213764690910878
"Zotu2679","Com_10015_pos",0.904761904761905,0.00200827550542959
"Zotu138","Com_10015_pos",-0.946124746911475,0.000375311873790363
"Zotu994","Com_10015_pos",0.886243433815812,0.00337334293235236
"Zotu330","Com_10015_pos",-0.928571428571429,0.000862968182899992
"Zotu925","Com_10015_pos",-0.976190476190476,3.31439602621053e-05
"Zotu559","Com_10015_pos",-0.857142857142857,0.00653001725471536
"Zotu2549","Com_10015_pos",-0.898219696434944,0.00243879679638237
"Zotu1061","Com_10015_pos",-0.874267171196679,0.00451238560365086
"Zotu858","Com_10015_pos",-0.915729116152572,0.00140317432489256
"Zotu8916","Com_10015_pos",-0.874267171196679,0.00451238560365086
"Zotu1371","Com_10032_pos",0.850314645958414,0.00747141463995349
"Zotu277","Com_10032_pos",0.880952380952381,0.00385032046373235
"Zotu827","Com_10032_pos",0.951876318105963,0.000268663259848312
"Zotu780","Com_10032_pos",0.874267171196679,0.00451238560365086
"Zotu242","Com_10032_pos",0.857142857142857,0.00653001725471536
"Zotu182","Com_10032_pos",0.952380952380952,0.000260400024387319
"Zotu121","Com_10032_pos",0.904761904761905,0.00200827550542959
"Zotu1181","Com_10032_pos",0.874267171196679,0.00451238560365086
"Zotu458","Com_10032_pos",0.904761904761905,0.00200827550542959
"Zotu802","Com_10032_pos",0.898219696434944,0.00243879679638237
"Zotu162","Com_10032_pos",0.847024362841908,0.00795427063210341
"Zotu186","Com_10032_pos",0.838338383339281,0.00932311573505595
"Zotu332","Com_10032_pos",0.886243433815812,0.00337334293235236
"Zotu424","Com_10076_pos",0.904761904761905,0.00200827550542959
"Zotu49","Com_10076_pos",0.862290908577547,0.00587299067229696
"Zotu612","Com_10076_pos",0.850314645958414,0.00747141463995349
"Zotu916","Com_10076_pos",-0.922172221673209,0.00111081735780605
"Zotu2447","Com_10076_pos",-0.910195959054077,0.00169086088623827
"Zotu152","Com_10076_pos",0.87831006565368,0.0041039337200317
"Zotu318","Com_10076_pos",-0.857142857142857,0.00653001725471536
"Zotu12744","Com_10076_pos",-0.850314645958414,0.00747141463995349
"Zotu64","Com_10076_pos",0.904761904761905,0.00200827550542959
"Zotu494","Com_10076_pos",-0.857142857142857,0.00653001725471536
"Zotu63","Com_10076_pos",-0.857142857142857,0.00653001725471536
"Zotu1772","Com_10076_pos",-0.891630981516978,0.00292868090613485
"Zotu662","Com_10076_pos",-0.850314645958414,0.00747141463995349
"Zotu400","Com_10094_pos",0.857142857142857,0.00653001725471536
"Zotu278","Com_10094_pos",0.898219696434944,0.00243879679638237
"Zotu525","Com_10094_pos",0.879581914199181,0.00398055887902271
"Zotu405","Com_10094_pos",0.880952380952381,0.00385032046373235
"Zotu188","Com_10094_pos",-0.904761904761905,0.00200827550542959
"Zotu1026","Com_10094_pos",-0.879581914199181,0.00398055887902271
"Zotu5622","Com_10094_pos",-0.883851509052425,0.00358393515743716
"Zotu495","Com_10094_pos",-0.855483779563587,0.0067513302509381
"Zotu554","Com_10094_pos",-0.880952380952381,0.00385032046373235
"Zotu648","Com_1010_neg",0.874267171196679,0.00451238560365086
"Zotu948","Com_1010_neg",-0.879581914199181,0.00398055887902271
"Zotu509","Com_1010_neg",-0.904761904761905,0.00200827550542959
"Zotu301","Com_1010_neg",-0.904761904761905,0.00200827550542959
"Zotu107","Com_10103_pos",0.857142857142857,0.00653001725471536
"Zotu1325","Com_10103_pos",0.850314645958414,0.00747141463995349
"Zotu166","Com_10103_pos",0.952380952380952,0.000260400024387319
"Zotu270","Com_10103_pos",-0.850314645958414,0.00747141463995349
"Zotu2063","Com_10103_pos",-0.871575793648919,0.00479825734117556
"Zotu535","Com_10103_pos",0.904761904761905,0.00200827550542959
"Zotu924","Com_10103_pos",0.891630981516978,0.00292868090613485
"Zotu754","Com_10103_pos",-0.891630981516978,0.00292868090613485
"Zotu20481","Com_10103_pos",0.928571428571429,0.000862968182899992
"Zotu1509","Com_1011_neg",-0.952380952380952,0.000260400024387319
"Zotu411","Com_1011_neg",0.848625128695526,0.00771694675976597
"Zotu115","Com_1011_neg",0.880952380952381,0.00385032046373235
"Zotu1770","Com_1011_neg",0.838338383339281,0.00932311573505595
"Zotu523","Com_10122_pos",-0.910195959054077,0.00169086088623827
"Zotu612","Com_10122_pos",0.838338383339281,0.00932311573505595
"Zotu19285","Com_10122_pos",-0.891630981516978,0.00292868090613485
"Zotu916","Com_10122_pos",-0.922172221673209,0.00111081735780605
"Zotu152","Com_10122_pos",0.902707567477393,0.00213764690910878
"Zotu1772","Com_10122_pos",-0.855483779563587,0.0067513302509381
"Zotu1026","Com_10122_pos",-0.855483779563587,0.0067513302509381
"Zotu495","Com_10122_pos",-0.84343471224579,0.00850323414517939
"Zotu102","Com_10122_pos",-0.898219696434944,0.00243879679638237
"Zotu1044","Com_1014_pos",-0.886243433815812,0.00337334293235236
"Zotu1486","Com_1014_pos",-0.880952380952381,0.00385032046373235
"Zotu533","Com_1014_pos",-0.952380952380952,0.000260400024387319
"Zotu1111","Com_1014_pos",-0.946124746911475,0.000375311873790363
"Zotu157","Com_1014_pos",-0.874267171196679,0.00451238560365086
"Zotu247","Com_1014_pos",0.898219696434944,0.00243879679638237
"Zotu257","Com_1014_pos",0.857142857142857,0.00653001725471536
"Zotu648","Com_10146_pos",0.862290908577547,0.00587299067229696
"Zotu973","Com_10146_pos",0.84343471224579,0.00850323414517939
"Zotu2812","Com_10146_pos",-0.902707567477393,0.00213764690910878
"Zotu301","Com_10146_pos",-0.976190476190476,3.31439602621053e-05
"Zotu376","Com_10146_pos",-0.874267171196679,0.00451238560365086
"Zotu2384","Com_10146_pos",-0.850314645958414,0.00747141463995349
"Zotu2191","Com_10146_pos",-0.879581914199181,0.00398055887902271
"Zotu1233","Com_10159_pos",0.87831006565368,0.0041039337200317
"Zotu2000","Com_10159_pos",0.880952380952381,0.00385032046373235
"Zotu1065","Com_10159_pos",0.880952380952381,0.00385032046373235
"Zotu1513","Com_10159_pos",0.838338383339281,0.00932311573505595
"Zotu616","Com_10159_pos",0.874267171196679,0.00451238560365086
"Zotu90","Com_10159_pos",0.928571428571429,0.000862968182899992
"Zotu183","Com_10159_pos",0.880952380952381,0.00385032046373235
"Zotu118","Com_10159_pos",0.988023520059354,4.2561644169048e-06
"Zotu29","Com_10159_pos",0.952380952380952,0.000260400024387319
"Zotu1477","Com_10159_pos",0.97007727214974,6.54855883110983e-05
"Zotu199","Com_10159_pos",0.857142857142857,0.00653001725471536
"Zotu336","Com_10159_pos",0.857142857142857,0.00653001725471536
"Zotu523","Com_10176_pos",-0.898219696434944,0.00243879679638237
"Zotu1096","Com_10176_pos",0.891630981516978,0.00292868090613485
"Zotu597","Com_10176_pos",-0.857142857142857,0.00653001725471536
"Zotu1717","Com_10176_pos",-0.904761904761905,0.00200827550542959
"Zotu1744","Com_10176_pos",0.857142857142857,0.00653001725471536
"Zotu1026","Com_10176_pos",-0.915729116152572,0.00140317432489256
"Zotu495","Com_10176_pos",-0.891630981516978,0.00292868090613485
"Zotu2378","Com_1018_pos",0.855483779563587,0.0067513302509381
"Zotu366","Com_1018_pos",0.867532846881384,0.00524913643910851
"Zotu508","Com_1018_pos",0.951876318105963,0.000268663259848312
"Zotu1202","Com_1018_pos",-0.922172221673209,0.00111081735780605
"Zotu232","Com_1018_pos",-0.934148484292342,0.000679105745231112
"Zotu1509","Com_10184_pos",0.880952380952381,0.00385032046373235
"Zotu411","Com_10184_pos",-0.848625128695526,0.00771694675976597
"Zotu287","Com_10184_pos",0.880952380952381,0.00385032046373235
"Zotu1245","Com_10184_pos",-0.84343471224579,0.00850323414517939
"Zotu1637","Com_10184_pos",-0.862290908577547,0.00587299067229696
"Zotu420","Com_10184_pos",-0.838338383339281,0.00932311573505595
"Zotu525","Com_10198_pos",0.879581914199181,0.00398055887902271
"Zotu578","Com_10198_pos",0.874267171196679,0.00451238560365086
"Zotu483","Com_10198_pos",-0.898219696434944,0.00243879679638237
"Zotu9","Com_10198_pos",-0.904761904761905,0.00200827550542959
"Zotu249","Com_10198_pos",0.838338383339281,0.00932311573505595
"Zotu290","Com_10198_pos",0.880952380952381,0.00385032046373235
"Zotu1509","Com_102_neg",-0.904761904761905,0.00200827550542959
"Zotu629","Com_10203_pos",0.952380952380952,0.000260400024387319
"Zotu790","Com_10203_pos",0.857142857142857,0.00653001725471536
"Zotu891","Com_10203_pos",0.976190476190476,3.31439602621053e-05
"Zotu599","Com_10203_pos",0.927778183470369,0.000891495363823935
"Zotu1232","Com_10203_pos",0.898219696434944,0.00243879679638237
"Zotu138","Com_10203_pos",-0.862290908577547,0.00587299067229696
"Zotu787","Com_10203_pos",0.857142857142857,0.00653001725471536
"Zotu1032","Com_10203_pos",-0.874267171196679,0.00451238560365086
"Zotu1130","Com_10203_pos",0.87831006565368,0.0041039337200317
"Zotu1003","Com_10203_pos",-0.855483779563587,0.0067513302509381
"Zotu2076","Com_10203_pos",-0.951876318105963,0.000268663259848312
"Zotu804","Com_10203_pos",-0.891630981516978,0.00292868090613485
"Zotu679","Com_10207_pos",0.922172221673209,0.00111081735780605
"Zotu4216","Com_10207_pos",0.915729116152572,0.00140317432489256
"Zotu2535","Com_10207_pos",0.838338383339281,0.00932311573505595
"Zotu509","Com_10207_pos",0.857142857142857,0.00653001725471536
"Zotu450","Com_10207_pos",-0.9456108576893,0.00038600270973177
"Zotu326","Com_10262_neg",0.886243433815812,0.00337334293235236
"Zotu1425","Com_10262_neg",0.862290908577547,0.00587299067229696
"Zotu363","Com_10262_neg",-0.922172221673209,0.00111081735780605
"Zotu258","Com_10262_neg",0.838338383339281,0.00932311573505595
"Zotu245","Com_10262_neg",0.850314645958414,0.00747141463995349
"Zotu52","Com_10262_neg",-0.880952380952381,0.00385032046373235
"Zotu1238","Com_10262_neg",0.874267171196679,0.00451238560365086
"Zotu2110","Com_10262_neg",-0.857142857142857,0.00653001725471536
"Zotu19986","Com_10262_neg",-0.922172221673209,0.00111081735780605
"Zotu1184","Com_10262_neg",0.879581914199181,0.00398055887902271
"Zotu435","Com_10262_neg",0.880952380952381,0.00385032046373235
"Zotu44","Com_10262_neg",0.862290908577547,0.00587299067229696
"Zotu424","Com_10269_pos",0.857142857142857,0.00653001725471536
"Zotu916","Com_10269_pos",-0.838338383339281,0.00932311573505595
"Zotu2447","Com_10269_pos",-0.922172221673209,0.00111081735780605
"Zotu19051","Com_10269_pos",-0.838338383339281,0.00932311573505595
"Zotu318","Com_10269_pos",-0.880952380952381,0.00385032046373235
