Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu2871,1,0,0,2.68E-165,0,168,0,0
Zotu3748,1,0,0,2.68E-165,0,105,0,0
Zotu1571,1,0,0,5.76E-97,0,19,-0.894427191,0
Zotu3282,1,0,0,2.68E-165,0,109,0,0
Zotu191,2,1,2,6.34E-81,0,21,0,0
Zotu335,2,0,0,1.54E-84,1,62,0,0
Zotu876,2,2,2,4.50E-115,0,27,1,0
Zotu4438,1,0,0,4.12E-29,0,4,-1.249025594,0
Zotu4422,1,0,0,2.68E-165,0,119,0,0
Zotu2450,1,0,0,3.47E-104,0,16,-1.414213562,0
Zotu2561,2,24,24,1.33E-90,0,9,0.254000254,0
Zotu2550,5,18.91885033,260,0.281603137,0.7,15,0.822178602,0
Zotu330,1,0,0,2.68E-165,0,110,0,0
Zotu1435,2,192,2465,9.95E-31,0,2,-0.254000254,0
Zotu229,1,0,0,3.47E-104,0,20,-1.414213562,0
Zotu803,2,4,4,1.24E-96,0,18,0.447213595,0
Zotu271,2,2,2,4.50E-115,0,28,1,0
Zotu726,1,0,0,2.68E-165,0,165,0,0
Zotu4282,3,5,5,3.20E-101,0,24,1.75,0
Zotu504,3,1.5,2,1.64E-70,0.333333333,39,1.224744871,0
Zotu727,1,0,0,3.56E-129,0,75,0,0
Zotu151,3,2,2,1.80E-84,0.333333333,43,1.414213562,0
Zotu1384,1,0,0,4.81E-108,0,40,-0.577350269,0
Zotu1281,1,0,0,2.78E-115,0,34,-1,0
Zotu798,1,0,0,2.68E-165,0,200,0,0
Zotu1307,1,0,0,3.56E-129,0,75,0,0
Zotu1766,1,0,0,2.68E-165,0,103,0,0
Zotu1486,2,2,2,4.50E-115,0,26,1,0
Zotu975,1,0,0,1.61E-59,0,8,-1.376494403,0
Zotu1407,1,0,0,3.56E-129,0,80,0,0
Zotu1399,1,0,0,2.68E-165,0,111,0,0
Zotu270,1,0,0,3.56E-129,0,71,0,0
Zotu352,3,13.5,222,0.061854381,0.666666667,15,-0.298974037,0
Zotu52,4,508.5,5381,3.02E-30,0.166666667,2,2.032002032,0
Zotu517,3,192,2224,3.19E-29,0.666666667,4,0.282038037,0
Zotu182,2,1,1,3.56E-129,0,74,0,0
Zotu1172,1,0,0,5.72E-19,0,1,-1.202421511,0
Zotu3063,2,4.2,20,0.052241448,0,15,-0.859550357,0
Zotu1799,1,0,0,2.68E-165,0,118,0,0
Zotu1731,2,20,24,1.55E-59,0,8,-0.229415734,0
Zotu1032,4,3.5,4,3.11E-62,0.333333333,37,1.568929081,0
Zotu90,1,0,0,2.68E-165,0,124,0,0
Zotu637,1,0,0,2.68E-165,0,117,0,0
Zotu183,2,10,14,3.26E-61,0,10,-0.301511345,0
Zotu2320,1,0,0,2.68E-165,0,146,0,0
Zotu175,1,0,0,2.68E-165,0,101,0,0
Zotu7684,1,0,0,2.68E-165,0,202,0,0
Zotu3606,2,1,1,3.56E-129,0,82,0,0
Zotu1668,1,0,0,2.78E-115,0,31,-1,0
Zotu3754,1,0,0,3.56E-129,0,78,0,0
Zotu118,2,1,1,3.56E-129,0,79,0,0
Zotu1503,2,3,3,3.20E-101,0,24,0.5,0
Zotu254,2,0,0,2.14E-34,1,5,-0.747630902,0
Zotu696,1,0,0,2.78E-115,0,28,-1,0
Zotu1059,2,0,0,4.73E-93,1,51,0,0
Zotu1223,2,1,1,3.56E-129,0,69,0,0
Zotu670,2,0,0,4.73E-93,1,47,0,0
Zotu463,2,0,0,4.73E-93,1,56,0,0
Zotu753,1,0,0,2.68E-165,0,151,0,0
Zotu1091,1,0,0,3.56E-129,0,81,0,0
Zotu559,1,0,0,2.68E-165,0,113,0,0
Zotu1618,3,807,2119,1.50E-20,0,3,1.471960144,0
Zotu106,1,0,0,3.56E-129,0,76,0,0
Zotu1119,1,0,0,2.68E-165,0,127,0,0
Zotu200,1,0,0,3.56E-129,0,68,0,0
Zotu701,1,0,0,2.68E-165,0,166,0,0
Zotu311,1,0,0,2.68E-165,0,133,0,0
Zotu13025,1,0,0,2.97E-34,0,2,-1.397001397,0
Zotu521,3,1.5,2,1.64E-70,0.333333333,39,1.224744871,0
Zotu1195,1,0,0,3.56E-129,0,95,0,0
Zotu1681,3,17,17,1.12E-90,0,9,1.651001651,0
Zotu695,2,0,0,4.73E-93,1,47,0,0
Zotu916,3,0,0,1.99E-27,1,7,0,0
Zotu4205,2,44,119,2.68E-32,0,2,-0.254000254,0
Zotu2214,2,2,2,4.50E-115,0,27,1,0
Zotu1181,1,0,0,2.68E-165,0,103,0,0
Zotu1564,1,0,0,2.17E-14,0,1,-1.202421511,0
Zotu2852,2,0,0,4.73E-93,1,54,0,0
Zotu764,1,0,0,2.68E-165,0,210,0,0
Zotu2497,2,24,24,5.76E-79,0,6,0.150755672,0
Zotu535,2,0,0,1.54E-84,1,58,0,0
Zotu1015,1,0,0,3.56E-129,0,72,0,0
Zotu2831,1,0,0,2.78E-115,0,33,-1,0
Zotu1934,2,0,0,4.42E-18,1,1,-0.246650566,0
Zotu1581,1,0,0,2.68E-165,0,154,0,0
Zotu1050,2,0,0,2.54E-67,1,38,-1,0
Zotu1158,1,0,0,0.030908084,0,15,-1.420126676,0
Zotu1591,1,0,0,2.68E-165,0,161,0,0
Zotu1016,3,159.6666667,2596,2.02E-11,0.333333333,0,-0.099394434,0
Zotu737,1,0,0,3.56E-129,0,69,0,0
Zotu19051,1,0,0,7.97E-46,0,11,-1.333945938,0
Zotu13821,1,0,0,2.68E-165,0,145,0,0
Zotu2408,3,2,2,1.80E-84,0.333333333,57,1.414213562,0
Zotu4886,1,0,0,2.68E-165,0,196,0,0
Zotu1735,2,1,1,3.56E-129,0,67,0,0
Zotu669,3,2,6,1.72E-27,0.333333333,7,0,0
Zotu2734,2,0,0,1.54E-84,1,66,0,0
Zotu1553,2,107,271,1.42E-20,0,3,0,0
Zotu911,1,0,0,2.68E-165,0,214,0,0
Zotu7744,2,0,0,4.73E-93,1,53,0,0
Zotu708,3,0.5,1,3.25E-67,0.666666667,38,1,0
Zotu152,1,0,0,3.56E-129,0,81,0,0
Zotu2445,1,0,0,2.68E-165,0,223,0,0
Zotu1025,1,0,0,1.49E-19,0,1,-1.202421511,0
Zotu3250,2,164,546,6.87E-11,0,0,-0.762023996,0
Zotu2373,5,968.5,10494,5.03E-11,0.2,0,1.22586469,0
Zotu384,3,0,0,3.16E-10,1,0,-0.099394434,0
Zotu1173,1,0,0,3.52E-81,0,21,-1.224744871,0
Zotu560,2,52.5,507,7.16E-20,0,22,-0.67936622,0
Zotu1069,1,0,0,2.68E-165,0,219,0,0
Zotu1037,1,0,0,5.58E-95,0,14,-1.020620726,0
Zotu1369,1,0,0,2.68E-165,0,218,0,0
Zotu2612,3,359,3589,1.18E-32,0,2,0.889000889,0
Zotu18441,2,0,0,4.42E-18,1,1,-0.246650566,0
Zotu18312,3,3561,16304,1.89E-16,0,1,0.709120378,0
Zotu19210,1,0,0,2.68E-165,0,216,0,0
Zotu17636,1,0,0,3.62E-29,0,4,-1.249025594,0
Zotu2860,1,0,0,2.68E-165,0,215,0,0
