Source,Target,Label,inter
223,190,-1,np
17,624,1,pp
17,277,-1,np
17,709,-1,np
802,627,1,pp
692,348,1,pp
339,264,1,pp
755,416,-1,np
65,443,1,pp
65,392,-1,np
369,86,1,pp
24,833,1,pp
24,407,-1,np
85,740,1,pp
707,717,1,pp
576,769,-1,np
37,375,1,pp
653,338,-1,np
192,176,1,pp
192,218,1,pp
632,526,-1,np
73,44,-1,np
207,201,-1,np
423,256,1,pp
753,493,1,pp
366,570,-1,np
641,658,1,pp
420,273,-1,np
274,251,-1,np
22,726,-1,np
55,267,1,pp
184,598,1,pp
8,452,1,pp
8,209,1,pp
8,750,1,pp
263,621,-1,np
134,513,1,pp
356,438,-1,np
356,249,-1,np
224,402,1,pp
706,826,-1,np
400,565,-1,np
400,323,1,pp
169,283,1,pp
726,292,-1,np
163,375,1,pp
464,539,-1,np
464,452,-1,np
350,431,-1,np
350,209,-1,np
350,625,-1,np
350,750,-1,np
518,177,1,pp
518,712,-1,np
61,596,1,pp
29,684,1,pp
269,631,1,pp
425,46,1,pp
190,155,-1,np
782,552,1,pp
624,277,-1,np
671,657,-1,np
671,818,1,pp
456,316,-1,np
456,78,-1,np
500,511,1,pp
233,255,-1,np
572,610,1,pp
503,255,-1,np
503,193,1,pp
100,385,1,pp
494,303,-1,np
833,407,-1,np
36,827,1,pp
305,635,1,pp
305,149,1,pp
305,354,1,pp
300,468,1,pp
300,747,-1,np
177,712,-1,np
468,747,-1,np
142,635,-1,np
142,194,-1,np
438,249,1,pp
734,478,-1,np
515,397,1,pp
90,162,1,pp
779,341,1,pp
433,455,1,pp
666,164,-1,np
189,44,1,pp
408,401,-1,np
444,478,1,pp
457,516,1,pp
824,279,1,pp
270,193,1,pp
839,437,-1,np
23,767,-1,np
346,39,-1,np
346,284,-1,np
417,573,-1,np
404,157,-1,np
422,432,-1,np
539,712,1,pp
539,547,1,pp
638,488,-1,np
638,774,1,pp
103,460,-1,np
103,738,-1,np
506,151,1,pp
288,237,1,pp
545,88,1,pp
596,566,1,pp
554,646,1,pp
276,679,1,pp
727,34,1,pp
637,294,-1,np
712,533,1,pp
547,308,1,pp
547,123,1,pp
419,722,-1,np
665,730,1,pp
76,209,1,pp
76,750,1,pp
635,194,1,pp
635,149,1,pp
635,238,1,pp
635,354,1,pp
452,34,1,pp
34,773,1,pp
643,615,1,pp
662,691,1,pp
620,368,1,pp
453,45,-1,np
689,217,-1,np
158,533,-1,np
592,645,1,pp
592,88,-1,np
149,354,1,pp
565,323,-1,np
538,511,-1,np
195,297,-1,np
656,301,-1,np
166,660,-1,np
460,838,1,pp
431,88,1,pp
647,583,-1,np
449,737,-1,np
449,86,-1,np
542,481,1,pp
470,471,-1,np
303,199,1,pp
297,502,1,pp
581,278,1,pp
618,10,1,pp
579,573,1,pp
209,750,1,pp
699,105,1,pp
96,120,1,pp
316,78,1,pp
99,10,1,pp
33,123,1,pp
661,737,1,pp
314,737,1,pp
587,606,1,pp
625,88,1,pp
