Source,Target,Label,inter
576,925,-1,np
595,786,1,pp
464,556,-1,np
462,33,-1,np
462,313,1,pp
630,378,-1,np
685,650,1,pp
634,535,1,pp
7,664,1,pp
673,454,1,pp
733,126,1,pp
658,550,1,pp
286,514,1,pp
953,360,1,pp
142,897,1,pp
142,133,1,pp
18,436,-1,np
830,567,-1,np
830,127,1,pp
830,212,1,pp
325,95,-1,np
765,779,-1,np
765,460,1,pp
661,571,1,pp
136,73,1,pp
28,129,1,pp
610,691,1,pp
69,697,1,pp
69,161,-1,np
50,898,1,pp
50,849,1,pp
408,375,-1,np
408,330,-1,np
1040,859,1,pp
635,133,-1,np
761,991,1,pp
935,919,-1,np
331,13,1,pp
687,497,1,pp
905,368,-1,np
887,586,1,pp
84,430,1,pp
84,244,1,pp
84,800,-1,np
84,420,-1,np
243,692,-1,np
463,771,-1,np
96,66,1,pp
663,760,-1,np
663,24,-1,np
486,860,1,pp
564,976,-1,np
626,347,1,pp
207,319,1,pp
902,616,1,pp
902,31,1,pp
133,338,-1,np
932,329,1,pp
433,922,1,pp
329,250,1,pp
724,49,1,pp
1041,701,1,pp
469,249,-1,np
842,182,1,pp
117,967,1,pp
117,302,-1,np
117,874,1,pp
537,516,1,pp
423,64,-1,np
967,302,-1,np
967,874,1,pp
566,104,-1,np
720,624,1,pp
980,660,-1,np
551,228,1,pp
778,478,-1,np
918,98,1,pp
452,244,1,pp
454,198,1,pp
582,748,1,pp
179,166,1,pp
402,386,1,pp
766,840,-1,np
766,638,-1,np
159,785,1,pp
43,989,-1,np
43,279,-1,np
697,410,-1,np
759,215,1,pp
759,895,1,pp
184,601,1,pp
293,928,1,pp
293,552,-1,np
786,542,1,pp
86,369,-1,np
665,314,1,pp
665,270,1,pp
665,90,-1,np
665,573,1,pp
145,1037,-1,np
985,316,-1,np
945,929,-1,np
305,664,-1,np
6,267,-1,np
982,787,-1,np
731,52,-1,np
731,561,-1,np
840,638,1,pp
299,47,1,pp
509,14,1,pp
1001,111,-1,np
646,40,1,pp
618,140,-1,np
79,619,1,pp
453,492,1,pp
848,400,1,pp
353,971,1,pp
103,984,-1,np
914,30,1,pp
711,866,1,pp
199,137,-1,np
47,181,1,pp
47,271,1,pp
699,68,1,pp
699,611,-1,np
193,206,1,pp
193,739,-1,np
742,42,1,pp
641,700,1,pp
291,1022,1,pp
435,773,-1,np
68,611,-1,np
707,265,-1,np
134,340,1,pp
689,1038,-1,np
689,390,1,pp
384,81,-1,np
384,187,1,pp
