Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu3210,1,0,0,1.46E-48,0,35,-0.75,0
Zotu790,1,0,0,3.42E-79,0,261,0,0
Zotu2755,1,0,0,3.42E-79,0,256,0,0
Zotu24,2,2,2,7.00E-55,0,51,1,0
Zotu2653,2,2,2,7.00E-55,0,57,1,0
Zotu3778,1,0,0,3.42E-79,0,244,0,0
Zotu2566,2,3,3,2.74E-39,0,24,0,0
Zotu7979,2,0,0,2.84E-44,1,91,0,0
Zotu568,2,0,0,2.84E-44,1,89,0,0
Zotu648,1,0,0,3.42E-79,0,228,0,0
Zotu1240,1,0,0,1.61E-51,0,71,-0.577350269,0
Zotu19476,1,0,0,3.42E-79,0,225,0,0
Zotu5232,1,0,0,3.42E-79,0,219,0,0
Zotu7497,1,0,0,3.42E-79,0,216,0,0
Zotu1787,2,24,24,1.94E-41,0,4,0.215665546,0
Zotu1873,2,0,0,3.72E-40,1,81,0,0
Zotu1379,1,0,0,3.42E-79,0,246,0,0
Zotu1711,2,0,0,2.84E-44,1,94,0,0
Zotu119,2,0,0,2.68E-36,1,40,0,0
Zotu3499,2,0,0,2.84E-44,1,97,0,0
Zotu6119,2,19,30,6.72E-30,0,2,-0.173748897,0
Zotu18638,2,0,0,7.19E-32,1,68,-1,0
Zotu2610,2,6,16,3.99E-32,0,9,-0.254000254,0
Zotu1186,1,0,0,9.85E-62,0,140,0,0
Zotu334,3,2,4,7.36E-30,0.666666667,13,1.020620726,0
Zotu268,3,0,0,7.59E-24,1,64,0,0
Zotu1496,1,0,0,3.42E-79,0,312,0,0
Zotu128,1,0,0,3.42E-79,0,178,0,0
Zotu821,1,0,0,3.42E-79,0,219,0,0
Zotu338,1,0,0,1.24E-39,0,27,-1.58113883,0
Zotu224,1,0,0,3.42E-79,0,178,0,0
Zotu244,1,0,0,3.42E-79,0,185,0,0
Zotu1298,1,0,0,4.98E-36,0,19,-1,0
Zotu645,3,0,0,2.09E-22,1,63,0.204124145,0
Zotu2598,1,0,0,3.42E-79,0,236,0,0
Zotu4514,2,1,1,9.85E-62,0,112,0,0
Zotu17521,2,84,174,1.24E-18,0,1,-0.517036491,0
Zotu13778,2,8,12,5.74E-25,0,10,-0.359210604,0
Zotu20151,2,0,0,2.84E-44,1,82,0,0
Zotu13,3,17,50,0.004910658,0.666666667,0,-0.087038828,0
Zotu972,2,8,8,3.88E-29,0,7,-0.229415734,0
Zotu108,2,3,8,0.027074781,0,0,-0.696310624,0
Zotu60,1,0,0,9.85E-62,0,104,0,0
Zotu866,1,0,0,3.42E-79,0,188,0,0
Zotu130,3,30,78,1.77E-18,0.333333333,1,0.402139493,0
Zotu551,3,1,2,8.54E-25,0.333333333,15,0.474341649,0
Zotu1007,3,2,4,6.59E-29,0.666666667,53,0.707106781,0
Zotu326,2,0,0,2.84E-44,1,85,0,0
Zotu231,1,0,0,1.96E-36,0,18,-1.322875656,0
Zotu261,1,0,0,3.42E-79,0,156,0,0
Zotu850,2,2,2,7.00E-55,0,58,1,0
Zotu361,1,0,0,1.79E-42,0,23,-0.603022689,0
Zotu1718,1,0,0,1.61E-51,0,75,-0.577350269,0
Zotu3640,1,0,0,9.85E-62,0,105,0,0
Zotu1395,1,0,0,3.42E-79,0,152,0,0
Zotu871,2,0,0,2.84E-44,1,78,0,0
Zotu84,1,0,0,3.42E-79,0,221,0,0
Zotu1054,1,0,0,9.85E-62,0,142,0,0
Zotu3468,1,0,0,3.42E-79,0,313,0,0
Zotu91,1,0,0,3.42E-79,0,308,0,0
Zotu107,1,0,0,3.42E-79,0,304,0,0
Zotu2390,1,0,0,3.42E-79,0,298,0,0
Zotu17889,2,1,1,9.85E-62,0,143,0,0
Zotu55,1,0,0,3.42E-79,0,288,0,0
Zotu4293,3,5,8,9.44E-29,0.333333333,16,0.811107106,0
Zotu1100,1,0,0,3.42E-79,0,283,0,0
Zotu2345,1,0,0,3.42E-79,0,287,0,0
Zotu1065,1,0,0,3.42E-79,0,278,0,0
Zotu6110,1,0,0,9.85E-62,0,143,0,0
Zotu181,1,0,0,2.49E-30,0,2,-1.085930607,0
Zotu3126,2,0,0,2.84E-44,1,89,0,0
Zotu4900,1,0,0,4.32E-55,0,44,-1,0
Zotu1682,3,0,0,7.59E-24,1,48,0,0
Zotu4546,1,0,0,8.60E-50,0,31,-1.414213562,0
Zotu1374,1,0,0,1.60E-41,0,4,-1.401826052,0
Zotu1568,1,0,0,3.42E-79,0,288,0,0
Zotu2155,3,20,20,2.66E-33,0.333333333,5,1.1,0
Zotu1514,1,0,0,3.42E-79,0,305,0,0
Zotu471,1,0,0,9.85E-62,0,133,0,0
Zotu1185,1,0,0,1.37E-38,0,8,-0.795495129,0
Zotu959,2,4,4,5.49E-46,0,29,0.447213595,0
Zotu1943,2,1,1,9.85E-62,0,135,0,0
Zotu1738,2,0,0,7.19E-32,1,66,-1,0
Zotu2795,3,3,6,1.11E-28,0.666666667,16,0.811107106,0
Zotu3791,1,0,0,3.42E-79,0,299,0,0
Zotu1784,1,0,0,9.85E-62,0,116,0,0
Zotu523,3,28,76,2.71E-18,0.666666667,1,0.402139493,0
Zotu948,1,0,0,3.42E-79,0,301,0,0
Zotu2409,1,0,0,1.46E-48,0,34,-0.75,0
Zotu757,3,0,0,7.59E-24,1,64,0,0
Zotu556,2,0,0,3.72E-40,1,80,0,0
Zotu1022,2,0,0,7.19E-32,1,66,-1,0
Zotu1402,2,21,21,1.74E-38,0,8,0.176776695,0
Zotu409,3,3,3,1.61E-51,0,75,1.732050808,0
Zotu1759,1,0,0,9.85E-62,0,127,0,0
Zotu820,2,0,0,2.84E-44,1,99,0,0
Zotu2955,1,0,0,3.42E-79,0,307,0,0
Zotu4775,3,28,76,2.71E-18,0.666666667,1,0.402139493,0
Zotu2023,1,0,0,9.85E-62,0,120,0,0
Zotu312,1,0,0,9.85E-62,0,123,0,0
Zotu3796,1,0,0,3.42E-79,0,212,0,0
Zotu3435,1,0,0,3.42E-79,0,322,0,0
Zotu3700,1,0,0,3.42E-79,0,211,0,0
Zotu10156,1,0,0,3.42E-79,0,320,0,0
Zotu241,1,0,0,3.42E-79,0,314,0,0
Zotu114,1,0,0,9.85E-62,0,105,0,0
Zotu32,1,0,0,3.71E-30,0,2,-1.085930607,0
Zotu485,1,0,0,9.85E-62,0,120,0,0
Zotu3967,1,0,0,1.61E-51,0,74,-0.577350269,0
Zotu995,4,54,75,1.00E-29,0,2,1.650614522,0
Zotu110,2,33,33,2.84E-41,0,4,0.215665546,0
Zotu37,1,0,0,9.85E-62,0,106,0,0
Zotu339,1,0,0,3.42E-79,0,198,0,0
Zotu278,1,0,0,3.44E-28,0,7,-1.376494403,0
Zotu19,1,0,0,3.42E-79,0,193,0,0
Zotu437,1,0,0,3.42E-79,0,252,0,0
Zotu156,1,0,0,2.55E-46,0,29,-0.894427191,0
Zotu426,1,0,0,1.92E-25,0,10,-1.257237114,0
Zotu981,2,0,0,2.84E-44,1,98,0,0
Zotu1241,1,0,0,3.42E-79,0,185,0,0
Zotu963,1,0,0,0.012358506,0,0,-1.30558242,0
Zotu1615,3,8,8,6.96E-46,0,29,1.788854382,0
Zotu221,3,13.66666667,33,5.45E-32,0,9,1.143001143,0
Zotu1211,2,0,0,2.84E-44,1,92,0,0
Zotu3371,2,0,0,3.98E-39,1,24,0,0
Zotu440,1,0,0,3.42E-79,0,177,0,0
Zotu406,1,0,0,3.42E-79,0,174,0,0
Zotu303,1,0,0,3.42E-79,0,173,0,0
Zotu19532,3,9,9,2.84E-44,0,17,1.45999279,0
Zotu1017,1,0,0,3.42E-79,0,240,0,0
Zotu582,1,0,0,3.42E-79,0,175,0,0
Zotu1476,2,2,2,7.00E-55,0,54,1,0
Zotu889,3,1,3,9.45E-25,0.666666667,15,0.474341649,0
Zotu2006,2,0,0,3.98E-39,1,28,0,0
Zotu65,2,4,4,2.33E-42,0,23,0.301511345,0
Zotu2919,1,0,0,4.32E-55,0,47,-1,0
Zotu897,1,0,0,3.42E-79,0,164,0,0
Zotu1288,2,0,0,2.84E-44,1,77,0,0
Zotu1989,1,0,0,9.85E-62,0,104,0,0
Zotu1797,1,0,0,3.42E-79,0,172,0,0
Zotu844,3,2,4,7.36E-30,0.666666667,13,1.020620726,0
Zotu1495,3,0,0,7.59E-24,1,52,0,0
Zotu2785,1,0,0,3.42E-79,0,276,0,0
Zotu503,1,0,0,3.42E-79,0,215,0,0
Zotu208,1,0,0,4.32E-55,0,57,-1,0
Zotu691,1,0,0,4.32E-55,0,60,-1,0
Zotu211,2,2,2,7.00E-55,0,60,1,0
Zotu2199,4,215,642,4.67E-18,0.166666667,1,1.321315476,0
Zotu1488,2,1,1,9.85E-62,0,139,0,0
Zotu640,1,0,0,2.04E-38,0,8,-0.795495129,0
Zotu748,1,0,0,3.71E-30,0,2,-1.085930607,0
Zotu1253,1,0,0,3.42E-79,0,162,0,0
Zotu4156,3,0,0,7.59E-24,1,52,0,0
Zotu1143,1,0,0,3.42E-79,0,308,0,0
Zotu3696,4,8,12,1.03E-25,0.333333333,49,1.58113883,0
Zotu1070,2,0,0,2.84E-44,1,92,0,0
Zotu1672,2,1,1,9.85E-62,0,107,0,0
Zotu1319,1,0,0,3.42E-79,0,169,0,0
Zotu1141,2,0,0,5.45E-26,1,49,-0.632455532,0
Zotu973,2,4,4,1.55E-49,0,30,0.707106781,0
Zotu486,2,24,24,1.49E-41,0,4,0.215665546,0
Zotu2348,1,0,0,3.42E-79,0,163,0,0
Zotu1273,2,0,0,7.19E-32,1,69,-1,0
Zotu2058,1,0,0,9.85E-62,0,103,0,0
Zotu1279,1,0,0,3.42E-79,0,154,0,0
Zotu1690,1,0,0,9.85E-62,0,113,0,0
Zotu1419,1,0,0,9.85E-62,0,133,0,0
Zotu385,1,0,0,3.42E-79,0,149,0,0
Zotu788,1,0,0,0.012358506,0,0,-1.30558242,0
Zotu4349,2,0,0,3.98E-39,1,27,0,0
Zotu979,1,0,0,1.13E-38,0,33,-1.224744871,0
Zotu4491,1,0,0,9.85E-62,0,102,0,0
Zotu50,2,14,19,1.71E-30,0,3,-0.134839972,0
Zotu3337,1,0,0,9.85E-62,0,100,0,0
Zotu3554,1,0,0,3.42E-79,0,157,0,0
Zotu94,1,0,0,3.42E-79,0,146,0,0
Zotu49,2,15.33333333,32,2.37E-29,0,3,-0.134839972,0
Zotu5,2,3,3,2.74E-39,0,27,0,0
Zotu14,1,0,0,9.85E-62,0,102,0,0
Zotu899,1,0,0,3.42E-79,0,277,0,0
Zotu1226,1,0,0,2.08E-29,0,53,-1.414213562,0
Zotu20,2,1,1,9.85E-62,0,100,0,0
Zotu1287,2,0,0,7.19E-32,1,68,-1,0
Zotu96,3,85,152,3.06E-29,0,2,0.738432813,0
Zotu172,1,0,0,3.42E-79,0,181,0,0
Zotu95,2,3,3,3.52E-48,0,34,0.5,0
Zotu2606,2,2,2,7.00E-55,0,46,1,0
Zotu838,2,26,44,1.19E-29,0,3,-0.134839972,0
Zotu18,3,16.83333333,36,4.57E-32,0,9,1.143001143,0
Zotu85,2,5.5,15,3.91E-32,0,9,-0.254000254,0
Zotu848,1,0,0,3.42E-79,0,324,0,0
Zotu903,1,0,0,3.42E-79,0,303,0,0
Zotu11,2,0,0,2.68E-36,1,40,0,0
Zotu92,2,5,7,3.77E-25,0,15,-0.632455532,0
Zotu378,1,0,0,3.42E-79,0,296,0,0
Zotu69,2,14,23,5.05E-30,0,3,-0.134839972,0
Zotu974,1,0,0,3.42E-79,0,292,0,0
Zotu965,1,0,0,3.42E-79,0,287,0,0
Zotu17,1,0,0,3.42E-79,0,297,0,0
Zotu4632,3,41,41,2.15E-33,0,5,1.1,0
Zotu18918,1,0,0,3.42E-79,0,284,0,0
Zotu490,1,0,0,3.42E-79,0,282,0,0
Zotu226,2,0,0,2.84E-44,1,93,0,0
Zotu98,2,2,2,7.00E-55,0,43,1,0
Zotu588,2,0,0,2.52E-30,1,70,-0.5,0
Zotu612,3,0.5,1,9.21E-32,0.666666667,67,1,0
Zotu284,1,0,0,3.42E-79,0,290,0,0
Zotu4295,1,0,0,3.42E-79,0,276,0,0
Zotu1163,4,2.333333333,9,2.00E-10,0.833333333,38,0.581238194,0
Zotu1433,2,2,2,7.00E-55,0,51,1,0
Zotu659,2,2,2,7.00E-55,0,54,1,0
Zotu206,2,1,1,9.85E-62,0,140,0,0
Zotu78,2,0,0,3.98E-39,1,26,0,0
Zotu584,1,0,0,9.85E-62,0,140,0,0
Zotu1695,1,0,0,9.85E-62,0,132,0,0
Zotu217,1,0,0,3.42E-79,0,265,0,0
Zotu1740,2,0,0,2.84E-44,1,93,0,0
Zotu6080,2,6,6,1.93E-49,0,31,0.707106781,0
Zotu3428,1,0,0,3.42E-79,0,260,0,0
Zotu6340,1,0,0,8.60E-50,0,32,-1.414213562,0
Zotu5044,1,0,0,3.42E-79,0,257,0,0
Zotu2156,1,0,0,3.42E-79,0,319,0,0
Zotu2494,1,0,0,3.42E-79,0,253,0,0
Zotu508,1,0,0,3.47E-29,0,16,-1.45999279,0
Zotu5805,2,2,2,7.00E-55,0,45,1,0
Zotu1579,2,2,2,7.00E-55,0,43,1,0
Zotu1201,2,6,6,1.93E-49,0,32,0.707106781,0
Zotu1177,1,0,0,3.42E-79,0,249,0,0
Zotu1558,1,0,0,1.79E-42,0,23,-0.603022689,0
Zotu125,2,0,0,5.19E-31,1,6,-0.163299316,0
Zotu730,1,0,0,4.32E-55,0,42,-1,0
Zotu581,1,0,0,3.42E-79,0,246,0,0
Zotu349,1,0,0,3.42E-79,0,311,0,0
Zotu4885,3,19,62,0.19295641,0.333333333,0,-0.087038828,0
Zotu2478,1,0,0,9.85E-62,0,118,0,0
Zotu8563,2,20,20,5.20E-28,0,7,-0.229415734,0
Zotu2300,1,0,0,3.42E-79,0,242,0,0
Zotu1658,1,0,0,3.42E-79,0,241,0,0
Zotu1778,2,55,209,2.51E-18,0,1,-0.517036491,0
Zotu636,3,13.5,24,3.67E-31,0,11,0.981980506,0
Zotu3143,1,0,0,3.20E-31,0,6,-1.061445555,0
Zotu4014,3,0,0,4.41E-14,1,39,-1.224744871,0
Zotu1915,2,0,0,2.84E-44,1,82,0,0
Zotu1412,2,0,0,1.80E-33,1,5,-0.2,0
Zotu909,1,0,0,9.85E-62,0,131,0,0
Zotu712,1,0,0,3.42E-79,0,235,0,0
Zotu2383,3,45,45,3.01E-33,0,5,1.1,0
Zotu2116,1,0,0,9.85E-62,0,108,0,0
Zotu2297,1,0,0,1.13E-38,0,33,-1.224744871,0
Zotu3624,1,0,0,1.54E-36,0,41,-0.912870929,0
Zotu1209,1,0,0,3.42E-79,0,235,0,0
Zotu677,2,0,0,1.80E-33,1,5,-0.2,0
Zotu746,4,0.333333333,1,5.36E-14,0.833333333,39,0.816496581,0
Zotu2099,1,0,0,9.85E-62,0,124,0,0
Zotu2135,2,1,1,9.85E-62,0,131,0,0
Zotu1373,1,0,0,5.67E-39,0,8,-0.795495129,0
Zotu1216,1,0,0,9.85E-62,0,129,0,0
Zotu4780,3,0,0,7.59E-24,1,64,0,0
Zotu1338,2,0,0,1.80E-33,1,5,-0.2,0
Zotu3779,2,1,1,9.85E-62,0,124,0,0
Zotu5947,3,20,20,2.66E-33,0.333333333,5,1.1,0
Zotu1836,3,1,2,3.33E-30,0.666666667,65,0.75,0
Zotu3304,2,0,0,2.94E-31,1,6,-0.163299316,0
Zotu5091,1,0,0,9.85E-62,0,125,0,0
Zotu3477,2,1,1,9.85E-62,0,126,0,0
Zotu4078,3,7,7,3.79E-44,0,22,1.414213562,0
Zotu320,1,0,0,1.52E-31,0,11,-1.418416287,0
Zotu2167,2,58,118,4.09E-19,0,1,-0.517036491,0
Zotu5490,2,5,5,4.62E-36,0,18,0,0
Zotu1674,1,0,0,3.42E-79,0,214,0,0
Zotu1436,1,0,0,1.96E-36,0,18,-1.322875656,0
Zotu3690,1,0,0,9.85E-62,0,124,0,0
Zotu1786,1,0,0,4.32E-55,0,59,-1,0
Zotu3003,2,0,0,2.84E-44,1,90,0,0
Zotu2679,2,11,11,1.03E-33,0,5,-0.2,0
Zotu3277,1,0,0,9.85E-62,0,131,0,0
Zotu4976,1,0,0,1.61E-51,0,74,-0.577350269,0
Zotu3112,3,4,6,5.63E-29,0.333333333,53,0.707106781,0
Zotu5663,2,0,0,2.84E-44,1,97,0,0
Zotu4029,1,0,0,4.32E-55,0,47,-1,0
Zotu6888,1,0,0,3.42E-79,0,210,0,0
Zotu3071,3,57.5,97,3.52E-29,0,2,0.738432813,0
Zotu6791,1,0,0,9.85E-62,0,134,0,0
Zotu1028,2,0,0,7.59E-36,1,18,0,0
Zotu3995,3,5,7,2.55E-38,0,33,1.224744871,0
Zotu7632,1,0,0,3.42E-79,0,313,0,0
Zotu8406,2,3,3,1.61E-51,0,36,0.816496581,0
Zotu7930,2,1,2,2.04E-38,0,33,0,0
Zotu529,1,0,0,3.42E-79,0,259,0,0
Zotu1170,2,1,1,9.85E-62,0,117,0,0
Zotu2255,1,0,0,3.42E-79,0,201,0,0
Zotu1480,1,0,0,3.42E-79,0,268,0,0
Zotu826,2,0,0,2.84E-44,1,89,0,0
Zotu3324,1,0,0,3.42E-79,0,200,0,0
Zotu1175,1,0,0,3.42E-79,0,223,0,0
Zotu779,1,0,0,3.42E-79,0,251,0,0
Zotu196,3,1,2,2.52E-26,0.333333333,50,0.5,0
Zotu492,1,0,0,3.42E-79,0,195,0,0
Zotu1260,3,8,12,9.68E-29,0.333333333,16,0.811107106,0
Zotu154,2,2,2,7.00E-55,0,57,1,0
Zotu522,1,0,0,3.42E-79,0,190,0,0
Zotu382,3,16,16,3.36E-31,0.333333333,6,0.734846923,0
Zotu298,1,0,0,3.42E-79,0,188,0,0
Zotu599,1,0,0,3.42E-79,0,213,0,0
Zotu1227,2,0,0,1.39E-34,1,12,0,0
Zotu538,3,9,12,6.66E-30,0.333333333,13,1.020620726,0
Zotu190,1,0,0,9.85E-62,0,128,0,0
Zotu600,1,0,0,5.29E-19,0,1,-1.436212474,0
Zotu775,3,18,30,3.97E-24,0.333333333,10,0.538815906,0
Zotu277,1,0,0,5.17E-34,0,5,-1.5,0
Zotu3853,1,0,0,3.42E-79,0,323,0,0
Zotu2235,1,0,0,3.42E-79,0,195,0,0
Zotu1714,1,0,0,3.42E-79,0,202,0,0
Zotu958,3,7,7,3.79E-44,0,22,1.414213562,0
Zotu1605,2,4,4,2.15E-51,0,37,0.816496581,0
Zotu2799,2,0,0,2.55E-18,1,1,-0.517036491,0
Zotu1869,1,0,0,3.42E-79,0,189,0,0
Zotu719,1,0,0,1.61E-51,0,71,-0.577350269,0
Zotu1247,2,0,0,9.21E-30,1,2,-0.173748897,0
Zotu388,2,0,0,2.84E-44,1,79,0,0
Zotu209,2,0,0,2.84E-37,1,14,0,0
Zotu2891,1,0,0,4.32E-55,0,43,-1,0
Zotu3257,1,0,0,1.24E-39,0,26,-1.58113883,0
Zotu2704,1,0,0,3.42E-79,0,228,0,0
Zotu138,3,0.5,1,9.21E-32,0.666666667,69,1,0
Zotu1146,1,0,0,3.42E-79,0,172,0,0
Zotu1276,1,0,0,3.42E-79,0,230,0,0
Zotu2042,1,0,0,4.32E-55,0,51,-1,0
Zotu4884,2,0,0,2.84E-44,1,85,0,0
Zotu2731,2,1,1,9.85E-62,0,119,0,0
Zotu2207,1,0,0,3.42E-79,0,204,0,0
Zotu776,2,0,0,1.68E-35,1,19,0,0
Zotu347,1,0,0,9.85E-62,0,114,0,0
Zotu1458,1,0,0,4.32E-55,0,56,-1,0
Zotu990,2,1,1,9.85E-62,0,123,0,0
Zotu2493,1,0,0,3.42E-79,0,169,0,0
Zotu1102,2,1,1,9.85E-62,0,138,0,0
Zotu2187,1,0,0,3.42E-79,0,201,0,0
Zotu738,1,0,0,1.40E-29,0,7,-1.376494403,0
Zotu1812,4,9,9,2.33E-42,0,23,2.110579412,0
Zotu1696,2,2,2,7.00E-55,0,42,1,0
Zotu377,2,0,0,2.52E-30,1,65,-0.5,0
Zotu667,1,0,0,3.42E-79,0,165,0,0
Zotu2544,1,0,0,1.61E-51,0,75,-0.577350269,0
Zotu867,2,1,1,9.85E-62,0,116,0,0
Zotu527,1,0,0,3.42E-79,0,162,0,0
Zotu416,1,0,0,9.85E-62,0,113,0,0
Zotu553,6,27.5,96,0.433057787,0.533333333,0,1.74077656,0
Zotu355,1,0,0,3.42E-79,0,160,0,0
Zotu346,1,0,0,3.42E-79,0,159,0,0
Zotu1737,1,0,0,4.32E-55,0,42,-1,0
Zotu3171,1,0,0,8.60E-50,0,32,-1.414213562,0
Zotu3906,2,0,0,2.84E-44,1,96,0,0
Zotu2402,1,0,0,3.42E-79,0,170,0,0
Zotu410,1,0,0,2.49E-48,0,34,-0.75,0
Zotu3976,1,0,0,4.32E-55,0,45,-1,0
Zotu5292,1,0,0,3.42E-79,0,267,0,0
Zotu11348,1,0,0,4.32E-55,0,51,-1,0
Zotu10464,1,0,0,3.42E-79,0,190,0,0
Zotu1575,2,1,1,9.85E-62,0,111,0,0
Zotu628,1,0,0,1.35E-29,0,3,-1.213559752,0
Zotu4189,1,0,0,4.32E-55,0,58,-1,0
Zotu2361,1,0,0,9.85E-62,0,110,0,0
Zotu4679,1,0,0,2.56E-26,0,49,-1.739252713,0
Zotu4829,1,0,0,9.85E-62,0,108,0,0
Zotu2771,4,68,112,1.57E-29,0.166666667,2,1.650614522,0
Zotu4890,2,25,25,4.84E-31,0,6,-0.163299316,0
Zotu7249,1,0,0,3.42E-79,0,232,0,0
Zotu8360,2,0,0,4.30E-29,1,2,-0.173748897,0
Zotu841,1,0,0,9.85E-62,0,126,0,0
Zotu1045,2,9,9,4.26E-44,0,17,0.324442842,0
Zotu10851,3,0,0,4.41E-14,1,39,-1.224744871,0
Zotu5661,4,0.333333333,1,5.36E-14,0.833333333,39,0.816496581,0
Zotu3072,2,0,0,2.84E-44,1,82,0,0
Zotu3444,2,0,0,1.80E-33,1,5,-0.2,0
Zotu10050,1,0,0,3.42E-79,0,217,0,0
Zotu6918,2,75,130,1.71E-29,0,2,-0.173748897,0
Zotu4777,2,0,0,2.84E-44,1,96,0,0
Zotu1751,1,0,0,9.85E-62,0,114,0,0
Zotu3968,1,0,0,2.13E-44,0,17,-0.811107106,0
Zotu5667,2,0,0,2.84E-44,1,88,0,0
Zotu5862,3,17.16666667,33,3.44E-31,0,11,0.981980506,0
Zotu1367,2,2,2,7.00E-55,0,55,1,0
Zotu2898,2,4,4,1.55E-49,0,31,0.707106781,0
Zotu372,1,0,0,3.42E-79,0,186,0,0
Zotu1700,2,0,0,2.84E-44,1,99,0,0
Zotu1540,2,0,0,2.84E-44,1,96,0,0
Zotu398,1,0,0,3.42E-79,0,293,0,0
Zotu5863,2,1,1,9.85E-62,0,121,0,0
Zotu932,1,0,0,3.42E-79,0,272,0,0
Zotu498,1,0,0,5.83E-32,0,6,-1.061445555,0
Zotu20699,2,0,0,2.84E-44,1,83,0,0
Zotu887,1,0,0,3.42E-79,0,261,0,0
Zotu1234,2,2,2,7.00E-55,0,56,1,0
Zotu721,2,1,1,9.85E-62,0,125,0,0
Zotu983,1,0,0,9.85E-62,0,106,0,0
Zotu1198,1,0,0,3.42E-79,0,174,0,0
Zotu910,2,130,385,9.37E-19,0,1,-0.517036491,0
Zotu2011,2,0,0,2.84E-44,1,95,0,0
Zotu1832,2,0,0,3.98E-39,1,27,0,0
Zotu2899,1,0,0,3.42E-79,0,249,0,0
