Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu5490,2,6,6,2.30E-75,0,27,0.377964473,0
Zotu1674,1,0,0,9.96E-142,0,263,0,0
Zotu3690,3,15.5,52,9.59E-28,0.333333333,0,0.693375245,0
Zotu8633,1,0,0,5.25E-77,0,32,-1.020620726,0
Zotu6679,2,0,0,1.05E-76,1,85,0,0
Zotu9159,1,0,0,9.96E-142,0,258,0,0
Zotu2679,1,0,0,1.74E-81,0,33,-0.894427191,0
Zotu513,2,0,0,5.01E-35,1,4,-0.296499727,0
Zotu5663,2,33,40,1.06E-28,0,0,-0.277350098,0
Zotu4029,1,0,0,3.23E-109,0,132,0,0
Zotu6888,1,0,0,9.96E-142,0,283,0,0
Zotu3071,2,1,1,3.23E-109,0,131,0,0
Zotu4316,4,0,0,0.383572075,1,1,0.282842712,0
Zotu1387,1,0,0,9.98E-97,0,52,-1,0
Zotu3038,1,0,0,9.96E-142,0,250,0,0
Zotu6333,4,39,39,1.15E-10,0,2,0.830747161,0
Zotu7532,1,0,0,3.23E-109,0,123,0,0
Zotu7632,2,1,1,3.23E-109,0,123,0,0
Zotu1947,2,5,5,1.05E-76,0,32,0.40824829,0
Zotu1222,2,1,1,3.23E-109,0,142,0,0
Zotu913,1,0,0,9.98E-97,0,61,-1,0
Zotu2264,4,7.5,15,7.82E-35,0.5,4,1.33424877,0
Zotu4046,1,0,0,9.96E-142,0,243,0,0
Zotu1847,1,0,0,3.23E-109,0,118,0,0
Zotu826,1,0,0,3.54E-36,0,4,-1.111873975,0
Zotu461,1,0,0,9.96E-142,0,239,0,0
Zotu1515,1,0,0,2.08E-29,0,0,-1.248075442,0
Zotu2078,1,0,0,3.23E-109,0,127,0,0
Zotu4339,1,0,0,9.98E-97,0,54,-1,0
Zotu592,2,0,0,3.64E-50,1,28,-0.447213595,0
Zotu456,2,4,4,4.49E-90,0,39,0.816496581,0
Zotu1175,2,3,3,2.67E-67,0,37,0,0
Zotu170,1,0,0,3.03E-57,0,30,-0.935414347,0
Zotu325,1,0,0,1.77E-73,0,17,-0.904534034,0
Zotu829,1,0,0,2.80E-77,0,11,-1.237436867,0
Zotu196,1,0,0,9.96E-142,0,229,0,0
Zotu641,1,0,0,9.96E-142,0,228,0,0
Zotu1543,2,0,0,1.05E-76,1,78,0,0
Zotu522,2,18,18,1.60E-80,0,10,0.5,0
Zotu5029,2,0,0,2.56E-66,1,13,0,0
Zotu298,2,0,0,1.05E-76,1,86,0,0
Zotu1644,1,0,0,9.96E-142,0,260,0,0
Zotu3881,1,0,0,9.96E-142,0,232,0,0
Zotu281,1,0,0,9.96E-142,0,265,0,0
Zotu538,1,0,0,9.96E-142,0,219,0,0
Zotu473,2,18,27,1.11E-47,0,7,-0.267261242,0
Zotu600,1,0,0,3.23E-109,0,119,0,0
Zotu775,4,1,2,5.15E-29,0.666666667,68,1.069044968,0
Zotu534,1,0,0,9.96E-142,0,229,0,0
Zotu1714,2,1,1,3.23E-109,0,107,0,0
Zotu1098,2,0,0,3.10E-29,1,68,-1.603567451,0
Zotu1491,1,0,0,9.96E-142,0,210,0,0
Zotu2370,1,0,0,3.23E-109,0,136,0,0
Zotu524,3,1,2,1.47E-50,0.666666667,70,0.75,0
Zotu591,3,0.5,1,1.90E-53,0.666666667,71,1,0
Zotu497,1,0,0,9.96E-142,0,208,0,0
Zotu1421,1,0,0,9.96E-142,0,330,0,0
Zotu5988,2,0,0,1.05E-76,1,85,0,0
Zotu1076,1,0,0,9.96E-142,0,206,0,0
Zotu2731,2,9,9,1.93E-66,0,13,0,0
Zotu786,1,0,0,3.23E-109,0,114,0,0
Zotu1180,2,1,1,3.23E-109,0,116,0,0
Zotu1463,1,0,0,9.96E-142,0,203,0,0
Zotu1249,4,38.66666667,102,1.26E-27,0.5,0,1.664100589,0
Zotu990,1,0,0,2.57E-26,0,3,-1.104315261,0
Zotu1149,2,1,1,3.23E-109,0,141,0,0
